Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,time,precipIntensity,Prediction,Probability,DayFrameAlt
20,1,1,0,0,1,0,0,0,0,422,38,14,0,7,9,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,422,38,14,0,7,9,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,423,39,14,0,0,14,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,423,39,14,0,0,14,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,423,39,14,0,0,14,1555070400,0.057999999999999996,0,0.003847241401672,1
12,3,1,0,0,1,0,0,0,0,423,39,14,0,0,14,1555084800,0.0,0,0.001482337713242,1
16,4,1,0,0,1,0,0,0,0,423,39,14,0,0,14,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,423,39,14,0,0,14,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,423,39,14,0,0,14,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,424,40,14,0,7,14,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,424,40,14,0,7,14,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,424,40,14,0,7,14,1555070400,0.055,0,0.0014824569225310002,1
12,3,1,0,0,1,0,0,0,0,424,40,14,0,7,14,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,424,40,14,0,7,14,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,424,40,14,0,7,14,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,424,40,14,0,7,14,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,425,41,14,0,7,11,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,425,41,14,0,7,11,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,425,41,14,0,7,11,1555070400,0.053,0,0.001482248306274,1
12,3,1,0,0,1,0,0,0,0,425,41,14,0,7,11,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,425,41,14,0,7,11,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,425,41,14,0,7,11,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,425,41,14,0,7,11,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,426,42,14,0,7,6,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,426,42,14,0,7,6,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,426,42,14,0,7,6,1555070400,0.05,0,0.001482337713242,1
12,3,1,0,0,1,0,0,0,0,426,42,14,0,7,6,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,426,42,14,0,7,6,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,426,42,14,0,7,6,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,426,42,14,0,7,6,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,427,43,14,0,0,2,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,427,43,14,0,0,2,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,427,43,14,0,0,2,1555070400,0.047,0,0.001482248306274,1
12,3,1,0,0,1,0,0,0,0,427,43,14,0,0,2,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,427,43,14,0,0,2,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,427,43,14,0,0,2,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,427,43,14,0,0,2,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,428,44,14,0,0,1,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,428,44,14,0,0,1,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,428,44,14,0,0,1,1555070400,0.044000000000000004,0,0.001482248306274,1
12,3,1,0,0,1,0,0,0,0,428,44,14,0,0,1,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,428,44,14,0,0,1,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,428,44,14,0,0,1,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,428,44,14,0,0,1,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,429,45,14,0,7,2,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,429,45,14,0,7,2,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,429,45,14,0,7,2,1555070400,0.042,0,0.0014821887016300001,1
12,3,1,0,0,1,0,0,0,0,429,45,14,0,7,2,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,429,45,14,0,7,2,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,429,45,14,0,7,2,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,429,45,14,0,7,2,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,432,3,13,0,7,3,1555041600,0.0,0,0.0014869570732120002,3
4,1,1,0,0,1,0,0,0,0,432,3,13,0,7,3,1555056000,0.0,0,0.00149330496788,3
8,2,1,0,0,0,1,0,0,1,432,3,13,0,7,3,1555070400,0.045,0,0.001565188169479,1
12,3,1,0,0,1,0,0,0,0,432,3,13,0,7,3,1555084800,0.0,0,0.001561164855957,1
16,4,1,0,0,1,0,0,0,0,432,3,13,0,7,3,1555099200,0.0,0,0.0016606450080870001,2
20,1,1,0,0,1,0,0,0,0,432,3,13,0,7,3,1555113600,0.0,0,0.0014986991882320001,3
23,1,1,0,0,1,0,0,0,0,432,3,13,0,7,3,1555124400,0.0,0,0.001495748758316,3
0,1,1,0,0,1,0,0,0,0,433,4,13,0,7,13,1555041600,0.0,0,0.001488953828812,3
4,1,1,0,0,1,0,0,0,0,433,4,13,0,7,13,1555056000,0.0,0,0.0015006661415099998,3
8,2,1,0,0,0,1,0,0,1,433,4,13,0,7,13,1555070400,0.048,0,0.0017875432968139998,1
12,3,1,0,0,1,0,0,0,0,433,4,13,0,7,13,1555084800,0.0,0,0.0016041100025179999,1
16,4,1,0,0,1,0,0,0,0,433,4,13,0,7,13,1555099200,0.0,0,0.001737743616104,2
20,1,1,0,0,1,0,0,0,0,433,4,13,0,7,13,1555113600,0.0,0,0.001518487930298,3
23,1,1,0,0,1,0,0,0,0,433,4,13,0,7,13,1555124400,0.0,0,0.0015121400356290001,3
0,1,1,0,0,1,0,0,0,0,434,5,13,0,7,12,1555041600,0.0,0,0.0014873147010799998,3
4,1,1,0,0,1,0,0,0,0,434,5,13,0,7,12,1555056000,0.0,0,0.0014964044094089998,3
8,2,1,0,0,0,1,0,0,1,434,5,13,0,7,12,1555070400,0.05,0,0.001949191093445,1
12,3,1,0,0,1,0,0,0,0,434,5,13,0,7,12,1555084800,0.0,0,0.001580417156219,1
16,4,1,0,0,1,0,0,0,0,434,5,13,0,7,12,1555099200,0.0,0,0.001692146062851,2
20,1,1,0,0,1,0,0,0,0,434,5,13,0,7,12,1555113600,0.0,0,0.001509785652161,3
23,1,1,0,0,1,0,0,0,0,434,5,13,0,7,12,1555124400,0.0,0,0.00150465965271,3
0,1,1,0,0,1,0,0,0,0,435,6,13,0,7,13,1555041600,0.0,0,0.0014868974685670001,3
4,1,1,0,0,1,0,0,0,0,435,6,13,0,7,13,1555056000,0.0,0,0.001495748758316,3
8,2,1,0,0,0,1,0,0,1,435,6,13,0,7,13,1555070400,0.053,0,0.005072563886642001,1
12,3,1,0,0,1,0,0,0,0,435,6,13,0,7,13,1555084800,0.0,0,0.0015766918659210001,1
16,4,1,0,0,1,0,0,0,0,435,6,13,0,7,13,1555099200,0.0,0,0.001682817935944,2
20,1,1,0,0,1,0,0,0,0,435,6,13,0,7,13,1555113600,0.0,0,0.001509159803391,3
23,1,1,0,0,1,0,0,0,0,435,6,13,0,7,13,1555124400,0.0,0,0.001503884792328,3
0,1,1,0,0,1,0,0,0,0,436,7,13,0,7,8,1555041600,0.0,0,0.0014845430850979997,3
4,1,1,0,0,1,0,0,0,0,436,7,13,0,7,8,1555056000,0.0,0,0.0014888346195220002,3
8,2,1,0,0,0,1,0,0,1,436,7,13,0,7,8,1555070400,0.055,0,0.012784004211426,1
12,3,1,0,0,1,0,0,0,0,436,7,13,0,7,8,1555084800,0.0,0,0.0015329420566560002,1
16,4,1,0,0,1,0,0,0,0,436,7,13,0,7,8,1555099200,0.0,0,0.001597017049789,2
20,1,1,0,0,1,0,0,0,0,436,7,13,0,7,8,1555113600,0.0,0,0.001493632793427,3
23,1,1,0,0,1,0,0,0,0,436,7,13,0,7,8,1555124400,0.0,0,0.001491218805313,3
0,1,1,0,0,1,0,0,0,0,437,8,13,0,7,5,1555041600,0.0,0,0.0014836788177489998,3
4,1,1,0,0,1,0,0,0,0,437,8,13,0,7,5,1555056000,0.0,0,0.0014862120151520003,3
8,2,1,0,0,0,1,0,0,1,437,8,13,0,7,5,1555070400,0.057999999999999996,1,0.858170628547668,1
12,3,1,0,0,1,0,0,0,0,437,8,13,0,7,5,1555084800,0.0,0,0.0015141367912289998,1
16,4,1,0,0,1,0,0,0,0,437,8,13,0,7,5,1555099200,0.0,0,0.001556724309921,2
20,1,1,0,0,1,0,0,0,0,437,8,13,0,7,5,1555113600,0.0,0,0.0014881491661070001,3
23,1,1,0,1,0,0,0,0,0,437,8,13,0,7,5,1555124400,0.0,0,0.0014905035495760002,3
0,1,1,0,0,1,0,0,0,0,438,9,13,0,7,5,1555041600,0.0,0,0.0014833509922029997,3
4,1,1,0,0,1,0,0,0,0,438,9,13,0,7,5,1555056000,0.0,0,0.00148531794548,3
8,2,1,0,0,0,1,0,0,1,438,9,13,0,7,5,1555070400,0.061,1,0.9999642372131351,1
12,3,1,0,0,1,0,0,0,0,438,9,13,0,7,5,1555084800,0.0,0,0.001507669687271,1
16,4,1,0,0,1,0,0,0,0,438,9,13,0,7,5,1555099200,0.0,0,0.001542121171951,2
20,1,1,0,0,1,0,0,0,0,438,9,13,0,7,5,1555113600,0.0,0,0.0014868080615999997,3
23,1,1,0,1,0,0,0,0,0,438,9,13,0,7,5,1555124400,0.0,0,0.00148817896843,3
0,1,1,0,0,1,0,0,0,0,439,10,13,1,0,2,1555041600,0.0,0,0.0014826357364649998,3
4,1,1,0,0,1,0,0,0,0,439,10,13,1,0,2,1555056000,0.0,0,0.001484006643295,3
8,2,1,0,0,0,1,0,0,1,439,10,13,1,0,2,1555070400,0.063,1,0.999976813793182,1
12,3,1,0,0,1,0,0,0,0,439,10,13,1,0,2,1555084800,0.0,0,0.0015082359313960002,1
16,4,1,0,0,1,0,0,0,0,439,10,13,1,0,2,1555099200,0.0,0,0.0015637278556820003,2
20,1,1,0,0,1,0,0,0,0,439,10,13,1,0,2,1555113600,0.0,0,0.001513779163361,3
23,1,1,0,1,0,0,0,0,0,439,10,13,1,0,2,1555124400,0.0,0,0.0015206038951870002,3
0,1,1,0,0,1,0,0,0,0,440,11,13,1,7,11,1555041600,0.0,0,0.0014972686767579999,3
4,1,1,0,0,1,0,0,0,0,440,11,13,1,7,11,1555056000,0.0,0,0.001527547836304,3
8,2,1,0,0,0,1,0,0,1,440,11,13,1,7,11,1555070400,0.066,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,440,11,13,1,7,11,1555084800,0.0,0,0.001802533864975,1
16,4,1,0,0,1,0,0,0,0,440,11,13,1,7,11,1555099200,0.0,0,0.0022598803043369997,2
20,1,1,0,0,1,0,0,0,0,440,11,13,1,7,11,1555113600,0.0,0,0.001787334680557,3
23,1,1,0,1,0,0,0,0,0,440,11,13,1,7,11,1555124400,0.0,0,0.001855552196503,3
0,1,1,0,0,1,0,0,0,0,441,12,13,0,7,19,1555041600,0.0,0,0.0014862120151520003,3
4,1,1,0,0,1,0,0,0,0,441,12,13,0,7,19,1555056000,0.0,0,0.001496464014053,3
8,2,1,0,0,0,1,0,0,1,441,12,13,0,7,19,1555070400,0.069,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,441,12,13,0,7,19,1555084800,0.0,0,0.001584231853485,1
16,4,1,0,0,1,0,0,0,0,441,12,13,0,7,19,1555099200,0.0,0,0.001693725585938,2
20,1,1,0,0,1,0,0,0,0,441,12,13,0,7,19,1555113600,0.0,0,0.001521229743958,3
23,1,1,0,1,0,0,0,0,0,441,12,13,0,7,19,1555124400,0.0,0,0.0015358626842499998,3
0,1,1,0,0,1,0,0,0,0,442,13,13,0,7,2,1555041600,0.0,0,0.0014824867248539998,3
4,1,1,0,0,1,0,0,0,0,442,13,13,0,7,2,1555056000,0.0,0,0.0014828741550450002,3
8,2,1,0,0,0,1,0,0,1,442,13,13,0,7,2,1555070400,0.07200000000000001,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,442,13,13,0,7,2,1555084800,0.0,0,0.001488268375397,1
16,4,1,0,0,1,0,0,0,0,442,13,13,0,7,2,1555099200,0.0,0,0.001497089862823,2
20,1,1,0,0,1,0,0,0,0,442,13,13,0,7,2,1555113600,0.0,0,0.001483082771301,3
23,1,1,0,1,0,0,0,0,0,442,13,13,0,7,2,1555124400,0.0,0,0.001482933759689,3
0,1,1,0,0,1,0,0,0,0,443,14,13,0,7,10,1555041600,0.0,0,0.0014828443527220001,3
4,1,1,0,0,1,0,0,0,0,443,14,13,0,7,10,1555056000,0.0,0,0.001484364271164,3
8,2,1,0,0,0,1,0,0,1,443,14,13,0,7,10,1555070400,0.075,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,443,14,13,0,7,10,1555084800,0.0,0,0.001500725746155,1
16,4,1,0,0,1,0,0,0,0,443,14,13,0,7,10,1555099200,0.0,0,0.0015250146389010001,2
20,1,1,0,0,1,0,0,0,0,443,14,13,0,7,10,1555113600,0.0,0,0.001486569643021,3
23,1,1,0,1,0,0,0,0,0,443,14,13,0,7,10,1555124400,0.0,0,0.0014863312244420002,3
0,1,1,0,0,1,0,0,0,0,444,15,13,0,7,9,1555041600,0.0,0,0.0014826655387879999,3
4,1,1,0,0,1,0,0,0,0,444,15,13,0,7,9,1555056000,0.0,0,0.0014836788177489998,3
8,2,1,0,0,0,1,0,0,1,444,15,13,0,7,9,1555070400,0.078,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,444,15,13,0,7,9,1555084800,0.0,0,0.0014945864677429997,1
16,4,1,0,0,1,0,0,0,0,444,15,13,0,7,9,1555099200,0.0,0,0.001511335372925,2
20,1,1,0,0,1,0,0,0,0,444,15,13,0,7,9,1555113600,0.0,0,0.001485019922256,3
23,1,1,0,1,0,0,0,0,0,444,15,13,0,7,9,1555124400,0.0,0,0.0014846324920650001,3
0,1,1,0,0,1,0,0,0,0,445,16,13,0,7,2,1555041600,0.0,0,0.001482337713242,3
4,1,1,0,0,1,0,0,0,0,445,16,13,0,7,2,1555056000,0.0,0,0.0014824867248539998,3
8,2,1,0,0,0,1,0,0,1,445,16,13,0,7,2,1555070400,0.081,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,445,16,13,0,7,2,1555084800,0.0,0,0.0014844536781309999,1
16,4,1,0,0,1,0,0,0,0,445,16,13,0,7,2,1555099200,0.0,0,0.001487761735916,2
20,1,1,0,0,1,0,0,0,0,445,16,13,0,7,2,1555113600,0.0,0,0.001482576131821,3
23,1,1,0,1,0,0,0,0,0,445,16,13,0,7,2,1555124400,0.0,0,0.0014824271202089998,3
0,1,1,0,0,1,0,0,0,0,446,17,13,0,5,1,1555041600,0.0,0,0.001482337713242,3
4,1,1,0,0,1,0,0,0,0,446,17,13,0,5,1,1555056000,0.0,0,0.001482725143433,3
8,2,1,0,0,0,1,0,0,1,446,17,13,0,5,1,1555070400,0.084,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,446,17,13,0,5,1,1555084800,0.0,0,0.0014868974685670001,1
16,4,1,0,0,1,0,0,0,0,446,17,13,0,5,1,1555099200,0.0,0,0.001494109630585,2
20,1,1,0,0,1,0,0,0,0,446,17,13,0,5,1,1555113600,0.0,0,0.0014828145504,3
23,1,1,0,1,0,0,0,0,0,446,17,13,0,5,1,1555124400,0.0,0,0.001482725143433,3
0,1,1,0,0,1,0,0,0,0,447,18,13,0,5,4,1555041600,0.0,0,0.001482337713242,3
4,1,1,0,0,1,0,0,0,0,447,18,13,0,5,4,1555056000,0.0,0,0.0014826953411099999,3
8,2,1,0,0,0,1,0,0,1,447,18,13,0,5,4,1555070400,0.087,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,447,18,13,0,5,4,1555084800,0.0,0,0.0014874041080470003,1
16,4,1,0,0,1,0,0,0,0,447,18,13,0,5,4,1555099200,0.0,0,0.001495361328125,2
20,1,1,0,0,1,0,0,0,0,447,18,13,0,5,4,1555113600,0.0,0,0.001483023166657,3
23,1,1,0,1,0,0,0,0,0,447,18,13,0,5,4,1555124400,0.0,0,0.001482933759689,3
0,1,1,0,0,1,0,0,0,0,448,19,13,0,5,4,1555041600,0.0,0,0.001482337713242,3
4,1,1,0,0,1,0,0,0,0,448,19,13,0,5,4,1555056000,0.0,0,0.0014825165271760002,3
8,2,1,0,0,0,1,0,0,1,448,19,13,0,5,4,1555070400,0.09,1,0.9999771118164059,1
12,3,1,0,0,1,0,0,0,0,448,19,13,0,5,4,1555084800,0.0,0,0.001485913991928,1
16,4,1,0,0,1,0,0,0,0,448,19,13,0,5,4,1555099200,0.0,0,0.0014917254447939998,2
20,1,1,0,0,1,0,0,0,0,448,19,13,0,5,4,1555113600,0.0,0,0.0014828443527220001,3
23,1,1,0,1,0,0,0,0,0,448,19,13,0,5,4,1555124400,0.0,0,0.0014827549457550003,3
0,1,1,0,0,1,0,0,0,0,449,20,13,0,7,8,1555041600,0.0,0,0.0014823675155639998,3
4,1,1,0,0,1,0,0,0,0,449,20,13,0,7,8,1555056000,0.0,0,0.0014825165271760002,3
8,2,1,0,0,0,1,0,0,1,449,20,13,0,7,8,1555070400,0.091,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,449,20,13,0,7,8,1555084800,0.0,0,0.0014849603176120003,1
16,4,1,0,0,1,0,0,0,0,449,20,13,0,7,8,1555099200,0.0,0,0.001488924026489,2
20,1,1,0,0,1,0,0,0,0,449,20,13,0,7,8,1555113600,0.0,0,0.0014829039573670002,3
23,1,1,0,1,0,0,0,0,0,449,20,13,0,7,8,1555124400,0.0,0,0.0014826357364649998,3
0,1,1,0,0,1,0,0,0,0,450,21,13,0,7,11,1555041600,0.0,0,0.001482337713242,3
4,1,1,0,0,1,0,0,0,0,450,21,13,0,7,11,1555056000,0.0,0,0.0014826953411099999,3
8,2,1,0,0,0,1,0,0,1,450,21,13,0,7,11,1555070400,0.09,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,450,21,13,0,7,11,1555084800,0.0,0,0.0014865994453429998,1
16,4,1,0,0,1,0,0,0,0,450,21,13,0,7,11,1555099200,0.0,0,0.0014928281307220001,2
20,1,1,0,0,1,0,0,0,0,450,21,13,0,7,11,1555113600,0.0,0,0.001483589410782,3
23,1,1,0,1,0,0,0,0,0,450,21,13,0,7,11,1555124400,0.0,0,0.0014831721782679998,3
0,1,1,0,0,1,0,0,0,0,451,22,13,0,7,13,1555041600,0.0,0,0.0014823973178860002,3
4,1,1,0,0,1,0,0,0,0,451,22,13,0,7,13,1555056000,0.0,0,0.0014827549457550003,3
8,2,1,0,0,0,1,0,0,1,451,22,13,0,7,13,1555070400,0.08900000000000001,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,451,22,13,0,7,13,1555084800,0.0,0,0.0014868974685670001,1
16,4,1,0,0,1,0,0,0,0,451,22,13,0,7,13,1555099200,0.0,0,0.001493543386459,2
20,1,1,0,0,1,0,0,0,0,451,22,13,0,7,13,1555113600,0.0,0,0.0014838576316829998,3
23,1,1,0,1,0,0,0,0,0,451,22,13,0,7,13,1555124400,0.0,0,0.0014834403991700002,3
0,1,1,0,0,1,0,0,0,0,452,23,13,0,7,2,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,452,23,13,0,7,2,1555056000,0.0,0,0.001482307910919,3
8,2,1,0,0,0,1,0,0,1,452,23,13,0,7,2,1555070400,0.08800000000000001,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,452,23,13,0,7,2,1555084800,0.0,0,0.0014823675155639998,1
16,4,1,0,0,1,0,0,0,0,452,23,13,0,7,2,1555099200,0.0,0,0.0014826357364649998,2
20,1,1,0,0,1,0,0,0,0,452,23,13,0,7,2,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,1,0,0,0,0,0,452,23,13,0,7,2,1555124400,0.0,0,0.001482307910919,3
0,1,1,0,0,1,0,0,0,0,453,24,13,0,7,2,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,453,24,13,0,7,2,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,453,24,13,0,7,2,1555070400,0.086,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,453,24,13,0,7,2,1555084800,0.0,0,0.001482337713242,1
16,4,1,0,0,1,0,0,0,0,453,24,13,0,7,2,1555099200,0.0,0,0.0014824271202089998,2
20,1,1,0,0,1,0,0,0,0,453,24,13,0,7,2,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,453,24,13,0,7,2,1555124400,0.0,0,0.001482307910919,3
0,1,1,0,0,1,0,0,0,0,454,25,13,0,7,2,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,454,25,13,0,7,2,1555056000,0.0,0,0.001482307910919,3
8,2,1,0,0,0,1,0,0,1,454,25,13,0,7,2,1555070400,0.085,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,454,25,13,0,7,2,1555084800,0.0,0,0.0014822781085970002,1
16,4,1,0,0,1,0,0,0,0,454,25,13,0,7,2,1555099200,0.0,0,0.0014823973178860002,2
20,1,1,0,0,1,0,0,0,0,454,25,13,0,7,2,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,454,25,13,0,7,2,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,455,26,13,0,2,1,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,455,26,13,0,2,1,1555056000,0.0,0,0.001482307910919,3
8,2,1,0,0,0,1,0,0,1,455,26,13,0,2,1,1555070400,0.084,1,0.999977052211762,1
12,3,1,0,0,1,0,0,0,0,455,26,13,0,2,1,1555084800,0.0,0,0.0014824271202089998,1
16,4,1,0,0,1,0,0,0,0,455,26,13,0,2,1,1555099200,0.0,0,0.0014828443527220001,2
20,1,1,0,0,1,0,0,0,0,455,26,13,0,2,1,1555113600,0.0,0,0.0014822781085970002,3
23,1,1,0,0,1,0,0,0,0,455,26,13,0,2,1,1555124400,0.0,0,0.001482307910919,3
0,1,1,0,0,1,0,0,0,0,456,27,13,1,2,3,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,456,27,13,1,2,3,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,456,27,13,1,2,3,1555070400,0.08199999999999999,1,0.9999771118164059,1
12,3,1,0,0,1,0,0,0,0,456,27,13,1,2,3,1555084800,0.0,0,0.0014824271202089998,1
16,4,1,0,0,1,0,0,0,0,456,27,13,1,2,3,1555099200,0.0,0,0.0014826655387879999,2
20,1,1,0,0,1,0,0,0,0,456,27,13,1,2,3,1555113600,0.0,0,0.0014824569225310002,3
23,1,1,0,0,1,0,0,0,0,456,27,13,1,2,3,1555124400,0.0,0,0.0014823973178860002,3
0,1,1,0,0,1,0,0,0,0,457,28,13,1,2,7,1555041600,0.0,0,0.0014822781085970002,3
4,1,1,0,0,1,0,0,0,0,457,28,13,1,2,7,1555056000,0.0,0,0.0014822781085970002,3
8,2,1,0,0,0,1,0,0,1,457,28,13,1,2,7,1555070400,0.081,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,457,28,13,1,2,7,1555084800,0.0,0,0.0014827549457550003,1
16,4,1,0,0,1,0,0,0,0,457,28,13,1,2,7,1555099200,0.0,0,0.001483500003815,2
20,1,1,0,0,1,0,0,0,0,457,28,13,1,2,7,1555113600,0.0,0,0.0014825165271760002,3
23,1,1,0,0,1,0,0,0,0,457,28,13,1,2,7,1555124400,0.0,0,0.0014826357364649998,3
0,1,1,0,0,1,0,0,0,0,458,29,13,0,7,8,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,458,29,13,0,7,8,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,458,29,13,0,7,8,1555070400,0.076,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,458,29,13,0,7,8,1555084800,0.0,0,0.0014822781085970002,1
16,4,1,0,0,1,0,0,0,0,458,29,13,0,7,8,1555099200,0.0,0,0.0014823973178860002,2
20,1,1,0,0,1,0,0,0,0,458,29,13,0,7,8,1555113600,0.0,0,0.001482307910919,3
23,1,1,0,0,1,0,0,0,0,458,29,13,0,7,8,1555124400,0.0,0,0.001482307910919,3
0,1,1,0,0,1,0,0,0,0,459,30,13,0,7,9,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,459,30,13,0,7,9,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,459,30,13,0,7,9,1555070400,0.07400000000000001,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,459,30,13,0,7,9,1555084800,0.0,0,0.001482307910919,1
16,4,1,0,0,1,0,0,0,0,459,30,13,0,7,9,1555099200,0.0,0,0.001482337713242,2
20,1,1,0,0,1,0,0,0,0,459,30,13,0,7,9,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,459,30,13,0,7,9,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,460,31,13,0,7,13,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,460,31,13,0,7,13,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,460,31,13,0,7,13,1555070400,0.073,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,460,31,13,0,7,13,1555084800,0.0,0,0.001482307910919,1
16,4,1,0,0,1,0,0,0,0,460,31,13,0,7,13,1555099200,0.0,0,0.001482307910919,2
20,1,1,0,0,1,0,0,0,0,460,31,13,0,7,13,1555113600,0.0,0,0.001482307910919,3
23,1,1,0,0,1,0,0,0,0,460,31,13,0,7,13,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,461,32,13,0,2,10,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,461,32,13,0,2,10,1555056000,0.0,0,0.001482248306274,3
