,Index,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile,Predictions
759,1658,3304987001,-85.155546,35.030221000000004,29,2/25/19,6:00,6,36.39,55.19,35.44,23.34,0.59,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.05424944,1.127,0.0
3791,1780,33I0075001,-85.111622,35.073807,51,2/25/19,7:00,7,35.31,54.26,35.31,22.47,0.59,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,10,2,1,11,48,18,,0.01255638,8.969,0.0
935,3227,33I0024002,-85.266949,35.019101,67,2/25/19,13:00,13,48.29,54.96,35.15,20.83,0.33,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,0.15015757,11.005999999999998,0.0
5216,1501,33SR002001,-85.13423900000001,35.060689,76,2/25/19,6:00,6,36.23,54.94,35.31,23.18,0.59,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.04277295,20.339000000000002,0.0
5054,5768,3304986001,-85.161923,35.035524,36,2/25/19,23:00,23,42.64,55.27,34.78,26.54,0.53,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,0.21349137,1.444,0.0
595,2285,33I0024002,-85.253185,35.015252000000004,46,2/25/19,9:00,9,37.39,55.08,35.62,20.79,0.51,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.060918868,11.982999999999999,0.0
3147,1827,33I0124001,-85.314195,35.04437,39,2/25/19,7:00,7,35.24,55.69,35.24,21.77,0.58,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,5,6,2,1,11,24,15,,0.1571569,1.212,0.0
3978,1042,330D228001,-85.197621,35.083886,52,2/25/19,4:00,4,38.87,55.21,34.95,24.68,0.56,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,26,15,,0.013103647,0.059000000000000004,0.0
1283,3377,3303556001,-85.237299,35.047083,29,2/25/19,13:00,13,48.71,55.26,34.87,20.92,0.33,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,16,12,15,,0.23867859,2.418,0.0
2927,5392,33I0075001,-85.200274,35.008246,171,2/25/19,22:00,22,43.91,55.48,34.74,26.88,0.51,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.12406489,2.029,0.0
1079,2145,33SR320001,-85.184253,35.017209,30,2/25/19,8:00,8,35.67,55.24,35.62,21.91,0.57,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,21,1,14,24,15,,0.19306053,1.3630000000000002,0.0
4670,4530,3305747001,-85.142778,35.068587,38,2/25/19,18:00,18,51.02,55.01,34.59,27.33,0.4,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,1,2,2,18,4,17,24,18,,0.099213496,0.275,0.0
2801,1475,33I0024002,-85.297892,35.021809000000005,145,2/25/19,6:00,6,36.17,55.81,35.34,22.96,0.58,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,0.16756153,8.966000000000001,0.0
5289,4923,33I0024002,-85.297411,35.02156,96,2/25/19,20:00,20,47.11,55.97,35.01,27.57,0.46,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,0.4087676,8.996,0.0
2492,3829,330B809001,-85.218956,34.998857,33,2/25/19,15:00,15,54.1,55.59,34.88,24.01,0.31,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,20,15,,0.2926809,0.077,0.0
3427,3648,33SR002001,-85.328285,35.013727,27,2/25/19,14:00,14,52.13,55.71,34.95,21.99,0.3,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,0.10149492,5.744,0.0
4704,5227,3303580001,-85.164109,35.044762,46,2/25/19,21:00,21,44.85,55.35,34.75,27.16,0.5,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.25995624,1.695,0.0
322,3101,33I0075001,-85.177674,35.019094,32,2/25/19,12:00,12,45.69,55.28,34.93,20.47,0.36,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,7,8,2,1,11,48,18,,0.14371534,3.6039999999999996,0.0
2353,3081,33I0075001,-85.21117,35.002679,34,2/25/19,12:00,12,45.69,55.43,34.82,20.19,0.36,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.13267267,1.2890000000000001,0.0
1076,363,33SR002001,-85.183432,35.031698999999996,38,2/25/19,1:00,1,41.94,55.06,35.23,26.82,0.55,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,13,1,14,24,15,,0.020877726,16.897000000000002,0.0
4513,3666,33SR320001,-85.174648,35.017727,26,2/25/19,14:00,14,51.56,55.28,34.91,22.87,0.32,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,0.17665218,1.9280000000000002,0.0
3306,165,330B220001,-85.222513,35.010366,32,2/25/19,0:00,0,53.28,60.8,45.0,49.97,0.89,2,0,6.27,0.35,rain,0.0142,0.1457,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,7,0,2,2,2,12,4,19,26,15,,0.28755602,0.102,0.0
3859,2428,3303570001,-85.288147,35.028960999999995,27,2/25/19,9:00,9,37.36,55.73,35.31,20.47,0.5,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,0,2,2,2,16,4,16,30,15,,0.13968427,0.687,0.0
5301,5570,33SR008001,-85.318282,35.083649,31,2/25/19,22:00,22,43.75,55.73,34.73,26.93,0.51,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,22,15,,0.27106616,11.995,0.0
1181,2987,3305770001,-85.220466,35.004613,65,2/25/19,12:00,12,45.69,55.45,34.87,20.09,0.36,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,34,15,,0.107058585,0.107,0.0
4807,5196,330D624001,-85.199279,35.234297,60,2/25/19,21:00,21,44.06,54.99,33.64,26.79,0.5,2,0,10.0,0.17,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,14,15,,0.24433742,0.139,0.0
5255,1483,3303603001,-85.181912,35.016889,113,2/25/19,6:00,6,36.58,55.23,35.61,23.36,0.58,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,0.04503738,0.002,0.0
190,5052,3303559001,-85.311782,35.05227,34,2/25/19,20:00,20,47.12,55.83,35.04,27.5,0.46,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,17,40,15,,0.24239893,1.003,0.0
3928,3278,3303588001,-85.256848,35.114504,43,2/25/19,13:00,13,49.49,55.7,34.55,20.6,0.32,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,16,4,14,24,15,,0.27084476,2.8360000000000003,0.0
5535,5106,33SR029001,-85.316129,35.057348,28,2/25/19,20:00,20,47.13,55.95,34.92,27.49,0.46,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,13,1,12,36,18,,0.38536415,0.196,0.0
5503,3182,33I0075001,-85.193721,35.010071,26,2/25/19,12:00,12,45.75,55.43,35.03,20.34,0.36,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.1704308,2.427,0.0
1441,1168,3304987001,-85.155546,35.030221000000004,29,2/25/19,4:00,4,39.22,55.19,35.44,25.2,0.57,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.03550224,1.127,0.0
5403,2117,33I0024002,-85.227148,35.005132,33,2/25/19,8:00,8,35.63,55.45,35.49,21.83,0.57,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,0.08865985,13.632,0.0
2191,495,33I0024002,-85.297892,35.021809000000005,145,2/25/19,2:00,2,41.33,55.81,35.34,26.19,0.55,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,0.05703173,8.966000000000001,0.0
5668,912,3305770001,-85.231362,35.007176,31,2/25/19,3:00,3,40.42,55.45,35.49,25.85,0.56,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,1,2,3,18,4,16,36,15,,0.03567158,0.7509999999999999,0.0
251,2896,33SR008001,-85.242414,34.996637,28,2/25/19,11:00,11,42.09,55.38,35.06,21.26,0.43,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,22,15,,0.13514796,3.233,0.0
3691,4113,330E416001,-85.174009,35.017383,29,2/25/19,16:00,16,55.36,55.36,34.91,25.55,0.31,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,22,15,,0.2939338,0.306,0.0
1977,12,330C353001,-85.20648299999999,35.006562,113,2/25/19,0:00,0,53.78,60.74,45.08,50.02,0.87,2,0,6.61,0.35,rain,0.0134,0.1339,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.18138792,0.568,0.0
4663,5527,3303611001,-85.244059,35.01068,35,2/25/19,22:00,22,44.13,55.45,35.05,26.92,0.5,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,16,24,15,,0.10350466,0.996,0.0
5592,1312,330F888001,-85.14970500000001,35.037485,45,2/25/19,5:00,5,37.8,55.12,35.41,24.25,0.58,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,4,12,4,19,24,15,,0.013574684,0.363,0.0
5481,683,330E416001,-85.174009,35.017383,29,2/25/19,2:00,2,41.18,55.26,35.56,26.39,0.55,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,22,15,,0.03887114,0.306,0.0
5581,5338,330E416001,-85.174009,35.017383,29,2/25/19,21:00,21,44.97,55.36,34.91,27.22,0.49,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,22,15,,0.22161153,0.306,0.0
791,5421,33SR002001,-85.13423900000001,35.060689,76,2/25/19,22:00,22,43.37,54.83,34.61,26.7,0.52,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.18329678,20.339000000000002,0.0
125,1219,3304983001,-85.27164,35.009454,26,2/25/19,4:00,4,39.09,54.98,35.65,25.13,0.57,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,17,30,15,,0.033888765,0.395,0.0
2917,3558,3301122001,-85.14970500000001,35.039818,36,2/25/19,14:00,14,51.5,55.12,34.72,23.04,0.33,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.14707984,0.397,0.0
5786,1810,3304987001,-85.157359,35.026889000000004,43,2/25/19,7:00,7,35.46,55.19,35.46,22.62,0.59,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.11665727,0.878,0.0
3042,1595,3303593001,-85.248735,35.14182,37,2/25/19,6:00,6,35.01,55.52,34.17,21.68,0.58,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,0.0404162,2.22,0.0
3289,1016,3304988001,-85.15562800000001,35.024501,70,2/25/19,4:00,4,39.24,55.18,35.47,25.24,0.57,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,26,15,,0.012751555,2.853,0.0
5545,1383,33SR317001,-85.136543,35.06093,33,2/25/19,5:00,5,37.66,54.98,35.3,24.12,0.58,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,0.00713855,4.651,0.0
1119,4224,330C359001,-85.21546,35.009932,54,2/25/19,17:00,17,54.89,55.58,34.81,26.27,0.33,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,0,2,3,3,12,4,19,34,15,,0.10586569,0.083,0.0
2283,1065,33I0024002,-85.39930600000001,34.9933,45,2/25/19,4:00,4,38.53,55.8,34.81,24.74,0.57,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.064320914,0.8959999999999999,0.0
3629,4536,33I0075001,-85.09554399999999,35.078288,36,2/25/19,18:00,18,49.73,54.1,33.92,27.49,0.42,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.0139476955,9.927999999999999,0.0
445,2968,3304428001,-85.24562,35.152975,80,2/25/19,12:00,12,46.16,55.48,33.96,19.32,0.34,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,17,24,15,,0.10318675,0.8909999999999999,0.0
4233,1820,3303580001,-85.160208,35.044088,41,2/25/19,7:00,7,35.38,55.28,35.38,22.46,0.59,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,4,4,18,4,14,24,15,,0.039511148,1.915,0.0
4505,1088,330D462001,-85.21983,35.089088000000004,40,2/25/19,4:00,4,39.21,55.41,35.08,24.57,0.55,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,24,15,,0.011105662,0.008,0.0
3196,2116,3304459001,-85.312411,35.045297,33,2/25/19,8:00,8,35.41,55.67,35.25,20.92,0.55,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,10,15,,0.11218277,0.046,0.0
755,1012,33I0075001,-85.200822,35.007894,71,2/25/19,4:00,4,39.25,55.35,35.36,25.29,0.57,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.028056834,1.9909999999999999,0.0
364,5200,3303587001,-85.26244,35.115281,57,2/25/19,21:00,21,44.97,55.73,34.55,27.04,0.49,2,0,10.0,0.16,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.25973526,1.6269999999999998,0.0
5363,4466,33I0024002,-85.36030699999999,35.028245,56,2/25/19,18:00,18,52.2,55.92,34.74,26.87,0.37,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,6,2,1,11,24,15,,0.34040648,4.46,0.0
1109,170,3301122001,-85.154037,35.041835999999996,32,2/25/19,0:00,0,54.03,60.5,45.07,50.38,0.87,2,0,6.93,0.35,rain,0.0126,0.1296,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.33926943,0.11800000000000001,0.0
1104,291,330B068001,-85.228277,35.012954,65,2/25/19,1:00,1,42.33,55.47,35.44,26.93,0.54,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,0.011625721,0.001,0.0
2547,1288,33I0075001,-85.205913,34.993245,52,2/25/19,5:00,5,38.21,55.53,35.72,24.46,0.57,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,7,2,1,11,36,15,,0.029251035,0.5760000000000001,0.0
1581,4083,330E643001,-85.184651,35.030289,32,2/25/19,16:00,16,55.18,55.18,34.61,25.43,0.31,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,26,15,,0.04262298,0.037000000000000005,0.0
3123,828,3303588001,-85.256848,35.114504,43,2/25/19,3:00,3,40.05,55.7,34.79,24.72,0.54,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,16,4,14,24,15,,0.020493373,2.8360000000000003,0.0
4219,3031,3304417001,-85.292119,35.039775,44,2/25/19,12:00,12,45.98,55.67,34.93,19.54,0.34,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,36,15,,0.17181116,1.125,0.0
4069,4641,33SR320001,-85.149292,35.005439,26,2/25/19,18:00,18,51.5,55.32,34.79,27.42,0.39,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.16045491,3.804,0.0
4854,2519,3303601001,-85.200161,35.055347999999995,49,2/25/19,10:00,10,39.28,55.42,34.59,20.39,0.46,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,30,15,,0.12555578,0.002,0.0
1288,3466,3304988001,-85.15562800000001,35.024501,70,2/25/19,14:00,14,51.5,55.18,34.79,23.04,0.33,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,26,15,,0.08039085,2.853,0.0
3800,5329,33SR321001,-85.0667,35.059606,30,2/25/19,21:00,21,43.85,54.49,34.19,27.13,0.51,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,21,1,16,12,15,,0.1552595,5.415,0.0
4517,1087,330C656001,-85.291474,35.119695,41,2/25/19,4:00,4,38.67,55.32,34.73,24.16,0.56,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,18,15,,0.043089878,0.052000000000000005,0.0
4015,1051,3303556001,-85.222382,35.042901,48,2/25/19,4:00,4,39.19,55.53,35.2,24.96,0.56,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,16,24,15,,0.035106968,3.323,0.0
2469,3770,3304987001,-85.157359,35.026889000000004,43,2/25/19,15:00,15,53.98,55.19,34.79,24.34,0.31,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.20458035,0.878,0.0
4691,2475,33I0024002,-85.323702,35.02629,91,2/25/19,10:00,10,39.62,55.78,34.87,20.02,0.45,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,2,2,4,7,2,1,11,24,15,,0.27691552,7.082000000000001,0.0
2228,1155,33SR029001,-85.316172,35.056969,31,2/25/19,4:00,4,39.16,55.77,35.14,24.62,0.56,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,13,1,12,36,18,,0.045784283,0.171,0.0
1437,4514,3304987001,-85.158512,35.023734999999995,42,2/25/19,18:00,18,51.4,55.26,34.8,27.35,0.39,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.17613429,0.6509999999999999,0.0
5148,3409,3301122001,-85.150941,35.040129,27,2/25/19,13:00,13,48.58,55.14,34.72,21.82,0.34,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.314317,0.325,0.0
4459,3756,33SR002001,-85.066688,35.085685999999995,46,2/25/19,15:00,15,53.56,54.71,33.67,24.89,0.33,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,5,5,21,1,16,24,15,,0.221966,20.634,0.0
3052,1372,3302205001,-85.07005699999999,35.087633000000004,34,2/25/19,5:00,5,36.92,54.68,34.56,24.22,0.6,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.016022628,6.149,0.0
831,4917,3304976001,-85.06329000000001,35.08082,109,2/25/19,20:00,20,44.92,54.28,33.67,27.6,0.5,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,0.2369337,1.598,0.0
4336,4644,33I0124001,-85.318217,35.039377,26,2/25/19,18:00,18,52.36,55.94,34.99,26.87,0.37,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,0.29155996,0.763,0.0
3054,4650,33I0024002,-85.307401,35.027762,26,2/25/19,18:00,18,52.34,55.97,34.99,26.9,0.37,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,0.30295417,8.283999999999999,0.0
4090,3335,33SR002001,-85.212241,35.012306,34,2/25/19,13:00,13,48.67,55.45,34.78,21.28,0.34,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.3705702,14.783,0.0
