,Index,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile,Predictions
3275,1643,3305770001,-85.24368299999999,35.011387,31,2/25/19,6:00,6,37.23,54.96,35.81,24.44,0.6,2,0,2.69,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,1,3,3,18,4,16,40,15,,0.00873715,1.511,0.0
4053,508,3305747001,-85.132664,35.080045,107,2/25/19,2:00,2,40.23,54.56,35.25,24.45,0.53,2,0,5.87,0.21,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,17,22,15,,0.0305841,1.222,0.0
4842,1098,33SR002001,-85.183432,35.031698999999996,38,2/25/19,4:00,4,37.49,54.72,35.7,25.22,0.61,2,0,6.22,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,13,1,14,24,15,,0.06688398,16.897000000000002,0.0
3075,5567,3305770001,-85.231362,35.007176,31,2/25/19,22:00,22,44.71,55.13,34.67,30.36,0.57,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,7,0,1,2,3,18,4,16,36,15,,0.1339222,0.7509999999999999,0.0
624,2434,33SR002001,-85.211314,35.013269,26,2/25/19,9:00,9,38.55,55.13,35.75,20.49,0.48,2,0,5.76,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.115086526,14.867,0.0
3101,3906,33SR320001,-85.149292,35.005439,26,2/25/19,15:00,15,53.7,54.95,34.79,27.56,0.36,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.25069743,3.804,0.0
2391,3902,330E078001,-85.079303,35.086417,26,2/25/19,15:00,15,53.22,54.38,34.57,27.63,0.37,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,18,15,,0.35785013,0.002,0.0
4244,5460,33I0024002,-85.383202,35.018934,48,2/25/19,22:00,22,44.45,55.02,34.84,30.02,0.57,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.36223465,2.945,0.0
5779,344,33SR002001,-85.22789399999999,35.012235,43,2/25/19,1:00,1,42.81,55.23,35.67,23.29,0.46,2,0,3.15,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,30,15,,0.006646856,13.843,0.0
3955,3642,3303578001,-85.219735,35.043284,27,2/25/19,14:00,14,51.95,55.19,34.37,25.7,0.36,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,16,42,15,,0.23385972,3.6689999999999996,0.0
1661,4106,33SR008001,-85.309399,35.045763,30,2/25/19,16:00,16,55.3,55.3,34.3,27.97,0.35,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,46,15,,0.39041448,8.968,0.0
1896,4836,33SR002001,-85.365756,35.020313,31,2/25/19,19:00,19,49.25,55.46,35.34,31.08,0.49,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,0.25063756,3.1910000000000003,0.0
2506,2025,33I0075001,-85.111622,35.073807,51,2/25/19,8:00,8,36.49,53.97,36.14,19.61,0.5,2,0,4.87,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,10,2,1,11,48,18,,0.07606578,8.969,0.0
4116,3889,33SR320001,-85.153227,35.008538,27,2/25/19,15:00,15,53.75,55.0,34.78,27.53,0.36,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.25189626,3.383,0.0
1469,5641,33I0024002,-85.36876600000001,35.026324,144,2/25/19,23:00,23,43.4,55.44,35.32,27.77,0.54,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,4,5,2,1,11,24,15,,0.35516092,3.9589999999999996,0.0
3770,3948,3304428001,-85.24562,35.152975,80,2/25/19,16:00,16,55.03,55.03,33.11,27.73,0.35,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,18,4,17,24,15,,0.12758903,0.8909999999999999,0.0
1794,3669,3304983001,-85.27164,35.009454,26,2/25/19,14:00,14,51.35,54.54,34.57,25.6,0.36,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,17,30,15,,0.3181923,0.395,0.0
445,4785,3303580001,-85.156949,35.042868,36,2/25/19,19:00,19,48.32,54.96,34.57,31.13,0.51,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.30085245,2.117,0.0
1999,2058,330B207001,-85.238312,35.018858,43,2/25/19,8:00,8,36.26,54.98,35.8,20.59,0.53,2,0,2.42,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,24,15,,0.02314657,0.147,0.0
2679,4337,33I0024002,-85.32220699999999,35.029902,31,2/25/19,17:00,17,54.96,55.42,36.03,29.14,0.37,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,4,4,2,1,11,24,15,,0.49603027,7.343,0.0
3865,2532,3303580001,-85.164109,35.044762,46,2/25/19,10:00,10,40.65,55.06,35.96,21.81,0.47,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.16324395,1.695,0.0
4704,2737,33I0024002,-85.266949,35.019101,67,2/25/19,11:00,11,42.39,54.54,34.51,22.03,0.44,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,0.06722764,11.005999999999998,0.0
5234,1181,33SR008001,-85.242414,34.996637,28,2/25/19,4:00,4,37.81,55.05,35.76,25.76,0.61,2,0,5.14,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,22,15,,0.02864259,3.233,0.0
1134,4465,3303587001,-85.26244,35.115281,57,2/25/19,18:00,18,51.93,55.16,33.43,30.32,0.43,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.30458313,1.6269999999999998,0.0
4134,3783,330D462001,-85.21983,35.089088000000004,40,2/25/19,15:00,15,54.2,55.05,34.34,26.89,0.35,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,12,4,19,24,15,,0.12332164,0.008,0.0
1925,2977,3305788001,-85.138005,35.05514,69,2/25/19,12:00,12,46.16,54.76,34.49,24.2,0.42,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,18,4,17,18,15,,0.15399086,0.196,0.0
289,5799,33SR002001,-85.269492,35.022196,32,2/25/19,23:00,23,44.27,54.94,34.49,27.5,0.51,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,36,15,,0.25944775,10.607000000000001,0.0
3518,1111,33SR320001,-85.154777,35.008124,36,2/25/19,4:00,4,37.65,55.0,35.85,25.53,0.61,2,0,5.49,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.051491003,3.4210000000000003,0.0
1222,1551,33SR002001,-85.066688,35.085685999999995,46,2/25/19,6:00,6,35.56,54.49,35.54,23.07,0.6,2,0,5.64,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,5,5,21,1,16,24,15,,0.032681976,20.634,0.0
5754,995,33I0075001,-85.078179,35.082723,112,2/25/19,4:00,4,36.67,54.44,35.57,24.78,0.62,2,0,7.26,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.09954917,10.954,0.0
2442,4720,33I0075001,-85.111622,35.073807,51,2/25/19,19:00,19,46.96,53.97,34.74,31.03,0.54,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,8,10,2,1,11,48,18,,0.018922763,8.969,0.0
2029,3449,33I0075001,-85.184238,35.012865999999995,107,2/25/19,14:00,14,51.63,55.04,34.78,26.06,0.37,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,0.29879373,3.01,0.0
3519,4378,33SR002001,-85.198298,35.022448,27,2/25/19,17:00,17,54.63,55.04,34.58,29.43,0.38,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.29549393,15.844000000000001,0.0
1310,5425,33I0024002,-85.221655,35.004334,70,2/25/19,22:00,22,44.68,55.13,34.7,30.36,0.57,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,0.20883508,13.950999999999999,0.0
4012,4202,3305788001,-85.138005,35.05514,69,2/25/19,17:00,17,54.18,54.76,34.49,29.5,0.39,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,17,18,15,,0.2231196,0.196,0.0
3800,5145,3304986001,-85.15870600000001,35.034528,268,2/25/19,21:00,21,44.97,54.96,34.63,30.26,0.56,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,0.23782295,1.464,0.0
3619,4089,33SR008001,-85.307328,35.036143,32,2/25/19,16:00,16,55.36,55.36,35.89,28.01,0.35,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,21,1,16,36,15,,0.28190082,8.089,0.0
3436,1632,33I0124001,-85.314203,35.044153,32,2/25/19,6:00,6,37.65,55.31,36.13,23.14,0.55,2,0,2.36,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,5,6,2,1,11,24,15,,0.011442947,1.197,0.0
2567,4851,33I0024002,-85.28446,35.017606,29,2/25/19,19:00,19,49.13,55.34,34.59,31.21,0.5,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,0.46364614,9.834,0.0
2809,4440,330C038001,-85.376588,35.015591,78,2/25/19,18:00,18,52.15,55.34,35.33,30.51,0.43,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,16,15,,0.37198716,0.753,0.0
5479,182,3304995001,-85.186686,35.029063,30,2/25/19,0:00,0,53.86,60.48,45.5,50.36,0.88,2,0,6.53,0.35,rain,0.0128,0.1305,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,7,0,2,2,2,18,4,17,28,15,,0.25361952,0.6990000000000001,0.0
2020,3679,3305787001,-85.15314599999999,35.030081,157,2/25/19,15:00,15,53.7,54.89,34.65,27.45,0.36,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.2434077,0.129,0.0
3802,5275,3303580001,-85.156949,35.042868,36,2/25/19,21:00,21,44.95,54.96,34.57,30.22,0.56,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.26329252,2.117,0.0
344,3693,3305747001,-85.132664,35.080045,107,2/25/19,15:00,15,53.46,54.52,34.48,27.38,0.36,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,17,22,15,,0.26990414,1.222,0.0
2818,3787,33I0124001,-85.314195,35.04437,39,2/25/19,15:00,15,54.42,55.31,35.92,26.77,0.34,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,5,6,2,1,11,24,15,,0.34249675,1.212,0.0
3099,3928,33I0024002,-85.237709,35.008661,127,2/25/19,16:00,16,55.09,55.09,34.66,28.28,0.35,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,7,2,1,11,36,18,,0.30085194,12.981,0.0
4804,3565,33SR008001,-85.206802,34.989515000000004,36,2/25/19,14:00,14,51.79,55.26,35.02,26.04,0.37,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.2710624,1.1420000000000001,0.0
265,5182,3305788001,-85.138005,35.05514,69,2/25/19,21:00,21,44.72,54.76,34.49,30.14,0.56,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,17,18,15,,0.16326444,0.196,0.0
3320,5499,33SR008001,-85.235377,34.995433,40,2/25/19,22:00,22,44.74,55.11,34.76,30.44,0.57,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.23785545,2.832,0.0
2420,1951,33SR320001,-85.174648,35.017727,26,2/25/19,7:00,7,35.95,55.0,35.95,21.25,0.55,2,0,3.11,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,0.016730594,1.9280000000000002,0.0
1494,3230,33I0075001,-85.163861,35.035266,65,2/25/19,13:00,13,48.9,54.95,34.62,25.02,0.39,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,0.29270813,4.977,0.0
463,4042,33SR153001,-85.246697,35.182577,38,2/25/19,16:00,16,55.11,55.11,33.28,27.62,0.35,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,0.0829554,12.481,0.0
4973,5174,33I0024002,-85.38050600000001,35.021426,79,2/25/19,21:00,21,45.4,55.06,34.83,30.22,0.55,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,4,6,2,1,11,24,15,,0.2501875,3.177,0.0
2742,5757,33SR153001,-85.246697,35.182577,38,2/25/19,23:00,23,42.99,55.11,33.28,26.62,0.52,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,0.017877348,12.481,0.0
3560,4725,33I0024002,-85.383202,35.018934,48,2/25/19,19:00,19,48.63,55.02,34.84,31.05,0.5,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.48118016,2.945,0.0
1837,5728,3303588001,-85.256848,35.114504,43,2/25/19,23:00,23,43.65,55.29,33.45,26.98,0.52,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,16,4,14,24,15,,0.20229205,2.8360000000000003,0.0
2219,353,330D462001,-85.21983,35.089088000000004,40,2/25/19,1:00,1,43.25,55.14,35.98,21.85,0.42,2,0,4.67,0.21,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,24,15,,0.006964999,0.008,0.0
4751,3925,33I0024002,-85.297892,35.021809000000005,145,2/25/19,16:00,16,55.38,55.38,34.5,28.08,0.35,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,0.48557752,8.966000000000001,0.0
2463,3155,33SR002001,-85.220213,35.009919000000004,27,2/25/19,12:00,12,46.38,55.13,34.66,23.91,0.41,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,30,15,,0.25289896,14.31,0.0
5559,2741,330B068001,-85.228277,35.012954,65,2/25/19,11:00,11,43.27,55.14,35.73,23.32,0.45,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,0.10335459,0.001,0.0
709,1402,3305770001,-85.231362,35.007176,31,2/25/19,5:00,5,38.28,55.13,35.74,24.72,0.58,2,0,2.76,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,1,2,3,18,4,16,36,15,,0.008464027,0.7509999999999999,0.0
2727,3516,33I0024002,-85.366708,35.027029,45,2/25/19,14:00,14,52.67,55.47,35.32,25.38,0.34,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,4,5,2,1,11,24,15,,0.51794857,4.085,1.0
1802,5467,3305403001,-85.290932,35.041926000000004,47,2/25/19,22:00,22,44.81,55.27,34.33,29.98,0.56,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,16,17,15,,0.11497133,1.653,0.0
1090,70,33I0024002,-85.383202,35.018934,48,2/25/19,0:00,0,55.29,61.56,45.33,51.51,0.87,2,0,3.16,0.35,rain,0.0144,0.1567,1550995200,clear-night,rain,Clear,Light Rain,0,0,1,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.2741055,2.945,0.0
1357,5238,3303588001,-85.256848,35.114504,43,2/25/19,21:00,21,45.39,55.29,33.45,29.76,0.54,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,16,4,14,24,15,,0.24464905,2.8360000000000003,0.0
1573,5418,3304428001,-85.24562,35.152975,80,2/25/19,22:00,22,43.95,55.03,33.11,28.95,0.55,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,18,4,17,24,15,,0.061113663,0.8909999999999999,0.0
3173,4,3305787001,-85.15314599999999,35.030081,157,2/25/19,0:00,0,54.05,60.49,45.57,50.38,0.87,2,0,7.13,0.35,rain,0.0119,0.1186,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.15477689,0.129,0.0
3371,2322,33SR153001,-85.177195,35.028893,38,2/25/19,9:00,9,38.54,55.05,35.97,20.32,0.47,2,0,6.19,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,0.35286194,0.563,0.0
396,4270,3303580001,-85.160208,35.044088,41,2/25/19,17:00,17,54.46,55.01,34.56,29.47,0.38,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,4,4,18,4,14,24,15,,0.25382912,1.915,0.0
3650,36,3304988001,-85.15562800000001,35.024501,70,2/25/19,0:00,0,54.05,60.51,45.62,50.37,0.87,2,0,7.17,0.35,rain,0.0119,0.1179,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,2,2,18,4,16,26,15,,0.12405657,2.853,0.0
5534,3183,33I0024002,-85.25206899999999,35.014338,26,2/25/19,12:00,12,46.04,54.74,34.58,23.67,0.41,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.12518895,12.072000000000001,0.0
1730,537,3305770001,-85.220466,35.004613,65,2/25/19,2:00,2,40.79,55.22,35.66,25.81,0.55,2,0,2.24,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,34,15,,0.0062381667,0.107,0.0
1335,4021,33SR008001,-85.308526,35.062644,42,2/25/19,16:00,16,55.3,55.3,34.1,27.9,0.35,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,22,15,,0.33720478,10.138,0.0
5527,4193,3304428001,-85.24562,35.152975,80,2/25/19,17:00,17,54.31,55.03,33.11,28.87,0.37,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,18,4,17,24,15,,0.12126783,0.8909999999999999,0.0
5141,1715,3304986001,-85.15870600000001,35.034528,268,2/25/19,7:00,7,35.94,54.96,35.94,20.97,0.54,2,0,3.62,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,0.011178853,1.464,0.0
1026,2708,3303603001,-85.181912,35.016889,113,2/25/19,11:00,11,42.69,54.95,34.75,22.63,0.45,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,0.17321806,0.002,0.0
5742,2177,330E416001,-85.173294,35.017551,27,2/25/19,8:00,8,36.39,54.98,35.95,21.02,0.53,2,0,2.91,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,22,15,,0.025302889,0.316,0.0
180,153,3303577001,-85.24641899999999,35.023643,33,2/25/19,0:00,0,53.28,60.5,45.35,49.92,0.88,2,0,5.59,0.35,rain,0.0143,0.1458,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,4,0,2,2,2,18,4,16,10,15,,0.22817655,1.62,0.0
3267,171,3304986001,-85.159779,35.035252,32,2/25/19,0:00,0,54.03,60.56,45.61,50.37,0.87,2,0,6.92,0.35,rain,0.0125,0.1294,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,0.20978355,1.482,0.0
2259,2529,3301122001,-85.150002,35.040335999999996,46,2/25/19,10:00,10,40.58,54.85,35.95,21.95,0.47,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.18678582,0.36700000000000005,0.0
