BLM,ELM,ID_NUMBER,ROW ,No. Lns.,Spd_Limit,Terrain,Land_Use,Illum,Operation,AccCtrl,Sch Spd Limit,Truck Spd Limit
0.16,0.333,330F010001,32,1,-10,2,7,1,2,0,-10,-10
0.17,0.302,330A170001,36,1,-10,2,7,1,2,0,-10,-10
0.17,0.294,330A850001,32,1,30,3,7,1,2,0,-10,-10
0.18,0.337,330B386001,36,1,-10,2,7,-10,2,0,-10,-10
0.18,0.258,330B502001,36,1,-10,2,0,-10,2,0,-10,-10
0.18,0.328,330C672001,40,1,25,2,7,-10,2,0,-10,-10
0.18,0.346,330D531001,36,1,-10,2,7,-10,2,0,-10,-10
0.181,0.351,330B159001,36,1,-10,2,0,-10,2,0,-10,-10
0.19,0.47,330A390001,76,1,-10,2,4,1,2,0,-10,-10
0.19,0.262,330B695001,36,1,-10,2,7,-10,2,0,-10,-10
0.2,0.308,330B461001,28,1,-10,2,7,1,2,0,-10,-10
0.2,0.556,330D817001,28,1,30,2,7,-10,2,0,-10,-10
0.206,0.586,330A744001,36,1,30,2,7,1,2,0,-10,-10
0.21,0.32,330B446001,32,1,-10,2,7,1,2,0,-10,-10
0.21,0.273,330B896001,44,1,-10,2,0,-10,2,0,-10,-10
0.21,0.284,330C468001,32,1,-10,2,7,-10,2,0,-10,-10
0.211,0.464,330D752001,28,1,-10,2,0,-10,2,0,-10,-10
0.22,0.281,330C530001,28,1,-10,2,7,-10,2,0,-10,-10
0.22,0.33,330E561001,60,1,20,2,7,-10,1,0,-10,-10
0.225,0.326,330C514001,32,1,-10,2,0,-10,2,0,-10,-10
0.23,0.391,330C768001,36,1,25,2,7,-10,1,0,-10,-10
0.237,0.316,330E020001,40,1,10,2,7,-10,2,0,-10,-10
0.24,0.331,330C709001,36,1,-10,2,7,-10,2,0,-10,-10
0.24,0.366,330D459001,36,1,-10,2,7,1,2,0,-10,-10
0.241,0.347,330C097001,50,1,-10,3,4,1,2,0,-10,-10
0.242,0.532,330B317001,48,1,25,2,7,1,2,0,-10,-10
0.27,0.568,330D726001,32,1,30,2,7,-10,2,0,-10,-10
0.28,0.509,330C184001,28,1,20,3,0,-10,2,0,-10,-10
0.28,0.34,330E092001,32,1,25,2,7,-10,2,0,-10,-10
0.284,0.455,330E066001,50,1,-10,2,7,0,2,0,-10,-10
0.287,0.407,330B455001,32,1,-10,2,7,-10,2,0,-10,-10
0.29,0.459,330D766001,34,1,25,2,0,-10,2,0,-10,-10
0.301,0.458,330C179001,32,1,30,3,0,-10,2,0,-10,-10
0.303,0.429,330D559001,38,1,-10,2,7,-10,2,0,-10,-10
0.31,0.428,330D560001,32,1,-10,2,7,-10,2,0,-10,-10
0.31,0.398,330D880001,36,1,20,2,7,-10,2,0,-10,-10
0.31,0.397,330E350001,36,1,-10,2,7,1,2,0,-10,-10
0.32,0.35,330E619001,24,1,25,2,7,1,1,0,-10,-10
0.326,0.754,330E141001,32,1,15,2,0,-10,2,0,-10,-10
0.348,0.579,330E968001,34,1,25,2,7,-10,2,0,-10,-10
0.354,0.538,330C583001,30,1,-10,3,0,-10,2,0,-10,-10
0.36,0.441,330A737001,28,1,-10,2,7,-10,2,0,-10,-10
0.36,0.505,330C594001,32,1,30,2,0,-10,2,0,-10,-10
0.36,0.592,330C603001,32,1,30,2,7,1,2,0,-10,-10
0.36,0.422,330D569001,38,1,20,2,7,-10,2,0,-10,-10
0.36,0.81,330D799001,24,1,30,2,7,0,2,0,-10,-10
0.364,0.516,330F354001,40,1,30,2,0,-10,2,0,-10,-10
0.37,0.4,3305787001,60,1,-10,2,0,1,1,0,-10,-10
0.37,0.738,330D795001,32,1,30,2,7,-10,2,0,-10,-10
0.37,0.816,330E174001,36,1,20,2,7,-10,2,0,-10,-10
0.37,0.456,330E346001,28,1,25,2,7,1,2,0,-10,-10
0.38,0.833,330A732001,28,1,-10,2,7,1,1,0,-10,-10
0.38,0.519,330C598001,36,1,25,2,7,-10,2,0,-10,-10
0.391,0.489,330C768001,36,1,25,2,7,-10,2,0,-10,-10
0.4,0.546,330D019001,36,1,30,2,7,-10,2,0,-10,-10
0.4,0.477,330D927001,32,1,30,2,7,-10,2,0,-10,-10
0.406,0.634,330F108001,30,1,-10,2,0,-10,2,0,-10,-10
0.41,0.541,330E090001,36,1,25,2,7,-10,2,0,-10,-10
0.422,0.498,330D569001,28,1,20,2,7,-10,2,0,-10,-10
0.45,0.756,330B474001,36,1,25,2,7,-10,2,0,-10,-10
0.454,0.918,330E051001,36,1,-10,2,7,-10,2,0,-10,-10
0.46,0.534,330D961001,28,1,30,2,7,-10,2,0,-10,-10
0.48,0.915,330E198001,36,1,25,2,0,-10,2,0,-10,-10
0.5,0.95,330E093001,32,1,25,2,7,-10,2,0,-10,-10
0.509,0.961,330D022001,28,1,25,2,7,-10,2,0,-10,-10
0.52,0.607,330A034001,30,1,-10,2,7,-10,2,0,-10,-10
0.525,0.55,3305787001,125,1,-10,2,0,0,1,0,-10,-10
0.53,0.6,330A920001,52,1,-10,2,7,1,2,0,-10,-10
0.537,0.654,330A743001,36,1,-10,2,7,1,2,0,-10,-10
0.57,0.769,330A742001,32,1,-10,2,7,1,2,0,-10,-10
0.58,0.718,330A974001,36,1,30,2,5,1,2,0,-10,-10
0.588,0.671,330D758001,28,1,25,3,0,-10,2,0,-10,-10
0.625,0.69,330E365001,24,1,-10,2,7,1,2,0,-10,-10
0.65,0.736,330A876001,34,1,-10,2,7,1,2,0,-10,-10
0.7,0.921,330B324001,36,1,-10,2,0,-10,2,0,-10,-10
0.71,0.949,330D963001,32,1,30,2,7,-10,2,0,-10,-10
0.738,0.958,330D795001,32,1,30,2,7,-10,2,0,-10,-10
0.791,1.146,330A736001,76,1,-10,2,0,-10,2,0,-10,-10
0.83,0.996,330B492001,32,1,25,2,7,1,2,0,-10,-10
1.05,1.444,330D737001,28,1,30,2,7,-10,2,0,-10,-10
1.109,1.407,330C178001,32,1,25,3,0,-10,2,0,-10,-10
1.11,1.482,330E178001,36,1,35,2,0,-10,2,0,-10,-10
1.2,1.476,330C022001,32,1,20,2,0,-10,2,0,-10,-10
1.235,1.368,330E050001,32,1,30,2,0,-10,2,0,-10,-10
1.264,1.396,330D510001,36,1,-10,2,0,-10,2,0,-10,-10
1.55,1.867,330C176001,32,1,20,2,7,-10,2,0,-10,-10
2.02,2.05,3303542001,150,1,50,2,9,1,1,0,-10,-10
2.19,5.53,330C085001,36,1,20,2,7,1,2,0,-10,-10
2.936,3.37,330E189001,36,1,25,2,0,-10,2,0,-10,-10
3.484,4.504,330E142001,32,1,-10,2,0,-10,2,0,-10,-10
4.504,4.62,330E142001,36,1,-10,2,0,-10,2,0,-10,-10
5.53,5.969,330C085001,36,1,20,2,0,1,2,0,-10,-10
0,5.8,3300948001,40,2,40,2,0,-10,2,0,-10,-10
0,0.12,3300951001,120,2,35,2,0,1,2,0,-10,-10
0,0.246,3301126001,80,2,45,2,2,-10,2,0,-10,-10
0,0.04,3301143001,60,2,45,2,0,0,2,0,-10,-10
0,0.92,3301145001,100,2,45,2,0,-10,2,0,-10,-10
0,2.967,3301149001,44,2,40,2,0,-10,2,0,-10,-10
0,1.39,3301151001,50,2,35,2,0,0,2,0,-10,-10
0,0.12,3301151002,36,2,-10,2,0,-10,2,0,-10,-10
0,0.61,3301431001,40,2,35,2,7,1,2,0,-10,-10
0,2.57,3302154001,50,2,35,2,7,-10,2,0,-10,-10
0,2.677,3302156001,40,2,35,2,0,-10,2,0,-10,-10
0,2.82,3302160001,40,2,40,2,0,-10,2,0,-10,-10
0,0.61,3302199001,60,2,40,2,4,-10,2,0,-10,-10
0,0.005,3302201001,50,2,35,2,7,0,2,0,-10,-10
0,2.33,3302205001,44,2,40,2,0,0,2,0,-10,-10
0,0.14,3302209001,40,2,25,2,4,1,2,0,-10,-10
0,4.55,3302211001,50,2,45,2,0,-10,2,0,-10,-10
0,0.63,3302213001,32,2,35,2,0,-10,2,0,-10,-10
0,1.19,3302215001,40,2,30,1,0,-10,2,0,-10,-10
0,0.91,3302217001,-10,2,-10,2,0,-10,2,0,-10,-10
0,0.59,3302219001,100,2,45,2,0,1,2,0,-10,-10
0,3.06,3302221001,44,2,40,2,0,-10,2,0,-10,-10
0,2.52,3302223001,40,2,30,2,0,-10,2,0,-10,-10
0,1.99,3302227001,40,2,35,2,0,-10,2,0,-10,-10
0,0.07,3303547001,52,2,30,2,7,1,1,0,-10,-10
0,0.81,3303557001,46,2,30,2,2,1,2,0,-10,-10
0,0.402,3303559001,56,2,35,2,2,1,2,0,-10,-10
0,0.088,3303565001,56,2,30,2,7,1,2,0,-10,-10
0,0.375,3303566001,58,2,35,2,2,1,2,0,-10,-10
0,0.108,3303570001,40,2,30,2,2,1,2,0,-10,-10
0,0.303,3303572001,46,2,30,2,7,1,2,0,-10,-10
0,0.18,3303574001,40,2,35,2,4,1,2,0,-10,-10
0,0.121,3303576001,40,2,30,2,7,1,2,0,15,-10
0,0.598,3303578001,40,2,30,2,7,1,2,0,-10,-10
0,0.03,3303582001,60,2,40,2,2,1,2,0,-10,-10
0,0.11,3303584001,36,2,-10,3,7,1,2,0,-10,25
0,0.095,3303587001,70,2,35,2,4,1,2,0,-10,-10
0,0.064,3303592001,50,2,30,2,2,1,2,0,-10,-10
0,0.187,3303593001,50,2,40,2,2,1,2,0,-10,-10
0,0.15,3303594001,50,2,40,2,7,1,2,0,-10,-10
0,0.709,3303596001,44,2,30,2,7,1,2,0,-10,-10
0,0.21,3303597001,36,2,30,2,4,1,2,0,-10,-10
0,0.32,3303599001,36,2,30,2,7,1,2,0,-10,-10
0,0.45,3303600001,38,2,-10,2,7,-10,2,0,-10,-10
0,0.9,3303601001,60,2,40,2,2,1,2,0,-10,-10
0,0.63,3303602001,50,2,35,2,4,1,2,0,-10,-10
0,0.06,3303603001,160,2,35,2,2,1,2,0,-10,-10
0,0.08,3303604001,50,2,35,2,7,1,2,0,-10,-10
0,0.49,3303605001,36,2,30,2,7,1,2,0,-10,-10
0,0.04,3303607001,50,2,35,2,2,1,2,0,-10,-10
0,1.25,3303608001,40,2,40,2,7,1,2,0,-10,-10
0,0.33,3303609001,40,2,30,2,7,1,2,0,-10,-10
0,1.482,3303610001,40,2,30,-10,7,1,2,0,-10,-10
0,0.464,3303611001,34,2,30,2,7,1,2,0,-10,-10
0,1.041,3303612001,36,2,30,2,7,1,2,0,-10,-10
0,0.51,3303614001,46,2,30,2,5,1,2,0,-10,-10
0,0.08,3303615001,50,2,30,-10,5,1,2,0,-10,-10
0,0.454,3303617001,40,2,25,3,7,1,2,0,-10,-10
0,0.27,3303618001,40,2,25,3,7,1,2,0,-10,-10
0,0.22,3303619001,70,2,35,1,2,1,2,0,-10,-10
0,0.67,3303620001,80,2,45,2,7,0,2,0,-10,-10
0,0.519,3303621001,50,2,35,2,2,1,2,0,-10,-10
0,0.645,3303623001,40,2,35,-10,7,1,2,0,-10,-10
0,0.27,3303624001,36,2,-10,2,2,1,2,0,-10,-10
0,0.73,3303625001,36,2,30,3,7,1,2,0,-10,-10
0,0.912,3303630001,44,2,35,2,7,1,2,0,-10,-10
0,0.23,3303631001,80,2,35,2,0,1,2,0,-10,-10
0,2.594,3303632001,44,2,35,3,0,-10,2,0,-10,-10
0,0.09,3303633001,80,3,40,2,4,1,2,0,-10,-10
0,0.49,3303634001,100,2,40,2,7,1,2,0,-10,-10
0,0.1,3304019001,60,2,30,2,7,-10,2,0,-10,-10
0,0.39,3304020001,36,2,25,2,7,1,2,0,-10,-10
0,0.04,3304021001,44,2,30,2,4,1,2,0,-10,-10
0,0.224,3304022001,40,2,30,2,7,1,2,0,-10,-10
0,0.04,3304029001,44,2,25,2,2,1,2,0,-10,-10
0,0.76,3304033001,36,2,25,2,7,1,2,0,-10,-10
0,0.15,3304034001,60,2,30,2,0,1,2,0,-10,-10
0,0.07,3304035001,40,2,-10,2,4,-10,2,0,-10,-10
0,0.32,3304086001,32,2,25,3,7,1,2,0,-10,-10
0,0.27,3304087001,56,2,25,2,0,-10,2,0,-10,-10
0,0.24,3304088001,32,2,30,2,7,1,2,0,-10,-10
0,1.617,3304125001,40,2,40,2,7,-10,2,0,-10,-10
0,2.09,3304126001,50,2,30,2,0,-10,2,0,-10,-10
0,1.28,3304127001,40,2,35,2,7,1,2,0,-10,-10
0,1.56,3304128001,50,2,35,2,0,-10,2,0,-10,-10
0,0.061,3304132001,50,2,35,2,7,-10,2,0,-10,-10
0,0.16,3304133001,60,2,-10,-10,7,-10,2,0,-10,-10
0,0.09,3304134001,50,2,40,2,7,-10,2,0,15,-10
0,0.37,3304135001,150,2,-10,2,9,-10,2,0,-10,-10
0,1.14,3304136001,50,2,30,2,7,1,2,0,-10,-10
0,2.52,3304137001,50,2,40,2,0,-10,2,0,-10,-10
0,1.78,3304138001,50,2,35,2,0,-10,2,0,-10,-10
0,1.65,3304139001,40,2,35,2,0,-10,2,0,-10,-10
0,0.28,3304140001,40,2,30,2,0,-10,2,0,15,-10
0,0.7,3304141001,36,2,30,2,7,0,2,0,-10,-10
0,0.05,3304144001,50,2,35,2,4,0,2,0,-10,-10
0,0.4,3304146001,50,2,30,2,7,1,2,0,15,-10
0,0.27,3304147001,38,2,30,2,7,1,2,0,-10,-10
0,0.1,3304148001,36,2,30,2,7,1,2,0,-10,-10
0,0.06,3304149001,30,2,-10,2,7,1,2,0,-10,-10
0,0.19,3304150001,32,2,35,2,7,1,2,0,-10,-10
0,0.73,3304152001,80,2,-10,2,5,-10,2,0,-10,-10
0,0.44,3304157001,36,2,-10,2,7,1,2,0,-10,25
0,0.61,3304416001,32,2,30,2,7,1,2,0,-10,-10
0,0.086,3304420001,56,2,35,2,4,1,2,0,-10,-10
0,0.71,3304421001,30,2,20,2,7,-10,2,0,-10,-10
0,0.87,3304422001,34,2,30,2,7,-10,2,0,-10,-10
0,0.071,3304425001,60,2,30,2,7,0,2,0,-10,-10
0,0.99,3304427001,44,2,35,2,0,-10,2,0,-10,-10
0,0.11,3304428001,44,2,35,2,7,1,2,0,-10,-10
0,0.249,3304459001,72,2,30,2,2,1,2,0,-10,-10
0,1.08,3304463001,40,2,35,2,7,-10,2,0,-10,-10
0,1.38,3304470001,36,2,35,2,7,-10,2,0,-10,-10
0,0.126,3304476001,36,2,30,2,7,1,2,0,-10,-10
0,0.44,3304969001,60,2,40,2,0,-10,2,0,-10,-10
0,0.992,3304972001,40,2,25,2,0,-10,2,0,-10,-10
0,0.31,3304975001,50,2,40,2,2,-10,2,0,-10,-10
0,1.22,3304976001,150,2,40,2,0,-10,2,0,-10,-10
0,2.18,3304977001,40,2,30,2,7,-10,2,0,-10,-10
0,0.279,3304978001,40,2,25,2,0,-10,2,0,-10,-10
0,0.14,3304979001,40,2,30,2,7,1,2,0,-10,-10
0,0.49,3304980001,40,2,30,2,2,1,2,0,-10,-10
0,0.39,3304981001,50,2,30,2,7,1,2,0,-10,-10
0,0.37,3304982001,40,2,30,2,2,1,2,0,-10,-10
0,0.4,3304983001,50,2,30,2,7,1,2,0,-10,-10
0,3.823,3304984001,40,2,30,3,7,1,2,0,-10,-10
0,0.94,3304986001,40,2,35,2,7,1,2,0,-10,-10
0,1.06,3304988001,40,2,35,2,7,0,2,0,-10,-10
0,1.53,3304990001,40,2,35,2,0,-10,2,0,-10,-10
0,1.13,3304991001,44,2,30,-10,0,-10,2,0,-10,-10
0,2.82,3304992001,36,2,30,2,7,-10,2,0,-10,-10
0,0.72,3304995001,40,2,30,2,7,1,2,0,-10,-10
0,0.12,3304996001,50,2,30,2,2,1,2,0,-10,-10
0,0.49,3304997001,40,2,30,2,7,1,2,0,-10,-10
0,0.407,3304998001,32,2,-10,2,7,1,2,0,-10,-10
0,0.4,3304999001,36,2,30,2,0,-10,2,0,-10,-10
0,1.2,3305000001,50,2,30,2,0,-10,2,0,-10,-10
0,0.25,3305001001,40,2,30,2,4,1,2,0,-10,-10
0,0.14,3305003001,50,2,30,2,4,1,2,0,-10,-10
0,0.29,3305292001,50,2,30,3,7,-10,2,0,-10,-10
0,0.18,3305293001,40,2,-10,2,7,1,2,0,-10,-10
0,0.408,3305297001,40,2,40,2,7,-10,2,0,-10,-10
0,0.067,3305405001,40,2,-10,2,7,1,1,0,-10,-10
0,0.75,3305707001,44,2,35,2,0,-10,2,0,-10,-10
0,0.312,3305709001,44,2,-10,2,0,-10,2,0,15,-10
0,0.623,3305710001,50,2,30,2,7,-10,2,0,-10,-10
0,0.228,3305711001,36,2,-10,2,7,-10,2,0,-10,-10
0,0.1,3305712001,60,2,-10,2,2,1,1,0,-10,-10
0,0.132,3305713001,66,2,-10,2,2,1,2,0,-10,-10
0,0.068,3305714001,60,2,-10,2,4,1,2,0,-10,-10
0,0.065,3305715001,64,2,-10,2,2,1,2,0,-10,-10
0,0.15,3305716001,60,2,-10,2,4,0,2,0,-10,-10
0,0.25,3305717001,36,2,25,2,7,1,2,0,-10,-10
0,0.645,3305719001,36,2,30,2,4,1,2,0,-10,-10
0,0.223,3305721001,32,2,30,2,7,1,2,0,-10,-10
0,0.025,3305730001,32,2,-10,2,7,1,2,0,-10,-10
0,0.5,3305744001,80,2,35,2,2,1,2,0,-10,-10
0,0.18,3305745001,80,2,45,2,2,1,2,0,-10,-10
0,0.79,3305746001,80,2,-10,2,2,1,2,0,-10,-10
0,0.668,3305763001,48,2,30,2,7,1,2,0,-10,-10
0,0.414,3305764001,40,2,-10,2,0,-10,2,0,-10,-10
0,0.157,3305765001,120,2,-10,2,0,0,2,0,-10,-10
0,0.001,3305766001,44,2,-10,2,7,1,1,0,-10,-10
0,0.069,3305767001,76,2,-10,2,7,1,2,0,15,-10
0,0.23,3305769001,66,2,-10,2,7,1,2,0,-10,-10
0,0.34,3305770001,104,2,-10,2,0,-10,2,0,-10,-10
0,0.33,3305771001,78,2,-10,2,0,-10,2,0,-10,-10
0,0.17,3305772001,50,2,-10,2,7,-10,2,0,-10,-10
0,0.06,3305773001,56,2,-10,2,0,-10,2,0,-10,-10
0,0.255,3305774001,60,2,-10,2,7,1,2,0,-10,-10
0,0.845,3305775001,36,2,35,2,7,1,2,0,-10,-10
0,0.08,3305776001,52,2,-10,2,0,-10,2,0,-10,-10
0,0.254,3305777001,52,2,-10,2,0,-10,2,0,-10,-10
0,0.797,3305778001,52,2,-10,2,0,-10,2,0,-10,-10
0,0.091,3305779001,48,2,40,2,0,-10,2,0,-10,-10
0,0.077,3305780001,48,2,-10,2,0,-10,2,0,-10,-10
0,2.294,3305781001,52,2,45,2,0,-10,2,0,-10,-10
0,0.559,3305782001,44,2,35,2,0,-10,2,0,-10,-10
0,0.08,3305783001,44,2,25,2,7,1,2,0,-10,-10
0,0.126,3305784001,44,2,-10,2,0,-10,2,0,-10,-10
0,0.196,3305785001,48,2,-10,2,0,-10,2,0,-10,-10
0,0.08,3305786001,80,2,35,2,7,1,2,0,-10,-10
0,0.355,3305787001,56,2,35,2,2,1,2,0,-10,-10
0,0.006,3305788001,54,2,-10,2,0,-10,2,0,-10,-10
0,0.154,3305789001,50,2,35,2,7,1,2,0,15,-10
0,0.927,3305791001,44,2,-10,2,7,-10,2,0,-10,-10
0,0.074,3305792001,76,2,-10,2,0,-10,2,0,-10,-10
0,1.15,3305793001,44,2,30,2,7,1,2,0,-10,-10
0,0.247,3305794001,48,2,-10,2,0,-10,2,0,-10,-10
0,0.181,330A001001,56,2,-10,2,7,-10,2,0,-10,-10
0,0.258,330A006001,60,2,-10,2,5,1,2,0,-10,-10
0,0.08,330A007001,60,2,30,2,0,1,2,0,-10,-10
0,0.061,330A008001,52,2,-10,2,0,-10,2,0,-10,-10
0,0.963,330A009001,52,2,25,2,7,1,2,0,-10,-10
0,0.338,330A013001,84,2,-10,2,7,1,2,0,-10,-10
0,0.103,330A014001,44,2,-10,2,5,-10,2,0,-10,-10
0,0.062,330A015001,50,2,-10,2,0,1,2,0,-10,-10
0,0.065,330A016001,56,2,25,2,5,0,2,0,-10,-10
0,0.415,330A017001,48,2,25,2,7,-10,2,0,-10,-10
0,0.328,330A018001,100,2,-10,2,0,-10,2,0,-10,-10
0,0.267,330A019001,36,2,-10,2,7,1,2,0,-10,-10
0,0.106,330A020001,52,2,-10,2,7,-10,2,0,-10,-10
0,0.117,330A021001,40,2,-10,2,0,-10,2,0,-10,-10
0,0.115,330A022001,36,2,-10,2,7,1,2,0,-10,-10
0,0.072,330A023001,48,2,-10,2,4,1,2,0,-10,-10
0,0.077,330A024001,52,2,-10,2,7,1,2,0,-10,-10
0,0.149,330A025001,38,2,-10,2,7,1,2,0,-10,-10
0,0.545,330A026001,52,2,25,2,7,1,2,0,-10,-10
0,0.135,330A027001,32,2,25,2,4,1,2,0,-10,-10
0,0.138,330A028001,44,2,-10,2,7,1,2,0,-10,-10
0,0.22,330A029001,60,2,25,2,0,1,2,0,-10,-10
0,0.13,330A030001,40,2,-10,2,7,1,2,0,-10,-10
0,0.082,330A031001,46,2,-10,2,7,-10,2,0,-10,-10
0,0.152,330A032001,44,2,-10,2,7,1,2,0,-10,-10
0,0.128,330A033001,36,2,-10,2,7,1,2,0,-10,-10
0,0.286,330A034001,40,2,-10,2,0,-10,2,0,-10,-10
0,0.202,330A035001,44,2,-10,2,7,1,2,0,-10,-10
0,0.139,330A037001,48,2,-10,2,5,1,2,0,-10,-10
0,0.12,330A039001,60,2,-10,2,5,-10,2,0,-10,-10
0,0.369,330A040001,48,2,-10,2,7,1,2,0,-10,-10
0,0.245,330A042001,44,2,-10,2,7,-10,2,0,-10,-10
0,0.069,330A043001,36,2,-10,2,7,1,2,0,-10,-10
0,1.694,330A046001,48,2,-10,2,7,1,2,0,-10,-10
0,0.142,330A047001,52,2,-10,2,0,-10,2,0,-10,-10
0,0.09,330A048001,52,2,25,2,7,1,2,0,-10,-10
0,0.32,330A049001,56,2,-10,2,9,1,2,0,-10,-10
0,0.272,330A050001,44,2,-10,2,7,1,2,0,-10,-10
0,0.057,330A051001,42,2,-10,2,7,-10,2,0,-10,-10
0,0.35,330A052001,60,2,25,2,7,1,2,0,-10,-10
0,0.097,330A053001,44,2,-10,2,7,1,2,0,-10,-10
0,0.188,330A054001,48,2,-10,2,7,-10,2,0,-10,-10
0,0.151,330A055001,40,2,-10,2,0,-10,2,0,-10,-10
0,0.095,330A056001,36,2,-10,2,7,1,2,0,-10,-10
0,0.482,330A057001,44,2,25,2,7,-10,2,0,-10,-10
0,0.733,330A058001,46,2,25,2,7,1,2,0,-10,-10
0,0.231,330A059001,40,2,25,2,7,1,2,0,-10,-10
0,0.067,330A060001,40,2,-10,2,7,1,2,0,-10,-10
0,0.183,330A061001,38,2,-10,2,0,1,2,0,-10,-10
0,0.78,330A062001,48,2,-10,2,7,1,2,0,-10,-10
0,0.217,330A063001,42,2,-10,2,7,-10,2,0,-10,-10
0,0.414,330A064001,42,2,-10,2,7,1,2,0,-10,-10
0,0.14,330A065001,72,2,25,2,7,1,2,0,-10,-10
0,0.576,330A066001,56,2,-10,2,7,1,2,0,-10,-10
0,0.11,330A067001,56,2,-10,2,7,1,2,0,-10,-10
0,0.47,330A068001,56,2,-10,2,7,-10,2,0,-10,-10
0,0.106,330A069001,56,2,-10,2,7,-10,2,0,-10,-10
0,0.365,330A070001,42,2,-10,2,7,1,2,0,-10,-10
0,0.153,330A071001,42,2,-10,2,7,1,2,0,-10,-10
0,0.363,330A072001,42,2,-10,2,7,1,2,0,-10,-10
0,0.27,330A073001,46,2,-10,2,7,1,2,0,-10,-10
0,0.086,330A074001,42,2,-10,2,7,1,2,0,-10,-10
0,0.075,330A075001,42,2,-10,2,7,1,2,0,-10,-10
0,0.258,330A076001,42,2,-10,2,7,1,2,0,-10,-10
0,0.358,330A077001,42,2,25,2,7,1,2,0,-10,-10
0,0.138,330A078001,56,2,-10,2,7,1,2,0,-10,-10
0,0.218,330A079001,56,2,-10,2,7,1,2,0,-10,-10
0,0.387,330A080001,50,2,-10,2,7,-10,2,0,-10,-10
0,0.117,330A081001,44,2,-10,2,7,-10,2,0,-10,-10
0,0.092,330A082001,44,2,-10,2,0,-10,2,0,-10,-10
0,0.556,330A083001,42,2,-10,2,7,1,2,0,-10,-10
0,0.12,330A084001,36,2,-10,2,7,1,2,0,-10,-10
0,0.089,330A085001,60,2,-10,2,7,1,2,0,-10,-10
0,0.092,330A086001,42,2,-10,2,7,1,2,0,-10,-10
0,0.075,330A087001,50,2,-10,2,7,1,2,0,-10,-10
0,0.331,330A088001,44,2,-10,2,7,1,2,0,-10,-10
0,1.68,330A089001,48,2,35,2,0,-10,2,0,-10,-10
0,0.282,330A090001,60,2,-10,2,7,1,2,0,-10,-10
0,0.402,330A091001,56,2,-10,2,0,-10,2,0,-10,-10
0,0.394,330A092001,56,2,-10,2,0,-10,2,0,-10,-10
0,0.107,330A093001,42,2,-10,2,7,1,2,0,-10,-10
0,0.135,330A094001,46,2,-10,2,7,1,2,0,-10,-10
0,0.164,330A095001,42,2,-10,2,7,1,2,0,-10,-10
0,0.055,330A096001,40,2,25,2,2,1,2,0,-10,-10
0,0.081,330A097001,52,2,-10,2,7,-10,2,0,-10,-10
0,0.326,330A098001,64,2,-10,2,5,1,2,0,-10,-10
0,0.23,330A099001,42,2,-10,2,7,-10,2,0,-10,-10
0,0.557,330A100001,42,2,-10,2,7,1,2,0,-10,-10
0,0.284,330A101001,42,2,-10,2,7,1,2,0,-10,-10
0,0.49,330A102001,42,2,-10,2,7,1,2,0,-10,-10
0,0.274,330A103001,40,2,-10,2,7,1,2,0,-10,-10
0,0.182,330A104001,42,2,25,2,7,1,2,0,-10,-10
0,0.413,330A105001,44,2,-10,2,7,1,2,0,-10,-10
0,0.193,330A106001,42,2,-10,2,7,1,2,0,-10,-10
0,0.18,330A107001,46,2,-10,2,0,-10,2,0,-10,-10
0,0.338,330A108001,64,2,-10,2,7,1,2,0,-10,-10
0,0.399,330A109001,42,2,25,2,7,1,2,0,-10,-10
0,0.098,330A110001,64,2,-10,2,0,-10,2,0,-10,-10
0,0.4,330A111001,40,2,-10,2,7,1,1,0,-10,-10
0,0.117,330A112001,36,2,-10,2,7,1,2,0,-10,-10
0,0.295,330A113001,56,2,-10,2,0,-10,2,0,-10,-10
0,0.044,330A114001,36,2,-10,2,7,-10,2,0,-10,-10
0,0.231,330A116001,46,2,-10,2,7,1,2,0,-10,-10
0,0.164,330A117001,46,2,-10,2,7,-10,2,0,-10,-10
0,0.247,330A118001,40,2,-10,2,7,1,2,0,-10,-10
0,0.514,330A119001,44,2,-10,2,7,1,2,0,-10,-10
0,0.178,330A120001,42,2,-10,2,7,1,2,0,-10,-10
0,0.239,330A121001,102,2,25,2,7,1,2,0,-10,-10
0,0.243,330A122001,48,2,-10,2,7,1,2,0,-10,-10
0,0.078,330A123001,40,2,-10,2,7,1,2,0,-10,-10
0,0.631,330A124001,46,2,25,2,7,1,2,0,-10,-10
0,0.454,330A126001,44,2,30,2,7,1,2,0,-10,-10
0,0.433,330A128001,44,2,-10,2,7,1,2,0,-10,-10
0,0.532,330A129001,48,2,-10,2,7,-10,2,0,-10,-10
0,0.469,330A130001,46,2,-10,2,0,-10,2,0,-10,-10
0,1.025,330A131001,44,2,-10,2,7,-10,2,0,-10,-10
0,0.392,330A132001,42,2,-10,2,7,-10,2,0,-10,-10
0,0.069,330A133001,44,2,-10,2,7,1,2,0,-10,-10
0,0.138,330A134001,42,2,-10,2,7,1,2,0,-10,-10
0,0.447,330A135001,48,2,-10,2,7,1,2,0,-10,-10
0,0.099,330A136001,44,2,-10,2,0,-10,2,0,-10,-10
0,0.644,330A137001,46,2,-10,2,0,-10,2,0,-10,-10
0,0.32,330A138001,44,2,-10,2,7,1,2,0,-10,-10
0,0.284,330A139001,44,2,-10,2,7,1,2,0,-10,-10
