,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile
3966,330B068001,-85.228277,35.012954,65,2/25/19,16:00,16,55.44,55.44,34.19,28.48,0.35,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,,0.001
493,33I0075001,-85.210866,35.001294,162,2/25/19,2:00,2,40.77,55.02,34.32,25.82,0.55,2,0,2.27,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,,1.202
3301,330A702001,-85.26761,35.034727,38,2/25/19,13:00,13,51.58,55.56,34.39,14.52,0.23,2,0,1.45,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,7,0,2,2,2,12,4,19,30,15,,,0.092
840,3303580001,-85.160208,35.044088,41,2/25/19,3:00,3,39.2,55.26,34.3,22.91,0.52,2,0,6.53,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,4,4,18,4,14,24,15,,,1.915
893,33SR317001,-85.136543,35.06093,33,2/25/19,3:00,3,38.84,54.94,34.26,22.88,0.52,2,0,6.83,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,,4.651
4888,330A639001,-85.30835,35.031887,26,2/25/19,19:00,19,49.62,55.72,35.91,31.08,0.49,2,0,10,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,12,4,19,28,15,,,0.288
1184,3303549001,-85.306529,35.053585,28,2/25/19,4:00,4,38.35,55.66,34.24,24.4,0.57,2,0,7.32,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,1,3,3,16,4,14,30,15,,,0.66
765,330C038001,-85.376588,35.015591,78,2/25/19,3:00,3,39.47,55.77,35.17,22.24,0.5,2,0,1.85,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,7,0,2,2,2,12,4,19,16,15,,,0.753
3943,33I0024002,-85.297411,35.02156,96,2/25/19,16:00,16,55.72,55.72,34.39,28.15,0.35,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,,8.996
2256,330D624001,-85.199279,35.234297,60,2/25/19,9:00,9,37.87,55.18,33.89,17.95,0.44,2,0,10,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,14,15,,,0.139
5693,330F894001,-85.154814,35.04156,55,2/25/19,23:00,23,43.87,55.17,34.34,29.76,0.57,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,,0.09
2226,330C353001,-85.205213,35.008709,100,2/25/19,9:00,9,39.85,55.36,34.29,19.9,0.44,2,0,3.33,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,,0.461
2405,33I0075001,-85.17253,35.027345,28,2/25/19,9:00,9,39.69,55.3,34.39,19.99,0.45,2,0,3.39,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,6,2,1,11,36,18,,,4.247
2081,33SR153001,-85.245876,35.137652,38,2/25/19,8:00,8,33.55,55.44,33.55,18.5,0.54,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,,9.335
2439,33I0124001,-85.318217,35.039377,26,2/25/19,9:00,9,40.73,55.72,35.91,18.12,0.4,2,0,2.1,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,,0.763
374,33I0024002,-85.31139,35.029438,36,2/25/19,1:00,1,44.03,55.33,35.95,20.96,0.39,2,0,1.82,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,2,2,6,8,2,1,11,36,18,,,8.032
4297,3305787001,-85.155058,35.030307,36,2/25/19,17:00,17,54.76,55.17,34.4,29.44,0.38,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,,0.021
3980,3303577001,-85.252077,35.013826,54,2/25/19,16:00,16,55.05,55.05,34.12,28.37,0.36,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,16,22,15,,,0.864
1933,33SR002001,-85.328285,35.013727,27,2/25/19,7:00,7,35.95,55.64,35.75,19.11,0.5,2,0,2.05,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,,5.744
1531,33I0075001,-85.211604,35.001154,52,2/25/19,6:00,6,36.87,55.41,34.32,24.61,0.61,2,0,2.64,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,,1.206
1825,33I0024002,-85.350032,35.028387,39,2/25/19,7:00,7,35.71,55.85,35.52,18.71,0.5,2,0,2.49,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,,5.06
2816,33SR153001,-85.245876,35.137652,38,2/25/19,11:00,11,45.53,55.44,33.55,15.09,0.29,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,,9.335
4757,3303578001,-85.231908,35.006205,42,2/25/19,19:00,19,49.18,55.43,34.22,31.3,0.5,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,16,27,15,,,0.787
3341,3304459001,-85.312411,35.045297,33,2/25/19,13:00,13,51.94,55.63,35.97,13.64,0.21,2,0,0.5,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,0,2,2,2,18,4,17,10,15,,,0.046
1822,330C656001,-85.291474,35.119695,41,2/25/19,7:00,7,35.79,55.34,33.4,17.97,0.48,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,18,15,,,0.052
2363,33SR317001,-85.136543,35.06093,33,2/25/19,9:00,9,39.57,54.94,34.26,19.9,0.45,2,0,3.42,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,,4.651
3615,33SR320001,-85.184253,35.017209,30,2/25/19,14:00,14,53.42,55.23,34.43,17.67,0.24,2,0,3.99,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,21,1,14,24,15,,,1.363
2576,33I0075001,-85.095544,35.078288,36,2/25/19,10:00,10,42.14,54.35,34.3,19,0.39,2,0,3.96,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,,9.928
5126,33I0075001,-85.210479,35.004212,26,2/25/19,20:00,20,47.13,55.41,34.3,31,0.53,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,,1.391
483,33SR027001,-85.308826,35.031481,26,2/25/19,1:00,1,43.96,55.34,35.92,20.96,0.4,2,0,1.85,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,0,2,4,4,21,1,16,24,15,,,5.014
3391,33SR029001,-85.316129,35.057348,28,2/25/19,13:00,13,52.14,55.79,34.07,14.06,0.22,2,0,1.47,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,2,2,6,6,13,1,12,36,18,,,0.196
4795,33SR153001,-85.225106,35.094661,35,2/25/19,19:00,19,49.43,55.42,34.33,30.89,0.49,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,4,4,13,1,12,24,15,,,6.062
4779,330C910001,-85.252215,35.146073,37,2/25/19,19:00,19,48.66,55.26,32.99,30.61,0.49,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,,0.444
1409,33SR321001,-85.0667,35.059606,30,2/25/19,5:00,5,37.05,54.68,34.67,23.13,0.57,2,0,5.29,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,21,1,16,12,15,,,5.415
1508,3305395001,-85.26321,35.081783,69,2/25/19,6:00,6,37.56,55.63,34.12,23.12,0.56,2,0,4.49,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,5,0,2,4,4,16,4,14,24,15,,,6.326
534,330F888001,-85.151823,35.036959,66,2/25/19,2:00,2,40.7,54.81,34.37,24.76,0.53,2,0,4.09,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,38,15,,,0.273
1126,33SR002001,-85.062889,35.084885,34,2/25/19,4:00,4,36.58,54.68,34.36,24.83,0.62,2,0,7.16,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,,20.855
2220,33I0075001,-85.078179,35.082723,112,2/25/19,9:00,9,39.19,54.65,34.34,19.76,0.45,2,0,6.44,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,,10.954
2661,33SR153001,-85.239439,35.12384,28,2/25/19,10:00,10,42.43,55.56,33.79,16.79,0.35,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,,8.305
2233,3304428001,-85.24562,35.152975,80,2/25/19,9:00,9,38.09,55.27,33.05,17.68,0.43,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,17,24,15,,,0.891
4885,33I0024002,-85.259012,35.019636,26,2/25/19,19:00,19,48.33,54.79,34.05,31.23,0.51,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,,11.532
2356,330E315001,-85.13381,34.99941,34,2/25/19,9:00,9,39.77,54.89,34.41,20.65,0.46,2,0,3.3,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,12,4,19,24,15,,,0.106
2173,33SR002001,-85.198298,35.022448,27,2/25/19,8:00,8,34.22,55.32,34.22,21.77,0.6,2,0,2.98,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,15.844
10,330A390001,-85.290431,35.048719,119,2/25/19,0:00,0,54.26,61.75,45.99,50.39,0.87,2,0,3.81,0.35,rain,0.015,0.1561,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,,0.479
470,33SR002001,-85.328307,35.013733,27,2/25/19,1:00,1,43.85,55.24,35.75,20.96,0.4,2,0,1.59,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,3,0,0,2,3,3,21,1,16,24,15,,,5.743
3469,33SR002001,-85.246468,35.024158,69,2/25/19,14:00,14,53.41,55.08,34.08,17.18,0.24,2,0,3.52,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,12.466
4452,33I0024002,-85.266949,35.019101,67,2/25/19,18:00,18,51.78,54.86,34.04,30.79,0.44,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,,11.006
127,330E636001,-85.158111,35.043326,36,2/25/19,0:00,0,54.02,60.56,45.57,50.37,0.87,2,0,6.82,0.35,rain,0.0126,0.1301,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,2,2,12,4,19,30,15,,,0.283
4852,330B854001,-85.207332,34.988878,28,2/25/19,19:00,19,49.27,55.56,34.62,31.33,0.5,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,,0.051
5802,3304134001,-85.20734,35.147481,32,2/25/19,23:00,23,43.37,55.31,33.39,28.99,0.57,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,18,4,16,20,15,,,1.307
2236,33SR002001,-85.134239,35.060689,76,2/25/19,9:00,9,39.55,54.9,34.26,19.93,0.45,2,0,3.41,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,20.339
4467,33I0024002,-85.267436,35.019224,56,2/25/19,18:00,18,51.84,54.92,34.04,30.79,0.44,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,,10.993
5555,330B220001,-85.222513,35.010366,32,2/25/19,22:00,22,44.61,55.43,34.23,30.16,0.57,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,26,15,,,0.102
542,33I0075001,-85.136675,35.055684,58,2/25/19,2:00,2,40.6,54.67,34.29,24.69,0.53,2,0,4.7,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,15,,,7.063
2473,33I0024002,-85.297411,35.02156,96,2/25/19,10:00,10,42.59,55.72,34.39,17.6,0.36,2,0,3.81,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,,8.996
3408,3303570001,-85.288147,35.028961,27,2/25/19,13:00,13,51.73,55.66,34.36,14.44,0.22,2,0,1.41,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,5,0,2,2,2,16,4,16,30,15,,,0.687
4584,3304418001,-85.25651,35.051718,31,2/25/19,18:00,18,52.07,55.16,34.33,30.65,0.44,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,16,34,15,,,1.572
481,33SR320001,-85.174648,35.017727,26,2/25/19,1:00,1,43.22,54.96,34.44,22.86,0.44,2,0,3.44,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,,1.928
1460,33SR029001,-85.153375,35.28178,26,2/25/19,5:00,5,36,55.63,33,23.02,0.59,2,0,10,0.26,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,5,13,1,12,24,15,,,19.512
4981,33SR002001,-85.066688,35.085686,46,2/25/19,20:00,20,45.72,54.71,34.35,30.62,0.55,2,0,10,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,5,5,21,1,16,24,15,,,20.634
104,3304987001,-85.158512,35.023735,42,2/25/19,0:00,0,54.05,60.53,45.64,50.37,0.87,2,0,7.13,0.35,rain,0.0119,0.1181,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,0.651
2603,3303577001,-85.246419,35.023643,33,2/25/19,10:00,10,42.44,55.08,34.08,18.12,0.37,2,0,3.85,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,18,4,16,10,15,,,1.62
999,33I0075001,-85.184238,35.012866,107,2/25/19,4:00,4,37.84,55.32,34.45,25.47,0.61,2,0,5.63,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,,3.01
4796,33I0075001,-85.21117,35.002679,34,2/25/19,19:00,19,49.15,55.41,34.31,31.31,0.5,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,,1.289
3325,33SR153001,-85.225106,35.094661,35,2/25/19,13:00,13,51.95,55.42,34.33,14.23,0.22,2,0,2.28,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,4,4,13,1,12,24,15,,,6.062
3506,33I0075001,-85.163223,35.035572,47,2/25/19,14:00,14,53.47,55.21,34.36,17.77,0.24,2,0,4.18,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,,5.016
2554,3304987001,-85.158512,35.023735,42,2/25/19,10:00,10,42.52,55.19,34.44,19.02,0.38,2,0,3.68,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,0.651
4878,3303570001,-85.288147,35.028961,27,2/25/19,19:00,19,49.53,55.66,34.36,31.13,0.49,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,5,0,2,2,2,16,4,16,30,15,,,0.687
2886,33SR002001,-85.211097,35.013904,29,2/25/19,11:00,11,45.93,55.42,34.23,16.33,0.3,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,,14.907
2994,33I0024002,-85.252128,35.014375,58,2/25/19,12:00,12,48.34,55.05,34.12,13.97,0.25,2,0,2.89,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,,12.068
5284,33SR320001,-85.168677,35.01779,35,2/25/19,21:00,21,45.25,55.17,34.46,30.43,0.56,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,,2.271
1309,33I0075001,-85.112125,35.073843,45,2/25/19,5:00,5,37.42,54.2,34.58,23.01,0.56,2,0,5.42,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,10,2,1,11,48,18,,,8.945
2002,33I0024002,-85.266949,35.019101,67,2/25/19,8:00,8,34.04,54.86,34.04,21.18,0.59,2,0,3.15,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,,11.006
2344,33SR320001,-85.168677,35.01779,35,2/25/19,9:00,9,39.67,55.17,34.46,20.14,0.45,2,0,3.34,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,,2.271
5504,33I0075001,-85.174285,35.024637,38,2/25/19,22:00,22,44.48,55.35,34.4,29.98,0.56,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,7,2,2,6,7,2,1,11,48,18,,,4.038
1059,3301122001,-85.150002,35.040336,46,2/25/19,4:00,4,37.63,55.1,34.35,25.18,0.6,2,0,6.31,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,0.367
5173,3304428001,-85.24562,35.152975,80,2/25/19,21:00,21,45.24,55.27,33.05,29.49,0.54,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,18,4,17,24,15,,,0.891
309,33SR008001,-85.317611,35.083977,52,2/25/19,1:00,1,42.63,55.32,33.53,21.93,0.43,2,0,10,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,22,15,,,11.962
3376,33SR002001,-85.211097,35.013904,29,2/25/19,13:00,13,51.25,55.42,34.23,15.4,0.24,2,0,2.33,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,,14.907
886,330E315001,-85.13381,34.99941,34,2/25/19,3:00,3,38.77,54.89,34.41,23.3,0.53,2,0,5.33,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,12,4,19,24,15,,,0.106
2934,3304983001,-85.27164,35.009454,26,2/25/19,11:00,11,45.46,54.87,34.08,16.02,0.3,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,17,30,15,,,0.395
659,33SR008001,-85.307328,35.036143,32,2/25/19,2:00,2,41.88,55.33,35.91,24.08,0.49,2,0,1.76,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,0,2,3,3,21,1,16,36,15,,,8.089
334,33I0075001,-85.206471,34.993709,45,2/25/19,1:00,1,43.38,55.26,34.6,23.42,0.45,2,0,3.06,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,7,2,1,11,36,15,,,0.62
3689,33I0024002,-85.281292,35.016831,112,2/25/19,15:00,15,55.11,55.63,33.96,23.93,0.3,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,,10.02
3005,33I0075001,-85.111622,35.073807,51,2/25/19,12:00,12,47.68,54.2,34.58,15.02,0.27,2,0,5.08,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,8,10,2,1,11,48,18,,,8.969
2857,33I0124001,-85.314203,35.044153,32,2/25/19,11:00,11,45.88,55.65,35.95,15.24,0.29,2,0,10,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,5,6,2,1,11,24,15,,,1.197
2127,3304134001,-85.20734,35.147481,32,2/25/19,8:00,8,33.39,55.31,33.39,20.04,0.58,2,0,10,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,20,15,,,1.307
2954,33I0024002,-85.281292,35.016831,112,2/25/19,12:00,12,48.93,55.63,33.96,13.73,0.24,2,0,2.86,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,,10.02
