OBJECTID,ORIG_FID,X,Y,Center_Lat,Center_Long,Ghost_Lat,Ghost_Long
4545,908,-85.17727273,35.118,,,35.1164,-85.17926137
4546,909,-85.16931818,35.118,35.1212,-85.16534091,35.1164,-85.17130682
4547,909,-85.16931818,35.1244,,,35.126,-85.17130682
4548,909,-85.16136364,35.1244,,,35.126,-85.15937501
4549,909,-85.16136364,35.118,,,35.1164,-85.15937501
4550,909,-85.16931818,35.118,,,35.1164,-85.17130682
4551,910,-85.16136364,35.118,35.1212,-85.15738636,35.1164,-85.16335228
4552,910,-85.16136364,35.1244,,,35.126,-85.16335228
4553,910,-85.15340909,35.1244,,,35.126,-85.15142045
4554,910,-85.15340909,35.118,,,35.1164,-85.15142045
4555,910,-85.16136364,35.118,,,35.1164,-85.16335228
4556,911,-85.15340909,35.118,35.1212,-85.14943182,35.1164,-85.15539773
4557,911,-85.15340909,35.1244,,,35.126,-85.15539773
4558,911,-85.14545455,35.1244,,,35.126,-85.14346592
4559,911,-85.14545455,35.118,,,35.1164,-85.14346592
4560,911,-85.15340909,35.118,,,35.1164,-85.15539773
4561,912,-85.14545455,35.118,35.1212,-85.14147727,35.1164,-85.14744319
4562,912,-85.14545455,35.1244,,,35.126,-85.14744319
4563,912,-85.1375,35.1244,,,35.126,-85.13551136
4564,912,-85.1375,35.118,,,35.1164,-85.13551136
4565,912,-85.14545455,35.118,,,35.1164,-85.14744319
4566,913,-85.1375,35.118,35.1212,-85.13352273,35.1164,-85.13948864
4567,913,-85.1375,35.1244,,,35.126,-85.13948864
4568,913,-85.12954545,35.1244,,,35.126,-85.12755681
4569,913,-85.12954545,35.118,,,35.1164,-85.12755681
4570,913,-85.1375,35.118,,,35.1164,-85.13948864
4571,914,-85.12954545,35.118,35.1212,-85.12556818,35.1164,-85.13153409
4572,914,-85.12954545,35.1244,,,35.126,-85.13153409
4573,914,-85.12159091,35.1244,,,35.126,-85.11960228
4574,914,-85.12159091,35.118,,,35.1164,-85.11960228
4575,914,-85.12954545,35.118,,,35.1164,-85.13153409
4576,915,-85.12159091,35.118,35.1212,-85.11761364,35.1164,-85.12357955
4577,915,-85.12159091,35.1244,,,35.126,-85.12357955
4578,915,-85.11363636,35.1244,,,35.126,-85.11164772
4579,915,-85.11363636,35.118,,,35.1164,-85.11164772
4580,915,-85.12159091,35.118,,,35.1164,-85.12357955
4581,916,-85.11363636,35.118,35.1212,-85.10965909,35.1164,-85.11562499
4582,916,-85.11363636,35.1244,,,35.126,-85.11562499
4583,916,-85.10568182,35.1244,,,35.126,-85.10369319
4584,916,-85.10568182,35.118,,,35.1164,-85.10369319
4585,916,-85.11363636,35.118,,,35.1164,-85.11562499
4586,917,-85.10568182,35.118,35.1212,-85.10170455,35.1164,-85.10767046
4587,917,-85.10568182,35.1244,,,35.126,-85.10767046
4588,917,-85.09772727,35.1244,,,35.126,-85.09573863
4589,917,-85.09772727,35.118,,,35.1164,-85.09573863
4590,917,-85.10568182,35.118,,,35.1164,-85.10767046
4591,918,-85.09772727,35.118,35.1212,-85.09375,35.1164,-85.0997159
4592,918,-85.09772727,35.1244,,,35.126,-85.0997159
4593,918,-85.08977273,35.1244,,,35.126,-85.0877841
4594,918,-85.08977273,35.118,,,35.1164,-85.0877841
4595,918,-85.09772727,35.118,,,35.1164,-85.0997159
4596,919,-85.08977273,35.118,35.1212,-85.08579545,35.1164,-85.09176137
4597,919,-85.08977273,35.1244,,,35.126,-85.09176137
4598,919,-85.08181818,35.1244,,,35.126,-85.07982954
4599,919,-85.08181818,35.118,,,35.1164,-85.07982954
4600,919,-85.08977273,35.118,,,35.1164,-85.09176137
4601,920,-85.08181818,35.118,35.1212,-85.07784091,35.1164,-85.08380681
4602,920,-85.08181818,35.1244,,,35.126,-85.08380681
4603,920,-85.07386364,35.1244,,,35.126,-85.071875
4604,920,-85.07386364,35.118,,,35.1164,-85.071875
4605,920,-85.08181818,35.118,,,35.1164,-85.08380681
4606,921,-85.07386364,35.118,35.1212,-85.06988636,35.1164,-85.07585228
4607,921,-85.07386364,35.1244,,,35.126,-85.07585228
4608,921,-85.06590909,35.1244,,,35.126,-85.06392045
4609,921,-85.06590909,35.118,,,35.1164,-85.06392045
4610,921,-85.07386364,35.118,,,35.1164,-85.07585228
4611,922,-85.06590909,35.118,35.1212,-85.06193182,35.1164,-85.06789773
4612,922,-85.06590909,35.1244,,,35.126,-85.06789773
4613,922,-85.05795455,35.1244,,,35.126,-85.05596592
4614,922,-85.05795455,35.118,,,35.1164,-85.05596592
4615,922,-85.06590909,35.118,,,35.1164,-85.06789773
4616,923,-85.05795455,35.118,35.1212,-85.05397727,35.1164,-85.05994319
4617,923,-85.05795455,35.1244,,,35.126,-85.05994319
4618,923,-85.05,35.1244,,,35.126,-85.04801136
4619,923,-85.05,35.118,,,35.1164,-85.04801136
4620,923,-85.05795455,35.118,,,35.1164,-85.05994319
4621,924,-85.4,35.1244,35.1276,-85.39602273,35.1228,-85.40198864
4622,924,-85.4,35.1308,,,35.1324,-85.40198864
4623,924,-85.39204545,35.1308,,,35.1324,-85.39005681
4624,924,-85.39204545,35.1244,,,35.1228,-85.39005681
4625,924,-85.4,35.1244,,,35.1228,-85.40198864
4626,925,-85.39204545,35.1244,35.1276,-85.38806818,35.1228,-85.39403409
4627,925,-85.39204545,35.1308,,,35.1324,-85.39403409
4628,925,-85.38409091,35.1308,,,35.1324,-85.38210228
4629,925,-85.38409091,35.1244,,,35.1228,-85.38210228
4630,925,-85.39204545,35.1244,,,35.1228,-85.39403409
4631,926,-85.38409091,35.1244,35.1276,-85.38011364,35.1228,-85.38607955
4632,926,-85.38409091,35.1308,,,35.1324,-85.38607955
4633,926,-85.37613636,35.1308,,,35.1324,-85.37414772
4634,926,-85.37613636,35.1244,,,35.1228,-85.37414772
4635,926,-85.38409091,35.1244,,,35.1228,-85.38607955
4636,927,-85.37613636,35.1244,35.1276,-85.37215909,35.1228,-85.378125
4637,927,-85.37613636,35.1308,,,35.1324,-85.378125
4638,927,-85.36818182,35.1308,,,35.1324,-85.36619319
4639,927,-85.36818182,35.1244,,,35.1228,-85.36619319
4640,927,-85.37613636,35.1244,,,35.1228,-85.378125
4641,928,-85.36818182,35.1244,35.1276,-85.36420455,35.1228,-85.37017046
4642,928,-85.36818182,35.1308,,,35.1324,-85.37017046
4643,928,-85.36022727,35.1308,,,35.1324,-85.35823863
4644,928,-85.36022727,35.1244,,,35.1228,-85.35823863
4645,928,-85.36818182,35.1244,,,35.1228,-85.37017046
4646,929,-85.36022727,35.1244,35.1276,-85.35625,35.1228,-85.36221591
4647,929,-85.36022727,35.1308,,,35.1324,-85.36221591
4648,929,-85.35227273,35.1308,,,35.1324,-85.3502841
4649,929,-85.35227273,35.1244,,,35.1228,-85.3502841
4650,929,-85.36022727,35.1244,,,35.1228,-85.36221591
4651,930,-85.35227273,35.1244,35.1276,-85.34829545,35.1228,-85.35426137
4652,930,-85.35227273,35.1308,,,35.1324,-85.35426137
4653,930,-85.34431818,35.1308,,,35.1324,-85.34232954
4654,930,-85.34431818,35.1244,,,35.1228,-85.34232954
4655,930,-85.35227273,35.1244,,,35.1228,-85.35426137
4656,931,-85.34431818,35.1244,35.1276,-85.34034091,35.1228,-85.34630682
4657,931,-85.34431818,35.1308,,,35.1324,-85.34630682
4658,931,-85.33636364,35.1308,,,35.1324,-85.33437501
4659,931,-85.33636364,35.1244,,,35.1228,-85.33437501
4660,931,-85.34431818,35.1244,,,35.1228,-85.34630682
4661,932,-85.33636364,35.1244,35.1276,-85.33238636,35.1228,-85.33835228
4662,932,-85.33636364,35.1308,,,35.1324,-85.33835228
4663,932,-85.32840909,35.1308,,,35.1324,-85.32642045
4664,932,-85.32840909,35.1244,,,35.1228,-85.32642045
4665,932,-85.33636364,35.1244,,,35.1228,-85.33835228
4666,933,-85.32840909,35.1244,35.1276,-85.32443182,35.1228,-85.33039773
4667,933,-85.32840909,35.1308,,,35.1324,-85.33039773
4668,933,-85.32045455,35.1308,,,35.1324,-85.31846591
4669,933,-85.32045455,35.1244,,,35.1228,-85.31846591
4670,933,-85.32840909,35.1244,,,35.1228,-85.33039773
4671,934,-85.32045455,35.1244,35.1276,-85.31647727,35.1228,-85.32244319
4672,934,-85.32045455,35.1308,,,35.1324,-85.32244319
4673,934,-85.3125,35.1308,,,35.1324,-85.31051136
4674,934,-85.3125,35.1244,,,35.1228,-85.31051136
4675,934,-85.32045455,35.1244,,,35.1228,-85.32244319
4676,935,-85.3125,35.1244,35.1276,-85.30852273,35.1228,-85.31448864
4677,935,-85.3125,35.1308,,,35.1324,-85.31448864
4678,935,-85.30454545,35.1308,,,35.1324,-85.30255681
4679,935,-85.30454545,35.1244,,,35.1228,-85.30255681
4680,935,-85.3125,35.1244,,,35.1228,-85.31448864
4681,936,-85.30454545,35.1244,35.1276,-85.30056818,35.1228,-85.30653409
4682,936,-85.30454545,35.1308,,,35.1324,-85.30653409
4683,936,-85.29659091,35.1308,,,35.1324,-85.29460228
4684,936,-85.29659091,35.1244,,,35.1228,-85.29460228
4685,936,-85.30454545,35.1244,,,35.1228,-85.30653409
4686,937,-85.29659091,35.1244,35.1276,-85.29261364,35.1228,-85.29857955
4687,937,-85.29659091,35.1308,,,35.1324,-85.29857955
4688,937,-85.28863636,35.1308,,,35.1324,-85.28664772
4689,937,-85.28863636,35.1244,,,35.1228,-85.28664772
4690,937,-85.29659091,35.1244,,,35.1228,-85.29857955
4691,938,-85.28863636,35.1244,35.1276,-85.28465909,35.1228,-85.290625
4692,938,-85.28863636,35.1308,,,35.1324,-85.290625
4693,938,-85.28068182,35.1308,,,35.1324,-85.27869319
4694,938,-85.28068182,35.1244,,,35.1228,-85.27869319
4695,938,-85.28863636,35.1244,,,35.1228,-85.290625
4696,939,-85.28068182,35.1244,35.1276,-85.27670455,35.1228,-85.28267046
4697,939,-85.28068182,35.1308,,,35.1324,-85.28267046
4698,939,-85.27272727,35.1308,,,35.1324,-85.27073863
4699,939,-85.27272727,35.1244,,,35.1228,-85.27073863
4700,939,-85.28068182,35.1244,,,35.1228,-85.28267046
4701,940,-85.27272727,35.1244,35.1276,-85.26875,35.1228,-85.27471591
4702,940,-85.27272727,35.1308,,,35.1324,-85.27471591
4703,940,-85.26477273,35.1308,,,35.1324,-85.2627841
4704,940,-85.26477273,35.1244,,,35.1228,-85.2627841
4705,940,-85.27272727,35.1244,,,35.1228,-85.27471591
4706,941,-85.26477273,35.1244,35.1276,-85.26079545,35.1228,-85.26676137
4707,941,-85.26477273,35.1308,,,35.1324,-85.26676137
4708,941,-85.25681818,35.1308,,,35.1324,-85.25482954
4709,941,-85.25681818,35.1244,,,35.1228,-85.25482954
4710,941,-85.26477273,35.1244,,,35.1228,-85.26676137
4711,942,-85.25681818,35.1244,35.1276,-85.25284091,35.1228,-85.25880681
4712,942,-85.25681818,35.1308,,,35.1324,-85.25880681
4713,942,-85.24886364,35.1308,,,35.1324,-85.246875
4714,942,-85.24886364,35.1244,,,35.1228,-85.246875
4715,942,-85.25681818,35.1244,,,35.1228,-85.25880681
4716,943,-85.24886364,35.1244,35.1276,-85.24488636,35.1228,-85.25085228
4717,943,-85.24886364,35.1308,,,35.1324,-85.25085228
4718,943,-85.24090909,35.1308,,,35.1324,-85.23892045
4719,943,-85.24090909,35.1244,,,35.1228,-85.23892045
4720,943,-85.24886364,35.1244,,,35.1228,-85.25085228
4721,944,-85.24090909,35.1244,35.1276,-85.23693182,35.1228,-85.24289773
4722,944,-85.24090909,35.1308,,,35.1324,-85.24289773
4723,944,-85.23295455,35.1308,,,35.1324,-85.23096592
4724,944,-85.23295455,35.1244,,,35.1228,-85.23096592
4725,944,-85.24090909,35.1244,,,35.1228,-85.24289773
4726,945,-85.23295455,35.1244,35.1276,-85.22897727,35.1228,-85.23494319
4727,945,-85.23295455,35.1308,,,35.1324,-85.23494319
4728,945,-85.225,35.1308,,,35.1324,-85.22301136
4729,945,-85.225,35.1244,,,35.1228,-85.22301136
4730,945,-85.23295455,35.1244,,,35.1228,-85.23494319
4731,946,-85.225,35.1244,35.1276,-85.22102273,35.1228,-85.22698864
4732,946,-85.225,35.1308,,,35.1324,-85.22698864
4733,946,-85.21704545,35.1308,,,35.1324,-85.21505681
4734,946,-85.21704545,35.1244,,,35.1228,-85.21505681
4735,946,-85.225,35.1244,,,35.1228,-85.22698864
4736,947,-85.21704545,35.1244,35.1276,-85.21306818,35.1228,-85.21903409
4737,947,-85.21704545,35.1308,,,35.1324,-85.21903409
4738,947,-85.20909091,35.1308,,,35.1324,-85.20710228
4739,947,-85.20909091,35.1244,,,35.1228,-85.20710228
4740,947,-85.21704545,35.1244,,,35.1228,-85.21903409
4741,948,-85.20909091,35.1244,35.1276,-85.20511364,35.1228,-85.21107955
4742,948,-85.20909091,35.1308,,,35.1324,-85.21107955
4743,948,-85.20113636,35.1308,,,35.1324,-85.19914772
4744,948,-85.20113636,35.1244,,,35.1228,-85.19914772
4745,948,-85.20909091,35.1244,,,35.1228,-85.21107955
4746,949,-85.20113636,35.1244,35.1276,-85.19715909,35.1228,-85.203125
4747,949,-85.20113636,35.1308,,,35.1324,-85.203125
4748,949,-85.19318182,35.1308,,,35.1324,-85.19119319
4749,949,-85.19318182,35.1244,,,35.1228,-85.19119319
4750,949,-85.20113636,35.1244,,,35.1228,-85.203125
4751,950,-85.19318182,35.1244,35.1276,-85.18920455,35.1228,-85.19517046
4752,950,-85.19318182,35.1308,,,35.1324,-85.19517046
4753,950,-85.18522727,35.1308,,,35.1324,-85.18323863
4754,950,-85.18522727,35.1244,,,35.1228,-85.18323863
4755,950,-85.19318182,35.1244,,,35.1228,-85.19517046
4756,951,-85.18522727,35.1244,35.1276,-85.18125,35.1228,-85.1872159
4757,951,-85.18522727,35.1308,,,35.1324,-85.1872159
4758,951,-85.17727273,35.1308,,,35.1324,-85.1752841
4759,951,-85.17727273,35.1244,,,35.1228,-85.1752841
4760,951,-85.18522727,35.1244,,,35.1228,-85.1872159
4761,952,-85.17727273,35.1244,35.1276,-85.17329545,35.1228,-85.17926137
4762,952,-85.17727273,35.1308,,,35.1324,-85.17926137
4763,952,-85.16931818,35.1308,,,35.1324,-85.16732954
4764,952,-85.16931818,35.1244,,,35.1228,-85.16732954
4765,952,-85.17727273,35.1244,,,35.1228,-85.17926137
4766,953,-85.16931818,35.1244,35.1276,-85.16534091,35.1228,-85.17130682
4767,953,-85.16931818,35.1308,,,35.1324,-85.17130682
4768,953,-85.16136364,35.1308,,,35.1324,-85.15937501
4769,953,-85.16136364,35.1244,,,35.1228,-85.15937501
4770,953,-85.16931818,35.1244,,,35.1228,-85.17130682
4771,954,-85.16136364,35.1244,35.1276,-85.15738636,35.1228,-85.16335228
4772,954,-85.16136364,35.1308,,,35.1324,-85.16335228
4773,954,-85.15340909,35.1308,,,35.1324,-85.15142045
4774,954,-85.15340909,35.1244,,,35.1228,-85.15142045
4775,954,-85.16136364,35.1244,,,35.1228,-85.16335228
4776,955,-85.15340909,35.1244,35.1276,-85.14943182,35.1228,-85.15539773
4777,955,-85.15340909,35.1308,,,35.1324,-85.15539773
4778,955,-85.14545455,35.1308,,,35.1324,-85.14346592
4779,955,-85.14545455,35.1244,,,35.1228,-85.14346592
4780,955,-85.15340909,35.1244,,,35.1228,-85.15539773
4781,956,-85.14545455,35.1244,35.1276,-85.14147727,35.1228,-85.14744319
4782,956,-85.14545455,35.1308,,,35.1324,-85.14744319
4783,956,-85.1375,35.1308,,,35.1324,-85.13551136
4784,956,-85.1375,35.1244,,,35.1228,-85.13551136
4785,956,-85.14545455,35.1244,,,35.1228,-85.14744319
4786,957,-85.1375,35.1244,35.1276,-85.13352273,35.1228,-85.13948864
4787,957,-85.1375,35.1308,,,35.1324,-85.13948864
4788,957,-85.12954545,35.1308,,,35.1324,-85.12755681
4789,957,-85.12954545,35.1244,,,35.1228,-85.12755681
4790,957,-85.1375,35.1244,,,35.1228,-85.13948864
4791,958,-85.12954545,35.1244,35.1276,-85.12556818,35.1228,-85.13153409
4792,958,-85.12954545,35.1308,,,35.1324,-85.13153409
4793,958,-85.12159091,35.1308,,,35.1324,-85.11960228
4794,958,-85.12159091,35.1244,,,35.1228,-85.11960228
4795,958,-85.12954545,35.1244,,,35.1228,-85.13153409
4796,959,-85.12159091,35.1244,35.1276,-85.11761364,35.1228,-85.12357955
4797,959,-85.12159091,35.1308,,,35.1324,-85.12357955
4798,959,-85.11363636,35.1308,,,35.1324,-85.11164772
4799,959,-85.11363636,35.1244,,,35.1228,-85.11164772
4800,959,-85.12159091,35.1244,,,35.1228,-85.12357955
4801,960,-85.11363636,35.1244,35.1276,-85.10965909,35.1228,-85.11562499
4802,960,-85.11363636,35.1308,,,35.1324,-85.11562499
4803,960,-85.10568182,35.1308,,,35.1324,-85.10369319
4804,960,-85.10568182,35.1244,,,35.1228,-85.10369319
4805,960,-85.11363636,35.1244,,,35.1228,-85.11562499
4806,961,-85.10568182,35.1244,35.1276,-85.10170455,35.1228,-85.10767046
4807,961,-85.10568182,35.1308,,,35.1324,-85.10767046
4808,961,-85.09772727,35.1308,,,35.1324,-85.09573863
4809,961,-85.09772727,35.1244,,,35.1228,-85.09573863
4810,961,-85.10568182,35.1244,,,35.1228,-85.10767046
4811,962,-85.09772727,35.1244,35.1276,-85.09375,35.1228,-85.0997159
4812,962,-85.09772727,35.1308,,,35.1324,-85.0997159
4813,962,-85.08977273,35.1308,,,35.1324,-85.0877841
4814,962,-85.08977273,35.1244,,,35.1228,-85.0877841
4815,962,-85.09772727,35.1244,,,35.1228,-85.0997159
4816,963,-85.08977273,35.1244,35.1276,-85.08579545,35.1228,-85.09176137
4817,963,-85.08977273,35.1308,,,35.1324,-85.09176137
4818,963,-85.08181818,35.1308,,,35.1324,-85.07982954
4819,963,-85.08181818,35.1244,,,35.1228,-85.07982954
4820,963,-85.08977273,35.1244,,,35.1228,-85.09176137
4821,964,-85.08181818,35.1244,35.1276,-85.07784091,35.1228,-85.08380681
4822,964,-85.08181818,35.1308,,,35.1324,-85.08380681
4823,964,-85.07386364,35.1308,,,35.1324,-85.071875
4824,964,-85.07386364,35.1244,,,35.1228,-85.071875
4825,964,-85.08181818,35.1244,,,35.1228,-85.08380681
4826,965,-85.07386364,35.1244,35.1276,-85.06988636,35.1228,-85.07585228
4827,965,-85.07386364,35.1308,,,35.1324,-85.07585228
4828,965,-85.06590909,35.1308,,,35.1324,-85.06392045
4829,965,-85.06590909,35.1244,,,35.1228,-85.06392045
4830,965,-85.07386364,35.1244,,,35.1228,-85.07585228
4831,966,-85.06590909,35.1244,35.1276,-85.06193182,35.1228,-85.06789773
4832,966,-85.06590909,35.1308,,,35.1324,-85.06789773
4833,966,-85.05795455,35.1308,,,35.1324,-85.05596592
4834,966,-85.05795455,35.1244,,,35.1228,-85.05596592
4835,966,-85.06590909,35.1244,,,35.1228,-85.06789773
4836,967,-85.05795455,35.1244,35.1276,-85.05397727,35.1228,-85.05994319
4837,967,-85.05795455,35.1308,,,35.1324,-85.05994319
4838,967,-85.05,35.1308,,,35.1324,-85.04801136
4839,967,-85.05,35.1244,,,35.1228,-85.04801136
4840,967,-85.05795455,35.1244,,,35.1228,-85.05994319
4841,968,-85.4,35.1308,35.134,-85.39602273,35.1292,-85.40198864
4842,968,-85.4,35.1372,,,35.1388,-85.40198864
4843,968,-85.39204545,35.1372,,,35.1388,-85.39005681
4844,968,-85.39204545,35.1308,,,35.1292,-85.39005681
4845,968,-85.4,35.1308,,,35.1292,-85.40198864
4846,969,-85.39204545,35.1308,35.134,-85.38806818,35.1292,-85.39403409
4847,969,-85.39204545,35.1372,,,35.1388,-85.39403409
4848,969,-85.38409091,35.1372,,,35.1388,-85.38210228
4849,969,-85.38409091,35.1308,,,35.1292,-85.38210228
4850,969,-85.39204545,35.1308,,,35.1292,-85.39403409
4851,970,-85.38409091,35.1308,35.134,-85.38011364,35.1292,-85.38607955
4852,970,-85.38409091,35.1372,,,35.1388,-85.38607955
4853,970,-85.37613636,35.1372,,,35.1388,-85.37414772
4854,970,-85.37613636,35.1308,,,35.1292,-85.37414772
4855,970,-85.38409091,35.1308,,,35.1292,-85.38607955
4856,971,-85.37613636,35.1308,35.134,-85.37215909,35.1292,-85.378125
4857,971,-85.37613636,35.1372,,,35.1388,-85.378125
4858,971,-85.36818182,35.1372,,,35.1388,-85.36619319
4859,971,-85.36818182,35.1308,,,35.1292,-85.36619319
4860,971,-85.37613636,35.1308,,,35.1292,-85.378125
4861,972,-85.36818182,35.1308,35.134,-85.36420455,35.1292,-85.37017046
4862,972,-85.36818182,35.1372,,,35.1388,-85.37017046
4863,972,-85.36022727,35.1372,,,35.1388,-85.35823863
4864,972,-85.36022727,35.1308,,,35.1292,-85.35823863
4865,972,-85.36818182,35.1308,,,35.1292,-85.37017046
4866,973,-85.36022727,35.1308,35.134,-85.35625,35.1292,-85.36221591
4867,973,-85.36022727,35.1372,,,35.1388,-85.36221591
4868,973,-85.35227273,35.1372,,,35.1388,-85.3502841
4869,973,-85.35227273,35.1308,,,35.1292,-85.3502841
4870,973,-85.36022727,35.1308,,,35.1292,-85.36221591
4871,974,-85.35227273,35.1308,35.134,-85.34829545,35.1292,-85.35426137
4872,974,-85.35227273,35.1372,,,35.1388,-85.35426137
4873,974,-85.34431818,35.1372,,,35.1388,-85.34232954
4874,974,-85.34431818,35.1308,,,35.1292,-85.34232954
4875,974,-85.35227273,35.1308,,,35.1292,-85.35426137
4876,975,-85.34431818,35.1308,35.134,-85.34034091,35.1292,-85.34630682
4877,975,-85.34431818,35.1372,,,35.1388,-85.34630682
4878,975,-85.33636364,35.1372,,,35.1388,-85.33437501
4879,975,-85.33636364,35.1308,,,35.1292,-85.33437501
4880,975,-85.34431818,35.1308,,,35.1292,-85.34630682
4881,976,-85.33636364,35.1308,35.134,-85.33238636,35.1292,-85.33835228
4882,976,-85.33636364,35.1372,,,35.1388,-85.33835228
4883,976,-85.32840909,35.1372,,,35.1388,-85.32642045
4884,976,-85.32840909,35.1308,,,35.1292,-85.32642045
4885,976,-85.33636364,35.1308,,,35.1292,-85.33835228
4886,977,-85.32840909,35.1308,35.134,-85.32443182,35.1292,-85.33039773
4887,977,-85.32840909,35.1372,,,35.1388,-85.33039773
4888,977,-85.32045455,35.1372,,,35.1388,-85.31846591
4889,977,-85.32045455,35.1308,,,35.1292,-85.31846591
4890,977,-85.32840909,35.1308,,,35.1292,-85.33039773
4891,978,-85.32045455,35.1308,35.134,-85.31647727,35.1292,-85.32244319
4892,978,-85.32045455,35.1372,,,35.1388,-85.32244319
4893,978,-85.3125,35.1372,,,35.1388,-85.31051136
4894,978,-85.3125,35.1308,,,35.1292,-85.31051136
4895,978,-85.32045455,35.1308,,,35.1292,-85.32244319
4896,979,-85.3125,35.1308,35.134,-85.30852273,35.1292,-85.31448864
4897,979,-85.3125,35.1372,,,35.1388,-85.31448864
4898,979,-85.30454545,35.1372,,,35.1388,-85.30255681
4899,979,-85.30454545,35.1308,,,35.1292,-85.30255681
4900,979,-85.3125,35.1308,,,35.1292,-85.31448864
4901,980,-85.30454545,35.1308,35.134,-85.30056818,35.1292,-85.30653409
4902,980,-85.30454545,35.1372,,,35.1388,-85.30653409
4903,980,-85.29659091,35.1372,,,35.1388,-85.29460228
4904,980,-85.29659091,35.1308,,,35.1292,-85.29460228
4905,980,-85.30454545,35.1308,,,35.1292,-85.30653409
4906,981,-85.29659091,35.1308,35.134,-85.29261364,35.1292,-85.29857955
