Accident,Latitude,Longitude,Street,AltStreet,Intersection,DateTime,Date,Hour,Unix,WeekDay,WeekEnd,DayFrame,AccidentType,CollisionType,HaR,FatalInjury,MedicalTransport,InvolvedPlacardedTruck,PostedSpeed,TotalVehiclesInvolved,PedestrianInvolved,BicycleInvolved,DriverOneSafetyEquipment,DriverOneZip,DriverTwoSafetyEquipment,DriverTwoZip,Drug,Alcohol,LightCondition,Weather,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,HourBefore,humidity,windSpeed,windBearing,uvIndex,precipIntensity,apparentTemperature,windGust,cloudCover,temperature,dewPoint,visibility,precipType,Event,Conditions,Rain,Cloudy,Foggy,Snow,Clear,RainBefore
,35.047002,-85.310116,800 Broad St,,W Martin Luther King Blvd,5/8/2018 13:00,2018-05-08,13,1525798800,,,,Property Damage Under,Unknown,Yes,No,No,No,30,2,No,No,Unknown,Unknown,,30741,,,Daylight,Clear,127,16,21,0,2,17,1525795200,0.5,2.81,155,9,0,77.43,7.37,0.19,77.43,57.45,6.316,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.04306,-85.305256,E 10th St,,King St,5/9/2018 9:00,2018-05-09,9,1525870800,,,,Property Damage Under,Angle,Yes,No,No,No,15,2,No,No,,30736,Unknown,Unknown,,,Daylight,Clear,127,16,21,0,2,17,1525867200,0.73,0.55,184,2,0,66.45,2.04,0,66.45,57.55,6.316,,clear-day,clear,0,0,0,0,1,0
,35.04353,-85.312074,1100 Carter St,,East 11th St,5/16/2018 0:00,2018-05-16,0,1526443200,,,,Property Damage,Other,Yes,No,No,No,15,2,No,No,Unknown,Unknown,,37377,,,Unknown,Clear,127,16,21,0,2,17,1526439600,0.88,0.37,66,0,0,68.2,1.1,0.44,67.61,63.9,2.031,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.044935,-85.308381,1010 Georgia Ave,,E 10th St,5/20/2018 12:00,2018-05-20,12,1526832000,,,,Property Damage,Unknown,Yes,No,No,No,25,2,No,No,Unknown,Unknown,,37343,,,Daylight,Unknown,127,16,21,0,2,17,1526828400,0.63,2.67,223,6,0,86.79,5.79,0.7,83.16,69.09,6.613,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.045353,-85.310839,100 W Martin Luther King Blvd,,100 West MLK,6/1/2018 13:00,2018-06-01,13,1527872400,,,,Property Damage,Angle,No,No,No,No,25,2,No,No,Shoulder and Lap Belt Used,37405,Shoulder and Lap Belt Used,37379,No,No,Daylight,Clear,127,16,21,0,2,17,1527868800,0.62,5.02,272,6,0,86.63,10.35,0.7,83.12,68.87,6.315,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.045214,-85.311396,200 W Martin Luther King Blvd,SR-200,E 10th St,6/6/2018 11:00,2018-06-06,11,1528297200,,,,Property Damage,Angle,No,No,No,No,25,2,No,No,Shoulder and Lap Belt Used,37343,,37421,No,No,Daylight,Clear,127,16,21,0,2,17,1528293600,0.49,5.73,7,7,0,79.06,8.38,0,79.06,58.4,5.517,,clear-day,clear,0,0,0,0,1,0
,35.046036,-85.310107,820 Broad St,,Market Str,6/18/2018 0:00,2018-06-18,0,1529294400,,,,Property Damage,Unknown,Yes,No,No,No,15,2,No,No,,30132,Unknown,Unknown,,,Unknown,Unknown,127,16,21,0,2,17,1529290800,0.85,1.82,242,0,0,73.03,5.1,0.44,72.12,67.4,5.745,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.0424,-85.3094,1240 Interstate 75 Sb Rd,,Lee Highway,6/22/2018 8:00,2018-06-22,8,1529668800,,,,Property Damage,"Sideswipe, Same Direction",No,No,No,No,65,2,No,No,Shoulder and Lap Belt Used,37312,Shoulder and Lap Belt Used,37303,No,No,Daylight,Clear,127,16,21,0,2,17,1529665200,0.85,3.82,231,1,0,70.79,9.93,0.41,70.09,65.33,6.699,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.041634,-85.307743,1200 Market St,,Warehouse row,7/18/2018 13:00,2018-07-18,13,1531933200,,,,Property Damage,Front to Rear,No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37363,Shoulder and Lap Belt Used,37350,No,No,Daylight,Clear,127,16,21,0,2,17,1531929600,0.51,5.33,51,8,0,90.87,5.33,0.44,87.77,67.16,5.955,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.04757,-85.308522,725 Cherry St,,W 8th St,8/4/2018 0:00,2018-08-04,0,1533355200,,,,Property Damage,"Sideswipe, Same Direction",Yes,No,No,No,30,2,No,No,,37407,Unknown,Unknown,,,Dark - Lighted,Clear,127,16,21,0,2,17,1533351600,0.86,1.26,355,0,0,75.82,4.45,0.41,74.64,70.02,3.411,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.043,-85.3093,Hixson Pike,SR-2627,Hixson Pike,8/14/2018 0:00,2018-08-14,0,1534219200,,,,Property Damage Under,Angle,Yes,No,No,No,15,2,No,No,,37415,Unknown,Unknown,,,Unknown,Clear,127,16,21,0,2,17,1534215600,0.79,2.06,330,0,0,74.05,4.67,0.19,73.3,66.5,2.923,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.042947,-85.312144,1150 Carter St,,W Martin Luther King Blvd,8/18/2018 0:00,2018-08-18,0,1534564800,,,,Property Damage,Front to Rear,No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37701,Shoulder and Lap Belt Used,37777,No,No,Unknown,Clear,127,16,21,0,2,17,1534561200,0.95,3.03,176,0,0.099,73.43,5.28,0.77,72.08,70.43,6.62,rain,rain,rain,1,0,0,0,0,1
,35.044747,-85.305556,301 E Martin Luther King Blvd,,Houston St,8/22/2018 19:00,2018-08-22,19,1534978800,,,,Property Damage,Unknown,Yes,No,No,No,30,2,No,No,Unknown,Unknown,,37343,,,Daylight,Clear,127,16,21,0,2,17,1534975200,0.58,4.02,327,0,0,82.17,9.05,0.68,80.49,64.39,2.971,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.042802,-85.308762,Market St,SR-1110,E. 11th St,8/27/2018 9:00,2018-08-27,9,1535374800,,,,Property Damage,Unknown,Yes,No,No,No,,2,No,No,Unknown,Unknown,,30720,,,Daylight,Unknown,127,16,21,0,2,17,1535371200,0.83,2.13,97,1,0,75.26,3.54,0.02,74.21,68.88,4.008,,clear-day,clear,0,0,0,0,1,0
,35.045353,-85.310839,100 W Martin Luther King Blvd,,Broad St,8/31/2018 0:00,2018-08-31,0,1535688000,,,,Property Damage,Unknown,Yes,No,No,No,15,2,No,No,,37363,Unknown,Unknown,,,Unknown,Clear,127,16,21,0,2,17,1535684400,0.87,3.85,50,0,0.061,73.94,9.88,0.98,72.87,68.76,5.043,rain,rain,light rain,1,0,0,0,0,1
,35.042138,-85.307223,1156 Houston St,,Market St,9/12/2018 10:00,2018-09-12,10,1536760800,,,,Property Damage,Angle,No,No,No,No,,2,No,No,,37405,Shoulder and Lap Belt Used,30736,No,No,Daylight,Clear,127,16,21,0,2,17,1536757200,0.83,3.05,43,2,0,74.37,7.47,0.7,73.42,67.98,6.898,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.042802,-85.308762,1110 Market St,,E 11th St,9/14/2018 0:00,2018-09-14,0,1536897600,,,,Property Damage,Unknown,Yes,No,No,No,15,2,No,No,Unknown,Unknown,,30741,,,Unknown,Clear,127,16,21,0,2,17,1536894000,0.8,1.72,332,0,0,77.76,6.07,0.4,76.63,70.04,7.355,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.044563,-85.306585,E Martin Luther King Blvd,,Lindsay St,9/27/2018 8:00,2018-09-27,8,1538049600,,,,Property Damage,Angle,No,No,No,No,25,3,No,No,Shoulder and Lap Belt Used,37405,Shoulder and Lap Belt Used,37341,No,No,Daylight,Rain,127,16,21,0,2,17,1538046000,0.95,2.8,178,0,0.016,70.82,3.7,1,69.69,68.21,0.849,rain,rain,light rain,1,0,0,0,0,1
,35.046119,-85.303254,540 Mccallie Ave,,E 8th St,10/5/2018 13:00,2018-10-05,13,1538758800,,,,Property Damage,Angle,No,No,No,No,25,2,No,No,Shoulder and Lap Belt Used,38313,Shoulder and Lap Belt Used,37341,No,No,Daylight,Clear,127,16,21,0,2,17,1538755200,0.54,2.48,308,6,0,88.61,7.16,0.47,85.71,67.15,6.918,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.04353,-85.312074,1100 Carter St,,Non intersection,10/9/2018 8:00,2018-10-09,8,1539086400,,,,Property Damage,Unknown,Yes,No,No,No,15,2,No,No,Unknown,Unknown,,36801,,,Daylight,Clear,127,16,21,0,2,17,1539082800,0.72,3.46,90,0,0,73.36,7.99,0.95,72.97,63.49,4.125,,cloudy,overcast,0,1,0,0,0,0
,35.04362,-85.309076,Market St,,E 11th St,11/23/2018 14:00,2018-11-23,14,1542999600,,,,Property Damage,Angle,No,No,No,No,30,2,No,No,Shoulder and Lap Belt Used,30707,Shoulder and Lap Belt Used,37411,No,No,Daylight,Cloudy,127,16,21,0,2,17,1542996000,0.5,4.84,154,2,0,51.89,14.1,0.72,51.89,33.82,7.223,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.046368,-85.309941,Broad St,,W Martin Luther King Blvd,12/5/2018 18:00,2018-12-05,18,1544050800,,,,Property Damage,Angle,No,No,No,No,30,2,No,No,Shoulder and Lap Belt Used,37402,Shoulder and Lap Belt Used,30750,No,No,Dark - Lighted,Clear,127,16,21,0,2,17,1544047200,0.52,3.45,335,0,0,31.06,7.73,0.49,34.05,18.08,6.41,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.041241,-85.308138,1206 Market St,,E Main St,12/11/2018 0:00,2018-12-11,0,1544504400,,,,Property Damage Under,"Sideswipe, Same Direction",Yes,No,No,No,30,2,No,No,Unknown,Unknown,,37409,,,Dark - Unknown Lighting,Clear,127,16,21,0,2,17,1544500800,0.87,3.15,329,0,0,30.66,7.68,0.75,33.37,29.86,3.07,,partly-cloudy-night,mostly cloudy,0,1,0,0,0,0
,35.042138,-85.307223,Houston St,SR-1156,11th St,12/24/2018 0:00,2018-12-24,0,1545627600,,,,Property Damage,Angle,Yes,No,No,No,,2,No,No,,37343,Unknown,Unknown,,,Daylight,Clear,127,16,21,0,2,17,1545624000,0.83,3.89,323,0,0,36.27,8.13,0.75,39.01,34.2,5.676,,partly-cloudy-night,mostly cloudy,0,1,0,0,0,0
,35.0439659,-85.309188,820 Broadstreet,,MLK Blvd,1/21/2019 0:00,2019-01-21,0,1548046800,,,,Property Damage,Unknown,Yes,No,No,No,25,2,No,No,Unknown,Unknown,,37327,,,Unknown,Unknown,127,16,21,0,2,17,1548043200,0.54,7.11,357,0,0,16.18,12.52,0.47,24.34,10.08,2.531,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.04829,-85.309096,Market St,,E 7th St,1/28/2019 0:00,2019-01-28,0,1548651600,,,,Property Damage,"Sideswipe, Same Direction",No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37416,,37421,No,No,Daylight,Clear,127,16,21,0,2,17,1548648000,0.74,1.43,236,0,0,37.65,4.34,0.77,37.65,30.27,6.986,,partly-cloudy-night,mostly cloudy,0,1,0,0,0,0
,35.046588,-85.307659,Georgia Ave,SR-818,Patten Parkway,2/4/2019 0:00,2019-02-04,0,1549256400,,,,Property Damage,"Sideswipe, Same Direction",No,No,No,No,30,2,No,No,Shoulder and Lap Belt Used,37405,,37379,No,No,Daylight,Clear,127,16,21,0,2,17,1549252800,0.94,0.74,172,0,0,43.93,3.02,0.19,43.93,42.37,5.083,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.045763,-85.309399,Market St,,E Martin Luther King Blvd,3/1/2019 16:00,2019-03-01,16,1551474000,,,,Property Damage,Front to Rear,No,No,No,No,30,2,No,No,Shoulder and Lap Belt Used,37412,Shoulder and Lap Belt Used,37122,No,No,Daylight,Clear,127,16,21,0,2,17,1551470400,0.76,7.96,249,2,0,60.27,13.81,1,60.27,52.79,7.697,,cloudy,overcast,0,1,0,0,0,0
,35.04574,-85.31046,800 Broad St,,Ml King,3/23/2019 12:00,2019-03-23,12,1553356800,,,,Property Damage Under,"Sideswipe, Same Direction",No,No,No,No,35,2,No,No,,41016,Shoulder and Lap Belt Used,37341,No,No,Daylight,Clear,127,16,21,0,2,17,1553353200,0.3,6.18,46,6,0,53.25,11.92,0,53.25,22.31,2.174,,clear-day,clear,0,0,0,0,1,0
,35.042802,-85.308762,1110 Market St,,E 12th St,3/28/2019 16:00,2019-03-28,16,1553803200,,,,Property Damage,Rear to Side,No,No,No,No,15,2,No,No,Shoulder and Lap Belt Used,30324,,30736,No,No,Daylight,Clear,127,16,21,0,2,17,1553799600,0.27,7.19,208,5,0,69.17,13.07,0.17,69.17,33.62,2.211,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.042326,-85.30775,1150 Houston St,,E 12th St,4/19/2019 15:00,2019-04-19,15,1555700400,,,,Property Damage,Unknown,Yes,No,No,No,15,2,No,No,,37421,Shoulder and Lap Belt Used,37377,No,No,Daylight,Clear,127,16,21,0,2,17,1555696800,0.73,9.14,237,5,0,62.15,17.55,0.75,62.15,53.37,5.136,,rain,possible drizzle,1,0,0,0,0,1
,35.04574,-85.31046,W Martin Luther King Blvd,,Broad St,5/1/2019 18:00,2019-05-01,18,1556748000,,,,Property Damage Under,Angle,Yes,No,No,No,30,2,No,No,Unknown,37343,Unknown,Unknown,,,Daylight,Unknown,127,16,21,0,2,17,1556744400,0.41,6.2,215,2,0,84.75,16.27,0.44,84.75,58.61,7.349,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.04574,-85.31046,Broad St,,E Martin Luther King Blvd,5/3/2019 9:00,2019-05-03,9,1556888400,,,,Property Damage,Angle,No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37408,Shoulder and Lap Belt Used,37421,No,No,Daylight,Clear,127,16,21,0,2,17,1556884800,0.89,3.85,182,1,0.003,67.78,7.12,0.75,67.19,63.76,2.689,rain,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.04504,-85.30597,E Martin Luther King Blvd,,Houston St,5/18/2019 17:00,2019-05-18,17,1558213200,,,,Property Damage,Front to Rear,No,No,No,No,30,2,No,No,Shoulder and Lap Belt Used,37402,Shoulder and Lap Belt Used,37129,No,No,Daylight,Clear,127,16,21,0,2,17,1558209600,0.46,7.87,193,4,0,87.47,14.9,0.4,86.39,63.44,4.708,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.0452676,-85.309211,2100 Market St,,W 20th St,5/30/2019 12:00,2019-05-30,12,1559232000,,,,Property Damage Under,"Sideswipe, Same Direction",No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37412,Shoulder and Lap Belt Used,37411,No,No,Daylight,Clear,127,16,21,0,2,17,1559228400,0.44,10.11,214,6,0,86.27,16.98,0.68,85.98,61.43,5.254,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.046107,-85.304804,800 Houston St,,8th St,6/3/2019 9:00,2019-06-03,9,1559566800,,,,Property Damage,Unknown,Yes,No,No,No,,2,No,No,,37421,Unknown,Unknown,,,Daylight,Clear,127,16,21,0,2,17,1559563200,0.73,4.54,1,2,0,71.6,7.19,0.19,71.36,62.07,6.545,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.044355,-85.31126,104 W 10th St,,Non intersection,6/3/2019 13:00,2019-06-03,13,1559581200,,,,Property Damage,Unknown,Yes,No,No,No,,2,No,No,,37419,Unknown,Unknown,,,Daylight,Clear,127,16,21,0,2,17,1559577600,0.42,6.46,8,7,0,82.87,13.01,0.44,82.87,57.36,4.117,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.045986,-85.314082,110 Highway 27 Nb,,W Martin Luther King Blvd,1/13/2018 17:00,2018-01-13,17,1515880800,,,,Property Damage,Front to Rear,No,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,37803,Shoulder and Lap Belt Used,37377,No,No,Daylight,Clear,126,15,21,0,2,28,1515877200,0.64,4.92,352,0,0,20.74,11.78,0.75,26.54,16.07,7.351,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.044272,-85.314039,100 Highway 27 Nb,,MLK,1/19/2018 0:00,2018-01-19,0,1516338000,,,,Property Damage,Front to Rear,No,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,37379,Shoulder and Lap Belt Used,37405,No,No,Unknown,Clear,126,15,21,0,2,28,1516334400,0.66,0.04,,0,0,24.6,0.28,0,24.6,14.74,7.351,,clear-night,clear,0,0,0,0,1,0
,35.047754,-85.314691,1 Hwy 27 Sb @ M L King Blvd Wb - On Ramp,,ML King Blvd,2/4/2018 12:00,2018-02-04,12,1517763600,,,,Property Damage,Angle,No,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,37377,Shoulder and Lap Belt Used,37416,No,No,Daylight,Rain,126,15,21,0,2,28,1517760000,0.9,0.88,241,3,0.006,43.98,4.4,1,43.98,41.16,1.347,rain,rain,possible drizzle,1,0,0,0,0,1
,35.047257,-85.31203,729 Chestnut St,SR-729,E 7th Street,2/27/2018 0:00,2018-02-27,0,1519707600,,,,Property Damage,Front to Rear,Yes,No,No,No,15,2,No,No,,,,37377,,,Unknown,Unknown,126,15,21,0,2,28,1519704000,0.86,0.37,335,0,0,44.9,1.77,0,44.9,40.94,1.898,,fog,foggy,0,0,1,0,0,0
,35.046902,-85.314689,1 Hwy 27 Sb @ M L King Blvd Wb - On Ramp,,W MLk Blvd,3/4/2018 17:00,2018-03-04,17,1520200800,,,,Property Damage,Front to Rear,No,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,37416,Shoulder and Lap Belt Used,37412,No,No,Dusk,Clear,126,15,21,0,2,28,1520197200,0.21,3.38,55,1,0,63.31,7.72,0,63.31,23.13,6.347,,clear-day,clear,0,0,0,0,1,0
,35.048363,-85.310543,Broad St,,W 7th St,4/3/2018 13:00,2018-04-03,13,1522774800,,,,Property Damage,"Sideswipe, Same Direction",No,No,No,No,25,2,No,No,Shoulder and Lap Belt Used,30152,Shoulder and Lap Belt Used,37405,No,No,Daylight,Clear,126,15,21,0,2,28,1522771200,0.7,4.35,195,5,0,70.16,9.05,0.75,70.15,59.96,2.608,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.046268,-85.313163,Pine St,,MLK Blvd,4/7/2018 23:00,2018-04-07,23,1523156400,,,,Property Damage Under,"Sideswipe, Same Direction",Yes,No,No,No,40,2,No,No,Unknown,Unknown,Shoulder and Lap Belt Used,37377,No,No,Dark - Lighted,Rain,126,15,21,0,2,28,1523152800,0.78,4.11,348,0,0,34.98,9.93,1,38.07,31.97,5.506,,cloudy,overcast,0,1,0,0,0,0
,35.046047,-85.312571,300 W Martin Luther King Blvd,,HWY 27 North,4/8/2018 10:00,2018-04-08,10,1523196000,,,,Property Damage Under,"Sideswipe, Same Direction",No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37027,Shoulder and Lap Belt Used,37174,No,No,Daylight,Clear,126,15,21,0,2,28,1523192400,0.66,4.15,39,3,0,35.49,9.66,0,38.53,28.06,5.506,,clear-day,clear,0,0,0,0,1,0
,35.0444207,-85.313301,E Martin Luther King Blvd,,Huston St,4/26/2018 0:00,2018-04-26,0,1524715200,,,,Possible Injury,Not Collision with Motor Vehicle in Transport,Yes,No,Yes,No,25,1,Yes,No,,37923,Unknown,37406,No,No,Dark - Lighted,Clear,126,15,21,0,2,28,1524711600,0.8,0.21,18,0,0,57.27,0.93,0.44,57.27,51.16,5.506,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.046473,-85.31425,1 Hwy 27 Sb,,W. MLK Blvd,5/5/2018 14:00,2018-05-05,14,1525543200,,,,Property Damage,Angle,No,No,No,No,30,2,No,No,Shoulder and Lap Belt Used,37013,Shoulder and Lap Belt Used,37411,No,No,Daylight,Cloudy,126,15,21,0,2,28,1525539600,0.63,1.2,172,8,0,76.6,3.34,0.44,76.31,62.81,6.347,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.0456519,-85.314072,1 Highway 27 SB,US-27,4th St,5/18/2018 13:00,2018-05-18,13,1526662800,,,,Property Damage,Front to Rear,No,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,22655,Shoulder and Lap Belt Used,37350,No,No,Daylight,Clear,126,15,21,0,2,28,1526659200,0.76,1.19,160,6,0,77.82,3.74,0.75,76.88,68.57,6.347,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.047501,-85.314411,1 Highway 27 SB,SR-1,Highway 27 SB,5/18/2018 15:00,2018-05-18,15,1526670000,,,,Property Damage,Front to Rear,No,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,31535,Shoulder and Lap Belt Used,30736,No,No,Daylight,Clear,126,15,21,0,2,28,1526666400,0.68,2.97,170,7,0.002,82.44,7.26,0.44,79.79,68.44,6.347,rain,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.046387,-85.313481,W. Martin LutherKing Blvd,SR-1000,W Martin,5/19/2018 21:00,2018-05-19,21,1526778000,,,,Property Damage,Unknown,Yes,No,No,No,35,2,No,No,Unknown,Unknown,Shoulder and Lap Belt Used,37421,,,Dark - Lighted,Unknown,126,15,21,0,2,28,1526774400,0.64,1.91,237,0,0,82.17,5.25,0.44,79.91,66.79,3.117,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.045297,-85.312411,Carter St,,W 10th St,5/23/2018 19:00,2018-05-23,19,1527116400,,,,Property Damage Under,Not Collision with Motor Vehicle in Transport,No,No,No,No,15,1,No,No,,37402,Shoulder and Lap Belt Used,42378,No,No,Daylight,Clear,126,15,21,0,2,28,1527112800,0.51,4.24,57,1,0,87.5,8.41,0.75,85.48,65.49,3.117,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.04952,-85.316003,Hwy 27 Sb @ W 4th St,,West 4th St,6/5/2018 17:00,2018-06-05,17,1528232400,,,,Property Damage,Front to Rear,Yes,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,30752,,35971,No,No,Daylight,Clear,126,15,21,0,2,28,1528228800,0.4,4.75,322,4,0,82.76,8.61,0.44,82.76,55.78,3.117,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.049871,-85.314338,,US-27,Highway 27 NB,6/8/2018 20:00,2018-06-08,20,1528502400,,,,Property Damage,Not Collision with Motor Vehicle in Transport,No,No,No,No,45,1,No,No,Shoulder and Lap Belt Used,47135,,,No,No,Dusk,Clear,126,15,21,0,2,28,1528498800,0.52,4,130,0,0,88.22,6.39,0.75,85.85,66.16,3.117,,partly-cloudy-day,mostly cloudy,0,1,0,0,0,0
,35.04437,-85.314195,Highway 27 SB,,W Martin Luther King Blvd,6/13/2018 14:00,2018-06-13,14,1528912800,,,,Property Damage,Angle,No,No,No,No,40,2,No,No,Shoulder and Lap Belt Used,30152,Shoulder and Lap Belt Used,37412,No,No,Daylight,Rain,126,15,21,0,2,28,1528909200,0.81,4.38,162,6,0.029,76.72,8.75,0.75,75.65,69.36,3.117,rain,rain,possible light rain,1,0,0,0,0,1
,35.049927,-85.31419,140 Highway 27 Sb,SR-27,4th St,6/17/2018 0:00,2018-06-17,0,1529208000,,,,Property Damage,Front to Rear,No,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,30728,Shoulder and Lap Belt Used,30736,No,No,Dark - Unknown Lighting,Clear,126,15,21,0,2,28,1529204400,0.68,3.51,205,0,0,77.7,5.68,0.19,77.08,65.78,2.475,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.045297,-85.312411,Carter St,,W 10th St,6/22/2018 9:00,2018-06-22,9,1529672400,,,,Property Damage,Not Collision with Motor Vehicle in Transport,No,No,No,No,,1,No,No,,37402,Shoulder and Lap Belt Used,37415,No,No,Daylight,Clear,126,15,21,0,2,28,1529668800,0.73,4.65,226,2,0,72.94,8.42,0.44,72.54,63.55,7.207,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.045297,-85.312411,Highway 27 NB,,W Martin Luther King Blvd,6/30/2018 11:00,2018-06-30,11,1530370800,,,,Property Damage,Angle,No,No,No,No,30,2,No,No,Shoulder and Lap Belt Used,37406,Shoulder and Lap Belt Used,30058,No,No,Daylight,Clear,126,15,21,0,2,28,1530367200,0.67,3.76,163,5,0,90.09,7.3,0.44,84.3,72.09,6.946,,partly-cloudy-day,humid and partly cloudy,0,1,0,0,0,0
,35.047807,-85.31414,120 Highway 27 Nb,,Martin Luther King,7/5/2018 1:00,2018-07-05,1,1530766800,,,,Property Damage,Front to Rear,Yes,No,No,No,45,2,No,No,Unknown,Unknown,Shoulder and Lap Belt Used,30721,No,No,Dark - Lighted,Clear,126,15,21,0,2,28,1530763200,0.84,1.51,74,0,0,77.78,4.51,0.44,76.46,71.43,0,,fog,foggy,0,0,1,0,0,0
,35.046026,-85.311709,841 Chestnut St,,West MLK Blvd,7/9/2018 0:00,2018-07-09,0,1531108800,,,,Property Damage,Unknown,Yes,No,No,No,30,2,No,No,Unknown,Unknown,,37412,,,Unknown,Clear,126,15,21,0,2,28,1531105200,0.8,1.94,181,0,0,77.16,4.07,0.44,76.09,69.49,2.686,,partly-cloudy-night,partly cloudy,0,1,0,0,0,0
,35.049113,-85.314339,130 Highway 27 Sb,,MLK BLVD,7/15/2018 15:00,2018-07-15,15,1531681200,,,,Property Damage,"Sideswipe, Same Direction",Yes,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,30705,Unknown,Unknown,No,No,Daylight,Cloudy,126,15,21,0,2,28,1531677600,0.66,3.77,359,6,0.002,91,7.3,0.75,84.94,72.17,4.396,rain,partly-cloudy-day,humid and mostly cloudy,0,1,0,0,0,0
,35.049986,-85.31434,140 Highway 27 SB,,Martin Luther King Blvd,7/17/2018 0:00,2018-07-17,0,1531800000,,,,Property Damage,Front to Rear,No,No,No,No,25,2,No,No,Shoulder and Lap Belt Used,30736,Shoulder and Lap Belt Used,37377,No,No,Unknown,Rain,126,15,21,0,2,28,1531796400,0.87,2.8,276,0,0,77.69,5.29,0.19,76.26,72.18,4.378,,partly-cloudy-night,humid and partly cloudy,0,1,0,0,0,0
,35.04452,-85.311967,110 W 10th St,,W 11th St,7/19/2018 0:00,2018-07-19,0,1531972800,,,,Property Damage,Unknown,Yes,No,No,No,15,2,No,No,,,Unknown,Unknown,,,Unknown,Unknown,126,15,21,0,2,28,1531969200,0.73,2.34,355,0,0,76.67,6.7,0.75,75.94,66.67,3.133,,partly-cloudy-night,mostly cloudy,0,1,0,0,0,0
,35.046473,-85.31425,100 Highway 27 Sb,,W Martin Luther King Blvd,7/25/2018 13:00,2018-07-25,13,1532538000,,,,Property Damage,Front to Rear,No,No,No,No,35,2,No,No,Shoulder and Lap Belt Used,37363,Shoulder and Lap Belt Used,37343,No,No,Daylight,Clear,126,15,21,0,2,28,1532534400,0.53,4.47,356,8,0,86.44,12.01,0.44,84.52,65.34,6.685,,partly-cloudy-day,partly cloudy,0,1,0,0,0,0
,35.049113,-85.314339,130 Highway 27 Sb,,Martin Luther King Blvd,8/2/2018 0:00,2018-08-02,0,1533182400,,,,Property Damage Under,Front to Rear,No,No,No,No,45,2,No,No,Shoulder and Lap Belt Used,30265,Unknown,30736,No,No,Unknown,Rain,126,15,21,0,2,28,1533178800,0.92,1.51,145,0,0,71.97,6.6,0.98,70.88,68.31,3.893,,cloudy,overcast,0,1,0,0,0,0
