,Unnamed: 0,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile,Predictions
4149,4768,33SR153001,-85.214113,35.087610999999995,38,2/25/19,19:00,19,48.94,55.18,34.26,30.93,0.5,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,0.46096408,5.272,0.0
3691,2571,33SR153001,-85.245876,35.137652,38,2/25/19,10:00,10,42.28,55.44,33.55,17.35,0.36,2,0,9.72,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.36566097,9.335,0.0
250,553,33I0075001,-85.205913,34.993245,52,2/25/19,2:00,2,40.96,55.25,34.6,25.82,0.54,2,0,2.3,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,7,2,1,11,36,15,,0.0063673584,0.5760000000000001,0.0
861,211,33SR153001,-85.239439,35.12384,28,2/25/19,0:00,0,53.23,60.29,45.41,49.83,0.88,2,0,5.91,0.36,rain,0.0152,0.1584,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.3039686,8.305,0.0
5753,3906,33SR320001,-85.149292,35.005439,26,2/25/19,15:00,15,54.48,55.2,34.56,24.71,0.31,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.26837462,3.804,0.0
4351,146,33SR002001,-85.062889,35.084885,34,2/25/19,0:00,0,53.88,59.63,44.91,50.8,0.89,2,0,8.14,0.35,rain,0.011000000000000001,0.1105,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,0.3375371,20.855,0.0
1995,1616,33SR002001,-85.062889,35.084885,34,2/25/19,6:00,6,35.53,54.68,34.36,23.09,0.6,2,0,5.63,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,0.038153462,20.855,0.0
5524,5317,33I0024002,-85.32220699999999,35.029902,31,2/25/19,21:00,21,46.35,55.75,36.04,30.31,0.53,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,2,2,4,4,2,1,11,24,15,,0.22685973,7.343,0.0
3600,3391,33SR029001,-85.316129,35.057348,28,2/25/19,13:00,13,52.14,55.79,34.07,14.06,0.22,2,0,1.47,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,2,2,6,6,13,1,12,36,18,,0.103632495,0.196,0.0
4,5498,330D462001,-85.21983,35.089088000000004,40,2/25/19,22:00,22,44.69,55.29,34.27,29.57,0.55,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,12,4,19,24,15,,0.10405284,0.008,0.0
2625,3953,3303580001,-85.162464,35.044885,71,2/25/19,16:00,16,55.3,55.3,34.29,28.64,0.36,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.31846032,1.7790000000000001,0.0
2484,4360,33I0075001,-85.201076,35.007825,29,2/25/19,17:00,17,55.05,55.33,34.31,29.37,0.37,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.28514925,1.976,0.0
5690,1227,33I0075001,-85.200274,35.008246,171,2/25/19,5:00,5,38.02,55.32,34.31,24.56,0.58,2,0,3.03,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.009062867,2.029,0.0
1416,3068,3301122001,-85.14970500000001,35.039818,36,2/25/19,12:00,12,48.47,55.1,34.36,14.53,0.25,2,0,3.93,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.10517401,0.397,0.0
773,4962,330D228001,-85.197621,35.083886,52,2/25/19,20:00,20,46.65,55.07,34.2,30.56,0.53,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,26,15,,0.12517105,0.059000000000000004,0.0
5410,3452,33I0024002,-85.238046,35.008957,97,2/25/19,14:00,14,53.6,55.39,34.19,17.31,0.24,2,0,3.59,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,7,2,1,11,36,18,,0.05814114,12.956,0.0
5769,3377,3303556001,-85.237299,35.047083,29,2/25/19,13:00,13,51.23,55.16,33.96,14.96,0.23,2,0,2.26,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,16,12,15,,0.08709307,2.418,0.0
3258,4322,33I0024002,-85.227148,35.005132,33,2/25/19,17:00,17,55.17,55.43,34.25,29.29,0.37,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,0.31850553,13.632,0.0
4226,1762,3305770001,-85.220466,35.004613,65,2/25/19,7:00,7,35.6,55.42,34.27,21.5,0.56,2,0,2.41,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,34,15,,0.007862533,0.107,0.0
2137,2280,330A271001,-85.308341,35.065196,47,2/25/19,9:00,9,40.49,55.54,34.01,18.19,0.4,2,0,3.99,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,0.053392872,0.225,0.0
1007,47,3305770001,-85.220466,35.004613,65,2/25/19,0:00,0,53.79,60.81,45.87,50.0,0.87,2,0,6.42,0.35,rain,0.0134,0.134,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,0,0,2,2,2,18,4,16,34,15,,0.15018415,0.107,0.0
4742,4353,3304987001,-85.155546,35.030221000000004,29,2/25/19,17:00,17,54.76,55.18,34.4,29.44,0.38,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.3501112,1.127,0.0
10,183,330D198001,-85.200011,35.054571,30,2/25/19,0:00,0,53.3,60.75,45.43,50.01,0.89,2,0,5.81,0.35,rain,0.0142,0.1498,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,2,2,12,4,19,28,15,,0.047515273,0.301,0.0
2417,5393,33I0075001,-85.21086600000001,35.001294,162,2/25/19,22:00,22,44.56,55.41,34.32,30.21,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.021253213,1.202,0.0
2436,4673,3305747001,-85.132664,35.080045,107,2/25/19,19:00,19,47.98,54.77,34.27,31.01,0.52,2,0,10.0,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,17,22,15,,0.30737814,1.222,0.0
5235,4909,3305767001,-85.260666,35.041707,120,2/25/19,20:00,20,46.81,55.07,34.41,30.78,0.53,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,18,4,16,30,15,,0.09978548,0.308,0.0
1515,1626,3304459001,-85.312411,35.045297,33,2/25/19,6:00,6,37.69,55.63,35.97,23.13,0.55,2,0,2.38,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,10,15,,0.007364208,0.046,0.0
1609,1490,33I0075001,-85.184679,35.01246,102,2/25/19,6:00,6,36.96,55.33,34.45,23.73,0.58,2,0,3.14,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,0.012135737,2.9739999999999998,0.0
2393,2955,33I0075001,-85.078179,35.082723,112,2/25/19,12:00,12,48.12,54.65,34.34,15.17,0.26,2,0,5.42,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.20737404,10.954,0.0
1343,994,33I0024002,-85.28129200000001,35.016830999999996,112,2/25/19,4:00,4,37.97,55.63,33.96,25.23,0.6,2,0,6.02,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,0.03265284,10.02,0.0
4009,1805,3304417001,-85.299374,35.02626,44,2/25/19,7:00,7,35.67,55.72,34.34,20.0,0.52,2,0,2.73,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,18,4,16,34,18,,0.009142858,0.095,0.0
5794,1252,3304986001,-85.153824,35.041303000000006,82,2/25/19,5:00,5,37.82,55.15,34.34,23.74,0.56,2,0,4.09,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,12,15,,0.009258556,2.1630000000000003,0.0
5268,5631,33I0075001,-85.16582,35.033426,26,2/25/19,22:00,22,44.36,55.17,34.37,29.92,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,0.22555497,4.809,0.0
2906,5136,33SR320001,-85.174648,35.017727,26,2/25/19,20:00,20,46.82,55.28,34.44,30.89,0.54,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,0.30623505,1.9280000000000002,0.0
1580,5451,33I0075001,-85.21160400000001,35.001154,52,2/25/19,22:00,22,44.56,55.41,34.32,30.21,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.021341575,1.206,0.0
127,3035,3304987001,-85.157359,35.026889000000004,43,2/25/19,12:00,12,48.5,55.18,34.42,14.54,0.25,2,0,3.78,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.102297544,0.878,0.0
3394,5045,330A654001,-85.315306,35.039103999999995,34,2/25/19,20:00,20,47.6,55.72,35.89,30.68,0.52,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,0.13073595,0.003,0.0
4322,4206,33I0024002,-85.310838,35.02908,67,2/25/19,17:00,17,55.4,55.71,35.95,28.98,0.36,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,18,,0.40263802,8.071,0.0
2862,1382,33I0024002,-85.227148,35.005132,33,2/25/19,5:00,5,38.25,55.43,34.25,24.73,0.58,2,0,2.74,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,0.008303876,13.632,0.0
2323,1004,33I0075001,-85.207205,35.005828,93,2/25/19,4:00,4,37.65,55.39,34.3,25.7,0.62,2,0,5.4,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,8,8,2,1,11,48,15,,0.0066716135,1.5959999999999999,0.0
4943,728,33SR027001,-85.308826,35.031481,26,2/25/19,2:00,2,41.9,55.72,35.92,24.13,0.49,2,0,1.62,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,0,2,4,4,21,1,16,24,15,,0.008944419,5.013999999999999,0.0
4365,3633,33I0024002,-85.228426,35.005311999999996,28,2/25/19,14:00,14,53.62,55.43,34.24,17.4,0.24,2,0,3.66,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,0.059120376,13.559000000000001,0.0
2385,5033,3304986001,-85.161923,35.035524,36,2/25/19,20:00,20,46.72,55.22,34.36,30.8,0.54,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,0.27683082,1.444,0.0
4927,3229,330F888001,-85.151823,35.036959,66,2/25/19,13:00,13,51.01,55.13,34.37,15.68,0.24,2,0,3.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,38,15,,0.12673569,0.273,0.0
5684,28,3304428001,-85.24562,35.152975,80,2/25/19,0:00,0,53.53,60.14,45.53,49.91,0.87,2,0,4.36,0.36,rain,0.0159,0.1693,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,0,0,2,2,2,18,4,17,24,15,,0.097533695,0.8909999999999999,0.0
2101,2147,330B936001,-85.245409,34.996398,30,2/25/19,8:00,8,34.25,55.31,34.25,21.91,0.6,2,0,2.57,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,24,15,,0.024976488,0.115,0.0
4239,2785,3304417001,-85.299374,35.02626,44,2/25/19,11:00,11,45.97,55.72,34.34,15.52,0.29,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,18,4,16,34,18,,0.26390028,0.095,0.0
2890,3060,3305747001,-85.142778,35.068587,38,2/25/19,12:00,12,48.49,55.09,34.39,14.97,0.26,2,0,4.82,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,1,2,2,18,4,17,24,18,,0.15986443,0.275,0.0
2853,2043,33I0024002,-85.254192,35.015817999999996,46,2/25/19,8:00,8,34.1,54.98,34.1,21.42,0.59,2,0,2.85,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.012544637,11.914000000000001,0.0
3540,5827,3303556001,-85.237299,35.047083,29,2/25/19,23:00,23,44.04,55.16,33.96,29.84,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,16,12,15,,0.08687105,2.418,0.0
2080,3464,33I0024002,-85.323459,35.027231,70,2/25/19,14:00,14,54.57,55.77,35.75,15.93,0.21,2,0,2.25,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,5,2,2,4,7,2,1,11,24,15,,0.06797154,7.148,0.0
3844,3795,3305747001,-85.142778,35.068587,38,2/25/19,15:00,15,54.46,55.09,34.39,24.7,0.31,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,1,2,2,18,4,17,24,18,,0.23669164,0.275,0.0
2955,3434,3305787001,-85.15314599999999,35.030081,157,2/25/19,14:00,14,53.39,55.15,34.41,17.87,0.24,2,0,4.26,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.058628738,0.129,0.0
899,641,330E315001,-85.13381,34.99941,34,2/25/19,2:00,2,40.28,54.57,34.41,24.81,0.54,2,0,3.44,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,12,4,19,24,15,,0.007728858,0.106,0.0
4721,2008,33SR317001,-85.19034,35.073644,61,2/25/19,8:00,8,33.89,55.19,33.89,20.5,0.58,2,0,3.62,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.043942142,1.308,0.0
5380,4276,3303590001,-85.3083,35.063253,39,2/25/19,17:00,17,55.25,55.6,34.04,28.89,0.36,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,38,15,,0.28407666,0.038,0.0
3556,2178,33SR002001,-85.328285,35.013727,27,2/25/19,8:00,8,35.75,55.64,35.75,19.68,0.52,2,0,2.12,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,0.020594534,5.744,0.0
1705,5247,3303578001,-85.23190799999999,35.006205,42,2/25/19,21:00,21,45.68,55.43,34.22,30.61,0.55,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,16,27,15,,0.13540666,0.787,0.0
414,719,33SR002001,-85.211314,35.013269,26,2/25/19,2:00,2,40.79,55.42,34.24,25.67,0.55,2,0,2.68,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.006807019,14.867,0.0
931,3189,3305787001,-85.15314599999999,35.030081,157,2/25/19,13:00,13,51.0,55.15,34.41,15.7,0.24,2,0,2.95,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.04342888,0.129,0.0
1895,2670,33I0024002,-85.289703,35.018623,27,2/25/19,10:00,10,42.59,55.69,34.45,17.7,0.36,2,0,3.76,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,0.044958998,9.527999999999999,0.0
256,4687,33I0075001,-85.200822,35.007894,71,2/25/19,19:00,19,49.03,55.33,34.31,31.28,0.5,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.20311813,1.9909999999999999,0.0
831,1159,3303542001,-85.231013,35.109142999999996,31,2/25/19,4:00,4,38.09,55.42,33.86,25.55,0.6,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,0,2,4,4,18,4,16,24,15,,0.028926315,1.705,0.0
3011,1512,33I0024002,-85.266949,35.019101,67,2/25/19,6:00,6,37.33,54.86,34.04,24.22,0.59,2,0,2.9,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,0.007794393,11.005999999999998,0.0
2742,2795,33I0075001,-85.203262,35.007414000000004,43,2/25/19,11:00,11,45.91,55.35,34.31,16.43,0.3,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,15,,0.3415256,1.847,0.0
994,3805,3303580001,-85.156949,35.042868,36,2/25/19,15:00,15,54.56,55.21,34.32,24.53,0.31,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.3089064,2.117,0.0
4794,5532,33SR153001,-85.221427,35.091719,34,2/25/19,22:00,22,44.75,55.32,34.28,29.55,0.55,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,4,2,2,4,6,13,1,12,24,15,,0.3770872,5.772,0.0
2871,172,33I0024002,-85.32220699999999,35.029902,31,2/25/19,0:00,0,54.77,62.32,46.21,50.7,0.86,2,0,1.89,0.35,rain,0.0147,0.1523,1550995200,fog,rain,Foggy,Light Rain,0,0,1,0,0,0,2,2,2,2,4,4,2,1,11,24,15,,0.090565674,7.343,0.0
1620,4199,33I0024002,-85.323459,35.027231,70,2/25/19,17:00,17,55.31,55.77,35.75,28.95,0.36,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,5,2,2,4,7,2,1,11,24,15,,0.50723857,7.148,1.0
1546,2733,3305395001,-85.26321,35.081783,69,2/25/19,11:00,11,46.01,55.63,34.12,15.29,0.29,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,5,0,2,4,4,16,4,14,24,15,,0.32204828,6.3260000000000005,0.0
3452,502,330C353001,-85.20648299999999,35.006562,113,2/25/19,2:00,2,40.76,55.0,34.3,25.75,0.55,2,0,2.51,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.0070931735,0.568,0.0
839,4485,330A271001,-85.308341,35.065196,47,2/25/19,18:00,18,52.52,55.54,34.01,30.45,0.43,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,0.15750283,0.225,0.0
466,5037,3303611001,-85.244059,35.01068,35,2/25/19,20:00,20,47.02,55.27,34.16,31.0,0.53,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,16,24,15,,0.22887361,0.996,0.0
1093,1337,33I0124001,-85.314195,35.04437,39,2/25/19,5:00,5,38.74,55.64,35.95,22.45,0.52,2,0,2.22,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,5,6,2,1,11,24,15,,0.009125021,1.212,0.0
5782,371,33I0075001,-85.09554399999999,35.078288,36,2/25/19,1:00,1,42.07,54.04,34.3,22.31,0.45,2,0,5.78,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.045842756,9.927999999999999,0.0
5362,1139,33I0075001,-85.196993,35.009159000000004,33,2/25/19,4:00,4,37.62,55.28,34.22,25.52,0.61,2,0,5.52,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.037122943,2.228,0.0
2901,2896,33SR008001,-85.242414,34.996637,28,2/25/19,11:00,11,45.81,55.37,34.25,16.29,0.3,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,22,15,,0.21804912,3.233,0.0
4402,5380,33SR029001,-85.153375,35.28178,26,2/25/19,21:00,21,43.36,55.63,33.0,29.07,0.57,2,0,10.0,0.26,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,4,5,13,1,12,24,15,,0.23609924,19.512,0.0
2388,3407,33I0124001,-85.318867,35.035208000000004,27,2/25/19,13:00,13,52.01,55.73,35.94,13.66,0.21,2,0,0.56,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,5,2,2,6,8,2,1,11,36,15,,0.107447,0.445,0.0
542,430,33SR320001,-85.184253,35.017209,30,2/25/19,1:00,1,43.18,54.92,34.43,22.9,0.44,2,0,3.4,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,21,1,14,24,15,,0.0073945397,1.3630000000000002,0.0
