,ORIG_FID,X,Y,Grid_Col,Grid_Row,Highway,Center_Lat,Center_Long,Ghost_Lat,Ghost_Long
1201,241,-85.16139769,34.9847017,50,31,0,,,34.98319299,-85.16067424
1202,241,-85.166511,34.98652826,50,31,0,,,34.98593283,-85.16834421
1203,241,-85.1642916,34.99073655,50,31,0,,,34.99224526,-85.16501511
1204,241,-85.15917809,34.98890989,50,31,0,,,34.98950528,-85.15734484
1205,242,-85.36681348,35.06784322,9,30,0,35.0666462,-85.37048081,35.06844173,-85.36497981
1206,242,-85.3690249,35.06363104,9,30,0,,,35.06212346,-85.36829695
1207,242,-85.37414805,35.06544909,9,30,0,,,35.06485054,-85.37598166
1208,242,-85.37193683,35.06966137,9,30,0,,,35.07116896,-85.37266484
1209,242,-85.36681348,35.06784322,9,30,0,,,35.06844173,-85.36497981
1210,243,-85.36169036,35.06602486,10,30,0,35.06482799,-85.36535768,35.06662329,-85.3598567
1211,243,-85.36390199,35.06181277,10,30,0,,,35.06030517,-85.36317415
1212,243,-85.3690249,35.06363104,10,30,0,,,35.06303256,-85.37085851
1213,243,-85.36681348,35.06784322,10,30,0,,,35.06935084,-85.36754138
1214,243,-85.36169036,35.06602486,10,30,0,,,35.06662329,-85.3598567
1215,244,-85.35656748,35.06420628,11,30,0,35.06300957,-85.36023478,35.06480464,-85.35473383
1216,244,-85.35877931,35.0599943,11,30,0,,,35.05848666,-85.35805158
1217,244,-85.36390199,35.06181277,11,30,0,,,35.06121438,-85.3657356
1218,244,-85.36169036,35.06602486,11,30,0,,,35.0675325,-85.36241815
1219,244,-85.35656748,35.06420628,11,30,0,,,35.06480464,-85.35473383
1220,245,-85.35144483,35.0623875,12,30,0,35.06119094,-85.35511212,35.06298578,-85.34961119
1221,245,-85.35365687,35.05817561,12,30,0,,,35.05666795,-85.35292925
1222,245,-85.35877931,35.0599943,12,30,0,,,35.05939598,-85.36061291
1223,245,-85.35656748,35.06420628,12,30,0,,,35.06571396,-85.35729516
1224,245,-85.35144483,35.0623875,12,30,0,,,35.06298578,-85.34961119
1225,246,-85.34632242,35.06056851,13,30,0,35.0593721,-85.34998969,35.06116671,-85.34448878
1226,246,-85.34853467,35.05635672,13,30,0,,,35.05484903,-85.34780715
1227,246,-85.35365687,35.05817561,13,30,0,,,35.05757737,-85.35549046
1228,246,-85.35144483,35.0623875,13,30,0,,,35.0638952,-85.3521724
1229,246,-85.34632242,35.06056851,13,30,0,,,35.06116671,-85.34448878
1230,247,-85.34120024,35.0587493,14,30,0,35.05755305,-85.3448675,35.05934743,-85.33936661
1231,247,-85.34341269,35.05453761,14,30,0,,,35.05302989,-85.34268529
1232,247,-85.34853467,35.05635672,14,30,0,,,35.05575855,-85.35036825
1233,247,-85.34632242,35.06056851,14,30,0,,,35.06207624,-85.34704988
1234,247,-85.34120024,35.0587493,14,30,0,,,35.05934743,-85.33936661
1235,248,-85.3360783,35.05692989,15,30,0,35.05573379,-85.33974554,35.05752794,-85.33424467
1236,248,-85.33829096,35.0527183,15,30,0,,,35.05121055,-85.33756366
1237,248,-85.34341269,35.05453761,15,30,0,,,35.05393952,-85.34524627
1238,248,-85.34120024,35.0587493,15,30,0,,,35.06025706,-85.34192759
1239,248,-85.3360783,35.05692989,15,30,0,,,35.05752794,-85.33424467
1240,249,-85.33095659,35.05511026,16,30,0,35.05391432,-85.33462382,35.05570823,-85.32912297
1241,249,-85.33316945,35.05089877,16,30,0,,,35.04939099,-85.33244227
1242,249,-85.33829096,35.0527183,16,30,0,,,35.05212028,-85.34012453
1243,249,-85.3360783,35.05692989,16,30,0,,,35.05843767,-85.33680553
1244,249,-85.33095659,35.05511026,16,30,0,,,35.05570823,-85.32912297
1245,250,-85.32583511,35.05329043,17,30,0,35.05209464,-85.32950233,35.05388832,-85.3240015
1246,250,-85.32804818,35.04907903,17,30,0,,,35.04757123,-85.32732111
1247,250,-85.33316945,35.05089877,17,30,0,,,35.05030083,-85.33500302
1248,250,-85.33095659,35.05511026,17,30,0,,,35.05661807,-85.33168371
1249,250,-85.32583511,35.05329043,17,30,0,,,35.05388832,-85.3240015
1250,251,-85.32071387,35.05147038,18,30,0,35.05027474,-85.32438107,35.0520682,-85.31888027
1251,251,-85.32292715,35.04725908,18,30,0,,,35.04575125,-85.32220019
1252,251,-85.32804818,35.04907903,18,30,0,,,35.04848117,-85.32988174
1253,251,-85.32583511,35.05329043,18,30,0,,,35.05479827,-85.32656213
1254,251,-85.32071387,35.05147038,18,30,0,,,35.0520682,-85.31888027
1255,252,-85.31559287,35.04965012,19,30,0,35.04845464,-85.31926005,35.05024786,-85.31375927
1256,252,-85.31780635,35.04543892,19,30,0,,,35.04393106,-85.3170795
1257,252,-85.32292715,35.04725908,19,30,0,,,35.0466613,-85.3247607
1258,252,-85.32071387,35.05147038,19,30,0,,,35.05297825,-85.32144078
1259,252,-85.31559287,35.04965012,19,30,0,,,35.05024786,-85.31375927
1260,253,-85.3104721,35.04782965,20,30,1,35.04663433,-85.31413927,35.04842732,-85.30863851
1261,253,-85.31268579,35.04361855,20,30,1,,,35.04211066,-85.31195905
1262,253,-85.31780635,35.04543892,20,30,1,,,35.04484122,-85.31963989
1263,253,-85.31559287,35.04965012,20,30,1,,,35.05115802,-85.31631966
1264,253,-85.3104721,35.04782965,20,30,1,,,35.04842732,-85.30863851
1265,254,-85.30535156,35.04600898,21,30,0,35.0448138,-85.30901872,35.04660656,-85.30351798
1266,254,-85.30756546,35.04179797,21,30,0,,,35.04029006,-85.30683883
1267,254,-85.31268579,35.04361855,21,30,0,,,35.04302093,-85.31451932
1268,254,-85.3104721,35.04782965,21,30,0,,,35.04933758,-85.31119878
1269,254,-85.30535156,35.04600898,21,30,0,,,35.04660656,-85.30351798
1270,255,-85.30023126,35.04418809,22,30,0,35.04299307,-85.3038984,35.0447856,-85.29839769
1271,255,-85.30244536,35.03997718,22,30,0,,,35.03846924,-85.30171884
1272,255,-85.30756546,35.04179797,22,30,0,,,35.04120042,-85.30939898
1273,255,-85.30535156,35.04600898,22,30,0,,,35.04751693,-85.30607814
1274,255,-85.30023126,35.04418809,22,30,0,,,35.0447856,-85.29839769
1275,256,-85.29511119,35.04236699,23,30,0,35.04117213,-85.29877832,35.04296442,-85.29327763
1276,256,-85.2973255,35.03815618,23,30,0,,,35.03664821,-85.29659909
1277,256,-85.30244536,35.03997718,23,30,0,,,35.03937971,-85.30427888
1278,256,-85.30023126,35.04418809,23,30,0,,,35.04569607,-85.30095773
1279,256,-85.29511119,35.04236699,23,30,0,,,35.04296442,-85.29327763
1280,257,-85.28999136,35.04054568,24,30,0,35.03935097,-85.29365848,35.04114303,-85.2881578
1281,257,-85.29220588,35.03633497,24,30,0,,,35.03482697,-85.29147958
1282,257,-85.2973255,35.03815618,24,30,0,,,35.03755879,-85.29915902
1283,257,-85.29511119,35.04236699,24,30,0,,,35.043875,-85.29583755
1284,257,-85.28999136,35.04054568,24,30,0,,,35.04114303,-85.2881578
1285,258,-85.28487176,35.03872416,25,30,0,35.03752961,-85.28853887,35.03932144,-85.28303821
1286,258,-85.28708649,35.03451355,25,30,0,,,35.03300553,-85.2863603
1287,258,-85.29220588,35.03633497,25,30,0,,,35.03573766,-85.29403938
1288,258,-85.28999136,35.04054568,25,30,0,,,35.04205372,-85.29071761
1289,258,-85.28487176,35.03872416,25,30,0,,,35.03932144,-85.28303821
1290,259,-85.2797524,35.03690243,26,30,0,35.03570803,-85.28341949,35.03749963,-85.27791886
1291,259,-85.28196733,35.03269192,26,30,0,,,35.03118387,-85.28124125
1292,259,-85.28708649,35.03451355,26,30,0,,,35.03391631,-85.28891998
1293,259,-85.28487176,35.03872416,26,30,0,,,35.04023223,-85.2855979
1294,259,-85.2797524,35.03690243,26,30,0,,,35.03749963,-85.27791886
1295,260,-85.27463328,35.03508049,27,30,0,35.03388625,-85.27830035,35.03567762,-85.27279974
1296,260,-85.27684841,35.03087008,27,30,0,,,35.029362,-85.27612244
1297,260,-85.28196733,35.03269192,27,30,0,,,35.03209476,-85.28380082
1298,260,-85.2797524,35.03690243,27,30,0,,,35.03841053,-85.28047843
1299,260,-85.27463328,35.03508049,27,30,0,,,35.03567762,-85.27279974
1300,261,-85.26951438,35.03325835,28,30,0,35.03206425,-85.27318144,35.03385539,-85.26768085
1301,261,-85.27172972,35.02904803,28,30,0,,,35.02753992,-85.27100386
1302,261,-85.27684841,35.03087008,28,30,0,,,35.030273,-85.27868189
1303,261,-85.27463328,35.03508049,28,30,0,,,35.03658861,-85.27535919
1304,261,-85.26951438,35.03325835,28,30,0,,,35.03385539,-85.26768085
1305,262,-85.26439573,35.03143599,29,30,0,35.03024205,-85.26806277,35.03203296,-85.26256221
1306,262,-85.26661127,35.02722577,29,30,0,,,35.02571763,-85.26588552
1307,262,-85.27172972,35.02904803,29,30,0,,,35.02845102,-85.2735632
1308,262,-85.26951438,35.03325835,29,30,0,,,35.03476649,-85.27024019
1309,262,-85.26439573,35.03143599,29,30,0,,,35.03203296,-85.26256221
1310,263,-85.25927731,35.02961342,30,30,0,35.02841963,-85.26294433,35.03021031,-85.25744379
1311,263,-85.26149306,35.0254033,30,30,0,,,35.02389513,-85.26076742
1312,263,-85.26661127,35.02722577,30,30,0,,,35.02662884,-85.26844474
1313,263,-85.26439573,35.03143599,30,30,0,,,35.03294416,-85.26512142
1314,263,-85.25927731,35.02961342,30,30,0,,,35.03021031,-85.25744379
1315,264,-85.25415912,35.02779064,31,30,0,35.02659701,-85.25782613,35.02838745,-85.25232561
1316,264,-85.25637507,35.02358062,31,30,0,,,35.02207243,-85.25564954
1317,264,-85.26149306,35.0254033,31,30,0,,,35.02480645,-85.26332652
1318,264,-85.25927731,35.02961342,31,30,0,,,35.03112162,-85.26000289
1319,264,-85.25415912,35.02779064,31,30,0,,,35.02838745,-85.25232561
1320,265,-85.24904117,35.02596765,32,30,0,35.02477418,-85.25270817,35.02656439,-85.24720767
1321,265,-85.25125733,35.02175773,32,30,0,,,35.02024951,-85.25053191
1322,265,-85.25637507,35.02358062,32,30,0,,,35.02298384,-85.25820853
1323,265,-85.25415912,35.02779064,32,30,0,,,35.02929887,-85.2548846
1324,265,-85.24904117,35.02596765,32,30,0,,,35.02656439,-85.24720767
1325,266,-85.24392345,35.02414445,33,30,0,35.02295113,-85.24759043,35.02474111,-85.24208996
1326,266,-85.24613981,35.01993463,33,30,0,,,35.01842638,-85.2454145
1327,266,-85.25125733,35.02175773,33,30,0,,,35.02116103,-85.25309077
1328,266,-85.24904117,35.02596765,33,30,0,,,35.02747591,-85.24976653
1329,266,-85.24392345,35.02414445,33,30,0,,,35.02474111,-85.24208996
1330,267,-85.23880597,35.02232104,34,30,0,35.02112788,-85.24247294,35.02291763,-85.23697248
1331,267,-85.24102254,35.01811132,34,30,0,,,35.01660304,-85.24029734
1332,267,-85.24613981,35.01993463,34,30,0,,,35.01933801,-85.24797325
1333,267,-85.24392345,35.02414445,34,30,0,,,35.02565274,-85.24464871
1334,267,-85.23880597,35.02232104,34,30,0,,,35.02291763,-85.23697248
1335,268,-85.23368872,35.02049743,35,30,0,35.01930441,-85.23735568,35.02109393,-85.23185524
1336,268,-85.2359055,35.0162878,35,30,0,,,35.0147795,-85.23518041
1337,268,-85.24102254,35.01811132,35,30,0,,,35.01751478,-85.24285597
1338,268,-85.23880597,35.02232104,35,30,0,,,35.02382936,-85.23953111
1339,268,-85.23368872,35.02049743,35,30,0,,,35.02109393,-85.23185524
1340,269,-85.22857171,35.0186736,36,30,0,35.01748074,-85.23223865,35.01927003,-85.22673824
1341,269,-85.23078869,35.01446407,36,30,0,,,35.01295574,-85.23006371
1342,269,-85.2359055,35.0162878,36,30,0,,,35.01569133,-85.23773892
1343,269,-85.23368872,35.02049743,36,30,0,,,35.02200577,-85.23441376
1344,269,-85.22857171,35.0186736,36,30,0,,,35.01927003,-85.22673824
1345,270,-85.22345493,35.01684956,37,30,0,35.01565686,-85.22712186,35.01744591,-85.22162147
1346,270,-85.22567212,35.01264014,37,30,0,,,35.01113178,-85.22494725
1347,270,-85.23078869,35.01446407,37,30,0,,,35.01386768,-85.2326221
1348,270,-85.22857171,35.0186736,37,30,0,,,35.02018197,-85.22929664
1349,270,-85.22345493,35.01684956,37,30,0,,,35.01744591,-85.22162147
1350,271,-85.21833839,35.01502532,38,30,0,35.01383277,-85.2220053,35.01562159,-85.21650494
1351,271,-85.22055578,35.01081599,38,30,0,,,35.0093076,-85.21983102
1352,271,-85.22567212,35.01264014,38,30,0,,,35.01204382,-85.22750553
1353,271,-85.22345493,35.01684956,38,30,0,,,35.01835796,-85.22417975
1354,271,-85.21833839,35.01502532,38,30,0,,,35.01562159,-85.21650494
1355,272,-85.21322209,35.01320086,39,30,0,35.01200846,-85.21688898,35.01379706,-85.21138864
1356,272,-85.21543968,35.00899163,39,30,0,,,35.00748321,-85.21471503
1357,272,-85.22055578,35.01081599,39,30,0,,,35.01021975,-85.22238918
1358,272,-85.21833839,35.01502532,39,30,0,,,35.01653374,-85.2190631
1359,272,-85.21322209,35.01320086,39,30,0,,,35.01379706,-85.21138864
1360,273,-85.20810601,35.0113762,40,30,0,35.01018395,-85.21177289,35.01197232,-85.20627258
1361,273,-85.21032381,35.00716707,40,30,0,,,35.00565862,-85.20959927
1362,273,-85.21543968,35.00899163,40,30,0,,,35.00839547,-85.21727307
1363,273,-85.21322209,35.01320086,40,30,0,,,35.01470931,-85.21394668
1364,273,-85.20810601,35.0113762,40,30,0,,,35.01197232,-85.20627258
1365,274,-85.20299018,35.00955132,41,30,1,35.00835923,-85.20665704,35.01014736,-85.20115675
1366,274,-85.20520818,35.00534229,41,30,1,,,35.00383382,-85.20448375
1367,274,-85.21032381,35.00716707,41,30,1,,,35.00657098,-85.2121572
1368,274,-85.20810601,35.0113762,41,30,1,,,35.01288468,-85.2088305
1369,274,-85.20299018,35.00955132,41,30,1,,,35.01014736,-85.20115675
1370,275,-85.19787458,35.00772624,42,30,1,35.0065343,-85.20154143,35.0083222,-85.19604116
1371,275,-85.20009279,35.0035173,42,30,1,,,35.0020088,-85.19936847
1372,275,-85.20520818,35.00534229,42,30,1,,,35.00474628,-85.20704156
1373,275,-85.20299018,35.00955132,42,30,1,,,35.01105983,-85.20371456
1374,275,-85.19787458,35.00772624,42,30,1,,,35.0083222,-85.19604116
1375,276,-85.19275921,35.00590094,43,30,0,35.00470916,-85.19642605,35.00649683,-85.1909258
1376,276,-85.19497762,35.00169211,43,30,0,,,35.00018358,-85.19425341
1377,276,-85.20009279,35.0035173,43,30,0,,,35.00292137,-85.20192616
1378,276,-85.19787458,35.00772624,43,30,0,,,35.00923477,-85.19859885
1379,276,-85.19275921,35.00590094,43,30,0,,,35.00649683,-85.1909258
1380,277,-85.18764408,35.00407544,44,30,0,35.00288381,-85.1913109,35.00467125,-85.18581068
1381,277,-85.1898627,34.9998667,44,30,0,,,34.99835815,-85.1891386
1382,277,-85.19497762,35.00169211,44,30,0,,,35.00109625,-85.19681099
1383,277,-85.19275921,35.00590094,44,30,0,,,35.00740951,-85.19348337
1384,277,-85.18764408,35.00407544,44,30,0,,,35.00467125,-85.18581068
1385,278,-85.18252919,35.00224973,45,30,0,35.00105826,-85.18619599,35.00284546,-85.18069579
1386,278,-85.18474801,34.99804109,45,30,0,,,34.99653251,-85.18402402
1387,278,-85.1898627,34.9998667,45,30,0,,,34.99927093,-85.19169606
1388,278,-85.18764408,35.00407544,45,30,0,,,35.00558403,-85.18836813
1389,278,-85.18252919,35.00224973,45,30,0,,,35.00284546,-85.18069579
1390,279,-85.17741453,35.00042381,46,30,0,34.99923249,-85.18108131,35.00101946,-85.17558114
1391,279,-85.17963355,34.99621527,46,30,0,,,34.99470666,-85.17890967
1392,279,-85.18474801,34.99804109,46,30,0,,,34.99744539,-85.18658136
1393,279,-85.18252919,35.00224973,46,30,0,,,35.00375835,-85.18325313
1394,279,-85.17741453,35.00042381,46,30,0,,,35.00101946,-85.17558114
1395,280,-85.17230011,34.99859767,47,30,0,34.99740651,-85.17596688,34.99919326,-85.17046672
1396,280,-85.17451933,34.99438924,47,30,0,,,34.9928806,-85.17379556
1397,280,-85.17963355,34.99621527,47,30,0,,,34.99561965,-85.18146689
1398,280,-85.17741453,35.00042381,47,30,0,,,35.00193245,-85.17813836
1399,280,-85.17230011,34.99859767,47,30,0,,,34.99919326,-85.17046672
1400,281,-85.16718592,34.99677134,48,30,0,34.99558033,-85.17085267,34.99736684,-85.16535254
1401,281,-85.16940535,34.992563,48,30,0,,,34.99105433,-85.16868169
1402,281,-85.17451933,34.99438924,48,30,0,,,34.99379369,-85.17635267
1403,281,-85.17230011,34.99859767,48,30,0,,,35.00010635,-85.17302382
1404,281,-85.16718592,34.99677134,48,30,0,,,34.99736684,-85.16535254
1405,282,-85.16207196,34.99494479,49,30,0,34.99375393,-85.1657387,34.99554021,-85.16023859
1406,282,-85.1642916,34.99073655,49,30,0,,,34.98922785,-85.16356805
1407,282,-85.16940535,34.992563,49,30,0,,,34.99196753,-85.17123867
1408,282,-85.16718592,34.99677134,49,30,0,,,34.99828004,-85.16790953
1409,282,-85.16207196,34.99494479,49,30,0,,,34.99554021,-85.16023859
1410,283,-85.15695825,34.99311803,50,30,0,34.99192733,-85.16062497,34.99371338,-85.15512488
1411,283,-85.15917809,34.98890989,50,30,0,,,34.98740117,-85.15845465
1412,283,-85.1642916,34.99073655,50,30,0,,,34.99014115,-85.16612492
1413,283,-85.16207196,34.99494479,50,30,0,,,34.99645352,-85.16279546
1414,283,-85.15695825,34.99311803,50,30,0,,,34.99371338,-85.15512488
1415,284,-85.15184476,34.99129106,51,30,0,34.99010052,-85.15551147,34.99188634,-85.15001141
1416,284,-85.15406481,34.98708302,51,30,0,,,34.98557427,-85.15334148
1417,284,-85.15917809,34.98890989,51,30,0,,,34.98831457,-85.16101139
1418,284,-85.15695825,34.99311803,51,30,0,,,34.99462679,-85.15768163
1419,284,-85.15184476,34.99129106,51,30,0,,,34.99188634,-85.15001141
1420,285,-85.14673152,34.98946389,52,30,0,34.98827349,-85.15039821,34.99005908,-85.14489817
1421,285,-85.14895176,34.98525594,52,30,0,,,34.98374717,-85.14822854
1422,285,-85.15406481,34.98708302,52,30,0,,,34.98648778,-85.15589811
1423,285,-85.15184476,34.99129106,52,30,0,,,34.99279985,-85.15256804
1424,285,-85.14673152,34.98946389,52,30,0,,,34.99005908,-85.14489817
1425,286,-85.36460182,35.07205535,9,29,0,35.0708584,-85.36826937,35.07265383,-85.36276804
1426,286,-85.36681348,35.06784322,9,29,0,,,35.06633563,-85.36608553
1427,286,-85.37193683,35.06966137,9,29,0,,,35.06906286,-85.37377056
1428,286,-85.36972538,35.0738736,9,29,0,,,35.0753812,-85.37045338
1429,286,-85.36460182,35.07205535,9,29,0,,,35.07265383,-85.36276804
1430,287,-85.3594785,35.07023689,10,29,0,35.0690401,-85.36314603,35.07083529,-85.35764473
1431,287,-85.36169036,35.06602486,10,29,0,,,35.06451724,-85.36096253
1432,287,-85.36681348,35.06784322,10,29,0,,,35.06724478,-85.3686472
1433,287,-85.36460182,35.07205535,10,29,0,,,35.07356298,-85.36532971
1434,287,-85.3594785,35.07023689,10,29,0,,,35.07083529,-85.35764473
1435,288,-85.35435541,35.06841822,11,29,0,35.06722158,-85.35802293,35.06901654,-85.35252165
1436,288,-85.35656748,35.06420628,11,29,0,,,35.06269864,-85.35583975
1437,288,-85.36169036,35.06602486,11,29,0,,,35.0654265,-85.36352408
1438,288,-85.3594785,35.07023689,11,29,0,,,35.07174455,-85.36020628
1439,288,-85.35435541,35.06841822,11,29,0,,,35.06901654,-85.35252165
1440,289,-85.34923255,35.06659934,12,29,0,35.06540285,-85.35290006,35.06719758,-85.3473988
1441,289,-85.35144483,35.0623875,12,29,0,,,35.06087983,-85.35071721
1442,289,-85.35656748,35.06420628,12,29,0,,,35.063608,-85.35840119
1443,289,-85.35435541,35.06841822,12,29,0,,,35.0699259,-85.35508308
1444,289,-85.34923255,35.06659934,12,29,0,,,35.06719758,-85.3473988
1445,290,-85.34410993,35.06478025,13,29,0,35.06358391,-85.34777743,35.06537841,-85.34227619
1446,290,-85.34632242,35.06056851,13,29,0,,,35.0590608,-85.34559491
1447,290,-85.35144483,35.0623875,13,29,0,,,35.0617893,-85.35327853
1448,290,-85.34923255,35.06659934,13,29,0,,,35.06810705,-85.34996011
1449,290,-85.34410993,35.06478025,13,29,0,,,35.06537841,-85.34227619
1450,291,-85.33898755,35.06296094,14,29,0,35.06176477,-85.34265503,35.06355903,-85.33715381
1451,291,-85.34120024,35.0587493,14,29,0,,,35.05724157,-85.34047284
1452,291,-85.34632242,35.06056851,14,29,0,,,35.05997038,-85.34815611
1453,291,-85.34410993,35.06478025,14,29,0,,,35.06628799,-85.34483739
1454,291,-85.33898755,35.06296094,14,29,0,,,35.06355903,-85.33715381
1455,292,-85.3338654,35.06114143,15,29,0,35.05994541,-85.33753286,35.06173944,-85.33203166
1456,292,-85.3360783,35.05692989,15,29,0,,,35.05542213,-85.33535101
1457,292,-85.34120024,35.0587493,15,29,0,,,35.05815125,-85.34303393
1458,292,-85.33898755,35.06296094,15,29,0,,,35.06446871,-85.33971489
1459,292,-85.3338654,35.06114143,15,29,0,,,35.06173944,-85.33203166
1460,293,-85.32874348,35.05932171,16,29,0,35.05812584,-85.33241093,35.05991964,-85.32690976
1461,293,-85.33095659,35.05511026,16,29,0,,,35.05360247,-85.33022941
1462,293,-85.3360783,35.05692989,16,29,0,,,35.05633191,-85.33791198
1463,293,-85.3338654,35.06114143,16,29,0,,,35.06264923,-85.33459263
1464,293,-85.32874348,35.05932171,16,29,0,,,35.05991964,-85.32690976
1465,294,-85.3236218,35.05750177,17,29,0,35.05630606,-85.32728924,35.05809963,-85.32178808
1466,294,-85.32583511,35.05329043,17,29,0,,,35.05178261,-85.32510805
1467,294,-85.33095659,35.05511026,17,29,0,,,35.05451236,-85.33279026
1468,294,-85.32874348,35.05932171,17,29,0,,,35.06082953,-85.3294706
1469,294,-85.3236218,35.05750177,17,29,0,,,35.05809963,-85.32178808
1470,295,-85.31850036,35.05568163,18,29,0,35.05448607,-85.32216778,35.05627941,-85.31666664
1471,295,-85.32071387,35.05147038,18,29,0,,,35.04996253,-85.31998692
1472,295,-85.32583511,35.05329043,18,29,0,,,35.0526926,-85.32766878
1473,295,-85.3236218,35.05750177,18,29,0,,,35.05900962,-85.32434881
1474,295,-85.31850036,35.05568163,18,29,0,,,35.05627941,-85.31666664
1475,296,-85.31337914,35.05386127,19,29,1,35.05266586,-85.31704655,35.05445897,-85.31154544
1476,296,-85.31559287,35.04965012,19,29,1,,,35.04814225,-85.31486602
1477,296,-85.32071387,35.05147038,19,29,1,,,35.05087264,-85.32254753
