BLM,ELM,ID_NUMBER,Feat_Seq_Nbr,Feature_Type,Feat_Width,Feature_Composition
0.13,0.322,330C710001,10,20,2,5
0.13,0.322,330C710001,12,19,14,15
0.13,0.322,330C710001,14,20,2,5
0.13,0.322,330C710001,15,29,,40
0,0.145,330C711001,9,29,,40
0,0.145,330C711001,10,20,2,5
0,0.145,330C711001,12,19,16,6
0,0.145,330C711001,14,20,2,5
0,0.145,330C711001,15,29,,40
0,0.14,330C712001,9,29,,40
0,0.14,330C712001,10,20,1,5
0,0.14,330C712001,12,19,16,15
0,0.14,330C712001,14,20,1,5
0,0.14,330C712001,15,29,,40
0,0.095,330C713001,9,29,,40
0,0.095,330C713001,10,20,2,5
0,0.095,330C713001,12,19,10,15
0,0.095,330C713001,14,20,2,5
0,0.095,330C713001,15,29,,40
0,0.039,330C714001,9,29,,40
0,0.039,330C714001,10,20,2,5
0,0.039,330C714001,12,19,12,15
0,0.039,330C714001,14,20,2,5
0,0.039,330C714001,15,29,,40
0,0.129,330C715001,9,29,,40
0,0.129,330C715001,10,20,1,5
0,0.129,330C715001,12,19,18,15
0,0.129,330C715001,14,20,1,5
0,0.129,330C715001,15,29,,40
0,0.078,330C716001,9,29,,40
0,0.078,330C716001,10,20,1,5
0,0.078,330C716001,12,19,16,15
0,0.078,330C716001,14,20,1,5
0,0.078,330C716001,15,29,,40
0,0.078,330C717001,9,29,,41
0,0.078,330C717001,12,19,18,15
0,0.078,330C717001,14,20,1,5
0,0.078,330C717001,15,29,,40
0,0.192,330C718001,9,29,,40
0,0.192,330C718001,10,20,2,5
0,0.192,330C718001,12,19,16,15
0,0.192,330C718001,14,20,2,5
0,0.192,330C718001,15,29,,40
0,0.098,330C719001,9,29,,40
0,0.098,330C719001,10,20,2,5
0,0.098,330C719001,12,19,14,15
0,0.098,330C719001,14,20,2,5
0,0.098,330C719001,15,29,,40
0,0.148,330C720001,9,29,,41
0,0.148,330C720001,12,19,26,15
0,0.148,330C720001,15,29,,41
0,0.229,330C721001,9,29,,40
0,0.229,330C721001,10,20,1,5
0,0.229,330C721001,12,19,12,15
0,0.229,330C721001,14,20,1,5
0,0.229,330C721001,15,29,,40
0,0.236,330C722001,9,29,,40
0,0.236,330C722001,10,20,1,5
0,0.236,330C722001,12,19,16,15
0,0.236,330C722001,14,20,1,5
0,0.236,330C722001,15,29,,40
0,0.13,330C723001,9,29,,41
0,0.13,330C723001,12,19,18,15
0,0.13,330C723001,14,20,1,5
0,0.13,330C723001,15,29,,40
0.13,0.355,330C723001,9,29,,40
0.13,0.355,330C723001,10,20,1,5
0.13,0.355,330C723001,12,19,14,6
0.13,0.355,330C723001,14,20,1,5
0.13,0.355,330C723001,15,29,,40
0,0.112,330C724001,9,29,,40
0,0.112,330C724001,10,20,2,5
0,0.112,330C724001,12,19,12,15
0,0.112,330C724001,14,20,2,5
0,0.112,330C724001,15,29,,40
0,0.652,330C725001,9,29,,40
0,0.652,330C725001,10,20,1,5
0,0.652,330C725001,12,19,14,15
0,0.652,330C725001,14,20,1,5
0,0.652,330C725001,15,29,,40
0,0.164,330C726001,9,29,,40
0,0.164,330C726001,10,20,2,5
0,0.164,330C726001,12,19,18,15
0,0.164,330C726001,14,20,2,5
0,0.164,330C726001,15,29,,40
0,0.299,330C727001,9,29,,40
0,0.299,330C727001,10,20,2,5
0,0.299,330C727001,12,19,22,15
0,0.299,330C727001,14,20,2,5
0,0.299,330C727001,15,29,,40
0,0.326,330C728001,9,29,,41
0,0.326,330C728001,12,19,26,15
0,0.326,330C728001,15,29,,41
0,0.186,330C729001,9,29,,42
0,0.186,330C729001,12,19,26,15
0,0.186,330C729001,15,29,,42
0,0.257,330C730001,9,29,,40
0,0.257,330C730001,10,20,1,5
0,0.257,330C730001,12,19,14,15
0,0.257,330C730001,14,20,1,5
0,0.257,330C730001,15,29,,40
0,0.138,330C731001,9,29,,40
0,0.138,330C731001,10,20,1,5
0,0.138,330C731001,12,19,17,6
0,0.138,330C731001,14,20,1,5
0,0.138,330C731001,15,29,,40
0.138,0.334,330C731001,9,29,,40
0.138,0.334,330C731001,10,20,1,5
0.138,0.334,330C731001,12,19,16,15
0.138,0.334,330C731001,14,20,1,5
0.138,0.334,330C731001,15,29,,40
0,0.248,330C732001,9,29,,40
0,0.248,330C732001,10,20,2,5
0,0.248,330C732001,12,19,18,15
0,0.248,330C732001,14,20,2,5
0,0.248,330C732001,15,29,,40
0,0.14,330C733001,9,29,,40
0,0.14,330C733001,10,20,1,5
0,0.14,330C733001,12,19,16,15
0,0.14,330C733001,14,20,1,5
0,0.14,330C733001,15,29,,40
0.14,0.46,330C733001,9,29,,40
0.14,0.46,330C733001,10,20,1,5
0.14,0.46,330C733001,12,19,14,15
0.14,0.46,330C733001,14,20,1,5
0.14,0.46,330C733001,15,29,,40
0.46,0.667,330C733001,9,29,,40
0.46,0.667,330C733001,10,20,1,5
0.46,0.667,330C733001,12,19,18,15
0.46,0.667,330C733001,14,20,1,5
0.46,0.667,330C733001,15,29,,40
0,0.072,330C734001,9,29,,40
0,0.072,330C734001,10,20,2,5
0,0.072,330C734001,12,19,12,15
0,0.072,330C734001,14,20,2,5
0,0.072,330C734001,15,29,,40
0,0.125,330C735001,9,29,,40
0,0.125,330C735001,10,20,1,5
0,0.125,330C735001,12,19,18,15
0,0.125,330C735001,14,20,1,5
0,0.125,330C735001,15,29,,40
0,0.246,330C736001,9,29,,40
0,0.246,330C736001,10,20,1,5
0,0.246,330C736001,12,19,16,15
0,0.246,330C736001,14,20,1,5
0,0.246,330C736001,15,29,,40
0,0.502,330C737001,9,29,,40
0,0.502,330C737001,10,20,1,5
0,0.502,330C737001,12,19,16,15
0,0.502,330C737001,14,20,1,5
0,0.502,330C737001,15,29,,40
0,0.244,330C738001,9,29,,40
0,0.244,330C738001,10,20,2,5
0,0.244,330C738001,12,19,16,15
0,0.244,330C738001,14,20,2,5
0,0.244,330C738001,15,29,,40
0,0.182,330C739001,9,29,,40
0,0.182,330C739001,10,20,2,5
0,0.182,330C739001,12,19,18,15
0,0.182,330C739001,14,20,2,5
0,0.182,330C739001,15,29,,40
0.182,0.301,330C739001,9,29,,41
0.182,0.301,330C739001,12,19,26,15
0.182,0.301,330C739001,15,29,,41
0,0.115,330C741001,9,29,,40
0,0.115,330C741001,10,20,2,5
0,0.115,330C741001,12,19,14,15
0,0.115,330C741001,14,20,2,5
0,0.115,330C741001,15,29,,40
0,0.296,330C742001,9,29,,40
0,0.296,330C742001,10,20,1,5
0,0.296,330C742001,12,19,17,6
0,0.296,330C742001,14,20,1,5
0,0.296,330C742001,15,29,,40
0.296,0.682,330C742001,9,29,,41
0.296,0.682,330C742001,12,19,26,15
0.296,0.682,330C742001,15,29,,41
0,0.144,330C743001,9,29,,41
0,0.144,330C743001,12,19,26,15
0,0.144,330C743001,15,29,,41
0,0.038,330C744001,9,29,,41
0,0.038,330C744001,12,19,26,15
0,0.038,330C744001,15,29,,41
0,0.497,330C745001,9,29,,40
0,0.497,330C745001,10,20,2,5
0,0.497,330C745001,12,19,16,15
0,0.497,330C745001,14,20,1,5
0,0.497,330C745001,15,29,,40
0,0.312,330C746001,9,29,,40
0,0.312,330C746001,10,20,1,5
0,0.312,330C746001,12,19,20,15
0,0.312,330C746001,14,20,1,5
0,0.312,330C746001,15,29,,40
0,0.537,330C747001,9,29,,41
0,0.537,330C747001,12,19,20,15
0,0.537,330C747001,15,29,,41
0,0.08,330C749001,9,29,,40
0,0.08,330C749001,10,20,2,5
0,0.08,330C749001,12,19,26,15
0,0.08,330C749001,14,20,2,5
0,0.08,330C749001,15,29,,40
0.08,0.221,330C749001,9,29,,40
0.08,0.221,330C749001,10,20,1,5
0.08,0.221,330C749001,12,19,16,6
0.08,0.221,330C749001,14,20,1,5
0.08,0.221,330C749001,15,29,,40
0,0.15,330C750001,9,29,,40
0,0.15,330C750001,10,20,1,5
0,0.15,330C750001,12,19,14,15
0,0.15,330C750001,14,20,1,5
0,0.15,330C750001,15,29,,40
0.15,0.219,330C750001,9,29,,43
0.15,0.219,330C750001,12,19,50,15
0.15,0.219,330C750001,15,29,,43
0,0.054,330C751001,9,29,,40
0,0.054,330C751001,10,20,1,5
0,0.054,330C751001,12,19,20,15
0,0.054,330C751001,14,20,1,5
0,0.054,330C751001,15,29,,40
0,0.146,330C752001,9,29,,40
0,0.146,330C752001,10,20,1,5
0,0.146,330C752001,12,19,20,15
0,0.146,330C752001,14,20,1,5
0,0.146,330C752001,15,29,,40
0,0.182,330C753001,9,29,,41
0,0.182,330C753001,12,19,26,15
0,0.182,330C753001,15,29,,41
0,0.093,330C754001,9,29,,42
0,0.093,330C754001,12,19,26,15
0,0.093,330C754001,15,29,,42
0,0.307,330C755001,9,29,,40
0,0.307,330C755001,10,20,1,5
0,0.307,330C755001,12,19,20,15
0,0.307,330C755001,14,20,1,5
0,0.307,330C755001,15,29,,40
0,0.021,330C756001,9,29,,40
0,0.021,330C756001,10,20,1,5
0,0.021,330C756001,12,19,16,15
0,0.021,330C756001,14,20,1,5
0,0.021,330C756001,15,29,,40
0,0.066,330C757001,9,29,,40
0,0.066,330C757001,10,20,1,5
0,0.066,330C757001,12,19,18,15
0,0.066,330C757001,14,20,1,5
0,0.066,330C757001,15,29,,40
0,0.144,330C758001,9,29,,41
0,0.144,330C758001,12,19,26,15
0,0.144,330C758001,15,29,,41
0,0.164,330C759001,9,29,,42
0,0.164,330C759001,12,19,26,15
0,0.164,330C759001,15,29,,42
0,0.249,330C760001,9,29,,40
0,0.249,330C760001,10,20,1,5
0,0.249,330C760001,12,19,20,15
0,0.249,330C760001,14,20,1,5
0,0.249,330C760001,15,29,,40
0,0.09,330C761001,9,29,,40
0,0.09,330C761001,10,20,1,5
0,0.09,330C761001,12,19,20,15
0,0.09,330C761001,14,20,1,5
0,0.09,330C761001,15,29,,40
0.09,0.255,330C761001,9,29,,40
0.09,0.255,330C761001,10,20,1,5
0.09,0.255,330C761001,12,19,18,15
0.09,0.255,330C761001,14,20,1,5
0.09,0.255,330C761001,15,29,,40
0,0.266,330C762001,9,29,,40
0,0.266,330C762001,10,20,1,5
0,0.266,330C762001,12,19,18,15
0,0.266,330C762001,14,20,1,5
0,0.266,330C762001,15,29,,40
0,0.09,330C763001,9,29,,40
0,0.09,330C763001,10,20,1,5
0,0.09,330C763001,12,19,10,5
0,0.09,330C763001,14,20,1,5
0,0.09,330C763001,15,29,,40
0,0.047,330C764001,9,29,,41
0,0.047,330C764001,12,19,26,15
0,0.047,330C764001,15,29,,41
0,0.342,330C765001,9,29,,41
0,0.342,330C765001,12,19,26,15
0,0.342,330C765001,15,29,,41
0,0.099,330C766001,9,29,,40
0,0.099,330C766001,10,20,1,5
0,0.099,330C766001,12,19,14,15
0,0.099,330C766001,14,20,1,5
0,0.099,330C766001,15,29,,40
0,0.064,330C767001,9,29,,40
0,0.064,330C767001,10,20,1,5
0,0.064,330C767001,12,19,18,15
0,0.064,330C767001,14,20,1,5
0,0.064,330C767001,15,29,,40
0,0.23,330C768001,9,29,,40
0,0.23,330C768001,10,20,2,5
0,0.23,330C768001,12,19,20,15
0,0.23,330C768001,14,20,2,5
0,0.23,330C768001,15,29,,40
0.23,0.489,330C768001,9,29,,40
0.23,0.489,330C768001,10,20,1,5
0.23,0.489,330C768001,12,19,12,15
0.23,0.489,330C768001,14,20,1,5
0.23,0.489,330C768001,15,29,,40
0,0.204,330C769001,9,29,,40
0,0.204,330C769001,10,20,2,5
0,0.204,330C769001,12,19,16,15
0,0.204,330C769001,14,20,2,5
0,0.204,330C769001,15,29,,40
0.204,0.671,330C769001,9,29,,40
0.204,0.671,330C769001,10,20,1,5
0.204,0.671,330C769001,12,19,18,15
0.204,0.671,330C769001,14,20,1,5
0.204,0.671,330C769001,15,29,,40
0,0.17,330C770001,9,29,,40
0,0.17,330C770001,10,20,1,5
0,0.17,330C770001,12,19,14,15
0,0.17,330C770001,14,20,1,5
0,0.17,330C770001,15,29,,40
0,0.097,330C771001,9,29,,40
0,0.097,330C771001,10,20,2,5
0,0.097,330C771001,12,19,10,6
0,0.097,330C771001,14,20,2,5
0,0.097,330C771001,15,29,,40
0.097,0.176,330C771001,9,29,,40
0.097,0.176,330C771001,10,20,1,5
0.097,0.176,330C771001,12,19,14,15
0.097,0.176,330C771001,14,20,1,5
0.097,0.176,330C771001,15,29,,40
0,0.466,330C772001,9,29,,40
0,0.466,330C772001,10,20,1,5
0,0.466,330C772001,12,19,20,15
0,0.466,330C772001,14,20,1,5
0,0.466,330C772001,15,29,,40
0,0.461,330C773001,9,29,,40
0,0.461,330C773001,10,20,1,5
0,0.461,330C773001,12,19,20,15
0,0.461,330C773001,14,20,1,5
0,0.461,330C773001,15,29,,40
0,0.078,330C774001,9,29,,40
0,0.078,330C774001,10,20,1,5
0,0.078,330C774001,12,19,12,6
0,0.078,330C774001,14,20,1,5
0,0.078,330C774001,15,29,,40
0,0.07,330C775001,9,29,,40
0,0.07,330C775001,10,20,1,5
0,0.07,330C775001,12,19,22,15
0,0.07,330C775001,14,20,1,5
0,0.07,330C775001,15,29,,40
0,0.1,330C776001,9,29,,40
0,0.1,330C776001,10,20,1,5
0,0.1,330C776001,12,19,18,15
0,0.1,330C776001,14,20,1,5
0,0.1,330C776001,15,29,,40
0.1,0.217,330C776001,9,29,,40
0.1,0.217,330C776001,10,20,2,5
0.1,0.217,330C776001,12,19,14,6
0.1,0.217,330C776001,14,20,2,5
0.1,0.217,330C776001,15,29,,40
0.217,0.618,330C776001,9,29,,47
0.217,0.618,330C776001,10,20,1,5
0.217,0.618,330C776001,12,19,20,15
0.217,0.618,330C776001,14,20,1,5
0.217,0.618,330C776001,15,29,,40
0,0.16,330C777001,9,29,,40
0,0.16,330C777001,10,20,1,5
0,0.16,330C777001,12,19,16,15
0,0.16,330C777001,14,20,1,5
0,0.16,330C777001,15,29,,40
0,0.249,330C778001,9,29,,41
0,0.249,330C778001,12,19,24,15
0,0.249,330C778001,15,29,,42
0,0.09,330C779001,9,29,,40
0,0.09,330C779001,10,20,1,5
0,0.09,330C779001,12,19,18,15
0,0.09,330C779001,14,20,1,5
0,0.09,330C779001,15,29,,40
0.09,0.151,330C779001,9,29,,40
0.09,0.151,330C779001,10,20,1,5
0.09,0.151,330C779001,12,19,14,6
0.09,0.151,330C779001,14,20,1,5
0.09,0.151,330C779001,15,29,,40
0,0.558,330C780001,9,29,,41
0,0.558,330C780001,12,19,26,6
0,0.558,330C780001,15,29,,41
0,0.881,330C781001,9,29,,41
0,0.881,330C781001,12,19,26,15
0,0.881,330C781001,15,29,,41
0,0.176,330C782001,9,29,,41
0,0.176,330C782001,12,19,26,15
0,0.176,330C782001,15,29,,41
0,0.134,330C783001,9,29,,41
0,0.134,330C783001,12,19,26,15
0,0.134,330C783001,15,29,,41
0,0.04,330C784001,9,29,,41
0,0.04,330C784001,12,19,24,15
0,0.04,330C784001,15,29,,41
0,0.107,330C785001,9,29,,40
0,0.107,330C785001,10,20,2,5
0,0.107,330C785001,12,19,14,15
0,0.107,330C785001,14,20,2,5
0,0.107,330C785001,15,29,,40
0,0.126,330C786001,9,29,,40
0,0.126,330C786001,10,20,1,5
0,0.126,330C786001,12,19,14,15
0,0.126,330C786001,14,20,1,5
0,0.126,330C786001,15,29,,40
0,0.564,330C787001,9,29,,40
0,0.564,330C787001,10,20,2,5
0,0.564,330C787001,12,19,22,15
0,0.564,330C787001,14,20,2,5
0,0.564,330C787001,15,29,,40
0,0.182,330C788001,9,29,,40
0,0.182,330C788001,10,20,2,5
0,0.182,330C788001,12,19,18,15
0,0.182,330C788001,14,20,2,5
0,0.182,330C788001,15,29,,40
0.182,0.804,330C788001,9,29,,40
0.182,0.804,330C788001,10,20,2,5
0.182,0.804,330C788001,12,19,22,15
0.182,0.804,330C788001,14,20,2,5
0.182,0.804,330C788001,15,29,,40
0,0.585,330C789001,9,29,,40
0,0.585,330C789001,10,20,2,5
0,0.585,330C789001,12,19,22,15
0,0.585,330C789001,14,20,2,5
0,0.585,330C789001,15,29,,40
0,0.121,330C790001,9,29,,43
0,0.121,330C790001,10,20,6,18
0,0.121,330C790001,11,19,22,15
0,0.121,330C790001,13,29,,42
0.121,0.283,330C790001,9,29,,42
0.121,0.283,330C790001,13,19,22,15
0.121,0.283,330C790001,15,29,,42
0,0.094,330C791001,9,29,,41
0,0.094,330C791001,12,19,22,15
0,0.094,330C791001,15,29,,41
0,0.124,330C792001,9,29,,41
0,0.124,330C792001,12,19,22,15
0,0.124,330C792001,15,29,,41
0,0.176,330C793001,9,29,,40
0,0.176,330C793001,10,20,2,5
0,0.176,330C793001,12,19,17,6
0,0.176,330C793001,14,20,1,5
0,0.176,330C793001,15,29,,40
0,0.27,330C794001,9,29,,41
0,0.27,330C794001,12,19,22,15
0,0.27,330C794001,15,29,,41
0,0.349,330C795001,9,29,,40
0,0.349,330C795001,10,20,2,5
0,0.349,330C795001,12,19,16,15
0,0.349,330C795001,14,20,2,5
0,0.349,330C795001,15,29,,40
0,0.079,330C796001,9,29,,40
0,0.079,330C796001,10,20,2,5
0,0.079,330C796001,12,19,18,15
0,0.079,330C796001,14,20,2,5
0,0.079,330C796001,15,29,,40
0,1.487,330C797001,9,29,,40
0,1.487,330C797001,10,20,1,5
0,1.487,330C797001,12,19,20,15
0,1.487,330C797001,14,20,1,5
0,1.487,330C797001,15,29,,40
0,0.163,330C798001,9,29,,40
0,0.163,330C798001,10,20,2,5
0,0.163,330C798001,12,19,22,15
0,0.163,330C798001,14,20,2,5
0,0.163,330C798001,15,29,,40
0,0.137,330C799001,9,29,,41
0,0.137,330C799001,12,19,24,15
0,0.137,330C799001,15,29,,41
0,0.262,330C800001,9,29,,40
0,0.262,330C800001,10,20,2,5
0,0.262,330C800001,12,19,20,15
0,0.262,330C800001,14,20,2,5
0,0.262,330C800001,15,29,,40
0,0.142,330C801001,9,29,,40
0,0.142,330C801001,10,20,1,5
0,0.142,330C801001,12,19,16,15
0,0.142,330C801001,14,20,1,5
0,0.142,330C801001,15,29,,40
0,0.12,330C802001,9,29,,41
0,0.12,330C802001,12,19,26,15
0,0.12,330C802001,15,29,,41
0,0.171,330C803001,9,29,,42
0,0.171,330C803001,12,19,26,15
0,0.171,330C803001,15,29,,42
0,0.047,330C804001,9,29,,41
0,0.047,330C804001,12,19,22,15
0,0.047,330C804001,15,29,,41
0,0.111,330C805001,9,29,,40
0,0.111,330C805001,10,20,1,5
0,0.111,330C805001,12,19,22,15
0,0.111,330C805001,14,20,1,5
0,0.111,330C805001,15,29,,40
0,0.092,330C806001,9,29,,42
0,0.092,330C806001,12,19,22,6
0,0.092,330C806001,15,29,,42
0,0.434,330C807001,9,29,,42
0,0.434,330C807001,12,19,22,15
0,0.434,330C807001,15,29,,42
0,0.098,330C808001,9,29,,41
0,0.098,330C808001,12,19,22,15
0,0.098,330C808001,15,29,,41
0,0.057,330C809001,9,29,,41
0,0.057,330C809001,12,19,22,15
0,0.057,330C809001,15,29,,41
0,0.125,330C810001,9,29,,41
0,0.125,330C810001,12,19,26,15
0,0.125,330C810001,15,29,,41
0,0.053,330C811001,9,29,,41
0,0.053,330C811001,12,19,22,15
0,0.053,330C811001,15,29,,41
0,0.15,330C812001,9,29,,41
0,0.15,330C812001,12,19,26,15
0,0.15,330C812001,15,29,,41
0,0.595,330C813001,9,29,,41
0,0.595,330C813001,12,19,26,15
0,0.595,330C813001,15,29,,41
0,0.11,330C814001,9,29,,41
0,0.11,330C814001,12,19,26,15
0,0.11,330C814001,15,29,,41
0,0.1,330C815001,9,29,,41
0,0.1,330C815001,12,19,24,15
0,0.1,330C815001,15,29,,41
0,0.099,330C816001,9,29,,41
0,0.099,330C816001,12,19,20,15
0,0.099,330C816001,15,29,,41
0,0.096,330C817001,9,29,,41
0,0.096,330C817001,12,19,24,15
0,0.096,330C817001,15,29,,41
0,0.185,330C818001,9,29,,41
0,0.185,330C818001,12,19,24,15
0,0.185,330C818001,15,29,,41
0,0.067,330C819001,9,29,,40
0,0.067,330C819001,10,20,2,5
0,0.067,330C819001,12,19,20,15
0,0.067,330C819001,14,20,2,5
0,0.067,330C819001,15,29,,40
0,0.102,330C820001,9,29,,41
0,0.102,330C820001,12,19,24,15
0,0.102,330C820001,15,29,,41
0,0.064,330C821001,9,29,,40
0,0.064,330C821001,10,20,2,5
0,0.064,330C821001,12,19,20,15
0,0.064,330C821001,14,20,2,5
0,0.064,330C821001,15,29,,40
0,0.139,330C822001,9,29,,41
0,0.139,330C822001,12,19,26,6
0,0.139,330C822001,15,29,,41
0,0.174,330C823001,9,29,,41
0,0.174,330C823001,12,19,26,15
0,0.174,330C823001,15,29,,41
0,0.361,330C824001,9,29,,41
0,0.361,330C824001,12,19,26,15
0,0.361,330C824001,15,29,,41
0,0.245,330C825001,9,29,,41
0,0.245,330C825001,12,19,26,15
0,0.245,330C825001,15,29,,41
0,0.601,330C826001,9,29,,41
0,0.601,330C826001,12,19,26,15
0,0.601,330C826001,15,29,,41
0,0.173,330C827001,9,29,,41
0,0.173,330C827001,12,19,26,15
0,0.173,330C827001,15,29,,41
0,0.18,330C828001,9,29,,41
0,0.18,330C828001,12,19,30,6
0,0.18,330C828001,15,29,,41
0.18,0.873,330C828001,9,29,,41
0.18,0.873,330C828001,12,19,26,15
0.18,0.873,330C828001,15,29,,41
0,0.233,330C829001,9,29,,41
0,0.233,330C829001,12,19,26,15
0,0.233,330C829001,15,29,,41
0,0.197,330C830001,9,29,,42
0,0.197,330C830001,12,19,26,15
0,0.197,330C830001,15,29,,42
0,0.205,330C831001,9,29,,42
0,0.205,330C831001,12,19,26,15
0,0.205,330C831001,15,29,,42
0,0.138,330C832001,9,29,,42
0,0.138,330C832001,12,19,26,15
0,0.138,330C832001,15,29,,42
0,0.278,330C833001,9,29,,40
0,0.278,330C833001,10,20,1,5
0,0.278,330C833001,12,19,16,15
0,0.278,330C833001,14,20,1,5
0,0.278,330C833001,15,29,,40
0,0.119,330C834001,9,29,,41
0,0.119,330C834001,12,19,26,15
0,0.119,330C834001,15,29,,41
0,0.214,330C835001,9,29,,41
0,0.214,330C835001,12,19,26,15
0,0.214,330C835001,15,29,,41
0,0.1,330C836001,9,29,,41
0,0.1,330C836001,12,19,26,15
0,0.1,330C836001,15,29,,41
0,0.538,330C837001,9,29,,41
0,0.538,330C837001,12,19,26,15
0,0.538,330C837001,15,29,,41
0,0.1,330C838001,9,29,,41
0,0.1,330C838001,12,19,26,15
0,0.1,330C838001,15,29,,41
0,0.164,330C839001,9,29,,41
0,0.164,330C839001,12,19,26,15
0,0.164,330C839001,15,29,,41
0,0.425,330C840001,9,29,,41
0,0.425,330C840001,12,19,26,15
0,0.425,330C840001,15,29,,41
0,0.076,330C841001,9,29,,41
0,0.076,330C841001,12,19,26,15
0,0.076,330C841001,15,29,,41
0,0.061,330C842001,9,29,,41
0,0.061,330C842001,12,19,26,15
0,0.061,330C842001,15,29,,41
0,0.058,330C843001,9,29,,41
0,0.058,330C843001,12,19,26,15
0,0.058,330C843001,15,29,,41
0,0.504,330C844001,9,29,,41
0,0.504,330C844001,12,19,26,15
0,0.504,330C844001,15,29,,41
0,0.08,330C845001,9,29,,41
0,0.08,330C845001,12,19,22,15
0,0.08,330C845001,15,29,,41
0,0.106,330C846001,9,29,,41
0,0.106,330C846001,12,19,22,15
0,0.106,330C846001,15,29,,41
0,0.286,330C847001,9,29,,40
0,0.286,330C847001,10,20,1,5
0,0.286,330C847001,12,19,8,15
0,0.286,330C847001,14,20,1,5
0,0.286,330C847001,15,29,,40
0,0.137,330C848001,9,29,,41
0,0.137,330C848001,12,19,26,15
0,0.137,330C848001,15,29,,41
0,0.302,330C849001,9,29,,40
0,0.302,330C849001,10,20,1,5
0,0.302,330C849001,12,19,16,15
0,0.302,330C849001,14,20,1,5
0,0.302,330C849001,15,29,,40
0,0.168,330C850001,9,29,,40
0,0.168,330C850001,10,20,1,5
0,0.168,330C850001,12,19,16,15
0,0.168,330C850001,14,20,1,5
0,0.168,330C850001,15,29,,40
0,0.142,330C851001,9,29,,40
0,0.142,330C851001,10,20,1,5
0,0.142,330C851001,12,19,18,15
0,0.142,330C851001,14,20,1,5
0,0.142,330C851001,15,29,,40
0,0.155,330C852001,9,29,,40
0,0.155,330C852001,10,20,1,5
0,0.155,330C852001,12,19,18,15
0,0.155,330C852001,14,20,1,5
0,0.155,330C852001,15,29,,40
0,0.465,330C853001,9,29,,40
0,0.465,330C853001,10,20,1,5
0,0.465,330C853001,12,19,18,15
0,0.465,330C853001,14,20,1,5
0,0.465,330C853001,15,29,,40
0.465,0.536,330C853001,9,29,,42
0.465,0.536,330C853001,12,19,18,15
0.465,0.536,330C853001,15,29,,42
0,0.108,330C854001,9,29,,40
0,0.108,330C854001,10,20,1,5
0,0.108,330C854001,12,19,18,15
0,0.108,330C854001,14,20,1,5
0,0.108,330C854001,15,29,,40
0,0.135,330C855001,9,29,,40
0,0.135,330C855001,10,20,1,5
0,0.135,330C855001,12,19,18,15
0,0.135,330C855001,15,29,,41
0,0.314,330C856001,9,29,,41
0,0.314,330C856001,12,19,22,15
0,0.314,330C856001,15,29,,41
0,0.073,330C857001,9,29,,41
0,0.073,330C857001,12,19,24,15
0,0.073,330C857001,15,29,,41
0,0.097,330C858001,9,29,,40
0,0.097,330C858001,10,20,1,5
0,0.097,330C858001,12,19,18,15
0,0.097,330C858001,14,20,1,5
0,0.097,330C858001,15,29,,40
0,0.375,330C859001,9,29,,40
0,0.375,330C859001,10,20,1,5
0,0.375,330C859001,12,19,16,15
0,0.375,330C859001,14,20,1,5
0,0.375,330C859001,15,29,,40
0,0.291,330C860001,9,29,,40
0,0.291,330C860001,10,20,1,5
0,0.291,330C860001,12,19,20,15
0,0.291,330C860001,14,20,1,5
0,0.291,330C860001,15,29,,40
0.291,0.383,330C860001,9,29,,41
0.291,0.383,330C860001,12,19,22,15
0.291,0.383,330C860001,15,29,,41
0.383,0.518,330C860001,9,29,,40
0.383,0.518,330C860001,10,20,1,5
0.383,0.518,330C860001,12,19,18,15
0.383,0.518,330C860001,14,20,1,5
0.383,0.518,330C860001,15,29,,40
0,0.311,330C861001,9,29,,41
0,0.311,330C861001,12,19,26,15
0,0.311,330C861001,15,29,,41
0,0.136,330C862001,9,29,,41
0,0.136,330C862001,12,19,26,15
0,0.136,330C862001,15,29,,41
0,0.913,330C863001,9,29,,41
0,0.913,330C863001,12,19,26,15
0,0.913,330C863001,15,29,,41
0,0.563,330C864001,9,29,,40
0,0.563,330C864001,10,20,1,5
0,0.563,330C864001,12,19,26,15
0,0.563,330C864001,14,20,1,5
0,0.563,330C864001,15,29,,40
0,0.386,330C865001,9,29,,41
0,0.386,330C865001,12,19,26,15
0,0.386,330C865001,15,29,,41
0,0.447,330C866001,9,29,,41
0,0.447,330C866001,12,19,26,15
0,0.447,330C866001,15,29,,41
0,0.208,330C868001,9,29,,41
0,0.208,330C868001,12,19,26,15
0,0.208,330C868001,15,29,,41
0,0.243,330C869001,9,29,,40
0,0.243,330C869001,10,20,1,5
0,0.243,330C869001,12,19,15,6
0,0.243,330C869001,14,20,1,5
0,0.243,330C869001,15,29,,40
0,0.251,330C870001,9,29,,40
0,0.251,330C870001,10,20,1,5
0,0.251,330C870001,12,19,16,15
0,0.251,330C870001,14,20,1,5
0,0.251,330C870001,15,29,,40
0,0.261,330C871001,9,29,,40
0,0.261,330C871001,10,20,1,5
0,0.261,330C871001,12,19,16,15
0,0.261,330C871001,14,20,1,5
0,0.261,330C871001,15,29,,40
0,0.404,330C872001,9,29,,40
0,0.404,330C872001,10,20,1,5
0,0.404,330C872001,12,19,16,15
0,0.404,330C872001,14,20,1,5
0,0.404,330C872001,15,29,,40
0,0.431,330C873001,9,29,,41
