BLM,ELM,Co. Seq.,ID_NUMBER,Thru_Lanes,ROW ,Num_Lns,Spd_Limit,Terrain,Land_Use,Illum,Operation,Acc_Ctrl,Sch Spd Limit,Truck Spd Limit,BLM_Lat,BLM_Long,ELM_Lat,ELM_Long
0,0.147,1,330A546001,2,56,2,,2,7,1,2,0,,,35.02103829,-85.27664039,35.02019863,-85.27428118
0.147,0.222,1,330A546001,2,52,2,,2,5,1,2,0,,,35.02019863,-85.27428118,35.0197523,-85.2730768
0.222,0.316,1,330A546001,2,52,2,,2,7,1,2,0,,,35.0197523,-85.2730768,35.01917863,-85.27157523
0.316,0.474,1,330A546001,2,52,2,,2,0,,2,0,,,35.01917863,-85.27157523,35.01922129,-85.26942938
0,0.238,1,330A547001,2,60,2,30,2,7,1,2,0,,,35.0233813,-85.27260538,35.02027798,-85.2742891
0.238,0.329,1,330A547001,2,64,2,30,2,5,1,2,0,,,35.02027798,-85.2742891,35.01908097,-85.27485478
0.329,0.506,1,330A547001,2,64,2,,2,0,,2,0,,,35.01908097,-85.27485478,35.01669328,-85.27615739
0,0.083,1,330A548001,2,56,2,30,2,7,1,2,0,,,35.02068529,-85.27407939,35.02117929,-85.27540039
0,0.1,1,330A549001,2,60,2,30,2,7,1,2,0,,,35.02068729,-85.27566539,35.02201428,-85.27495409
0.1,0.24,1,330A549001,2,64,2,30,2,7,1,2,0,,,35.02201428,-85.27495409,35.0238773,-85.27393839
0,0.215,1,330A550001,2,72,2,30,2,7,1,2,0,,,35.02155129,-85.27359339,35.02281729,-85.27705339
0,0.025,1,330A551001,1,24,1,,2,7,,2,0,,,35.01430928,-85.33246051,35.01405328,-85.33273651
0,0.322,1,330A552001,2,52,2,,2,0,,2,0,,,35.02058129,-85.27536639,35.01806431,-85.27230473
0.322,0.507,1,330A552001,2,48,2,30,2,7,1,2,0,,,35.01806431,-85.27230473,35.01750228,-85.26964638
0,0.137,1,330A553001,2,48,2,30,2,7,1,2,0,,,35.02007829,-85.26871838,35.02091429,-85.27090838
0,0.13,1,330A554001,2,48,2,30,2,7,1,2,0,,,35.01595128,-85.27065838,35.01673636,-85.27279763
0.13,0.231,1,330A554001,2,52,2,30,2,7,1,2,0,,,35.01673636,-85.27279763,35.01735603,-85.27445194
0.231,0.304,1,330A554001,2,56,2,30,2,7,1,2,0,,,35.01735603,-85.27445194,35.01777728,-85.27557139
0.304,0.454,1,330A554001,2,52,2,30,2,7,1,2,0,,,35.01777728,-85.27557139,35.01868229,-85.2780274
0,0.067,1,330A555001,2,76,2,15,2,5,1,2,0,,,35.04387634,-85.32119648,35.04299034,-85.32167248
0,0.084,1,330A556001,2,54,2,30,2,7,1,2,0,,,35.01703528,-85.2771174,35.01810103,-85.2765336
0.084,0.176,1,330A556001,2,58,2,30,2,7,1,2,0,,,35.01810103,-85.2765336,,
0,0.08,1,330A557001,2,42,2,30,2,7,1,2,0,,,35.01981229,-85.27578439,35.02029429,-85.27712239
0,0.094,1,330A558001,2,52,2,30,2,7,1,2,0,,,35.01861029,-85.27380739,35.01734428,-85.27442139
0,0.093,1,330A559001,2,60,2,30,2,7,1,2,0,,,35.01710028,-85.27378039,,
0,0.052,1,330A560001,2,48,2,,2,7,1,2,0,,,35.01697228,-85.27155538,,
0,0.036,1,330A561001,2,64,2,,2,0,,2,0,,,35.00116123,-85.09409203,,
0,0.079,1,330A562001,2,38,2,,2,7,1,2,0,,,35.01595028,-85.27412139,35.01701228,-85.27354639
0,0.09,1,330A563001,2,44,2,,2,7,1,2,0,,,35.01644828,-85.27202238,35.01677328,-85.27101338
0,0.163,1,330A564001,2,52,2,30,2,7,1,2,0,,,35.0263883,-85.2809184,35.0242063,-85.2821314
0,0.352,1,330A565001,2,72,2,,2,7,1,2,0,,,35.02078529,-85.2808194,,
0,0.378,1,330A566001,2,64,2,,2,0,,2,0,,,35.0258433,-85.2793574,35.02083429,-85.2820774
0,0.112,1,330A567001,2,52,2,30,2,7,1,2,0,,,35.0251773,-85.2806054,35.0244973,-85.2788034
0.112,0.249,1,330A567001,2,50,2,30,2,7,1,2,0,,,35.0244973,-85.2788034,35.0237093,-85.27658239
0,0.137,1,330A568001,2,56,2,30,2,7,1,2,0,,,35.02195629,-85.2775374,35.02274629,-85.2797564
0.137,0.249,1,330A568001,2,40,2,,2,0,,2,0,,,35.02274629,-85.2797564,35.0234403,-85.2815514
0,0.183,1,330A569001,2,52,2,30,2,7,1,2,0,,,35.02144129,-85.28264241,35.02037629,-85.2796864
0,0.071,1,330A570001,2,40,2,,2,7,1,2,0,,,35.02122329,-85.2792334,35.02166148,-85.28044117
0.071,0.131,1,330A570001,2,46,2,,2,7,1,2,0,,,35.02166148,-85.28044117,35.02202003,-85.28139382
0.131,0.702,1,330A570001,2,44,2,,2,7,1,2,0,,,35.02202003,-85.28139382,,
0,0.101,1,330A571001,2,50,2,,2,7,1,2,0,,,35.0241373,-85.2811714,35.0247093,-85.28273741
0,0.143,1,330A572001,2,48,2,25,2,7,1,2,0,,,35.0229073,-85.28375241,35.02472303,-85.28273009
0.143,0.284,1,330A572001,2,44,2,25,2,7,1,2,0,,,35.02472303,-85.28273009,35.0266553,-85.2816894
0,0.144,1,330A573001,2,52,2,,2,0,,2,0,,,35.00209123,-85.09360303,,
0,0.054,1,330A574001,2,56,2,,2,7,,2,0,,,35.00757524,-85.10192104,,
0,0.066,1,330A575001,2,50,2,,2,7,1,2,0,,,35.01958729,-85.2788324,35.01997629,-85.2799014
0,0.216,1,330A576001,2,52,2,,2,7,1,2,0,,,35.01976529,-85.28453041,,
0,0.055,1,330A577001,2,44,2,,2,7,1,2,0,,,35.02041829,-85.28320341,35.02071029,-85.28400941
0,0.625,1,330A578001,2,64,2,25,2,7,1,2,0,,,35.0269803,-85.2826024,35.0273223,-85.28357041
0,0.059,1,330A579001,2,48,2,,2,7,1,2,0,,,35.0250683,-85.28363841,,
0,0.286,1,330A580001,2,56,2,30,2,4,1,2,0,,,35.02785231,-85.28506441,35.02410995,-85.28709789
0.286,0.352,1,330A580001,2,56,2,,2,0,,2,0,,,35.02410995,-85.28709789,35.02324694,-85.28757449
0.352,0.503,1,330A580001,2,54,2,,2,0,,2,0,,,35.02324694,-85.28757449,35.02120229,-85.28868642
0,0.06,1,330A581001,2,60,2,,2,0,,2,0,,,35.02762631,-85.28761641,35.02728912,-85.28666068
0.06,0.125,1,330A581001,2,64,2,,2,0,,2,0,,,35.02728912,-85.28666068,35.0268843,-85.28558341
0,0.242,1,330A582001,2,76,2,,2,7,1,2,0,,,35.0270663,-85.28916142,35.0256443,-85.28522941
0,0.242,1,330A583001,2,52,2,30,2,7,,2,0,,,35.0261293,-85.28965742,35.0247113,-85.28579341
0,0.036,1,330A584001,2,56,2,,2,7,1,2,0,,,35.0229073,-85.28709741,,
0,0.093,1,330A585001,2,52,2,,2,4,1,2,0,,,35.02222329,-85.28813142,35.02167378,-85.28658818
0.093,0.154,1,330A585001,2,48,2,,2,4,1,2,0,,,35.02167378,-85.28658818,35.02131629,-85.28563941
0,0.291,1,330A586001,2,60,2,,2,4,1,2,0,,,35.02101529,-85.28815142,,
0,0.106,1,330A587001,2,64,2,,2,7,1,2,0,,,35.0231323,-85.28586241,35.02173,-85.28661416
0.106,0.185,1,330A587001,2,64,2,,2,0,,2,0,,,35.02173,-85.28661416,35.02067929,-85.28718141
0,0.078,1,330A588001,2,64,2,,2,2,1,2,0,,,35.02033729,-85.28619241,35.02130379,-85.28564614
0.078,0.186,1,330A588001,2,64,2,,2,0,,2,0,,,35.02130379,-85.28564614,,
0,0.502,1,330A589001,2,52,2,30,2,4,1,2,0,,,35.02821331,-85.28606041,35.02155529,-85.28969142
0,0.08,1,330A590001,2,56,2,,2,0,,2,0,,,35.02190329,-85.29068642,35.02295229,-85.29014877
0.08,0.218,1,330A590001,2,52,2,,2,0,,2,0,,,35.02295229,-85.29014877,35.02481577,-85.28914218
0.218,0.381,1,330A590001,2,44,2,,2,0,,2,0,,,35.02481577,-85.28914218,35.02698789,-85.28796277
0.381,0.506,1,330A590001,2,44,2,30,2,7,1,2,0,15,,35.02698789,-85.28796277,35.02860531,-85.28708541
0,0.127,1,330A591001,2,72,2,,2,2,1,2,0,,,35.0225623,-85.28912742,35.0232753,-85.29118542
0,0.393,1,330A592001,2,72,2,,2,2,1,2,0,,,35.0236973,-85.29724443,35.02880144,-85.29437608
0.393,0.546,1,330A592001,2,64,2,,2,0,,2,0,,,35.02880144,-85.29437608,35.03083831,-85.29325043
0,0.473,1,330A593001,2,108,2,,2,2,1,2,0,,,35.0748464,-85.25854335,35.0776684,-85.26611736
0,0.075,1,330A594001,2,64,2,,2,4,1,2,0,,,35.04193733,-85.2801634,35.04295634,-85.2796144
0,0.136,1,330A595001,2,80,2,,2,2,1,2,0,,,35.0229433,-85.29352243,35.02174629,-85.29539743
0,0.1,1,330A596001,2,56,2,30,2,2,1,2,0,,,35.0225223,-85.29613543,35.0234123,-85.29477543
0,0.174,1,330A597001,2,64,2,,2,2,1,2,0,,,35.0223693,-85.29750944,35.0244093,-85.29932344
0,0.074,1,330A598001,2,56,2,30,2,2,1,2,0,,,35.0245683,-85.29785744,,
0,0.076,1,330A599001,2,72,2,30,2,7,1,2,0,,,35.0253623,-85.29855444,35.0263703,-85.29802044
0,0.16,1,330A600001,4,144,4,,2,0,,2,0,,,35.0245973,-85.29796644,35.02645578,-85.29950341
0.16,0.258,1,330A600001,2,112,2,30,2,4,,2,0,,,35.02645578,-85.29950341,35.02757931,-85.30054744
0,0.131,1,330A601001,2,68,2,,2,4,1,2,0,,,35.01691829,-85.32020248,35.01861508,-85.31924754
0.131,0.3,1,330A601001,2,68,2,,2,0,,2,0,,,35.01861508,-85.31924754,35.02085831,-85.31803489
0.3,0.36,1,330A601001,2,72,2,,2,0,,2,0,,,35.02085831,-85.31803489,35.02160232,-85.3184017
0.36,0.441,1,330A601001,2,60,2,,2,0,,2,0,,,35.02160232,-85.3184017,35.0220653,-85.31973748
0,0.186,1,330A603001,2,44,2,30,2,2,1,2,0,,,35.03024531,-85.29721143,,
0,0.09,1,330A604001,2,60,2,30,2,5,1,2,0,,,35.02993131,-85.29376043,35.03045754,-85.29523525
0.09,0.19,1,330A604001,2,56,2,30,2,5,1,2,0,,,35.03045754,-85.29523525,35.03108124,-85.29682348
0.19,0.252,1,330A604001,2,46,2,30,2,5,1,2,0,,,35.03108124,-85.29682348,35.03143531,-85.29783143
0,0.123,1,330A605001,2,44,2,,2,0,,2,0,,,35.02691631,-85.29994544,,
0,0.134,1,330A606001,2,64,2,30,2,5,1,2,0,,,35.02970331,-85.29588043,35.03146131,-85.29491943
0,0.191,1,330A607001,2,48,2,30,2,2,1,2,0,,,35.03238332,-85.29733543,35.03024531,-85.29721143
0,0.098,1,330A608001,1,36,1,,2,7,1,2,0,,,34.98963523,-85.3289895,34.98823023,-85.32912251
0,0.158,1,330A610001,2,52,2,30,2,7,1,2,0,,,35.03343932,-85.29547743,35.03230932,-85.29715043
0,0.151,1,330A611001,2,52,2,25,2,7,1,2,0,,,35.03225532,-85.30368145,35.03434732,-85.30253244
0,0.226,1,330A612001,2,56,2,,2,7,1,2,0,,,35.03387732,-85.30129944,35.03088431,-85.30289644
0,0.287,1,330A613001,2,72,2,25,2,7,1,2,0,,,35.02962731,-85.30218444,35.03340432,-85.30005144
0,0.086,1,330A614001,2,56,2,,2,0,,2,0,,,35.02860131,-85.30135144,35.02937031,-85.30054844
0.086,0.194,1,330A614001,2,52,2,,2,7,1,2,0,,,35.02937031,-85.30054844,35.03066131,-85.30157144
0,0.314,1,330A615001,2,132,2,35,2,4,1,2,0,,,35.03225532,-85.30368145,35.02823831,-85.30106744
0,0.263,1,330A616001,2,72,2,35,2,5,1,2,0,,,35.02937031,-85.30054844,35.03288332,-85.29865344
0,0.086,1,330A617001,2,40,2,,2,7,1,2,0,,,35.03126631,-85.30123844,35.03073331,-85.29984644
0,0.088,1,330A618001,2,64,2,,2,0,,2,0,,,35.03116631,-85.29960944,35.0317231,-85.30105724
0.088,0.239,1,330A618001,2,60,2,,2,7,1,2,0,,,35.0317231,-85.30105724,35.03265932,-85.30347145
0,0.09,1,330A619001,2,64,2,30,2,7,1,2,0,,,35.03200232,-85.29914844,35.03255104,-85.30057864
0.09,0.164,1,330A619001,2,68,2,30,2,7,1,2,0,,,35.03255104,-85.30057864,35.03300432,-85.30175844
0,0.06,1,330A620001,2,58,2,,2,2,1,2,0,,,35.03298632,-85.29893344,35.03378832,-85.29845444
0,0.052,1,330A621001,2,56,2,30,2,5,1,2,0,,,35.03325032,-85.29964544,,
0,0.074,1,330A622001,2,52,2,,2,7,1,2,0,,,35.03351732,-85.30035344,,
0,0.12,1,330A623001,2,52,2,,2,7,1,2,0,,,35.03378632,-85.30106644,35.03540332,-85.30021344
0,0.074,1,330A624001,2,54,2,,2,7,,2,0,,,35.03145132,-85.30257044,,
0,0.047,1,330A625001,2,60,2,,2,7,1,2,0,,,35.03349532,-85.30300644,35.03318232,-85.30224644
0,0.038,1,330A626001,2,60,2,,2,5,1,2,0,,,35.02997508,-85.30491512,35.02972731,-85.30417645
0,0.034,1,330A628001,2,48,2,,2,7,1,2,0,,,35.02829931,-85.30591645,35.02830831,-85.30547599
0,0.147,1,330A629001,2,60,2,,2,0,,2,0,,,35.03086231,-85.30442745,35.03174032,-85.30683045
0,0.067,1,330A630001,2,56,2,,2,4,1,2,0,,,35.03123532,-85.30536745,35.03212632,-85.30486645
0,0.199,1,330A631001,2,76,2,,2,7,1,2,0,,,35.03352032,-85.30439045,35.03151583,-85.30627104
0.199,0.261,1,330A631001,2,76,2,,2,0,,2,0,,,35.03151583,-85.30627104,35.03059252,-85.30677833
0,0.295,1,330A632001,2,68,2,25,2,7,1,2,0,,,35.03079744,-85.30731382,35.03484932,-85.30511045
0,0.114,1,330A633001,2,60,2,,2,7,,2,0,,,35.03184632,-85.30677545,35.03257322,-85.30868816
0.114,0.207,1,330A633001,2,76,2,,2,7,,2,0,,,35.03257322,-85.30868816,35.0331359,-85.31008461
0.207,0.391,1,330A633001,2,76,2,,2,0,,2,0,,,35.0331359,-85.31008461,35.03425832,-85.31302746
0,0.14,1,330A634001,2,60,2,,2,0,,2,0,,,35.03671133,-85.31431247,35.0358633,-85.31202235
0.14,0.26,1,330A634001,2,64,2,,2,4,1,2,0,,,35.0358633,-85.31202235,35.03518574,-85.31020304
0.26,0.39,1,330A634001,2,76,2,,2,4,1,2,0,,,35.03518574,-85.31020304,35.03438463,-85.30818968
0.39,0.564,1,330A634001,2,52,2,25,2,7,1,2,0,,,35.03438463,-85.30818968,35.03333032,-85.30527745
0,0.111,1,330A635001,2,100,2,,2,0,,2,0,,,35.03671733,-85.30732045,35.03673321,-85.30536833
0.111,0.205,1,330A635001,2,96,2,,2,4,1,2,0,,,35.03673321,-85.30536833,35.03535229,-85.30532793
0.205,0.332,1,330A635001,2,76,2,35,2,4,1,1,0,,,35.03535229,-85.30532793,35.03369732,-85.30445945
0,0.099,1,330A636001,2,44,2,,2,7,1,2,0,,,35.03505532,-85.30439045,35.03615232,-85.30435745
0,0.117,1,330A637001,2,42,2,,2,4,1,2,0,,,35.03574432,-85.30529345,35.03525832,-85.30334244
0,0.06,1,330A638001,2,80,2,,2,0,,2,0,,,35.03218032,-85.30475645,35.03185332,-85.30387845
0,0.126,1,330A639001,2,68,2,,2,0,,2,0,,,35.03562232,-85.30588045,35.0339293,-85.30677644
0.126,0.254,1,330A639001,2,68,2,25,2,7,1,2,0,,,35.0339293,-85.30677644,35.03226046,-85.30771271
0.254,0.325,1,330A639001,2,68,2,25,2,4,1,2,0,,,35.03226046,-85.30771271,35.03118122,-85.30831312
0,0.09,1,330A640001,2,48,2,,2,7,1,2,0,,,35.03476632,-85.30632345,35.03529381,-85.30782776
0,0.143,1,330A641001,2,64,2,,2,7,1,1,0,,,35.03326147,-85.30852699,,
0,0.213,1,330A642001,2,84,2,,2,0,,2,0,,,35.0236663,-85.31530547,35.02647559,-85.31374566
0.213,0.668,1,330A642001,2,80,2,30,2,7,1,1,0,,,35.02647559,-85.31374566,35.0321241,-85.31059653
0.668,0.86,1,330A642001,3,56,3,30,2,4,1,2,0,,,35.0321241,-85.31059653,35.03479432,-85.30914146
0.86,0.99,1,330A642001,2,56,2,30,2,7,1,2,0,15,,35.03479432,-85.30914146,35.03650633,-85.30820045
0,0.18,1,330A643001,2,64,2,,2,0,,2,0,,,35.03846333,-85.30833145,35.03604575,-85.30965489
0.18,0.443,1,330A643001,2,84,2,25,2,7,1,2,0,,,35.03604575,-85.30965489,35.03246576,-85.31164941
0.443,0.69,1,330A643001,2,84,2,25,2,4,1,1,0,,,35.03246576,-85.31164941,35.02933744,-85.31337075
0.69,0.87,1,330A643001,2,110,2,25,2,4,1,1,0,,,35.02933744,-85.31337075,35.02697103,-85.31469389
0.87,1.09,1,330A643001,2,64,2,25,2,7,1,2,0,,,35.02697103,-85.31469389,35.0240483,-85.31629947
0,0.104,1,330A644001,2,96,2,,2,0,,2,0,,,35.04076473,-85.3081593,35.03944261,-85.30900713
0.104,0.271,1,330A644001,2,96,2,,2,4,1,2,0,,,35.03944261,-85.30900713,35.03723081,-85.31021557
0.271,0.336,1,330A644001,2,60,2,,2,4,1,2,0,,,35.03723081,-85.31021557,35.03636233,-85.31068846
0.336,0.65,1,330A644001,2,68,2,,2,4,1,2,0,,,35.03636233,-85.31068846,35.03222332,-85.31300246
0,0.182,1,330A645001,2,72,2,30,2,7,1,2,0,,,35.03508032,-85.31257546,35.03397432,-85.30960146
0,0.063,1,330A646001,2,82,2,,2,0,,2,0,,,35.0251773,-85.31927048,35.02480745,-85.31825249
0.063,0.49,1,330A646001,2,72,2,30,2,7,,2,0,,,35.02480745,-85.31825249,35.0240043,-85.31163446
0,0.066,1,330A647001,2,64,2,,2,0,,2,0,,,35.02699831,-85.31218746,35.02613708,-85.31269508
0.066,0.453,1,330A647001,2,64,2,,2,7,,2,0,,,35.02613708,-85.31269508,35.02577231,-85.31773448
0,0.252,1,330A648001,2,104,2,30,2,4,1,2,0,,,35.04133934,-85.31407447,35.03980333,-85.31001046
0,0.2,1,330A649001,2,92,2,,2,0,,2,0,,,35.02655531,-85.31101246,35.02775331,-85.31424847
0.2,0.324,1,330A649001,2,88,2,30,2,4,1,1,0,,,35.02775331,-85.31424847,35.02849231,-85.31623347
0.324,0.46,1,330A649001,2,58,2,30,2,4,1,2,0,,,35.02849231,-85.31623347,35.02930631,-85.31841448
0,0.175,1,330A650001,2,48,2,,2,0,,2,0,,,35.05003935,-85.30584945,35.04898779,-85.30304286
0.175,0.403,1,330A650001,2,50,2,25,2,0,1,2,0,,,35.04898779,-85.30304286,35.04762335,-85.29941843
0,0.243,1,330A651001,2,64,2,,2,0,,2,0,,,35.03144232,-85.31082646,35.03289532,-85.31483747
0,0.118,1,330A652001,2,60,2,,2,7,1,1,0,,,35.03085931,-85.30888446,,
0,0.12,1,330A653001,2,88,2,,2,4,1,2,0,,,35.03844433,-85.30955146,35.03847233,-85.30743745
0,0.275,1,330A654001,2,92,2,,2,0,,2,0,,,35.03914733,-85.31527247,35.03558333,-85.31743247
0.275,0.36,1,330A654001,2,52,2,,2,7,,2,0,,,35.03558333,-85.31743247,35.03460301,-85.31777055
0.36,0.485,1,330A654001,2,60,2,,2,7,,2,0,,,35.03460301,-85.31777055,35.03379732,-85.31593147
0,0.316,1,330A655001,2,68,2,30,2,5,1,2,0,,,35.03780433,-85.32085848,35.03936933,-85.32599349
0,0.067,1,330A656001,2,44,2,,2,7,1,2,0,,,35.03263832,-85.30885246,35.03160097,-85.30941097
0,0.19,1,330A657001,2,92,2,,2,0,,2,0,,,35.04691735,-85.29758743,35.04577838,-85.29454032
0.19,0.487,1,330A657001,2,64,2,25,2,7,1,1,0,15,,35.04577838,-85.29454032,,
0,0.325,1,330A658001,2,64,2,,2,7,1,2,0,,,35.0246213,-85.31719347,35.02891131,-85.31481347
0,0.238,1,330A659001,2,66,2,30,2,5,,2,0,,,35.02801031,-85.31770947,,
0,0.136,1,330A660001,2,92,2,,2,0,,2,0,,,35.02763031,-85.31670047,35.02848079,-85.31885147
0.136,0.197,1,330A660001,2,92,2,,2,5,1,2,0,,,35.02848079,-85.31885147,35.02930631,-85.31841448
0.197,0.32,1,330A660001,2,92,2,30,2,5,1,2,0,,,35.02930631,-85.31841448,35.03091808,-85.31752748
0.32,0.43,1,330A660001,2,108,2,30,2,5,1,2,0,,,35.03091808,-85.31752748,35.03235831,-85.31673095
0.43,0.889,1,330A660001,2,92,2,30,2,5,1,2,0,,,35.03235831,-85.31673095,35.03842433,-85.31336846
0,0.253,1,330A661001,3,92,3,30,2,7,1,1,0,15,,35.02763031,-85.31670047,35.02611236,-85.31267122
0.253,0.392,1,330A661001,2,92,2,10,2,7,1,2,0,,,35.02611236,-85.31267122,35.02486997,-85.3113189
0.392,0.552,1,330A661001,2,64,2,,2,0,,2,0,,,35.02486997,-85.3113189,35.0246973,-85.30892246
0,0.125,1,330A662001,2,52,2,,2,0,,2,0,,,35.02633531,-85.30800846,35.0246973,-85.30892246
0,0.112,1,330A663001,2,60,2,,2,0,,2,0,,,35.02729631,-85.31059046,35.02663708,-85.30878913
0.112,0.301,1,330A663001,2,52,2,25,2,7,1,2,0,15,,35.02663708,-85.30878913,35.02651031,-85.30619445
0,0.046,1,330A665001,2,56,2,30,2,7,1,2,0,,,35.02726731,-85.30847546,35.02665031,-85.30882046
0,0.076,1,330A666001,2,82,2,,2,7,1,2,0,,,35.03439832,-85.31674547,35.03338332,-85.31729047
0,0.12,1,330A667001,2,68,2,,2,4,1,2,0,,,35.03502932,-85.31524747,35.03574833,-85.31716147
0,0.119,1,330A668001,2,60,2,30,2,4,1,2,0,,,35.03945433,-85.31281046,,
0,0.151,1,330A669001,2,68,2,,2,5,1,2,0,,,35.0710994,-85.32975749,35.0714594,-85.3323985
0,0.164,1,330A671001,2,68,2,30,2,4,1,2,0,,,35.04097434,-85.31311746,35.03878833,-85.31432547
0,0.058,1,330A673001,2,64,2,30,2,5,1,2,0,,,35.03750133,-85.32059648,35.03676933,-85.32109348
0,0.25,1,330A674001,2,56,2,25,2,4,1,2,0,,,35.03291031,-85.26666037,35.03622142,-85.26486646
0.25,0.39,1,330A674001,2,64,2,25,2,4,1,2,0,,,35.03622142,-85.26486646,35.03807032,-85.26384036
0,0.176,1,330A675001,2,64,2,,2,7,1,2,0,,,35.03376132,-85.26620137,,
0,0.633,1,330A676001,2,64,2,,2,0,,2,0,,,35.03458732,-85.26574937,35.03681932,-85.25820935
0,0.11,1,330A677001,2,64,2,30,2,7,1,2,0,,,35.03719332,-85.25953936,35.03569687,-85.26021524
0.11,0.23,1,330A677001,2,52,2,30,2,7,1,2,0,,,35.03569687,-85.26021524,35.03411646,-85.2610934
0.23,0.303,1,330A677001,2,64,2,30,2,7,1,2,0,,,35.03411646,-85.2610934,35.03425526,-85.26221715
0.303,0.721,1,330A677001,2,64,2,25,2,7,1,2,0,,,35.03425526,-85.26221715,35.03718032,-85.26737637
0,0.068,1,330A678001,2,88,2,,2,2,1,2,0,,,35.03902633,-85.26702637,35.03804736,-85.26714262
0.068,0.131,1,330A678001,2,52,2,25,2,7,1,2,0,,,35.03804736,-85.26714262,35.03717432,-85.26736232
0.131,0.463,1,330A678001,2,64,2,25,2,7,1,2,0,,,35.03717432,-85.26736232,35.03518148,-85.26203847
0.463,0.535,1,330A678001,2,64,2,25,2,0,,2,0,,,35.03518148,-85.26203847,35.03474132,-85.26088536
0,0.061,1,330A679001,2,64,2,,2,7,1,2,0,,,35.03555132,-85.26033336,35.03592767,-85.26130558
0.061,0.586,1,330A679001,2,64,2,30,2,0,,2,0,,,35.03592767,-85.26130558,35.03902033,-85.26968438
0,0.188,1,330A680001,2,60,2,,2,7,1,2,0,15,,35.03682832,-85.26104136,35.03680322,-85.25815871
0.188,0.268,1,330A680001,2,40,2,,2,7,1,2,0,15,,35.03680322,-85.25815871,35.03587932,-85.25811135
0,0.19,1,330A681001,2,52,2,,2,0,,2,0,,,35.03744432,-85.26272036,35.03493891,-85.26410263
0.19,0.377,1,330A681001,2,64,2,,2,7,1,2,0,,,35.03493891,-85.26410263,35.03250031,-85.26545937
0,0.116,1,330A682001,2,56,2,,2,7,1,2,0,,,35.03150631,-85.25930236,35.03080931,-85.26085636
0,0.091,1,330A683001,2,76,2,,2,7,1,2,0,15,,35.03735632,-85.26533737,35.03854532,-85.26497137
0,0.286,1,330A684001,2,64,2,,2,0,,2,0,,,35.04436634,-85.26527937,,
0,0.115,1,330A685001,2,64,2,,2,7,1,2,0,,,35.03985133,-85.26920037,35.04149333,-85.26832037
0,0.063,1,330A686001,2,40,2,,2,7,1,2,0,,,35.03679232,-85.26633337,35.03595232,-85.26680037
0,0.063,1,330A687001,2,44,2,,2,7,1,2,0,,,35.03642232,-85.26536837,35.03559332,-85.26583037
0,0.13,1,330A688001,2,64,2,,2,7,1,2,0,,,35.03830332,-85.26233636,35.03942133,-85.26397736
0,0.159,1,330A689001,2,52,2,,2,0,,2,0,,,35.04039433,-85.26296836,35.03963933,-85.26056936
0,0.189,1,330A690001,2,60,2,30,2,7,1,2,0,,,35.04016133,-85.26258336,35.03971033,-85.25948136
0,0.205,1,330A691001,2,64,2,25,2,7,1,2,0,,,35.03726032,-85.26221436,35.04024033,-85.26178136
0,0.045,1,330A692001,2,52,2,,2,4,1,2,0,,,35.03919433,-85.26061736,35.03984833,-85.26056636
0,0.256,1,330A693001,2,52,2,,2,7,1,2,0,,,35.04531934,-85.26971037,35.04378634,-85.26559437
0,0.258,1,330A694001,2,52,2,,2,7,1,2,0,,,35.04324333,-85.26589937,35.04478734,-85.27000438
0,0.063,1,330A695001,2,36,2,,2,7,1,2,0,,,35.04298333,-85.26604137,35.04261333,-85.26505737
0,0.251,1,330A696001,2,52,2,,2,7,1,2,0,,,35.04270533,-85.26619037,35.04422834,-85.27030438
0,0.255,1,330A697001,2,52,2,,2,7,1,2,0,,,35.04368334,-85.27059738,35.04215433,-85.26648937
0,0.253,1,330A698001,2,64,2,,2,0,,2,0,,,35.04160833,-85.26679737,35.04311219,-85.27085991
0.253,0.47,1,330A698001,2,64,2,,2,7,1,2,0,,,35.04311219,-85.27085991,35.04424382,-85.27462174
0.47,0.619,1,330A698001,2,64,2,,2,7,1,2,0,15,,35.04424382,-85.27462174,35.04527734,-85.27671539
0.619,1.009,1,330A698001,2,64,2,30,2,7,1,2,0,15,,35.04527734,-85.27671539,,
0,0.17,1,330A699001,2,64,2,,2,0,,2,0,,,35.04255333,-85.27116238,35.04153539,-85.26842944
0.17,0.372,1,330A699001,2,52,2,,2,0,,2,0,,,35.04153539,-85.26842944,35.04033947,-85.26517761
0.372,0.48,1,330A699001,2,52,2,25,2,7,,2,0,15,,35.04033947,-85.26517761,35.04172408,-85.26434048
0.48,0.623,1,330A699001,2,64,2,25,2,7,,2,0,15,,35.04172408,-85.26434048,35.04360233,-85.26327736
0,0.09,1,330A700001,2,54,2,,2,0,,2,0,,,35.04229433,-85.27290438,35.04171987,-85.27150859
0.09,0.351,1,330A700001,2,64,2,,2,7,1,2,0,,,35.04171987,-85.27150859,,
0,0.25,1,330A701001,2,64,2,,2,7,1,2,0,,,35.03922533,-85.27285038,35.03773332,-85.26884737
0,0.065,1,330A702001,2,64,2,,2,0,,2,0,,,35.03389732,-85.26929138,35.03474782,-85.26883528
0.065,0.654,1,330A702001,2,64,2,25,2,7,1,2,0,,,35.03474782,-85.26883528,35.03920433,-85.27538139
0,0.51,1,330A703001,2,64,2,,2,7,1,2,0,,,35.03555132,-85.26839137,35.03860333,-85.27655939
