"BLM","County","Route","Sp Case","Co. Seq.","I. C. Order","Item Code","Route Feature Desc","Description Code Flag","GPS Elevation","Description Code","Updated By","Updated On","GPS Latitude","GPS Longitude","GPS Code","ID NUMBER","Sub Route","Mile Post","Mile Post Suffix"
0,HAMILTON,0A605,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,657.8,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.026915,-85.29996,STOP SIGN,330A605001,00,,--
0,HAMILTON,0A606,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,658.8,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.029702,-85.295895,STOP SIGN,330A606001,00,,--
0.063,HAMILTON,0A606,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,666,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.030531,-85.295444,087,330A606001,00,,--
0.134,HAMILTON,0A606,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,671.6,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.03146,-85.294934,STOP SIGN,330A606001,00,,--
0,HAMILTON,0A607,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,661.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.032382,-85.29735,STOP SIGN,330A607001,00,,--
0.098,HAMILTON,0A608,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,664,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,34.988229,-85.329137,STOP SIGN,330A608001,00,,--
0,HAMILTON,0A610,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,668.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.033438,-85.295492,STOP SIGN,330A610001,00,,--
0.158,HAMILTON,0A610,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,664,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.032308,-85.297165,STOP SIGN,330A610001,00,,--
0,HAMILTON,0A611,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,661.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.032254,-85.303696,STOP SIGN,330A611001,00,,--
0.151,HAMILTON,0A611,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,663.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.034346,-85.302547,STOP SIGN,330A611001,00,,--
0,HAMILTON,0A612,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,662.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.033876,-85.301314,STOP SIGN,330A612001,00,,--
0.226,HAMILTON,0A612,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,664.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.030883,-85.302911,STOP SIGN,330A612001,00,,--
0,HAMILTON,0A613,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,664,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.029626,-85.302199,STOP SIGN,330A613001,00,,--
0.287,HAMILTON,0A613,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,663.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.033403,-85.300066,STOP SIGN,330A613001,00,,--
0,HAMILTON,0A614,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,659.8,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.0286,-85.301366,STOP SIGN,330A614001,00,,--
0.263,HAMILTON,0A616,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,662.1,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.032882,-85.298668,STOP SIGN,330A616001,00,,--
0.084,HAMILTON,0A618,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,664.4,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.031698,-85.301007,087,330A618001,00,,--
0.159,HAMILTON,0A618,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,663.1,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.032158,-85.302214,087,330A618001,00,,--
0.239,HAMILTON,0A618,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,661.1,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.032658,-85.303486,STOP SIGN,330A618001,00,,--
0.087,HAMILTON,0A619,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,661.7,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.032532,-85.300545,087,330A619001,00,,--
0.164,HAMILTON,0A619,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,659.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.033003,-85.301773,STOP SIGN,330A619001,00,,--
0,HAMILTON,0A620,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,662.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.032985,-85.298948,STOP SIGN,330A620001,00,,--
0,HAMILTON,0A621,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,663.1,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.033249,-85.29966,STOP SIGN,330A621001,00,,--
0,HAMILTON,0A622,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,663.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.033516,-85.300368,STOP SIGN,330A622001,00,,--
0,HAMILTON,0A623,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,662.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.033785,-85.301081,STOP SIGN,330A623001,00,,--
0.074,HAMILTON,0A624,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,665.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.031002,-85.301397,STOP SIGN,330A624001,00,,--
0,HAMILTON,0A626,0-NONE ,1,2,9-OTHER-MINOR,3-WAY STOP,0,657.5,903   3-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.029974,-85.30493,088,330A626001,00,,--
0.034,HAMILTON,0A628,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,660.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.028307,-85.305491,STOP SIGN,330A628001,00,,--
0,HAMILTON,0A629,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,658.8,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.030861,-85.304442,STOP SIGN,330A629001,00,,--
0.147,HAMILTON,0A629,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,663.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.031739,-85.306845,STOP SIGN,330A629001,00,,--
0,HAMILTON,0A631,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,668.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.033519,-85.304405,STOP SIGN,330A631001,00,,--
0.196,HAMILTON,0A631,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,662.4,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.031558,-85.306258,087,330A631001,00,,--
0.261,HAMILTON,0A631,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,655.5,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.030591,-85.306793,STOP SIGN,330A631001,00,,--
0,HAMILTON,0A632,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,656.2,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.030796,-85.307328,STOP SIGN,330A632001,00,,--
0.197,HAMILTON,0A632,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,674.9,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.033554,-85.305859,087,330A632001,00,,--
0.295,HAMILTON,0A632,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,670.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.034848,-85.305125,STOP SIGN,330A632001,00,,--
0,HAMILTON,0A633,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,665.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.031845,-85.30679,STOP SIGN,330A633001,00,,--
0.111,HAMILTON,0A633,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,663.7,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.03256,-85.308672,087,330A633001,00,,--
0.206,HAMILTON,0A633,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,664.4,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.033129,-85.310083,087,330A633001,00,,--
0.268,HAMILTON,0A633,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,663.7,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.0335,-85.311071,087,330A633001,00,,--
0.33,HAMILTON,0A633,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,664,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.033881,-85.312069,087,330A633001,00,,--
0.391,HAMILTON,0A633,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,668,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.034257,-85.313042,STOP SIGN,330A633001,00,,--
0,HAMILTON,0A634,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,669,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.03671,-85.314327,STOP SIGN,330A634001,00,,--
0.133,HAMILTON,0A634,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,668.6,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.0359,-85.312135,087,330A634001,00,,--
0.202,HAMILTON,0A634,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,667,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.035534,-85.311163,087,330A634001,00,,--
0.264,HAMILTON,0A634,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,664.4,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.035161,-85.310152,087,330A634001,00,,--
0.325,HAMILTON,0A634,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,661.4,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.034793,-85.309156,087,330A634001,00,,--
0.385,HAMILTON,0A634,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,664.7,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.03442,-85.308301,087,330A634001,00,,--
0.473,HAMILTON,0A634,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,672.6,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.033913,-85.306799,087,330A634001,00,,--
0.564,HAMILTON,0A634,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,671.6,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.033329,-85.305292,STOP SIGN,330A634001,00,,--
0,HAMILTON,0A635,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,672.2,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.036716,-85.307335,STOP SIGN,330A635001,00,,--
0.201,HAMILTON,0A635,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,669.3,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.035407,-85.305329,087,330A635001,00,,--
0.332,HAMILTON,0A635,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,669.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.033696,-85.304474,STOP SIGN,330A635001,00,,--
0,HAMILTON,0A636,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,667.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.035054,-85.304405,STOP SIGN,330A636001,00,,--
0,HAMILTON,0A639,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,670.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.035621,-85.305895,STOP SIGN,330A639001,00,,--
0.257,HAMILTON,0A639,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,664,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.03222,-85.307749,087,330A639001,00,,--
0.325,HAMILTON,0A639,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,661.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.03118,-85.308328,STOP SIGN,330A639001,00,,--
0,HAMILTON,0A640,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,671.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.034765,-85.306338,STOP SIGN,330A640001,00,,--
0.09,HAMILTON,0A640,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,666,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.035292,-85.307842,087,330A640001,00,,--
0.143,HAMILTON,0A641,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,669.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.035098,-85.307251,STOP SIGN,330A641001,00,,--
0,HAMILTON,0A642,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,663.1,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.023665,-85.31532,STOP SIGN,330A642001,00,,--
0.216,HAMILTON,0A642,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,658.8,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.026513,-85.313736,STOP SIGN,330A642001,00,,--
0.61,HAMILTON,0A642,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,665.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.031441,-85.310841,STOP SIGN,330A642001,00,,--
0.668,HAMILTON,0A642,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,661.7,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.032123,-85.310611,087,330A642001,00,,--
0.99,HAMILTON,0A642,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,667.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.036505,-85.308215,STOP SIGN,330A642001,00,,--
0,HAMILTON,0A643,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,670.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.038462,-85.308346,STOP SIGN,330A643001,00,,--
0.119,HAMILTON,0A643,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,664,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.036875,-85.30922,087,330A643001,00,,--
0.439,HAMILTON,0A643,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,663.7,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.032507,-85.311639,087,330A643001,00,,--
0.5,HAMILTON,0A643,0-NONE ,1,0,9-OTHER-MINOR,4-WAY STOP,0,665.4,904   4-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.03185,-85.31201,089,330A643001,00,,--
0.81,HAMILTON,0A643,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,662.1,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.027752,-85.314263,087,330A643001,00,,--
0.876,HAMILTON,0A643,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,662.7,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.02689,-85.314749,087,330A643001,00,,--
1.016,HAMILTON,0A643,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,659.1,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.025034,-85.315764,087,330A643001,00,,--
0,HAMILTON,0A644,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,672.6,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.040763,-85.308174,STOP SIGN,330A644001,00,,--
0.105,HAMILTON,0A644,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,669.3,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.039428,-85.309029,087,330A644001,00,,--
0.269,HAMILTON,0A644,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,665.7,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.037256,-85.310215,087,330A644001,00,,--
0.589,HAMILTON,0A644,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,665,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.032884,-85.312647,087,330A644001,00,,--
0.65,HAMILTON,0A644,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,667.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.032222,-85.313017,STOP SIGN,330A644001,00,,--
0,HAMILTON,0A645,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,667.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.035079,-85.31259,STOP SIGN,330A645001,00,,--
0.063,HAMILTON,0A645,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,665.7,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.034723,-85.311611,087,330A645001,00,,--
0.125,HAMILTON,0A645,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,665,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.034344,-85.310613,087,330A645001,00,,--
0.182,HAMILTON,0A645,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,662.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.033973,-85.309616,STOP SIGN,330A645001,00,,--
0.064,HAMILTON,0A646,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,676.2,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.0248,-85.318251,087,330A646001,00,,--
0.49,HAMILTON,0A646,0-NONE ,1,0,9-OTHER-MINOR,1-WAY YIELD,0,666.7,908   1-WAY YIELD SIGN,AUTO_INV,3/20/2009 7:47:22 AM,35.024003,-85.311649,YIELD SIGN,330A646001,00,,--
0,HAMILTON,0A647,0-NONE ,1,2,9-OTHER-MINOR,2-WAY STOP,0,663.4,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.026997,-85.312202,087,330A647001,00,,--
0.067,HAMILTON,0A647,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,656.5,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.026123,-85.312718,087,330A647001,00,,--
0.267,HAMILTON,0A647,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,662.1,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.024651,-85.314765,087,330A647001,00,,--
0.453,HAMILTON,0A647,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,674.5,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.025771,-85.317749,STOP SIGN,330A647001,00,,--
0,HAMILTON,0A648,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,674.5,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.041338,-85.314089,STOP SIGN,330A648001,00,,--
0.117,HAMILTON,0A648,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,667.3,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.040612,-85.312172,087,330A648001,00,,--
0.252,HAMILTON,0A648,0-NONE ,1,0,9-OTHER-MINOR,TRAFFIC SIGNAL,0,670.9,905   TRAFFIC SIGNAL,AUTO_INV,3/20/2009 7:47:22 AM,35.039802,-85.310025,080,330A648001,00,,--
0,HAMILTON,0A649,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,667.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.026554,-85.311027,STOP SIGN,330A649001,00,,--
0.136,HAMILTON,0A649,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,660.1,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.027383,-85.313217,087,330A649001,00,,--
0.2,HAMILTON,0A649,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,662.1,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.027752,-85.314263,STOP SIGN,330A649001,00,,--
0.324,HAMILTON,0A649,0-NONE ,1,0,9-OTHER-MINOR,TRAFFIC SIGNAL,0,668,905   TRAFFIC SIGNAL,AUTO_INV,3/20/2009 7:47:22 AM,35.028491,-85.316248,080,330A649001,00,,--
0.46,HAMILTON,0A649,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,665.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.029305,-85.318429,STOP SIGN,330A649001,00,,--
0,HAMILTON,0A650,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,722.8,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.050038,-85.305864,STOP SIGN,330A650001,00,,--
0.176,HAMILTON,0A650,0-NONE ,1,0,9-OTHER-MINOR,3-WAY STOP,0,709.6,903   3-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.04898,-85.303042,088,330A650001,00,,--
0.336,HAMILTON,0A650,0-NONE ,1,0,9-OTHER-MINOR,4-WAY STOP,0,706.4,904   4-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.048009,-85.300468,089,330A650001,00,,--
0.071,HAMILTON,0A651,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,665.4,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.03185,-85.31201,087,330A651001,00,,--
0.193,HAMILTON,0A651,0-NONE ,1,0,9-OTHER-MINOR,TRAFFIC SIGNAL,0,670.6,905   TRAFFIC SIGNAL,AUTO_INV,3/20/2009 7:47:22 AM,35.032582,-85.313983,080,330A651001,00,,--
0.118,HAMILTON,0A652,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,665.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.031546,-85.310819,STOP SIGN,330A652001,00,,--
0,HAMILTON,0A653,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,668.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.038443,-85.309566,STOP SIGN,330A653001,00,,--
0.12,HAMILTON,0A653,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,671.9,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.038471,-85.307452,STOP SIGN,330A653001,00,,--
0,HAMILTON,0A654,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,670.3,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.039146,-85.315287,STOP SIGN,330A654001,00,,--
0.256,HAMILTON,0A654,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,658.8,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.035747,-85.317176,087,330A654001,00,,--
0.275,HAMILTON,0A654,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,656.2,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.035582,-85.317447,087,330A654001,00,,--
0.485,HAMILTON,0A654,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,665.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.033796,-85.315946,STOP SIGN,330A654001,00,,--
0,HAMILTON,0A655,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,665.4,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.037803,-85.320873,STOP SIGN,330A655001,00,,--
0.184,HAMILTON,0A657,0-NONE ,1,0,9-OTHER-MINOR,3-WAY STOP,0,762.5,903   3-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.04581,-85.294653,088,330A657001,00,,--
0.487,HAMILTON,0A657,0-NONE ,1,1,9-OTHER-MINOR,1-WAY STOP,0,722.8,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.043971,-85.289805,STOP SIGN,330A657001,00,,--
0.06,HAMILTON,0A658,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,659.4,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.025409,-85.316761,087,330A658001,00,,--
0.2,HAMILTON,0A658,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,664.7,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.027264,-85.315744,087,330A658001,00,,--
0.266,HAMILTON,0A658,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,664.4,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.028128,-85.315267,087,330A658001,00,,--
0,HAMILTON,0A659,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,661.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.028009,-85.317724,STOP SIGN,330A659001,00,,--
0,HAMILTON,0A660,0-NONE ,1,2,9-OTHER-MINOR,TRAFFIC SIGNAL,0,669.3,905   TRAFFIC SIGNAL,AUTO_INV,3/20/2009 7:47:22 AM,35.027629,-85.316715,080,330A660001,00,,--
0.569,HAMILTON,0A660,0-NONE ,1,0,9-OTHER-MINOR,2-WAY STOP,0,665,902   2-WAY STOP,AUTO_INV,3/20/2009 7:47:22 AM,35.034197,-85.31572,087,330A660001,00,,--
0.889,HAMILTON,0A660,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,670.9,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.038423,-85.313383,STOP SIGN,330A660001,00,,--
0,HAMILTON,0A661,0-NONE ,1,2,9-OTHER-MINOR,TRAFFIC SIGNAL,0,669.3,905   TRAFFIC SIGNAL,AUTO_INV,3/20/2009 7:47:22 AM,35.027629,-85.316715,080,330A661001,00,,--
0.326,HAMILTON,0A661,0-NONE ,1,0,9-OTHER-MINOR,TRAFFIC SIGNAL,0,666.7,905   TRAFFIC SIGNAL,AUTO_INV,3/20/2009 7:47:22 AM,35.025669,-85.311512,080,330A661001,00,,--
0,HAMILTON,0A663,0-NONE ,1,2,9-OTHER-MINOR,1-WAY STOP,0,665.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.027295,-85.310605,STOP SIGN,330A663001,00,,--
0.046,HAMILTON,0A665,0-NONE ,1,0,9-OTHER-MINOR,1-WAY STOP,0,661.7,901   1-WAY STOP ,AUTO_INV,3/20/2009 7:47:22 AM,35.026649,-85.308835,STOP SIGN,330A665001,00,,--
