GRID_ID,ORIG_FID,X,Y,Center_Lat,Center_Long,Ghost_Lat,Ghost_Long
AK-11,556,-85.11174977,35.0475442,35.0458939480982,-85.1169545801019,35.0483693259509,-85.1091473649491
AK-11,556,-85.11494795,35.04161365,,,35.0394735009509,-85.1139446349491
AK-11,556,-85.12215921,35.04424354,,,35.0434183359509,-85.1247615249491
AK-11,556,-85.11896144,35.05017428,,,35.0523144459509,-85.1199648699491
AK-11,556,-85.11174977,35.0475442,,,35.0483693259509,-85.1091473649491
AL-11,557,-85.10453858,35.04491369,35.0432637538728,-85.1097433545741,35.0457386580636,-85.1019361927129
AL-11,557,-85.10773716,35.03898335,,,35.0368431480636,-85.1067340627129
AL-11,557,-85.11494795,35.04161365,,,35.0407885980636,-85.1175502477129
AL-11,557,-85.11174977,35.0475442,,,35.0496844230636,-85.112752977713
AL-11,557,-85.10453858,35.04491369,,,35.0457386580636,-85.1019361927129
AM-11,558,-85.09732787,35.04228278,35.0406331457544,-85.1025326038883,35.0431075971228,-85.0947255030559
AM-11,558,-85.10052685,35.03635264,,,35.0342123871228,-85.0995239730558
AM-11,558,-85.10773716,35.03898335,,,35.0381584521228,-85.1103394380558
AM-11,558,-85.10453858,35.04491369,,,35.0470539621228,-85.1055415680558
AM-11,558,-85.09732787,35.04228278,,,35.0431075971228,-85.0947255030559
AN-11,559,-85.09011764,35.03965145,35.0380021257537,-85.0953223338825,35.0404761121232,-85.0875152930587
AN-11,559,-85.09331702,35.03372151,,,35.0315812021232,-85.0923143630587
AN-11,559,-85.10052685,35.03635264,,,35.0355278971231,-85.1031291080587
AN-11,559,-85.09732787,35.04228278,,,35.0444231071232,-85.0983306380588
AN-11,559,-85.09011764,35.03965145,,,35.0404761121232,-85.0875152930587
AO-11,560,-85.08290789,35.0370197,35.0353706852931,-85.0881125419947,35.0378442073534,-85.0803055640026
AO-11,560,-85.08610766,35.03108996,,,35.0289495973534,-85.0851052190026
AO-11,560,-85.09331702,35.03372151,,,35.0328969223534,-85.0959192590026
AO-11,560,-85.09011764,35.03965145,,,35.0417918323534,-85.0911201890026
AO-11,560,-85.08290789,35.0370197,,,35.0378442073534,-85.0803055640026
AP-11,561,-85.07569861,35.03438754,35.0327388312121,-85.080903225753,35.035211894394,-85.0730963021235
AP-11,561,-85.07889879,35.028458,,,35.026317584394,-85.0778965721235
AP-11,561,-85.08610766,35.03108996,,,35.030265524394,-85.0887098771235
AP-11,561,-85.08290789,35.0370197,,,35.039160134394,-85.0839102221235
AP-11,561,-85.07569861,35.03438754,,,35.035211894394,-85.0730963021235
AQ-11,562,-85.06848982,35.03175496,35.0301065634099,-85.0736943926629,35.032579158295,-85.0658875336685
AQ-11,562,-85.07169039,35.02582563,,,35.023685163295,-85.0706883886685
AQ-11,562,-85.07889879,35.028458,,,35.027633718295,-85.0815009886686
AQ-11,562,-85.07569861,35.03438754,,,35.036528028295,-85.0767007186686
AQ-11,562,-85.06848982,35.03175496,,,35.032579158295,-85.0658875336685
AR-11,563,-85.0612815,35.02912197,35.0274738812105,-85.0664860357414,35.0299460143947,-85.0586792321293
AR-11,563,-85.06448248,35.02319284,,,35.0210523193947,-85.0634807021293
AR-11,563,-85.07169039,35.02582563,,,35.0250015043947,-85.0742925671293
AR-11,563,-85.06848982,35.03175496,,,35.0338954993947,-85.0694917121293
AR-11,563,-85.0612815,35.02912197,,,35.0299460143947,-85.0586792321293
AS-11,564,-85.05407366,35.02648857,35.0248407857502,-85.0592781588538,35.0273124621249,-85.0514714105731
AS-11,564,-85.05727504,35.02055964,,,35.0184190671249,-85.0562734805731
AS-11,564,-85.06448248,35.02319284,,,35.0223688671249,-85.0670846405731
AS-11,564,-85.0612815,35.02912197,,,35.0312625621249,-85.0622831705731
AS-11,564,-85.05407366,35.02648857,,,35.0273124621249,-85.0514714105731
A-10,565,-85.36848698,35.14790226,35.1462410443556,-85.3736935516766,35.1487328678222,-85.3658836941617
A-10,565,-85.37167107,35.14196462,,,35.1398264078222,-85.3706598291617
A-10,565,-85.37889994,35.14457966,,,35.1437489678222,-85.3815031341617
A-10,565,-85.37571626,35.15051751,,,35.1526557428222,-85.3767276141617
A-10,565,-85.36848698,35.14790226,,,35.1487328678222,-85.3658836941617
B-10,566,-85.36125818,35.14528659,35.14362568624,-85.3664647159858,35.14611704188,-85.3586549120071
B-10,566,-85.36444268,35.13934915,,,35.13721088188,-85.3634316620071
B-10,566,-85.37167107,35.14196462,,,35.14113408688,-85.3742742470071
B-10,566,-85.36848698,35.14790226,,,35.15004054688,-85.3694981120071
B-10,566,-85.36125818,35.14528659,,,35.14611704188,-85.3586549120071
C-10,567,-85.35402986,35.1426705,35.1410099057773,-85.3592363590949,35.1435007971114,-85.3514266104525
C-10,567,-85.35721476,35.13673326,,,35.1345949371114,-85.3562039604526
C-10,567,-85.36444268,35.13934915,,,35.1385187721114,-85.3670458404526
C-10,567,-85.36125818,35.14528659,,,35.1474249321113,-85.3622690904525
C-10,567,-85.35402986,35.1426705,,,35.1435007971114,-85.3514266104525
D-10,568,-85.34680201,35.140054,35.1383937085854,-85.3520084771745,35.1408841457073,-85.3441987764128
D-10,568,-85.34998733,35.13411695,,,35.1319785707073,-85.3489767564128
D-10,568,-85.35721476,35.13673326,,,35.1359030357073,-85.3598179014128
D-10,568,-85.35402986,35.1426705,,,35.1448088957073,-85.3550405514127
D-10,568,-85.34680201,35.140054,,,35.1408841457073,-85.3441987764128
E-10,569,-85.33957464,35.13743707,35.1357770907759,-85.3447810740832,35.138267059612,-85.3369714229584
E-10,569,-85.34276036,35.13150022,,,35.129361784612,-85.3417500029584
E-10,569,-85.34998733,35.13411695,,,35.133286879612,-85.3525904579584
E-10,569,-85.34680201,35.140054,,,35.142192454612,-85.3478124779584
E-10,569,-85.33957464,35.13743707,,,35.138267059612,-85.3369714229584
F-10,570,-85.33234775,35.13481973,35.1331600562371,-85.3375541459623,35.1356495668814,-85.3297445520189
F-10,570,-85.33553388,35.12888308,,,35.1267445918814,-85.3345237470189
F-10,570,-85.34276036,35.13150022,,,35.1306703018815,-85.3453634670189
F-10,570,-85.33957464,35.13743707,,,35.1395755768814,-85.3405848870188
F-10,570,-85.33234775,35.13481973,,,35.1356495668814,-85.3297445520189
G-10,571,-85.32512134,35.13220196,35.1305426007746,-85.3303276990716,35.1330316396127,-85.3225181604642
G-10,571,-85.32830787,35.12626551,,,35.1241269646127,-85.3272979554642
G-10,571,-85.33553388,35.12888308,,,35.1280533196127,-85.3381369704642
G-10,571,-85.33234775,35.13481973,,,35.1369582946127,-85.3333577754642
G-10,571,-85.32512134,35.13220196,,,35.1330316396127,-85.3225181604642
H-10,572,-85.3178954,35.12958377,35.1279247243509,-85.3231017266345,35.1304132928246,-85.3152922366827
H-10,572,-85.32108234,35.12364753,,,35.1215089328245,-85.3200726466828
H-10,572,-85.32830787,35.12626551,,,35.1254359028245,-85.3309109416827
H-10,572,-85.32512134,35.13220196,,,35.1343405778246,-85.3261311466827
H-10,572,-85.3178954,35.12958377,,,35.1304132928246,-85.3152922366827
I-10,573,-85.31066994,35.12696517,35.1253064281194,-85.3158762302607,35.1277945409403,-85.3080667948696
I-10,573,-85.31385729,35.12102912,,,35.1188904659403,-85.3128478198696
I-10,573,-85.32108234,35.12364753,,,35.1228180809403,-85.3236853948696
I-10,573,-85.3178954,35.12958377,,,35.1317224409403,-85.3189049848696
I-10,573,-85.31066994,35.12696517,,,35.1277945409403,-85.3080667948696
J-10,574,-85.30344496,35.12434615,35.1226877157725,-85.3086512140543,35.1251753671137,-85.3008418329729
J-10,574,-85.30663271,35.1184103,,,35.1162715921137,-85.3056234579729
J-10,574,-85.31385729,35.12102912,,,35.1201998221137,-85.3164603279729
J-10,574,-85.31066994,35.12696517,,,35.1291038971137,-85.3116793029729
J-10,574,-85.30344496,35.12434615,,,35.1251753671137,-85.3008418329729
K-10,575,-85.29622046,35.12172671,35.1200685862334,-85.3014266759329,35.1225557718833,-85.2936173520336
K-10,575,-85.29940862,35.11579106,,,35.1136522968833,-85.2983995920336
K-10,575,-85.30663271,35.1184103,,,35.1175811568833,-85.3092357270336
K-10,575,-85.30344496,35.12434615,,,35.1264849318833,-85.3044541020336
K-10,575,-85.29622046,35.12172671,,,35.1225557718833,-85.2936173520336
L-10,576,-85.28899643,35.11910685,35.1174490362326,-85.294202615927,35.1199357568837,-85.2863933370365
L-10,576,-85.292185,35.1131714,,,35.1110325818837,-85.2911761920365
L-10,576,-85.29940862,35.11579106,,,35.1149620718837,-85.3020116220365
L-10,576,-85.29622046,35.12172671,,,35.1238655468837,-85.2972293820365
L-10,576,-85.28899643,35.11910685,,,35.1199357568837,-85.2863933370365
M-10,577,-85.28177288,35.11648657,35.1148290657704,-85.2869790290369,35.1173153221148,-85.2791698054816
M-10,577,-85.28496185,35.11055132,,,35.1084124471148,-85.2839532604816
M-10,577,-85.292185,35.1131714,,,35.1123425671148,-85.2947879854816
M-10,577,-85.28899643,35.11910685,,,35.1212457421148,-85.2900051304816
M-10,577,-85.28177288,35.11648657,,,35.1173153221148,-85.2791698054816
N-10,578,-85.27454981,35.11386587,35.1122086757698,-85.2797559190311,35.1146944671151,-85.2719467554845
N-10,578,-85.27773918,35.10793082,,,35.1057918921151,-85.2767308104844
N-10,578,-85.28496185,35.11055132,,,35.1097226421151,-85.2875648154845
N-10,578,-85.28177288,35.11648657,,,35.1186255171151,-85.2827813604845
N-10,578,-85.27454981,35.11386587,,,35.1146944671151,-85.2719467554845
O-10,579,-85.26732721,35.11124475,35.1095878698075,-85.2725332884765,35.1120731900962,-85.2647241707617
O-10,579,-85.270517,35.10530991,,,35.1031709300962,-85.2695088557617
O-10,579,-85.27773918,35.10793082,,,35.1071022950962,-85.2803421257617
O-10,579,-85.27454981,35.11386587,,,35.1160048700962,-85.2755580707617
O-10,579,-85.26732721,35.11124475,,,35.1120731900962,-85.2647241707617
P-10,580,-85.2601051,35.10862322,35.1069666426524,-85.2653111383365,35.1094515086738,-85.2575020808318
P-10,580,-85.26329529,35.10268857,,,35.1005495336738,-85.2622873658317
P-10,580,-85.270517,35.10530991,,,35.1044815436738,-85.2731199308318
P-10,580,-85.26732721,35.11124475,,,35.1133838036738,-85.2683352458318
P-10,580,-85.2601051,35.10862322,,,35.1094515086738,-85.2575020808318
Q-10,581,-85.25288346,35.10600127,35.1043450007677,-85.2580894640137,35.1068294046161,-85.2502804579931
Q-10,581,-85.25607405,35.10006682,,,35.0979277296161,-85.2550663429931
Q-10,581,-85.26329529,35.10268857,,,35.1018603546161,-85.2658982029931
Q-10,581,-85.2601051,35.10862322,,,35.1107623296161,-85.2611129179931
Q-10,581,-85.25288346,35.10600127,,,35.1068294046161,-85.2502804579931
R-10,582,-85.2456623,35.1033789,35.1017229412281,-85.2508682658917,35.1042068793859,-85.2430593170541
R-10,582,-85.2488533,35.09744465,,,35.0953055043859,-85.2478458170541
R-10,582,-85.25607405,35.10006682,,,35.0992387593859,-85.2586769420541
R-10,582,-85.25288346,35.10600127,,,35.1081404343859,-85.2538910570542
R-10,582,-85.2456623,35.1033789,,,35.1042068793859,-85.2430593170541
S-10,583,-85.23844161,35.10075611,35.0991004612273,-85.2436475458859,35.1015839343863,-85.2358386420571
S-10,583,-85.24163302,35.09482206,,,35.0926828593863,-85.2406257570571
S-10,583,-85.2488533,35.09744465,,,35.0966167443863,-85.2514561770571
S-10,583,-85.2456623,35.1033789,,,35.1055181193863,-85.2466696770571
S-10,583,-85.23844161,35.10075611,,,35.1015839343863,-85.2358386420571
T-10,584,-85.23122141,35.09813291,35.0964775657657,-85.2364273039963,35.0989605821172,-85.2286184630018
T-10,584,-85.23441322,35.09219906,,,35.0900598071172,-85.2334061780018
T-10,584,-85.24163302,35.09482206,,,35.0939943071172,-85.2442358780018
T-10,584,-85.23844161,35.10075611,,,35.1028953821172,-85.2394487630018
T-10,584,-85.23122141,35.09813291,,,35.0989605821172,-85.2286184630018
U-10,585,-85.22400168,35.09550928,35.0938542507649,-85.2292075389905,35.0963367946175,-85.2213987505047
U-10,585,-85.22719389,35.08957563,,,35.0874363196175,-85.2261870655047
U-10,585,-85.23441322,35.09219906,,,35.0913714646175,-85.2370160605047
U-10,585,-85.23122141,35.09813291,,,35.1002722396175,-85.2322283455048
U-10,585,-85.22400168,35.09550928,,,35.0963367946175,-85.2213987505047
V-10,586,-85.21678243,35.09288524,35.0912305162251,-85.2219882508683,35.0937126018874,-85.2141795195659
V-10,586,-85.21997505,35.08695179,,,35.0848124268874,-85.2189684495659
V-10,586,-85.22719389,35.08957563,,,35.0887481868874,-85.2297967095659
V-10,586,-85.22400168,35.09550928,,,35.0976486618874,-85.2250083945659
V-10,586,-85.21678243,35.09288524,,,35.0937126018874,-85.2141795195659
W-10,587,-85.20956366,35.09026079,35.0886063707636,-85.214769443979,35.0910879996182,-85.2069607680105
W-10,587,-85.21275668,35.08432754,,,35.0821881246182,-85.2117502980105
W-10,587,-85.21997505,35.08695179,,,35.0861244996182,-85.2225778530105
W-10,587,-85.21678243,35.09288524,,,35.0950246746182,-85.2177889230105
W-10,587,-85.20956366,35.09026079,,,35.0910879996182,-85.2069607680105
X-10,588,-85.20234537,35.08763591,35.0859818057629,-85.2075511139732,35.0884629621186,-85.1997424980134
X-10,588,-85.20553879,35.08170286,,,35.0795633871186,-85.2045326280134
X-10,588,-85.21275668,35.08432754,,,35.0835004071186,-85.2153594630134
X-10,588,-85.20956366,35.09026079,,,35.0924002821186,-85.2105699330134
X-10,588,-85.20234537,35.08763591,,,35.0884629621186,-85.1997424980134
Y-10,589,-85.19512756,35.08501062,35.0833568207622,-85.2003332639674,35.0858375196189,-85.1925247080163
Y-10,589,-85.19832138,35.07907777,,,35.0769382446189,-85.1973154380163
Y-10,589,-85.20553879,35.08170286,,,35.0808758796189,-85.2081415530163
Y-10,589,-85.20234537,35.08763591,,,35.0897754546189,-85.2033514230163
Y-10,589,-85.19512756,35.08501062,,,35.0858375196189,-85.1925247080163
Z-10,590,-85.18791022,35.08238491,35.0807314212221,-85.1931158908449,35.0832116543889,-85.1853073845776
Z-10,590,-85.19110445,35.07645226,,,35.074312679389,-85.1900987295776
Z-10,590,-85.19832138,35.07907777,,,35.0782509443889,-85.2009241245776
Z-10,590,-85.19512756,35.08501062,,,35.0871502193889,-85.1961333945776
Z-10,590,-85.18791022,35.08238491,,,35.0832116543889,-85.1853073845776
AA-10,591,-85.18069336,35.07975879,35.0781056062214,-85.185898995839,35.0805853818893,-85.1780905420805
AA-10,591,-85.183888,35.07382634,,,35.0716867068893,-85.1828825020805
AA-10,591,-85.19110445,35.07645226,,,35.0756255868893,-85.1937071770805
AA-10,591,-85.18791022,35.08238491,,,35.0845245618893,-85.1889158320805
AA-10,591,-85.18069336,35.07975879,,,35.0805853818893,-85.1780905420805
AB-10,592,-85.17347698,35.07713224,35.075479373877,-85.1786825796315,35.0779586730615,-85.1708741801843
AB-10,592,-85.17667202,35.0712,,,35.0690603130615,-85.1756667401843
AB-10,592,-85.183888,35.07382634,,,35.0729998230615,-85.1864907101843
AB-10,592,-85.18069336,35.07975879,,,35.0818984980615,-85.1816987501843
AB-10,592,-85.17347698,35.07713224,,,35.0779586730615,-85.1708741801843
AC-10,593,-85.16626108,35.07450528,35.0728527207593,-85.1714666389443,35.0753315596203,-85.1636583005278
AC-10,593,-85.16945652,35.06857324,,,35.0664334996203,-85.1684514605278
AC-10,593,-85.17667202,35.0712,,,35.0703736396203,-85.1792747105278
AC-10,593,-85.17347698,35.07713224,,,35.0792719996203,-85.1744821505278
AC-10,593,-85.16626108,35.07450528,,,35.0753315596203,-85.1636583005278
AD-10,594,-85.15904566,35.07187791,35.070225653102,-85.1642511801402,35.072704038449,-85.1564428999299
AD-10,594,-85.16224151,35.06594606,,,35.063806263449,-85.1612366749299
AD-10,594,-85.16945652,35.06857324,,,35.067747033449,-85.1720591899299
AD-10,594,-85.16626108,35.07450528,,,35.076645093449,-85.1672660299299
AD-10,594,-85.15904566,35.07187791,,,35.072704038449,-85.1564428999299
AE-10,595,-85.15183072,35.06925012,35.0675981702977,-85.15703620205,35.0700760948512,-85.149227978975
AE-10,595,-85.15502696,35.06331847,,,35.0611786198512,-85.154022338975
AE-10,595,-85.16224151,35.06594606,,,35.0651200048512,-85.164844163975
AE-10,595,-85.15904566,35.07187791,,,35.0740177798512,-85.160050388975
AE-10,595,-85.15183072,35.06925012,,,35.0700760948512,-85.149227978975
AF-10,596,-85.14461625,35.06662191,35.0649702743349,-85.1498216964907,35.0674477278326,-85.1420135267547
AF-10,596,-85.1478129,35.06069047,,,35.0585505678326,-85.1468085017547
AF-10,596,-85.15502696,35.06331847,,,35.0624925678326,-85.1576295917547
AF-10,596,-85.15183072,35.06925012,,,35.0713900428326,-85.1528352317547
AF-10,596,-85.14461625,35.06662191,,,35.0674477278326,-85.1420135267547
AG-10,597,-85.13740227,35.06399329,35.0623419576393,-85.1426076732404,35.0648189561804,-85.1347995683798
AG-10,597,-85.14059932,35.05806204,,,35.0559220811804,-85.1395951433798
AG-10,597,-85.1478129,35.06069047,,,35.0598647261804,-85.1504155133798
AG-10,597,-85.14461625,35.06662191,,,35.0687618861804,-85.1456205383798
AG-10,597,-85.13740227,35.06399329,,,35.0648189561804,-85.1347995683798
AH-10,598,-85.13018876,35.06136425,35.0597132288733,-85.1353941295962,35.0621897605633,-85.1275860752019
AH-10,598,-85.13338621,35.05543321,,,35.0532932005633,-85.1323822502019
AH-10,598,-85.14059932,35.05806204,,,35.0572364455633,-85.1432019152019
AH-10,598,-85.13740227,35.06399329,,,35.0661333205633,-85.1384063402019
AH-10,598,-85.13018876,35.06136425,,,35.0621897605633,-85.1275860752019
AI-10,599,-85.12297574,35.05873479,35.0570840807552,-85.1281810639097,35.0595601446224,-85.1203730780452
AI-10,599,-85.12617359,35.05280395,,,35.0506638846224,-85.1251698530452
AI-10,599,-85.13338621,35.05543321,,,35.0546077746224,-85.1359887830452
AI-10,599,-85.13018876,35.06136425,,,35.0635043346224,-85.1311926080452
AI-10,599,-85.12297574,35.05873479,,,35.0595601446224,-85.1203730780452
AJ-10,600,-85.11576319,35.05610492,35.0544545157545,-85.120968478904,35.0569301221228,-85.113160545548
AJ-10,600,-85.11896144,35.05017428,,,35.0480341621227,-85.117957920548
AJ-10,600,-85.12617359,35.05280395,,,35.0519786671227,-85.128776145548
AJ-10,600,-85.12297574,35.05873479,,,35.0608749271228,-85.123979370548
AJ-10,600,-85.11576319,35.05610492,,,35.0569301221228,-85.113160545548
AK-10,601,-85.10855111,35.05347463,35.0518245393315,-85.1137563664608,35.0542996753343,-85.1059484817696
AK-10,601,-85.11174977,35.0475442,,,35.0454040303343,-85.1107464717696
AK-10,601,-85.11896144,35.05017428,,,35.0493491503343,-85.1215639767696
AK-10,601,-85.11576319,35.05610492,,,35.0582451103343,-85.1167666017696
AK-10,601,-85.10855111,35.05347463,,,35.0542996753343,-85.1059484817696
AL-10,602,-85.10133952,35.05084393,35.0491941426353,-85.1065447332123,35.0516688236823,-85.0987369133938
AL-10,602,-85.10453858,35.04491369,,,35.0427734636823,-85.1035355033939
AL-10,602,-85.11174977,35.0475442,,,35.0467192286823,-85.1143522883939
AL-10,602,-85.10855111,35.05347463,,,35.0556148736823,-85.1095542983938
AL-10,602,-85.10133952,35.05084393,,,35.0516688236823,-85.0987369133938
AM-10,603,-85.09412841,35.04821281,35.0465633338702,-85.0993335845667,35.0490375480649,-85.0915258227167
AM-10,603,-85.09732787,35.04228278,,,35.0401425030649,-85.0963250127167
AM-10,603,-85.10453858,35.04491369,,,35.0440888680649,-85.1071410777167
AM-10,603,-85.10133952,35.05084393,,,35.0529842280649,-85.1023424877167
AM-10,603,-85.09412841,35.04821281,,,35.0490375480649,-85.0915258227167
AN-10,604,-85.08691778,35.04558128,35.0439321107517,-85.0921229138809,35.0464058646242,-85.0843152130596
AN-10,604,-85.09011764,35.03965145,,,35.0375111196242,-85.0891150030596
AN-10,604,-85.09732787,35.04228278,,,35.0414581146242,-85.0999303480596
AN-10,604,-85.09412841,35.04821281,,,35.0503531596242,-85.0951311580596
AN-10,604,-85.08691778,35.04558128,,,35.0464058646242,-85.0843152130596
AO-10,605,-85.07970763,35.04294933,35.041300470751,-85.0849127238751,35.0437737596245,-85.0771050830624
AO-10,605,-85.08290789,35.0370197,,,35.0348793146245,-85.0819054730625
AO-10,605,-85.09011764,35.03965145,,,35.0388269396245,-85.0927200980624
AO-10,605,-85.08691778,35.04558128,,,35.0477216846245,-85.0879203080624
AO-10,605,-85.07970763,35.04294933,,,35.0437737596245,-85.0771050830624
AP-10,606,-85.07249795,35.04031697,35.0386684157503,-85.0777030088694,35.0411412471249,-85.0698954205653
AP-10,606,-85.07569861,35.03438754,,,35.0322471021249,-85.0746964105653
AP-10,606,-85.08290789,35.0370197,,,35.0361953421249,-85.0855103305653
AP-10,606,-85.07970763,35.04294933,,,35.0450897871249,-85.0807099405653
AP-10,606,-85.07249795,35.04031697,,,35.0411412471249,-85.0698954205653
AQ-10,607,-85.06528876,35.03768419,35.0360359457496,-85.0704937738636,35.0385083121252,-85.0626862530682
AQ-10,607,-85.06848982,35.03175496,,,35.0296144671252,-85.0674878430682
AQ-10,607,-85.07569861,35.03438754,,,35.0335633371252,-85.0783010280682
AQ-10,607,-85.07249795,35.04031697,,,35.0424574821252,-85.0735000380682
AQ-10,607,-85.06528876,35.03768419,,,35.0385083121252,-85.0626862530682
AR-10,608,-85.05808004,35.035051,35.0334030607489,-85.0632850188579,35.0358749696256,-85.055477550571
AR-10,608,-85.0612815,35.02912197,,,35.0269814246256,-85.060279740571
AR-10,608,-85.06848982,35.03175496,,,35.0309309096256,-85.071092220571
AR-10,608,-85.06528876,35.03768419,,,35.0398247546256,-85.066290630571
AR-10,608,-85.05808004,35.035051,,,35.0358749696256,-85.055477550571
AS-10,609,-85.05087181,35.0324174,35.0307697652887,-85.0560767419705,35.0332412173557,-85.0482693440148
AS-10,609,-85.05407366,35.02648857,,,35.0243479723557,-85.0530721190147
AS-10,609,-85.0612815,35.02912197,,,35.0282980723557,-85.0638838790147
AS-10,609,-85.05808004,35.035051,,,35.0371916173557,-85.0590816890147
AS-10,609,-85.05087181,35.0324174,,,35.0332412173557,-85.0482693440148
D-9,610,-85.34361622,35.14599094,35.1443308043516,-85.348823131657,35.1468210078242,-85.3410127641715
D-9,610,-85.34680201,35.140054,,,35.1379155978242,-85.3457914491715
D-9,610,-85.35402986,35.1426705,,,35.1418403478242,-85.3566332241715
D-9,610,-85.35084448,35.14860765,,,35.1507460728242,-85.3518551541715
D-9,610,-85.34361622,35.14599094,,,35.1468210078242,-85.3410127641715
E-9,611,-85.33638845,35.14337381,35.1417139857739,-85.3415953190817,35.144203722113,-85.3337850154592
E-9,611,-85.33957464,35.13743707,,,35.135298612113,-85.3385643004592
E-9,611,-85.34680201,35.140054,,,35.139224007113,-85.3494053554592
E-9,611,-85.34361622,35.14599094,,,35.148129417113,-85.3446266704592
E-9,611,-85.33638845,35.14337381,,,35.144203722113,-85.3337850154592
F-9,612,-85.32916115,35.14075627,35.139096751235,-85.3343679859607,35.1415860293825,-85.3265577320197
F-9,612,-85.33234775,35.13481973,,,35.1326812193825,-85.3313376320197
F-9,612,-85.33957464,35.13743707,,,35.1366072293825,-85.3421779670196
F-9,612,-85.33638845,35.14337381,,,35.1455123393825,-85.3373986820197
F-9,612,-85.32916115,35.14075627,,,35.1415860293825,-85.3265577320197
G-9,613,-85.32193433,35.1381383,35.1364790962342,-85.3271411309547,35.1389679018829,-85.3193309295226
G-9,613,-85.32512134,35.13220196,,,35.1300633918829,-85.3241114445226
G-9,613,-85.33234775,35.13481973,,,35.1339900468829,-85.3349510595226
G-9,613,-85.32916115,35.14075627,,,35.1428948568829,-85.3301711595227
G-9,613,-85.32193433,35.1381383,,,35.1389679018829,-85.3193309295226
H-9,614,-85.31470798,35.13551992,35.1338610181181,-85.3199147502649,35.1363493709409,-85.3121045948675
H-9,614,-85.3178954,35.12958377,,,35.1274451459409,-85.3168857248675
H-9,614,-85.32512134,35.13220196,,,35.1313724309409,-85.3277246348675
H-9,614,-85.32193433,35.1381383,,,35.1402769409409,-85.3229441198676
H-9,614,-85.31470798,35.13551992,,,35.1363493709409,-85.3121045948675
I-9,615,-85.30748212,35.13290112,35.1312425257713,-85.3126888490585,35.1337304171144,-85.3048787554708
I-9,615,-85.31066994,35.12696517,,,35.1248264921144,-85.3096604854708
I-9,615,-85.3178954,35.12958377,,,35.1287543921144,-85.3204986754708
I-9,615,-85.31470798,35.13551992,,,35.1376586171144,-85.3157175454708
I-9,615,-85.30748212,35.13290112,,,35.1337304171144,-85.3048787554708
J-9,616,-85.30025673,35.13028189,35.1286236143476,-85.3054634266209,35.1311110278262,-85.2976533816896
J-9,616,-85.30344496,35.12434615,,,35.1222074178262,-85.3024357266896
J-9,616,-85.31066994,35.12696517,,,35.1261359478262,-85.3132731966896
J-9,616,-85.30748212,35.13290112,,,35.1350398728262,-85.3084914666896
J-9,616,-85.30025673,35.13028189,,,35.1311110278262,-85.2976533816896
K-9,617,-85.29303182,35.12766225,35.1260042812313,-85.2982384809312,35.1284912343844,-85.2904284895344
K-9,617,-85.29622046,35.12172671,,,35.1195879243844,-85.2952114495344
K-9,617,-85.30344496,35.12434615,,,35.1235170843844,-85.3060481995344
K-9,617,-85.30025673,35.13028189,,,35.1324206943844,-85.3012658545344
K-9,617,-85.29303182,35.12766225,,,35.1284912343844,-85.2904284895344
L-9,618,-85.28580739,35.12504219,35.1233845307691,-85.2910140140411,35.1258710196154,-85.2832040779795
L-9,618,-85.28899643,35.11910685,,,35.1169680096154,-85.2879876379795
L-9,618,-85.29622046,35.12172671,,,35.1208977996154,-85.2988236829795
