Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,Unix,precipIntensity,humidity,Prediction,Probability
8,2,0,1,0,0,1,0,0,1,134,23,21,0,7,23,1517749200,0.175,0.92,0,0.0004930794239044189
12,3,0,1,0,0,1,0,0,1,134,23,21,0,7,23,1517763600,0.005,0.92,0,0.0017014145851135254
16,4,0,1,0,1,0,0,0,0,134,23,21,0,7,23,1517778000,0.0,0.87,0,0.009155809879302979
20,1,0,1,0,1,0,0,0,0,134,23,21,0,7,23,1517792400,0.0,0.8,0,0.011857271194458008
23,1,0,1,0,1,0,0,0,0,134,23,21,0,7,23,1517803200,0.0,0.85,0,0.017311394214630127
0,1,0,1,0,1,0,0,0,0,135,24,21,0,7,20,1517720400,0.0,0.37,0,0.0009159743785858154
4,1,0,1,0,0,1,0,0,1,135,24,21,0,7,20,1517734800,0.043,0.81,0,0.0005852580070495605
8,2,0,1,0,0,1,0,0,1,135,24,21,0,7,20,1517749200,0.176,0.92,0,0.0004734992980957031
12,3,0,1,0,0,1,0,0,1,135,24,21,0,7,20,1517763600,0.005,0.92,0,0.0008634328842163086
16,4,0,1,0,1,0,0,0,0,135,24,21,0,7,20,1517778000,0.0,0.86,0,0.0019707083702087402
20,1,0,1,0,1,0,0,0,0,135,24,21,0,7,20,1517792400,0.0,0.79,0,0.002258777618408203
23,1,0,1,0,1,0,0,0,0,135,24,21,0,7,20,1517803200,0.0,0.85,0,0.0027991533279418945
0,1,0,1,0,1,0,0,0,0,136,25,21,0,7,21,1517720400,0.0,0.36,0,0.001089930534362793
4,1,0,1,0,0,1,0,0,1,136,25,21,0,7,21,1517734800,0.043,0.8,0,0.0006206035614013672
8,2,0,1,0,0,1,0,0,1,136,25,21,0,7,21,1517749200,0.177,0.91,0,0.0004776418209075928
12,3,0,1,0,0,1,0,0,1,136,25,21,0,7,21,1517763600,0.004,0.91,0,0.0010233521461486816
16,4,0,1,0,1,0,0,0,0,136,25,21,0,7,21,1517778000,0.0,0.86,0,0.0028525888919830322
20,1,0,1,0,1,0,0,0,0,136,25,21,0,7,21,1517792400,0.0,0.79,0,0.0033760666847229004
23,1,0,1,0,1,0,0,0,0,136,25,21,0,7,21,1517803200,0.0,0.84,0,0.004343003034591675
0,1,0,1,0,1,0,0,0,0,137,26,21,0,7,21,1517720400,0.0,0.36,0,0.0010779798030853271
4,1,0,1,0,0,1,0,0,1,137,26,21,0,7,21,1517734800,0.043,0.8,0,0.0006183981895446777
8,2,0,1,0,0,1,0,0,1,137,26,21,0,7,21,1517749200,0.178,0.91,0,0.00047707557678222656
12,3,0,1,0,0,1,0,0,1,137,26,21,0,7,21,1517763600,0.004,0.91,0,0.0010132789611816406
16,4,0,1,0,1,0,0,0,0,137,26,21,0,7,21,1517778000,0.0,0.85,0,0.0027617216110229492
20,1,0,1,0,1,0,0,0,0,137,26,21,0,7,21,1517792400,0.0,0.79,0,0.0032927095890045166
23,1,0,1,0,1,0,0,0,0,137,26,21,0,7,21,1517803200,0.0,0.83,0,0.004175961017608643
0,1,0,1,0,1,0,0,0,0,138,27,21,0,7,21,1517720400,0.0,0.36,0,0.0010662674903869629
4,1,0,1,0,0,1,0,0,1,138,27,21,0,7,21,1517734800,0.043,0.8,0,0.0006161630153656006
8,2,0,1,0,0,1,0,0,1,138,27,21,0,7,21,1517749200,0.179,0.91,0,0.00047647953033447266
12,3,0,1,0,0,1,0,0,1,138,27,21,0,7,21,1517763600,0.004,0.91,0,0.0010034441947937012
16,4,0,1,0,1,0,0,0,0,138,27,21,0,7,21,1517778000,0.0,0.85,0,0.0026998817920684814
20,1,0,1,0,1,0,0,0,0,138,27,21,0,7,21,1517792400,0.0,0.79,0,0.003212153911590576
23,1,0,1,0,1,0,0,0,0,138,27,21,0,7,21,1517803200,0.0,0.83,0,0.004063010215759277
0,1,0,1,0,1,0,0,0,0,139,28,21,0,2,12,1517720400,0.0,0.36,1,0.9998694062232971
4,1,0,1,0,0,1,0,0,1,139,28,21,0,2,12,1517734800,0.042,0.8,1,0.9998694062232971
8,2,0,1,0,0,1,0,0,1,139,28,21,0,2,12,1517749200,0.18,0.91,1,0.9998694658279419
12,3,0,1,0,0,1,0,0,1,139,28,21,0,2,12,1517763600,0.004,0.91,1,0.9998694062232971
16,4,0,1,0,1,0,0,0,0,139,28,21,0,2,12,1517778000,0.0,0.85,1,0.9998694062232971
20,1,0,1,0,1,0,0,0,0,139,28,21,0,2,12,1517792400,0.0,0.79,1,0.9998694062232971
23,1,0,1,0,1,0,0,0,0,139,28,21,0,2,12,1517803200,0.0,0.83,1,0.9998694062232971
0,1,0,1,0,1,0,0,0,0,140,29,21,1,2,8,1517720400,0.0,0.36,1,0.999823808670044
4,1,0,1,0,0,1,0,0,1,140,29,21,1,2,8,1517734800,0.042,0.8,1,0.9994277954101562
8,2,0,1,0,0,1,0,0,1,140,29,21,1,2,8,1517749200,0.181,0.91,0,0.1194944977760315
12,3,0,1,0,0,1,0,0,1,140,29,21,1,2,8,1517763600,0.004,0.91,1,0.9997994303703308
16,4,0,1,0,1,0,0,0,0,140,29,21,1,2,8,1517778000,0.0,0.85,1,0.999850869178772
20,1,0,1,0,1,0,0,0,0,140,29,21,1,2,8,1517792400,0.0,0.79,1,0.9998526573181152
23,1,0,1,0,1,0,0,0,0,140,29,21,1,2,8,1517803200,0.0,0.83,1,0.999854564666748
0,1,0,1,0,1,0,0,0,0,141,30,21,1,2,2,1517720400,0.0,0.36,1,0.9991791844367981
4,1,0,1,0,0,1,0,0,1,141,30,21,1,2,2,1517734800,0.042,0.8,1,0.9259063005447388
8,2,0,1,0,0,1,0,0,1,141,30,21,1,2,2,1517749200,0.182,0.91,0,0.0023331940174102783
12,3,0,1,0,0,1,0,0,1,141,30,21,1,2,2,1517763600,0.004,0.91,1,0.9984267354011536
16,4,0,1,0,1,0,0,0,0,141,30,21,1,2,2,1517778000,0.0,0.85,1,0.9997081756591797
20,1,0,1,0,1,0,0,0,0,141,30,21,1,2,2,1517792400,0.0,0.79,1,0.9997303485870361
23,1,0,1,0,1,0,0,0,0,141,30,21,1,2,2,1517803200,0.0,0.84,1,0.999754011631012
0,1,0,1,0,1,0,0,0,0,142,31,21,0,7,7,1517720400,0.0,0.36,0,0.0004691779613494873
4,1,0,1,0,0,1,0,0,1,142,31,21,0,7,7,1517734800,0.042,0.81,0,0.0004584193229675293
8,2,0,1,0,0,1,0,0,1,142,31,21,0,7,7,1517749200,0.184,0.91,0,0.0004501640796661377
12,3,0,1,0,0,1,0,0,1,142,31,21,0,7,7,1517763600,0.004,0.91,0,0.0004684925079345703
16,4,0,1,0,1,0,0,0,0,142,31,21,0,7,7,1517778000,0.0,0.86,0,0.00048533082008361816
20,1,0,1,0,1,0,0,0,0,142,31,21,0,7,7,1517792400,0.0,0.79,0,0.0004882514476776123
23,1,0,1,0,1,0,0,0,0,142,31,21,0,7,7,1517803200,0.0,0.84,0,0.0004925429821014404
0,1,0,1,0,1,0,0,0,0,143,32,21,0,7,6,1517720400,0.0,0.35,0,0.0004655122756958008
4,1,0,1,0,0,1,0,0,1,143,32,21,0,7,6,1517734800,0.042,0.81,0,0.00045675039291381836
8,2,0,1,0,0,1,0,0,1,143,32,21,0,7,6,1517749200,0.185,0.91,0,0.00044968724250793457
12,3,0,1,0,0,1,0,0,1,143,32,21,0,7,6,1517763600,0.004,0.91,0,0.00046509504318237305
16,4,0,1,0,1,0,0,0,0,143,32,21,0,7,6,1517778000,0.0,0.86,0,0.00047850608825683594
20,1,0,1,0,1,0,0,0,0,143,32,21,0,7,6,1517792400,0.0,0.79,0,0.0004807412624359131
23,1,0,1,0,1,0,0,0,0,143,32,21,0,7,6,1517803200,0.0,0.84,0,0.00048422813415527344
0,1,0,1,0,1,0,0,0,0,144,33,21,0,7,7,1517720400,0.0,0.36,0,0.00046879053115844727
4,1,0,1,0,0,1,0,0,1,144,33,21,0,7,7,1517734800,0.04,0.81,0,0.0004585087299346924
8,2,0,1,0,0,1,0,0,1,144,33,21,0,7,7,1517749200,0.187,0.92,0,0.0004501044750213623
12,3,0,1,0,0,1,0,0,1,144,33,21,0,7,7,1517763600,0.004,0.91,0,0.00046822428703308105
16,4,0,1,0,1,0,0,0,0,144,33,21,0,7,7,1517778000,0.0,0.86,0,0.00048464536666870117
20,1,0,1,0,1,0,0,0,0,144,33,21,0,7,7,1517792400,0.0,0.8,0,0.0004876554012298584
23,1,0,1,0,1,0,0,0,0,144,33,21,0,7,7,1517803200,0.0,0.84,0,0.000491708517074585
0,1,0,1,0,1,0,0,0,0,145,34,21,0,7,1,1517720400,0.0,0.35,0,0.0004552602767944336
4,1,0,1,0,0,1,0,0,1,145,34,21,0,7,1,1517734800,0.04,0.81,0,0.00045162439346313477
8,2,0,1,0,0,1,0,0,1,145,34,21,0,7,1,1517749200,0.188,0.91,0,0.00044792890548706055
12,3,0,1,0,0,1,0,0,1,145,34,21,0,7,1,1517763600,0.004,0.91,0,0.0004550814628601074
16,4,0,1,0,1,0,0,0,0,145,34,21,0,7,1,1517778000,0.0,0.86,0,0.0004601776599884033
20,1,0,1,0,1,0,0,0,0,145,34,21,0,7,1,1517792400,0.0,0.8,0,0.0004610121250152588
23,1,0,1,0,1,0,0,0,0,145,34,21,0,7,1,1517803200,0.0,0.84,0,0.0004621148109436035
0,1,0,1,0,1,0,0,0,0,146,35,21,0,7,5,1517720400,0.0,0.35,0,0.0004623830318450928
4,1,0,1,0,0,1,0,0,1,146,35,21,0,7,5,1517734800,0.04,0.81,0,0.00045540928840637207
8,2,0,1,0,0,1,0,0,1,146,35,21,0,7,5,1517749200,0.189,0.92,0,0.00044912099838256836
12,3,0,1,0,0,1,1,0,1,146,35,21,0,7,5,1517763600,0.004,0.91,0,0.00045794248580932617
16,4,0,1,0,1,0,0,0,0,146,35,21,0,7,5,1517778000,0.0,0.86,0,0.00047260522842407227
20,1,0,1,0,1,0,0,0,0,146,35,21,0,7,5,1517792400,0.0,0.8,0,0.00047451257705688477
23,1,0,1,0,1,0,0,0,0,146,35,21,0,7,5,1517803200,0.0,0.84,0,0.00047701597213745117
0,1,0,1,0,1,0,0,0,0,147,36,21,0,7,6,1517720400,0.0,0.36,0,0.00046497583389282227
4,1,0,1,0,0,1,0,0,1,147,36,21,0,7,6,1517734800,0.039,0.81,0,0.00045678019523620605
8,2,0,1,0,0,1,0,0,1,147,36,21,0,7,6,1517749200,0.19,0.92,0,0.0004494786262512207
12,3,0,1,0,0,0,1,0,0,147,36,21,0,7,6,1517763600,0.003,0.92,0,0.0004667937755584717
16,4,0,1,0,1,0,0,0,0,147,36,21,0,7,6,1517778000,0.0,0.86,0,0.0004774630069732666
20,1,0,1,0,1,0,0,0,0,147,36,21,0,7,6,1517792400,0.0,0.8,0,0.00047972798347473145
23,1,0,1,0,1,0,0,0,0,147,36,21,0,7,6,1517803200,0.0,0.84,0,0.00048291683197021484
0,1,0,1,0,1,0,0,0,0,148,37,21,0,7,3,1517720400,0.0,0.36,0,0.00045803189277648926
4,1,0,1,0,0,1,0,0,1,148,37,21,0,7,3,1517734800,0.039,0.81,0,0.0004531443119049072
8,2,0,1,0,0,1,0,0,1,148,37,21,0,7,3,1517749200,0.191,0.92,0,0.00044843554496765137
12,3,0,1,0,0,0,1,0,0,148,37,21,0,7,3,1517763600,0.003,0.92,0,0.0004589259624481201
16,4,0,1,0,1,0,0,0,0,148,37,21,0,7,3,1517778000,0.0,0.86,0,0.0004648268222808838
20,1,0,1,0,1,0,0,0,0,148,37,21,0,7,3,1517792400,0.0,0.8,0,0.0004661083221435547
23,1,0,1,0,1,0,0,0,0,148,37,21,0,7,3,1517803200,0.0,0.84,0,0.00046771764755249023
0,1,0,1,0,1,0,0,0,0,150,8,20,0,0,1,1517720400,0.0,0.37,1,0.9998694062232971
4,1,0,1,0,0,1,0,0,1,150,8,20,0,0,1,1517734800,0.052,0.8,1,0.9998694062232971
8,2,0,1,0,0,1,0,0,1,150,8,20,0,0,1,1517749200,0.158,0.9,1,0.9998693466186523
12,3,0,1,0,0,1,0,0,1,150,8,20,0,0,1,1517763600,0.007,0.9,1,0.9998694658279419
16,4,0,1,0,1,0,0,0,0,150,8,20,0,0,1,1517778000,0.0,0.86,1,0.9998694062232971
20,1,0,1,0,1,0,0,0,0,150,8,20,0,0,1,1517792400,0.0,0.78,1,0.9998694062232971
23,1,0,1,0,1,0,0,0,0,150,8,20,0,0,1,1517803200,0.0,0.84,1,0.9998694062232971
0,1,0,1,0,1,0,0,0,0,151,9,20,0,0,1,1517720400,0.0,0.36,1,0.9998694062232971
4,1,0,1,0,0,1,0,0,1,151,9,20,0,0,1,1517734800,0.052,0.79,1,0.9998694062232971
8,2,0,1,0,0,1,0,0,1,151,9,20,0,0,1,1517749200,0.159,0.89,1,0.9998693466186523
12,3,0,1,0,0,1,0,0,1,151,9,20,0,0,1,1517763600,0.006,0.88,1,0.9998693466186523
16,4,0,1,0,1,0,0,0,0,151,9,20,0,0,1,1517778000,0.0,0.85,1,0.9998694062232971
20,1,0,1,0,1,0,0,0,0,151,9,20,0,0,1,1517792400,0.0,0.77,1,0.9998694062232971
23,1,0,1,0,1,0,0,0,0,151,9,20,0,0,1,1517803200,0.0,0.82,1,0.9998694062232971
0,1,0,1,0,1,0,0,0,0,153,11,20,0,2,3,1517720400,0.0,0.36,1,0.9998694062232971
4,1,0,1,0,0,1,0,0,1,153,11,20,0,2,3,1517734800,0.049,0.79,1,0.9998693466186523
8,2,0,1,0,0,1,0,0,1,153,11,20,0,2,3,1517749200,0.16,0.89,1,0.9998693466186523
12,3,0,1,0,0,1,0,0,1,153,11,20,0,2,3,1517763600,0.006,0.89,1,0.9998694658279419
16,4,0,1,0,1,0,0,0,0,153,11,20,0,2,3,1517778000,0.0,0.85,1,0.9998693466186523
20,1,0,1,0,1,0,0,0,0,153,11,20,0,2,3,1517792400,0.0,0.77,1,0.9998694062232971
23,1,0,1,0,1,0,0,0,0,153,11,20,0,2,3,1517803200,0.0,0.83,1,0.9998694658279419
0,1,0,1,0,1,0,0,0,0,154,12,20,0,7,5,1517720400,0.0,0.36,0,0.0004557967185974121
4,1,0,1,0,0,1,0,0,1,154,12,20,0,7,5,1517734800,0.049,0.79,0,0.0004513859748840332
8,2,0,1,0,0,1,0,0,1,154,12,20,0,7,5,1517749200,0.161,0.89,0,0.00044846534729003906
12,3,0,1,0,0,1,0,0,1,154,12,20,0,7,5,1517763600,0.006,0.89,0,0.000455319881439209
16,4,0,1,0,1,0,0,0,0,154,12,20,0,7,5,1517778000,0.0,0.85,0,0.0004611015319824219
20,1,0,1,0,1,0,0,0,0,154,12,20,0,7,5,1517792400,0.0,0.77,0,0.00046196579933166504
23,1,0,1,0,1,0,0,0,0,154,12,20,0,7,5,1517803200,0.0,0.82,0,0.000463336706161499
0,1,0,1,0,1,0,0,0,0,155,13,20,1,2,5,1517720400,0.0,0.36,1,0.9987813234329224
4,1,0,1,0,0,1,0,0,1,155,13,20,1,2,5,1517734800,0.049,0.79,1,0.7333238124847412
8,2,0,1,0,0,1,0,0,1,155,13,20,1,2,5,1517749200,0.163,0.89,0,0.0029859542846679688
12,3,0,1,0,0,1,0,0,1,155,13,20,1,2,5,1517763600,0.006,0.89,1,0.9970519542694092
16,4,0,1,0,1,0,0,0,0,155,13,20,1,2,5,1517778000,0.0,0.84,1,0.9996471405029297
20,1,0,1,0,1,0,0,0,0,155,13,20,1,2,5,1517792400,0.0,0.77,1,0.9996784329414368
23,1,0,1,0,1,0,0,0,0,155,13,20,1,2,5,1517803200,0.0,0.82,1,0.9997131824493408
0,1,0,1,0,1,0,0,0,0,156,14,20,1,2,17,1517720400,0.0,0.36,1,0.9998599290847778
4,1,0,1,0,0,1,0,0,1,156,14,20,1,2,17,1517734800,0.05,0.79,1,0.999808669090271
8,2,0,1,0,0,1,0,0,1,156,14,20,1,2,17,1517749200,0.165,0.9,1,0.9935599565505981
12,3,0,1,0,0,1,0,0,1,156,14,20,1,2,17,1517763600,0.006,0.9,1,0.9998554587364197
16,4,0,1,0,1,0,0,0,0,156,14,20,1,2,17,1517778000,0.0,0.85,1,0.9998646974563599
20,1,0,1,0,1,0,0,0,0,156,14,20,1,2,17,1517792400,0.0,0.77,1,0.999864935874939
23,1,0,1,0,1,0,0,0,0,156,14,20,1,2,17,1517803200,0.0,0.83,1,0.9998654127120972
0,1,0,1,0,1,0,0,0,0,157,15,20,0,2,20,1517720400,0.0,0.36,1,0.9998694062232971
4,1,0,1,0,0,1,0,0,1,157,15,20,0,2,20,1517734800,0.05,0.79,1,0.9998694658279419
8,2,0,1,0,0,1,0,0,1,157,15,20,0,2,20,1517749200,0.166,0.9,1,0.9998693466186523
12,3,0,1,0,0,1,0,0,1,157,15,20,0,2,20,1517763600,0.006,0.9,1,0.9998694062232971
16,4,0,1,0,1,0,0,0,0,157,15,20,0,2,20,1517778000,0.0,0.85,1,0.9998694062232971
20,1,0,1,0,1,0,0,0,0,157,15,20,0,2,20,1517792400,0.0,0.77,1,0.9998693466186523
23,1,0,1,0,1,0,0,0,0,157,15,20,0,2,20,1517803200,0.0,0.83,1,0.9998693466186523
0,1,0,1,0,1,0,0,0,0,158,16,20,0,9,19,1517720400,0.0,0.36,0,0.0004463493824005127
4,1,0,1,0,0,1,0,0,1,158,16,20,0,9,19,1517734800,0.05,0.79,0,0.00044602155685424805
8,2,0,1,0,0,1,0,0,1,158,16,20,0,9,19,1517749200,0.167,0.9,0,0.00044587254524230957
12,3,0,1,0,0,1,0,0,1,158,16,20,0,9,19,1517763600,0.006,0.9,0,0.0004463493824005127
16,4,0,1,0,1,0,0,0,0,158,16,20,0,9,19,1517778000,0.0,0.85,0,0.00044655799865722656
20,1,0,1,0,1,0,0,0,0,158,16,20,0,9,19,1517792400,0.0,0.77,0,0.00044658780097961426
23,1,0,1,0,1,0,0,0,0,158,16,20,0,9,19,1517803200,0.0,0.83,0,0.00044667720794677734
0,1,0,1,0,1,0,0,0,0,159,17,20,0,7,22,1517720400,0.0,0.36,0,0.0006891191005706787
4,1,0,1,0,0,1,0,0,1,159,17,20,0,7,22,1517734800,0.05,0.79,0,0.0005218088626861572
8,2,0,1,0,0,1,0,0,1,159,17,20,0,7,22,1517749200,0.168,0.9,0,0.00046688318252563477
12,3,0,1,0,0,1,0,0,1,159,17,20,0,7,22,1517763600,0.005,0.9,0,0.0006669163703918457
16,4,0,1,0,1,0,0,0,0,159,17,20,0,7,22,1517778000,0.0,0.85,0,0.0010875463485717773
20,1,0,1,0,1,0,0,0,0,159,17,20,0,7,22,1517792400,0.0,0.77,0,0.0011757612228393555
23,1,0,1,0,1,0,0,0,0,159,17,20,0,7,22,1517803200,0.0,0.83,0,0.0013400614261627197
0,1,0,1,0,1,0,0,0,0,160,18,20,0,2,14,1517720400,0.0,0.36,1,0.9998694658279419
4,1,0,1,0,0,1,0,0,1,160,18,20,0,2,14,1517734800,0.049,0.79,1,0.9998694062232971
8,2,0,1,0,0,1,0,0,1,160,18,20,0,2,14,1517749200,0.17,0.9,1,0.9998694658279419
12,3,0,1,0,0,1,0,0,1,160,18,20,0,2,14,1517763600,0.005,0.9,1,0.9998694062232971
16,4,0,1,0,1,0,0,0,0,160,18,20,0,2,14,1517778000,0.0,0.85,1,0.9998693466186523
20,1,0,1,0,1,0,0,0,0,160,18,20,0,2,14,1517792400,0.0,0.77,1,0.9998693466186523
23,1,0,1,0,1,0,0,0,0,160,18,20,0,2,14,1517803200,0.0,0.82,1,0.9998694062232971
0,1,0,1,0,1,0,0,0,0,161,19,20,0,7,25,1517720400,0.0,0.36,0,0.001042693853378296
4,1,0,1,0,0,1,0,0,1,161,19,20,0,7,25,1517734800,0.049,0.79,0,0.0005942583084106445
8,2,0,1,0,0,1,0,0,1,161,19,20,0,7,25,1517749200,0.171,0.9,0,0.00047847628593444824
12,3,0,1,0,0,1,0,0,1,161,19,20,0,7,25,1517763600,0.005,0.9,0,0.0009699761867523193
16,4,0,1,0,1,0,0,0,0,161,19,20,0,7,25,1517778000,0.0,0.85,0,0.0026112794876098633
20,1,0,1,0,1,0,0,0,0,161,19,20,0,7,25,1517792400,0.0,0.77,0,0.003043830394744873
23,1,0,1,0,1,0,0,0,0,161,19,20,0,7,25,1517803200,0.0,0.82,0,0.003878265619277954
0,1,0,1,0,1,0,0,0,0,162,20,20,0,7,25,1517720400,0.0,0.36,0,0.0010316967964172363
4,1,0,1,0,0,1,0,0,1,162,20,20,0,7,25,1517734800,0.046,0.8,0,0.0006011426448822021
8,2,0,1,0,0,1,0,0,1,162,20,20,0,7,25,1517749200,0.172,0.9,0,0.00047788023948669434
12,3,0,1,0,0,1,0,0,1,162,20,20,0,7,25,1517763600,0.005,0.9,0,0.0009609460830688477
16,4,0,1,0,1,0,0,0,0,162,20,20,0,7,25,1517778000,0.0,0.85,0,0.0025545060634613037
20,1,0,1,0,1,0,0,0,0,162,20,20,0,7,25,1517792400,0.0,0.77,0,0.002972215414047241
23,1,0,1,0,1,0,0,0,0,162,20,20,0,7,25,1517803200,0.0,0.83,0,0.0038177669048309326
0,1,0,1,0,1,0,0,0,0,163,21,20,0,7,16,1517720400,0.0,0.37,0,0.0005028247833251953
4,1,0,1,0,0,1,0,0,1,163,21,20,0,7,16,1517734800,0.044,0.81,0,0.0004718601703643799
8,2,0,1,0,0,1,0,0,1,163,21,20,0,7,16,1517749200,0.172,0.92,0,0.00045439600944519043
12,3,0,1,0,0,1,0,0,1,163,21,20,0,7,16,1517763600,0.005,0.92,0,0.0004999339580535889
16,4,0,1,0,1,0,0,0,0,163,21,20,0,7,16,1517778000,0.0,0.87,0,0.000557243824005127
20,1,0,1,0,1,0,0,0,0,163,21,20,0,7,16,1517792400,0.0,0.79,0,0.0005669891834259033
23,1,0,1,0,1,0,0,0,0,163,21,20,0,7,16,1517803200,0.0,0.85,0,0.0005838572978973389
0,1,0,1,0,1,0,0,0,0,164,22,20,0,7,17,1517720400,0.0,0.37,0,0.0005150437355041504
4,1,0,1,0,0,1,0,0,1,164,22,20,0,7,17,1517734800,0.044,0.82,0,0.00047650933265686035
8,2,0,1,0,0,1,0,0,1,164,22,20,0,7,17,1517749200,0.173,0.93,0,0.00045546889305114746
12,3,0,1,0,0,1,0,0,1,164,22,20,0,7,17,1517763600,0.005,0.93,0,0.00051155686378479
16,4,0,1,0,1,0,0,0,0,164,22,20,0,7,17,1517778000,0.0,0.87,0,0.0005856752395629883
20,1,0,1,0,1,0,0,0,0,164,22,20,0,7,17,1517792400,0.0,0.79,0,0.0005986392498016357
23,1,0,1,0,1,0,0,0,0,164,22,20,0,7,17,1517803200,0.0,0.85,0,0.000621110200881958
0,1,0,1,0,1,0,0,0,0,165,23,20,0,7,16,1517720400,0.0,0.37,0,0.0005016326904296875
4,1,0,1,0,0,1,0,0,1,165,23,20,0,7,16,1517734800,0.044,0.81,0,0.00047141313552856445
8,2,0,1,0,0,1,0,0,1,165,23,20,0,7,16,1517749200,0.175,0.92,0,0.00045412778854370117
12,3,0,1,0,0,1,0,0,1,165,23,20,0,7,16,1517763600,0.005,0.92,0,0.0004988610744476318
16,4,0,1,0,1,0,0,0,0,165,23,20,0,7,16,1517778000,0.0,0.87,0,0.0005546510219573975
20,1,0,1,0,1,0,0,0,0,165,23,20,0,7,16,1517792400,0.0,0.8,0,0.0005647838115692139
23,1,0,1,0,1,0,0,0,0,165,23,20,0,7,16,1517803200,0.0,0.85,0,0.0005804300308227539
0,1,0,1,0,1,0,0,0,0,166,24,20,0,7,19,1517720400,0.0,0.37,0,0.0005508065223693848
4,1,0,1,0,0,1,0,0,1,166,24,20,0,7,19,1517734800,0.044,0.81,0,0.0004888176918029785
8,2,0,1,0,0,1,0,0,1,166,24,20,0,7,19,1517749200,0.176,0.92,0,0.0004579126834869385
12,3,0,1,0,0,1,0,0,1,166,24,20,0,7,19,1517763600,0.005,0.92,0,0.0005443096160888672
16,4,0,1,0,1,0,0,0,0,166,24,20,0,7,19,1517778000,0.0,0.86,0,0.0006733238697052002
20,1,0,1,0,1,0,0,0,0,166,24,20,0,7,19,1517792400,0.0,0.8,0,0.0007000267505645752
23,1,0,1,0,1,0,0,0,0,166,24,20,0,7,19,1517803200,0.0,0.85,0,0.00074043869972229
0,1,0,1,0,1,0,0,0,0,167,25,20,0,7,29,1517720400,0.0,0.36,0,0.0033700168132781982
4,1,0,1,0,0,1,0,0,1,167,25,20,0,7,29,1517734800,0.043,0.8,0,0.0009123682975769043
8,2,0,1,0,0,1,0,0,1,167,25,20,0,7,29,1517749200,0.177,0.91,0,0.0005054473876953125
12,3,0,1,0,0,1,0,0,1,167,25,20,0,7,29,1517763600,0.004,0.91,0,0.0029015839099884033
16,4,0,1,0,1,0,0,0,0,167,25,20,0,7,29,1517778000,0.0,0.85,0,0.02526611089706421
20,1,0,1,0,1,0,0,0,0,167,25,20,0,7,29,1517792400,0.0,0.79,0,0.03555247187614441
23,1,0,1,0,1,0,0,0,0,167,25,20,0,7,29,1517803200,0.0,0.84,0,0.05623635649681091
0,1,0,1,0,1,0,0,0,0,168,26,20,0,7,21,1517720400,0.0,0.36,0,0.0006108283996582031
4,1,0,1,0,0,1,0,0,1,168,26,20,0,7,21,1517734800,0.043,0.8,0,0.0005084872245788574
8,2,0,1,0,0,1,0,0,1,168,26,20,0,7,21,1517749200,0.178,0.91,0,0.00046131014823913574
12,3,0,1,0,0,1,0,0,1,168,26,20,0,7,21,1517763600,0.004,0.91,0,0.0006015002727508545
16,4,0,1,0,1,0,0,0,0,168,26,20,0,7,21,1517778000,0.0,0.85,0,0.0008391439914703369
20,1,0,1,0,1,0,0,0,0,168,26,20,0,7,21,1517792400,0.0,0.79,0,0.0008926093578338623
23,1,0,1,0,1,0,0,0,0,168,26,20,0,7,21,1517803200,0.0,0.83,0,0.0009712874889373779
0,1,0,1,0,1,0,0,0,0,169,27,20,0,7,7,1517720400,0.0,0.36,0,0.0004577338695526123
4,1,0,1,0,0,1,0,0,1,169,27,20,0,7,7,1517734800,0.043,0.8,0,0.0004527270793914795
8,2,0,1,0,0,1,0,0,1,169,27,20,0,7,7,1517749200,0.179,0.91,0,0.00044855475425720215
12,3,0,1,0,0,1,0,0,1,169,27,20,0,7,7,1517763600,0.004,0.91,0,0.00045752525329589844
16,4,0,1,0,1,0,0,0,0,169,27,20,0,7,7,1517778000,0.0,0.85,0,0.00046446919441223145
20,1,0,1,0,1,0,0,0,0,169,27,20,0,7,7,1517792400,0.0,0.78,0,0.00046566128730773926
23,1,0,1,0,1,0,0,0,0,169,27,20,0,7,7,1517803200,0.0,0.83,0,0.0004673302173614502
0,1,0,1,0,1,0,0,0,0,170,28,20,0,2,6,1517720400,0.0,0.36,1,0.9998694062232971
4,1,0,1,0,0,1,0,0,1,170,28,20,0,2,6,1517734800,0.042,0.8,1,0.9998693466186523
8,2,0,1,0,0,1,0,0,1,170,28,20,0,2,6,1517749200,0.18,0.91,1,0.9998693466186523
12,3,0,1,0,0,1,0,0,1,170,28,20,0,2,6,1517763600,0.004,0.91,1,0.9998694062232971
16,4,0,1,0,1,0,0,0,0,170,28,20,0,2,6,1517778000,0.0,0.85,1,0.9998693466186523
20,1,0,1,0,1,0,0,0,0,170,28,20,0,2,6,1517792400,0.0,0.79,1,0.9998693466186523
23,1,0,1,0,1,0,0,0,0,170,28,20,0,2,6,1517803200,0.0,0.83,1,0.9998694062232971
0,1,0,1,0,1,0,0,0,0,171,29,20,0,7,7,1517720400,0.0,0.36,0,0.00045755505561828613
4,1,0,1,0,0,1,0,0,1,171,29,20,0,7,7,1517734800,0.042,0.8,0,0.0004526972770690918
