Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Land_Use_Mode,Road_Count,Unix,precipIntensity,humidity,Prediction,Probability
8,2,0,1,0,0,1,0,0,1,680,34,8,2,1,1517749200,0.185,0.94,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,680,34,8,2,1,1517763600,0.003,0.93,1,0.9999939203262329
16,4,0,1,0,1,0,0,0,0,680,34,8,2,1,1517778000,0.0,0.88,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,680,34,8,2,1,1517792400,0.0,0.81,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,680,34,8,2,1,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,681,35,8,0,6,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,681,35,8,0,6,1517734800,0.044,0.83,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,681,35,8,0,6,1517749200,0.186,0.94,1,0.9999939203262329
12,3,0,1,0,0,1,0,0,1,681,35,8,0,6,1517763600,0.003,0.94,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,681,35,8,0,6,1517778000,0.0,0.88,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,681,35,8,0,6,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,681,35,8,0,6,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,682,36,8,7,7,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,682,36,8,7,7,1517734800,0.044,0.83,1,0.9999939203262329
8,2,0,1,0,0,1,0,0,1,682,36,8,7,7,1517749200,0.188,0.94,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,682,36,8,7,7,1517763600,0.003,0.94,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,682,36,8,7,7,1517778000,0.0,0.88,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,682,36,8,7,7,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,682,36,8,7,7,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,683,37,8,7,6,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,683,37,8,7,6,1517734800,0.043,0.83,1,0.9999940991401672
8,2,0,1,0,0,1,0,0,1,683,37,8,7,6,1517749200,0.189,0.95,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,683,37,8,7,6,1517763600,0.003,0.95,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,683,37,8,7,6,1517778000,0.0,0.89,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,683,37,8,7,6,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,683,37,8,7,6,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,684,38,8,7,4,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,684,38,8,7,4,1517734800,0.043,0.83,1,0.9999940991401672
8,2,0,1,0,0,1,0,0,1,684,38,8,7,4,1517749200,0.19,0.95,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,684,38,8,7,4,1517763600,0.003,0.95,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,684,38,8,7,4,1517778000,0.0,0.89,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,684,38,8,7,4,1517792400,0.0,0.83,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,684,38,8,7,4,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,685,39,8,0,1,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,685,39,8,0,1,1517734800,0.043,0.83,1,0.9999939203262329
8,2,0,1,0,0,1,0,0,1,685,39,8,0,1,1517749200,0.191,0.95,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,685,39,8,0,1,1517763600,0.003,0.94,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,685,39,8,0,1,1517778000,0.0,0.88,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,685,39,8,0,1,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,685,39,8,0,1,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,686,40,8,7,5,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,686,40,8,7,5,1517734800,0.043,0.83,1,0.9999940991401672
8,2,0,1,0,0,1,0,0,1,686,40,8,7,5,1517749200,0.192,0.94,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,686,40,8,7,5,1517763600,0.003,0.94,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,686,40,8,7,5,1517778000,0.0,0.88,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,686,40,8,7,5,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,686,40,8,7,5,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,687,41,8,7,14,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,687,41,8,7,14,1517734800,0.041,0.82,1,0.9999939203262329
8,2,0,1,0,0,1,0,0,1,687,41,8,7,14,1517749200,0.195,0.93,1,0.9999939203262329
12,3,0,1,0,0,0,1,0,0,687,41,8,7,14,1517763600,0.003,0.93,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,687,41,8,7,14,1517778000,0.0,0.88,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,687,41,8,7,14,1517792400,0.0,0.81,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,687,41,8,7,14,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,688,42,8,7,3,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,688,42,8,7,3,1517734800,0.041,0.82,1,0.9999940991401672
8,2,0,1,0,0,1,0,0,1,688,42,8,7,3,1517749200,0.196,0.94,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,688,42,8,7,3,1517763600,0.003,0.94,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,688,42,8,7,3,1517778000,0.0,0.88,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,688,42,8,7,3,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,688,42,8,7,3,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,689,43,8,7,1,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,689,43,8,7,1,1517734800,0.04,0.84,1,0.9999939203262329
8,2,0,1,0,0,1,0,0,1,689,43,8,7,1,1517749200,0.197,0.95,1,0.9999939203262329
12,3,0,1,0,0,0,1,0,0,689,43,8,7,1,1517763600,0.002,0.95,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,689,43,8,7,1,1517778000,0.0,0.89,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,689,43,8,7,1,1517792400,0.0,0.83,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,689,43,8,7,1,1517803200,0.0,0.86,1,0.9999940991401672
0,1,0,1,0,1,0,0,0,0,690,44,8,7,3,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,690,44,8,7,3,1517734800,0.04,0.83,1,0.9999940991401672
8,2,0,1,0,0,1,0,0,1,690,44,8,7,3,1517749200,0.198,0.95,1,0.9999940991401672
12,3,0,1,0,0,0,1,0,0,690,44,8,7,3,1517763600,0.002,0.95,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,690,44,8,7,3,1517778000,0.0,0.89,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,690,44,8,7,3,1517792400,0.0,0.83,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,690,44,8,7,3,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,691,45,8,7,5,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,691,45,8,7,5,1517734800,0.039,0.82,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,691,45,8,7,5,1517749200,0.199,0.94,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,691,45,8,7,5,1517763600,0.002,0.94,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,691,45,8,7,5,1517778000,0.0,0.88,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,691,45,8,7,5,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,691,45,8,7,5,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,692,8,7,7,7,1517720400,0.0,0.41,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,692,8,7,7,7,1517734800,0.056,0.88,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,692,8,7,7,7,1517749200,0.163,1.0,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,692,8,7,7,7,1517763600,0.007,1.0,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,692,8,7,7,7,1517778000,0.0,0.95,1,0.9999940991401672
20,1,0,1,0,1,0,0,0,0,692,8,7,7,7,1517792400,0.0,0.87,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,692,8,7,7,7,1517803200,0.0,0.93,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,693,9,7,0,1,1517720400,0.0,0.38,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,693,9,7,0,1,1517734800,0.056,0.82,1,0.9999940991401672
8,2,0,1,0,0,1,0,0,1,693,9,7,0,1,1517749200,0.164,0.93,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,693,9,7,0,1,1517763600,0.006,0.94,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,693,9,7,0,1,1517778000,0.0,0.89,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,693,9,7,0,1,1517792400,0.0,0.81,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,693,9,7,0,1,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,694,10,7,7,1,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,694,10,7,7,1,1517734800,0.056,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,694,10,7,7,1,1517749200,0.167,0.91,1,0.9999940991401672
12,3,0,1,0,0,1,0,0,1,694,10,7,7,1,1517763600,0.006,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,694,10,7,7,1,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,694,10,7,7,1,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,694,10,7,7,1,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,695,11,7,0,2,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,695,11,7,0,2,1517734800,0.054,0.81,1,0.9999939203262329
8,2,0,1,0,0,1,0,0,1,695,11,7,0,2,1517749200,0.16,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,695,11,7,0,2,1517763600,0.006,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,695,11,7,0,2,1517778000,0.0,0.87,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,695,11,7,0,2,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,695,11,7,0,2,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,696,12,7,7,12,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,696,12,7,7,12,1517734800,0.053,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,696,12,7,7,12,1517749200,0.163,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,696,12,7,7,12,1517763600,0.006,0.91,1,0.9999940991401672
16,4,0,1,0,1,0,0,0,0,696,12,7,7,12,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,696,12,7,7,12,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,696,12,7,7,12,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,697,13,7,7,15,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,697,13,7,7,15,1517734800,0.053,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,697,13,7,7,15,1517749200,0.163,0.92,1,0.9999940991401672
12,3,0,1,0,0,1,0,0,1,697,13,7,7,15,1517763600,0.005,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,697,13,7,7,15,1517778000,0.0,0.87,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,697,13,7,7,15,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,697,13,7,7,15,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,698,14,7,7,13,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,698,14,7,7,13,1517734800,0.053,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,698,14,7,7,13,1517749200,0.164,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,698,14,7,7,13,1517763600,0.005,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,698,14,7,7,13,1517778000,0.0,0.87,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,698,14,7,7,13,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,698,14,7,7,13,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,699,15,7,7,17,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,699,15,7,7,17,1517734800,0.053,0.8,1,0.9999940991401672
8,2,0,1,0,0,1,0,0,1,699,15,7,7,17,1517749200,0.165,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,699,15,7,7,17,1517763600,0.005,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,699,15,7,7,17,1517778000,0.0,0.86,1,0.9999940991401672
20,1,0,1,0,1,0,0,0,0,699,15,7,7,17,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,699,15,7,7,17,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,700,16,7,7,16,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,700,16,7,7,16,1517734800,0.053,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,700,16,7,7,16,1517749200,0.168,0.91,1,0.9999939203262329
12,3,0,1,0,0,1,0,0,1,700,16,7,7,16,1517763600,0.005,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,700,16,7,7,16,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,700,16,7,7,16,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,700,16,7,7,16,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,701,17,7,7,15,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,701,17,7,7,15,1517734800,0.052,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,701,17,7,7,15,1517749200,0.169,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,701,17,7,7,15,1517763600,0.005,0.9,1,0.9999940991401672
16,4,0,1,0,1,0,0,0,0,701,17,7,7,15,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,701,17,7,7,15,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,701,17,7,7,15,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,702,18,7,7,10,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,702,18,7,7,10,1517734800,0.052,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,702,18,7,7,10,1517749200,0.169,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,702,18,7,7,10,1517763600,0.005,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,702,18,7,7,10,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,702,18,7,7,10,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,702,18,7,7,10,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,703,19,7,7,6,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,703,19,7,7,6,1517734800,0.052,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,703,19,7,7,6,1517749200,0.17,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,703,19,7,7,6,1517763600,0.005,0.9,1,0.9999940991401672
16,4,0,1,0,1,0,0,0,0,703,19,7,7,6,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,703,19,7,7,6,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,703,19,7,7,6,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,704,20,7,0,2,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,704,20,7,0,2,1517734800,0.049,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,704,20,7,0,2,1517749200,0.171,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,704,20,7,0,2,1517763600,0.005,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,704,20,7,0,2,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,704,20,7,0,2,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,704,20,7,0,2,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,705,21,7,2,3,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,705,21,7,2,3,1517734800,0.049,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,705,21,7,2,3,1517749200,0.172,0.92,1,0.9999940991401672
12,3,0,1,0,0,1,0,0,1,705,21,7,2,3,1517763600,0.005,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,705,21,7,2,3,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,705,21,7,2,3,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,705,21,7,2,3,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,706,22,7,7,3,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,706,22,7,7,3,1517734800,0.049,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,706,22,7,7,3,1517749200,0.173,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,706,22,7,7,3,1517763600,0.005,0.91,1,0.9999940991401672
16,4,0,1,0,1,0,0,0,0,706,22,7,7,3,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,706,22,7,7,3,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,706,22,7,7,3,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,709,25,7,7,7,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,709,25,7,7,7,1517734800,0.048,0.8,1,0.9999940991401672
8,2,0,1,0,0,1,0,0,1,709,25,7,7,7,1517749200,0.182,0.91,1,0.9999940991401672
12,3,0,1,0,0,1,0,0,1,709,25,7,7,7,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,709,25,7,7,7,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,709,25,7,7,7,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,709,25,7,7,7,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,710,26,7,7,12,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,710,26,7,7,12,1517734800,0.048,0.81,1,0.9999939203262329
8,2,0,1,0,0,1,0,0,1,710,26,7,7,12,1517749200,0.183,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,710,26,7,7,12,1517763600,0.004,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,710,26,7,7,12,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,710,26,7,7,12,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,710,26,7,7,12,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,711,27,7,7,8,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,711,27,7,7,8,1517734800,0.048,0.81,1,0.9999940991401672
8,2,0,1,0,0,1,0,0,1,711,27,7,7,8,1517749200,0.184,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,711,27,7,7,8,1517763600,0.004,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,711,27,7,7,8,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,711,27,7,7,8,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,711,27,7,7,8,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,712,28,7,7,8,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,712,28,7,7,8,1517734800,0.046,0.82,1,0.9999940991401672
8,2,0,1,0,0,1,0,0,1,712,28,7,7,8,1517749200,0.178,0.93,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,712,28,7,7,8,1517763600,0.004,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,712,28,7,7,8,1517778000,0.0,0.87,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,712,28,7,7,8,1517792400,0.0,0.81,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,712,28,7,7,8,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,713,29,7,0,1,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,713,29,7,0,1,1517734800,0.046,0.81,1,0.9999940991401672
8,2,0,1,0,0,1,0,0,1,713,29,7,0,1,1517749200,0.179,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,713,29,7,0,1,1517763600,0.004,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,713,29,7,0,1,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,713,29,7,0,1,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,713,29,7,0,1,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,718,34,7,2,1,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,718,34,7,2,1,1517734800,0.044,0.83,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,718,34,7,2,1,1517749200,0.185,0.94,1,0.9999940991401672
12,3,0,1,0,0,1,0,0,1,718,34,7,2,1,1517763600,0.003,0.94,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,718,34,7,2,1,1517778000,0.0,0.88,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,718,34,7,2,1,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,718,34,7,2,1,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,719,35,7,0,2,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,719,35,7,0,2,1517734800,0.044,0.83,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,719,35,7,0,2,1517749200,0.186,0.95,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,719,35,7,0,2,1517763600,0.003,0.94,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,719,35,7,0,2,1517778000,0.0,0.89,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,719,35,7,0,2,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,719,35,7,0,2,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,720,36,7,0,8,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,720,36,7,0,8,1517734800,0.044,0.83,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,720,36,7,0,8,1517749200,0.187,0.95,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,720,36,7,0,8,1517763600,0.003,0.95,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,720,36,7,0,8,1517778000,0.0,0.89,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,720,36,7,0,8,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,720,36,7,0,8,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,721,37,7,0,7,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,721,37,7,0,7,1517734800,0.044,0.83,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,721,37,7,0,7,1517749200,0.189,0.95,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,721,37,7,0,7,1517763600,0.003,0.95,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,721,37,7,0,7,1517778000,0.0,0.89,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,721,37,7,0,7,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,721,37,7,0,7,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,722,38,7,0,6,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,722,38,7,0,6,1517734800,0.043,0.83,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,722,38,7,0,6,1517749200,0.19,0.95,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,722,38,7,0,6,1517763600,0.003,0.95,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,722,38,7,0,6,1517778000,0.0,0.89,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,722,38,7,0,6,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,722,38,7,0,6,1517803200,0.0,0.86,1,0.9999940395355225
