Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Land_Use_Mode,Road_Count,Unix,precipIntensity,Prediction,Probability
16,4,0,1,0,1,0,0,0,0,831,20,3,7,5,1517778000,0.0,1,0.9945688247680664
20,1,0,1,0,1,0,0,0,0,831,20,3,7,5,1517792400,0.0,1,0.9974721670150757
23,1,0,1,0,1,0,0,0,0,831,20,3,7,5,1517803200,0.0,1,0.9984911680221558
0,1,0,1,0,1,0,0,0,0,832,21,3,7,7,1517720400,0.0,1,0.9924631714820862
4,1,0,1,0,0,1,0,0,1,832,21,3,7,7,1517734800,0.053,0,0.0003828108310699463
8,2,0,1,0,0,1,0,0,1,832,21,3,7,7,1517749200,0.18,0,0.0003864467144012451
12,3,0,1,0,0,1,0,0,1,832,21,3,7,7,1517763600,0.005,0,0.0003930330276489258
16,4,0,1,0,1,0,0,0,0,832,21,3,7,7,1517778000,0.0,1,0.999593198299408
20,1,0,1,0,1,0,0,0,0,832,21,3,7,7,1517792400,0.0,1,0.9997367858886719
23,1,0,1,0,1,0,0,0,0,832,21,3,7,7,1517803200,0.0,1,0.9997975826263428
0,1,0,1,0,1,0,0,0,0,833,22,3,7,5,1517720400,0.0,1,0.764075517654419
4,1,0,1,0,0,1,0,0,1,833,22,3,7,5,1517734800,0.05,0,0.0003750622272491455
8,2,0,1,0,0,1,0,0,1,833,22,3,7,5,1517749200,0.173,0,0.0003757178783416748
12,3,0,1,0,0,1,0,0,1,833,22,3,7,5,1517763600,0.005,0,0.0003784596920013428
16,4,0,1,0,1,0,0,0,0,833,22,3,7,5,1517778000,0.0,1,0.9930887818336487
20,1,0,1,0,1,0,0,0,0,833,22,3,7,5,1517792400,0.0,1,0.9968982934951782
23,1,0,1,0,1,0,0,0,0,833,22,3,7,5,1517803200,0.0,1,0.9981977939605713
0,1,0,1,0,1,0,0,0,0,834,23,3,7,17,1517720400,0.0,1,0.9999306201934814
4,1,0,1,0,0,1,0,0,1,834,23,3,7,17,1517734800,0.05,1,0.9644221067428589
8,2,0,1,0,0,1,0,0,1,834,23,3,7,17,1517749200,0.175,1,0.9946645498275757
12,3,0,1,0,0,1,0,0,1,834,23,3,7,17,1517763600,0.004,1,0.9955904483795166
16,4,0,1,0,1,0,0,0,0,834,23,3,7,17,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,834,23,3,7,17,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,834,23,3,7,17,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,835,24,3,7,1,1517720400,0.0,1,0.7178106307983398
4,1,0,1,0,0,1,0,0,1,835,24,3,7,1,1517734800,0.05,0,0.0003724396228790283
8,2,0,1,0,0,1,0,0,1,835,24,3,7,1,1517749200,0.176,0,0.0003719329833984375
12,3,0,1,0,0,1,0,0,1,835,24,3,7,1,1517763600,0.004,0,0.00037404894828796387
16,4,0,1,0,1,0,0,0,0,835,24,3,7,1,1517778000,0.0,1,0.942571759223938
20,1,0,1,0,1,0,0,0,0,835,24,3,7,1,1517792400,0.0,1,0.9645654559135437
23,1,0,1,0,1,0,0,0,0,835,24,3,7,1,1517803200,0.0,1,0.9755840301513672
0,1,0,1,0,1,0,0,0,0,837,26,3,7,2,1517720400,0.0,0,0.29330459237098694
4,1,0,1,0,0,1,0,0,1,837,26,3,7,2,1517734800,0.049,0,0.0003724396228790283
8,2,0,1,0,0,1,0,0,1,837,26,3,7,2,1517749200,0.182,0,0.00037214159965515137
12,3,0,1,0,0,1,0,0,1,837,26,3,7,2,1517763600,0.004,0,0.0003737807273864746
16,4,0,1,0,1,0,0,0,0,837,26,3,7,2,1517778000,0.0,1,0.8415312767028809
20,1,0,1,0,1,0,0,0,0,837,26,3,7,2,1517792400,0.0,1,0.9140922427177429
23,1,0,1,0,1,0,0,0,0,837,26,3,7,2,1517803200,0.0,1,0.9473350048065186
0,1,0,1,0,1,0,0,0,0,838,27,3,7,8,1517720400,0.0,1,0.9979516267776489
4,1,0,1,0,0,1,0,0,1,838,27,3,7,8,1517734800,0.049,0,0.00038933753967285156
8,2,0,1,0,0,1,0,0,1,838,27,3,7,8,1517749200,0.183,0,0.0003962218761444092
12,3,0,1,0,0,1,0,0,1,838,27,3,7,8,1517763600,0.004,0,0.0004056990146636963
16,4,0,1,0,1,0,0,0,0,838,27,3,7,8,1517778000,0.0,1,0.9998012185096741
20,1,0,1,0,1,0,0,0,0,838,27,3,7,8,1517792400,0.0,1,0.9998515844345093
23,1,0,1,0,1,0,0,0,0,838,27,3,7,8,1517803200,0.0,1,0.999874472618103
0,1,0,1,0,1,0,0,0,0,839,28,3,7,16,1517720400,0.0,1,0.9999304413795471
4,1,0,1,0,0,1,0,0,1,839,28,3,7,16,1517734800,0.049,0,0.38615357875823975
8,2,0,1,0,0,1,0,0,1,839,28,3,7,16,1517749200,0.184,1,0.8266034126281738
12,3,0,1,0,0,1,0,0,1,839,28,3,7,16,1517763600,0.004,1,0.8857147097587585
16,4,0,1,0,1,0,0,0,0,839,28,3,7,16,1517778000,0.0,1,0.9999306201934814
20,1,0,1,0,1,0,0,0,0,839,28,3,7,16,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,839,28,3,7,16,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,840,29,3,7,8,1517720400,0.0,1,0.9976032972335815
4,1,0,1,0,0,1,0,0,1,840,29,3,7,8,1517734800,0.047,0,0.0003882944583892822
8,2,0,1,0,0,1,0,0,1,840,29,3,7,8,1517749200,0.185,0,0.0003947317600250244
12,3,0,1,0,0,1,0,0,1,840,29,3,7,8,1517763600,0.004,0,0.00040391087532043457
16,4,0,1,0,1,0,0,0,0,840,29,3,7,8,1517778000,0.0,1,0.9997913837432861
20,1,0,1,0,1,0,0,0,0,840,29,3,7,8,1517792400,0.0,1,0.999846339225769
23,1,0,1,0,1,0,0,0,0,840,29,3,7,8,1517803200,0.0,1,0.9998711347579956
0,1,0,1,0,1,0,0,0,0,841,30,3,7,10,1517720400,0.0,1,0.9998186826705933
4,1,0,1,0,0,1,0,0,1,841,30,3,7,10,1517734800,0.046,0,0.0004388093948364258
8,2,0,1,0,0,1,0,0,1,841,30,3,7,10,1517749200,0.179,0,0.0004718303680419922
12,3,0,1,0,0,1,0,0,1,841,30,3,7,10,1517763600,0.004,0,0.0005076825618743896
16,4,0,1,0,1,0,0,0,0,841,30,3,7,10,1517778000,0.0,1,0.9999136924743652
20,1,0,1,0,1,0,0,0,0,841,30,3,7,10,1517792400,0.0,1,0.9999194145202637
23,1,0,1,0,1,0,0,0,0,841,30,3,7,10,1517803200,0.0,1,0.9999222755432129
0,1,0,1,0,1,0,0,0,0,842,31,3,7,9,1517720400,0.0,1,0.9994713664054871
4,1,0,1,0,0,1,0,0,1,842,31,3,7,9,1517734800,0.046,0,0.0004031062126159668
8,2,0,1,0,0,1,0,0,1,842,31,3,7,9,1517749200,0.181,0,0.0004169940948486328
12,3,0,1,0,0,1,0,0,1,842,31,3,7,9,1517763600,0.004,0,0.0004337728023529053
16,4,0,1,0,1,0,0,0,0,842,31,3,7,9,1517778000,0.0,1,0.9998825788497925
20,1,0,1,0,1,0,0,0,0,842,31,3,7,9,1517792400,0.0,1,0.9998997449874878
23,1,0,1,0,1,0,0,0,0,842,31,3,7,9,1517803200,0.0,1,0.9999082088470459
0,1,0,1,0,1,0,0,0,0,843,32,3,7,3,1517720400,0.0,0,0.08681586384773254
4,1,0,1,0,0,1,0,0,1,843,32,3,7,3,1517734800,0.045,0,0.0003724992275238037
8,2,0,1,0,0,1,0,0,1,843,32,3,7,3,1517749200,0.182,0,0.0003724098205566406
12,3,0,1,0,0,1,0,0,1,843,32,3,7,3,1517763600,0.004,0,0.00037357211112976074
16,4,0,1,0,1,0,0,0,0,843,32,3,7,3,1517778000,0.0,1,0.7009700536727905
20,1,0,1,0,1,0,0,0,0,843,32,3,7,3,1517792400,0.0,1,0.8510908484458923
23,1,0,1,0,1,0,0,0,0,843,32,3,7,3,1517803200,0.0,1,0.9179599285125732
0,1,0,1,0,1,0,0,0,0,848,37,3,7,6,1517720400,0.0,1,0.6698041558265686
4,1,0,1,0,0,1,0,0,1,848,37,3,7,6,1517734800,0.044,0,0.00037530064582824707
8,2,0,1,0,0,1,0,0,1,848,37,3,7,6,1517749200,0.187,0,0.0003765225410461426
12,3,0,1,0,0,0,1,0,0,848,37,3,7,6,1517763600,0.003,0,0.13175764679908752
16,4,0,1,0,1,0,0,0,0,848,37,3,7,6,1517778000,0.0,1,0.9947603940963745
20,1,0,1,0,1,0,0,0,0,848,37,3,7,6,1517792400,0.0,1,0.9978605508804321
23,1,0,1,0,1,0,0,0,0,848,37,3,7,6,1517803200,0.0,1,0.9988065361976624
0,1,0,1,0,1,0,0,0,0,849,38,3,7,12,1517720400,0.0,1,0.9999147057533264
4,1,0,1,0,0,1,0,0,1,849,38,3,7,12,1517734800,0.044,0,0.0006512105464935303
8,2,0,1,0,0,1,0,0,1,849,38,3,7,12,1517749200,0.188,0,0.0008134841918945312
12,3,0,1,0,0,0,1,0,0,849,38,3,7,12,1517763600,0.003,1,0.9998301863670349
16,4,0,1,0,1,0,0,0,0,849,38,3,7,12,1517778000,0.0,1,0.9999278783798218
20,1,0,1,0,1,0,0,0,0,849,38,3,7,12,1517792400,0.0,1,0.9999287724494934
23,1,0,1,0,1,0,0,0,0,849,38,3,7,12,1517803200,0.0,1,0.9999291896820068
0,1,0,1,0,1,0,0,0,0,850,39,3,7,5,1517720400,0.0,0,0.1870136260986328
4,1,0,1,0,0,1,0,0,1,850,39,3,7,5,1517734800,0.042,0,0.00037348270416259766
8,2,0,1,0,0,1,0,0,1,850,39,3,7,5,1517749200,0.191,0,0.00037410855293273926
12,3,0,1,0,0,0,1,0,0,850,39,3,7,5,1517763600,0.003,0,0.04199230670928955
16,4,0,1,0,1,0,0,0,0,850,39,3,7,5,1517778000,0.0,1,0.9517530202865601
20,1,0,1,0,1,0,0,0,0,850,39,3,7,5,1517792400,0.0,1,0.9830187559127808
23,1,0,1,0,1,0,0,0,0,850,39,3,7,5,1517803200,0.0,1,0.9919316172599792
0,1,0,1,0,1,0,0,0,0,851,40,3,2,7,1517720400,0.0,1,0.9987136721611023
4,1,0,1,0,0,1,0,0,1,851,40,3,2,7,1517734800,0.042,0,0.0003941953182220459
8,2,0,1,0,0,1,0,0,1,851,40,3,2,7,1517749200,0.192,0,0.0004044175148010254
12,3,0,1,0,0,0,1,0,0,851,40,3,2,7,1517763600,0.003,1,0.9669402837753296
16,4,0,1,0,1,0,0,0,0,851,40,3,2,7,1517778000,0.0,1,0.9998329281806946
20,1,0,1,0,1,0,0,0,0,851,40,3,2,7,1517792400,0.0,1,0.9998694062232971
23,1,0,1,0,1,0,0,0,0,851,40,3,2,7,1517803200,0.0,1,0.9998865127563477
0,1,0,1,0,1,0,0,0,0,852,41,3,2,5,1517720400,0.0,1,0.9380152225494385
4,1,0,1,0,0,1,0,0,1,852,41,3,2,5,1517734800,0.041,0,0.00037792325019836426
8,2,0,1,0,0,1,0,0,1,852,41,3,2,5,1517749200,0.193,0,0.00037980079650878906
12,3,0,1,0,0,0,1,0,0,852,41,3,2,5,1517763600,0.003,1,0.5091181397438049
16,4,0,1,0,1,0,0,0,0,852,41,3,2,5,1517778000,0.0,1,0.9984908103942871
20,1,0,1,0,1,0,0,0,0,852,41,3,2,5,1517792400,0.0,1,0.9992278814315796
23,1,0,1,0,1,0,0,0,0,852,41,3,2,5,1517803200,0.0,1,0.9994951486587524
0,1,0,1,0,1,0,0,0,0,853,42,3,2,7,1517720400,0.0,1,0.9985337257385254
4,1,0,1,0,0,1,0,0,1,853,42,3,2,7,1517734800,0.041,0,0.0003930330276489258
8,2,0,1,0,0,1,0,0,1,853,42,3,2,7,1517749200,0.194,0,0.00040271878242492676
12,3,0,1,0,0,0,1,0,0,853,42,3,2,7,1517763600,0.003,1,0.9588062763214111
16,4,0,1,0,1,0,0,0,0,853,42,3,2,7,1517778000,0.0,1,0.9998264908790588
20,1,0,1,0,1,0,0,0,0,853,42,3,2,7,1517792400,0.0,1,0.9998658895492554
23,1,0,1,0,1,0,0,0,0,853,42,3,2,7,1517803200,0.0,1,0.9998841881752014
0,1,0,1,0,1,0,0,0,0,854,43,3,0,4,1517720400,0.0,1,0.9220720529556274
4,1,0,1,0,0,1,0,0,1,854,43,3,0,4,1517734800,0.041,0,0.0003770887851715088
8,2,0,1,0,0,1,0,0,1,854,43,3,0,4,1517749200,0.196,0,0.00037848949432373047
12,3,0,1,0,0,0,1,0,0,854,43,3,0,4,1517763600,0.002,1,0.5915783643722534
16,4,0,1,0,1,0,0,0,0,854,43,3,0,4,1517778000,0.0,1,0.9977673292160034
20,1,0,1,0,1,0,0,0,0,854,43,3,0,4,1517792400,0.0,1,0.998879075050354
23,1,0,1,0,1,0,0,0,0,854,43,3,0,4,1517803200,0.0,1,0.9992842674255371
0,1,0,1,0,1,0,0,0,0,857,20,2,7,3,1517720400,0.0,0,0.0003866851329803467
4,1,0,1,0,0,1,0,0,1,857,20,2,7,3,1517734800,0.053,0,0.00037109851837158203
8,2,0,1,0,0,1,0,0,1,857,20,2,7,3,1517749200,0.179,0,0.0003711879253387451
12,3,0,1,0,0,1,0,0,1,857,20,2,7,3,1517763600,0.005,0,0.0003711283206939697
16,4,0,1,0,1,0,0,0,0,857,20,2,7,3,1517778000,0.0,0,0.00041559338569641113
20,1,0,1,0,1,0,0,0,0,857,20,2,7,3,1517792400,0.0,0,0.0004302561283111572
23,1,0,1,0,1,0,0,0,0,857,20,2,7,3,1517803200,0.0,0,0.00044479966163635254
0,1,0,1,0,1,0,0,0,0,858,21,2,7,2,1517720400,0.0,0,0.000384598970413208
4,1,0,1,0,0,1,0,0,1,858,21,2,7,2,1517734800,0.053,0,0.0003711581230163574
8,2,0,1,0,0,1,0,0,1,858,21,2,7,2,1517749200,0.18,0,0.00037109851837158203
12,3,0,1,0,0,1,0,0,1,858,21,2,7,2,1517763600,0.005,0,0.0003711581230163574
16,4,0,1,0,1,0,0,0,0,858,21,2,7,2,1517778000,0.0,0,0.00040480494499206543
20,1,0,1,0,1,0,0,0,0,858,21,2,7,2,1517792400,0.0,0,0.00041475892066955566
23,1,0,1,0,1,0,0,0,0,858,21,2,7,2,1517803200,0.0,0,0.00042441487312316895
0,1,0,1,0,1,0,0,0,0,859,22,2,7,8,1517720400,0.0,0,0.0005269944667816162
4,1,0,1,0,0,1,0,0,1,859,22,2,7,8,1517734800,0.053,0,0.0003713667392730713
8,2,0,1,0,0,1,0,0,1,859,22,2,7,8,1517749200,0.181,0,0.00037154555320739746
12,3,0,1,0,0,1,0,0,1,859,22,2,7,8,1517763600,0.005,0,0.000371396541595459
16,4,0,1,0,1,0,0,0,0,859,22,2,7,8,1517778000,0.0,0,0.001140207052230835
20,1,0,1,0,1,0,0,0,0,859,22,2,7,8,1517792400,0.0,0,0.0015939772129058838
23,1,0,1,0,1,0,0,0,0,859,22,2,7,8,1517803200,0.0,0,0.0021508336067199707
0,1,0,1,0,1,0,0,0,0,860,23,2,7,10,1517720400,0.0,0,0.0011193156242370605
4,1,0,1,0,0,1,0,0,1,860,23,2,7,10,1517734800,0.052,0,0.00037169456481933594
8,2,0,1,0,0,1,0,0,1,860,23,2,7,10,1517749200,0.181,0,0.00037220120429992676
12,3,0,1,0,0,1,0,0,1,860,23,2,7,10,1517763600,0.005,0,0.0003719031810760498
16,4,0,1,0,1,0,0,0,0,860,23,2,7,10,1517778000,0.0,0,0.008213967084884644
20,1,0,1,0,1,0,0,0,0,860,23,2,7,10,1517792400,0.0,0,0.01759946346282959
23,1,0,1,0,1,0,0,0,0,860,23,2,7,10,1517803200,0.0,0,0.03338894248008728
0,1,0,1,0,1,0,0,0,0,861,24,2,7,2,1517720400,0.0,0,0.00038239359855651855
4,1,0,1,0,0,1,0,0,1,861,24,2,7,2,1517734800,0.052,0,0.00037109851837158203
8,2,0,1,0,0,1,0,0,1,861,24,2,7,2,1517749200,0.182,0,0.00037109851837158203
12,3,0,1,0,0,1,0,0,1,861,24,2,7,2,1517763600,0.005,0,0.00037109851837158203
16,4,0,1,0,1,0,0,0,0,861,24,2,7,2,1517778000,0.0,0,0.0003999173641204834
20,1,0,1,0,1,0,0,0,0,861,24,2,7,2,1517792400,0.0,0,0.00040850043296813965
23,1,0,1,0,1,0,0,0,0,861,24,2,7,2,1517803200,0.0,0,0.0004169344902038574
0,1,0,1,0,1,0,0,0,0,863,26,2,7,5,1517720400,0.0,0,0.0003942251205444336
4,1,0,1,0,0,1,0,0,1,863,26,2,7,5,1517734800,0.051,0,0.0003711879253387451
8,2,0,1,0,0,1,0,0,1,863,26,2,7,5,1517749200,0.184,0,0.0003711879253387451
12,3,0,1,0,0,1,0,0,1,863,26,2,7,5,1517763600,0.004,0,0.0003711879253387451
16,4,0,1,0,1,0,0,0,0,863,26,2,7,5,1517778000,0.0,0,0.00045493245124816895
20,1,0,1,0,1,0,0,0,0,863,26,2,7,5,1517792400,0.0,0,0.0004889369010925293
23,1,0,1,0,1,0,0,0,0,863,26,2,7,5,1517803200,0.0,0,0.0005237758159637451
0,1,0,1,0,1,0,0,0,0,864,27,2,7,11,1517720400,0.0,0,0.0022964775562286377
4,1,0,1,0,0,1,0,0,1,864,27,2,7,11,1517734800,0.049,0,0.0003720521926879883
8,2,0,1,0,0,1,0,0,1,864,27,2,7,11,1517749200,0.183,0,0.00037276744842529297
12,3,0,1,0,0,1,0,0,1,864,27,2,7,11,1517763600,0.004,0,0.0003724396228790283
16,4,0,1,0,1,0,0,0,0,864,27,2,7,11,1517778000,0.0,0,0.04398176074028015
20,1,0,1,0,1,0,0,0,0,864,27,2,7,11,1517792400,0.0,0,0.11852192878723145
23,1,0,1,0,1,0,0,0,0,864,27,2,7,11,1517803200,0.0,0,0.24418437480926514
0,1,0,1,0,1,0,0,0,0,865,28,2,7,14,1517720400,0.0,1,0.5377331972122192
4,1,0,1,0,0,1,0,0,1,865,28,2,7,14,1517734800,0.049,0,0.00037679076194763184
8,2,0,1,0,0,1,0,0,1,865,28,2,7,14,1517749200,0.184,0,0.0003808736801147461
12,3,0,1,0,0,1,0,0,1,865,28,2,7,14,1517763600,0.004,0,0.0003807246685028076
16,4,0,1,0,1,0,0,0,0,865,28,2,7,14,1517778000,0.0,1,0.9961903095245361
20,1,0,1,0,1,0,0,0,0,865,28,2,7,14,1517792400,0.0,1,0.9985827803611755
23,1,0,1,0,1,0,0,0,0,865,28,2,7,14,1517803200,0.0,1,0.9992330074310303
0,1,0,1,0,1,0,0,0,0,866,29,2,7,7,1517720400,0.0,0,0.00043523311614990234
4,1,0,1,0,0,1,0,0,1,866,29,2,7,7,1517734800,0.047,0,0.0003712177276611328
8,2,0,1,0,0,1,0,0,1,866,29,2,7,7,1517749200,0.184,0,0.0003713667392730713
12,3,0,1,0,0,1,0,0,1,866,29,2,7,7,1517763600,0.004,0,0.0003713369369506836
16,4,0,1,0,1,0,0,0,0,866,29,2,7,7,1517778000,0.0,0,0.0006501376628875732
20,1,0,1,0,1,0,0,0,0,866,29,2,7,7,1517792400,0.0,0,0.0007864236831665039
23,1,0,1,0,1,0,0,0,0,866,29,2,7,7,1517803200,0.0,0,0.0009380877017974854
0,1,0,1,0,1,0,0,0,0,867,30,2,7,10,1517720400,0.0,0,0.0009767711162567139
4,1,0,1,0,0,1,0,0,1,867,30,2,7,10,1517734800,0.046,0,0.00037172436714172363
8,2,0,1,0,0,1,0,0,1,867,30,2,7,10,1517749200,0.186,0,0.0003720223903656006
12,3,0,1,0,0,1,0,0,1,867,30,2,7,10,1517763600,0.004,0,0.0003719031810760498
16,4,0,1,0,1,0,0,0,0,867,30,2,7,10,1517778000,0.0,0,0.006454139947891235
20,1,0,1,0,1,0,0,0,0,867,30,2,7,10,1517792400,0.0,0,0.013567239046096802
23,1,0,1,0,1,0,0,0,0,867,30,2,7,10,1517803200,0.0,0,0.025519073009490967
0,1,0,1,0,1,0,0,0,0,868,31,2,7,15,1517720400,0.0,1,0.9629452228546143
4,1,0,1,0,0,1,0,0,1,868,31,2,7,15,1517734800,0.046,0,0.00038173794746398926
8,2,0,1,0,0,1,0,0,1,868,31,2,7,15,1517749200,0.181,0,0.0003891885280609131
12,3,0,1,0,0,1,0,0,1,868,31,2,7,15,1517763600,0.004,0,0.0003902912139892578
16,4,0,1,0,1,0,0,0,0,868,31,2,7,15,1517778000,0.0,1,0.9994882345199585
20,1,0,1,0,1,0,0,0,0,868,31,2,7,15,1517792400,0.0,1,0.9997141361236572
23,1,0,1,0,1,0,0,0,0,868,31,2,7,15,1517803200,0.0,1,0.9997949600219727
0,1,0,1,0,1,0,0,0,0,869,32,2,7,7,1517720400,0.0,0,0.00042957067489624023
4,1,0,1,0,0,1,0,0,1,869,32,2,7,7,1517734800,0.046,0,0.0003712773323059082
8,2,0,1,0,0,1,0,0,1,869,32,2,7,7,1517749200,0.182,0,0.0003713071346282959
12,3,0,1,0,0,1,0,0,1,869,32,2,7,7,1517763600,0.004,0,0.0003713369369506836
16,4,0,1,0,1,0,0,0,0,869,32,2,7,7,1517778000,0.0,0,0.0006279349327087402
20,1,0,1,0,1,0,0,0,0,869,32,2,7,7,1517792400,0.0,0,0.0007537603378295898
23,1,0,1,0,1,0,0,0,0,869,32,2,7,7,1517803200,0.0,0,0.0008934736251831055
0,1,0,1,0,1,0,0,0,0,870,33,2,7,3,1517720400,0.0,0,0.00037932395935058594
4,1,0,1,0,0,1,0,0,1,870,33,2,7,3,1517734800,0.045,0,0.0003711581230163574
8,2,0,1,0,0,1,0,0,1,870,33,2,7,3,1517749200,0.183,0,0.00037109851837158203
12,3,0,1,0,0,1,0,0,1,870,33,2,7,3,1517763600,0.003,0,0.00037109851837158203
16,4,0,1,0,1,0,0,0,0,870,33,2,7,3,1517778000,0.0,0,0.0003961622714996338
20,1,0,1,0,1,0,0,0,0,870,33,2,7,3,1517792400,0.0,0,0.0004051029682159424
23,1,0,1,0,1,0,0,0,0,870,33,2,7,3,1517803200,0.0,0,0.000414043664932251
0,1,0,1,0,1,0,0,0,0,871,34,2,7,6,1517720400,0.0,0,0.00040075182914733887
4,1,0,1,0,0,1,0,0,1,871,34,2,7,6,1517734800,0.045,0,0.0003712475299835205
8,2,0,1,0,0,1,0,0,1,871,34,2,7,6,1517749200,0.184,0,0.0003712177276611328
12,3,0,1,0,0,1,0,0,1,871,34,2,7,6,1517763600,0.003,0,0.0003711283206939697
16,4,0,1,0,1,0,0,0,0,871,34,2,7,6,1517778000,0.0,0,0.0004918277263641357
20,1,0,1,0,1,0,0,0,0,871,34,2,7,6,1517792400,0.0,0,0.0005455911159515381
23,1,0,1,0,1,0,0,0,0,871,34,2,7,6,1517803200,0.0,0,0.0006025135517120361
0,1,0,1,0,1,0,0,0,0,872,35,2,7,4,1517720400,0.0,0,0.00038167834281921387
4,1,0,1,0,0,1,0,0,1,872,35,2,7,4,1517734800,0.045,0,0.00037109851837158203
8,2,0,1,0,0,1,0,0,1,872,35,2,7,4,1517749200,0.185,0,0.0003711879253387451
12,3,0,1,0,0,1,0,0,1,872,35,2,7,4,1517763600,0.003,0,0.0003711283206939697
16,4,0,1,0,1,0,0,0,0,872,35,2,7,4,1517778000,0.0,0,0.0004073679447174072
20,1,0,1,0,1,0,0,0,0,872,35,2,7,4,1517792400,0.0,0,0.0004214942455291748
23,1,0,1,0,1,0,0,0,0,872,35,2,7,4,1517803200,0.0,0,0.0004360377788543701
0,1,0,1,0,1,0,0,0,0,873,36,2,7,5,1517720400,0.0,0,0.0003872215747833252
4,1,0,1,0,0,1,0,0,1,873,36,2,7,5,1517734800,0.044,0,0.0003711879253387451
8,2,0,1,0,0,1,0,0,1,873,36,2,7,5,1517749200,0.186,0,0.0003712475299835205
12,3,0,1,0,0,1,1,0,1,873,36,2,7,5,1517763600,0.003,0,0.00037109851837158203
16,4,0,1,0,1,0,0,0,0,873,36,2,7,5,1517778000,0.0,0,0.00043192505836486816
20,1,0,1,0,1,0,0,0,0,873,36,2,7,5,1517792400,0.0,0,0.00045740604400634766
23,1,0,1,0,1,0,0,0,0,873,36,2,7,5,1517803200,0.0,0,0.0004838407039642334
0,1,0,1,0,1,0,0,0,0,874,37,2,7,8,1517720400,0.0,0,0.0004719197750091553
4,1,0,1,0,0,1,0,0,1,874,37,2,7,8,1517734800,0.044,0,0.0003712177276611328
8,2,0,1,0,0,1,0,0,1,874,37,2,7,8,1517749200,0.187,0,0.000371396541595459
12,3,0,1,0,0,0,1,0,0,874,37,2,7,8,1517763600,0.003,0,0.00043955445289611816
16,4,0,1,0,1,0,0,0,0,874,37,2,7,8,1517778000,0.0,0,0.0008772909641265869
20,1,0,1,0,1,0,0,0,0,874,37,2,7,8,1517792400,0.0,0,0.0011699199676513672
23,1,0,1,0,1,0,0,0,0,874,37,2,7,8,1517803200,0.0,0,0.0015231072902679443
0,1,0,1,0,1,0,0,0,0,875,38,2,0,5,1517720400,0.0,0,0.00045353174209594727
4,1,0,1,0,0,1,0,0,1,875,38,2,0,5,1517734800,0.044,0,0.0003713369369506836
8,2,0,1,0,0,1,0,0,1,875,38,2,0,5,1517749200,0.189,0,0.0003713071346282959
12,3,0,1,0,0,0,1,0,0,875,38,2,0,5,1517763600,0.003,0,0.0004477202892303467
16,4,0,1,0,1,0,0,0,0,875,38,2,0,5,1517778000,0.0,0,0.0007084012031555176
20,1,0,1,0,1,0,0,0,0,875,38,2,0,5,1517792400,0.0,0,0.0008665919303894043
23,1,0,1,0,1,0,0,0,0,875,38,2,0,5,1517803200,0.0,0,0.001041114330291748
0,1,0,1,0,1,0,0,0,0,876,39,2,0,3,1517720400,0.0,0,0.0004023313522338867
4,1,0,1,0,0,1,0,0,1,876,39,2,0,3,1517734800,0.044,0,0.0003711283206939697
8,2,0,1,0,0,1,0,0,1,876,39,2,0,3,1517749200,0.19,0,0.0003711879253387451
12,3,0,1,0,0,0,1,0,0,876,39,2,0,3,1517763600,0.003,0,0.00041168928146362305
16,4,0,1,0,1,0,0,0,0,876,39,2,0,3,1517778000,0.0,0,0.0004762709140777588
20,1,0,1,0,1,0,0,0,0,876,39,2,0,3,1517792400,0.0,0,0.0005163848400115967
23,1,0,1,0,1,0,0,0,0,876,39,2,0,3,1517803200,0.0,0,0.000557243824005127
0,1,0,1,0,1,0,0,0,0,877,40,2,0,5,1517720400,0.0,0,0.0004481375217437744
4,1,0,1,0,0,1,0,0,1,877,40,2,0,5,1517734800,0.042,0,0.0003712177276611328
8,2,0,1,0,0,1,0,0,1,877,40,2,0,5,1517749200,0.192,0,0.0003713667392730713
12,3,0,1,0,0,0,1,0,0,877,40,2,0,5,1517763600,0.003,0,0.000441133975982666
16,4,0,1,0,1,0,0,0,0,877,40,2,0,5,1517778000,0.0,0,0.0006881654262542725
20,1,0,1,0,1,0,0,0,0,877,40,2,0,5,1517792400,0.0,0,0.0008370280265808105
23,1,0,1,0,1,0,0,0,0,877,40,2,0,5,1517803200,0.0,0,0.001001209020614624
0,1,0,1,0,1,0,0,0,0,878,41,2,0,6,1517720400,0.0,0,0.0005090534687042236
4,1,0,1,0,0,1,0,0,1,878,41,2,0,6,1517734800,0.042,0,0.0003713667392730713
8,2,0,1,0,0,1,0,0,1,878,41,2,0,6,1517749200,0.193,0,0.00037154555320739746
12,3,0,1,0,0,0,1,0,0,878,41,2,0,6,1517763600,0.003,0,0.0004787743091583252
16,4,0,1,0,1,0,0,0,0,878,41,2,0,6,1517778000,0.0,0,0.001021742820739746
