Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,Unix,precipIntensity,Prediction,Probability
16,4,0,1,0,1,0,0,0,0,514,40,12,0,7,17,1517778000,0.0,0,0.0003604590892791748
20,1,0,1,0,1,0,0,0,0,514,40,12,0,7,17,1517792400,0.0,0,0.0003603994846343994
23,1,0,1,0,1,0,0,0,0,514,40,12,0,7,17,1517803200,0.0,0,0.0003605186939239502
0,1,0,1,0,1,0,0,0,0,515,41,12,0,7,16,1517720400,0.0,0,0.0003599822521209717
4,1,0,1,0,0,1,0,0,1,515,41,12,0,7,16,1517734800,0.04,0,0.00035947561264038086
8,2,0,1,0,0,1,0,0,1,515,41,12,0,7,16,1517749200,0.195,0,0.0003584325313568115
12,3,0,1,0,0,0,1,0,0,515,41,12,0,7,16,1517763600,0.003,0,0.00036028027534484863
16,4,0,1,0,1,0,0,0,0,515,41,12,0,7,16,1517778000,0.0,0,0.00036007165908813477
20,1,0,1,0,1,0,0,0,0,515,41,12,0,7,16,1517792400,0.0,0,0.00036013126373291016
23,1,0,1,0,1,0,0,0,0,515,41,12,0,7,16,1517803200,0.0,0,0.00036016106605529785
0,1,0,1,0,1,0,0,0,0,516,42,12,0,7,9,1517720400,0.0,0,0.00035858154296875
4,1,0,1,0,0,1,0,0,1,516,42,12,0,7,9,1517734800,0.039,0,0.00035834312438964844
8,2,0,1,0,0,1,0,0,1,516,42,12,0,7,9,1517749200,0.197,0,0.0003579556941986084
12,3,0,1,0,0,0,1,0,0,516,42,12,0,7,9,1517763600,0.003,0,0.0003586113452911377
16,4,0,1,0,1,0,0,0,0,516,42,12,0,7,9,1517778000,0.0,0,0.00035858154296875
20,1,0,1,0,1,0,0,0,0,516,42,12,0,7,9,1517792400,0.0,0,0.0003586411476135254
23,1,0,1,0,1,0,0,0,0,516,42,12,0,7,9,1517803200,0.0,0,0.0003585219383239746
0,1,0,1,0,1,0,0,0,0,517,43,12,0,7,7,1517720400,0.0,0,0.00035837292671203613
4,1,0,1,0,0,1,0,0,1,517,43,12,0,7,7,1517734800,0.039,0,0.00035819411277770996
8,2,0,1,0,0,1,0,0,1,517,43,12,0,7,7,1517749200,0.198,0,0.0003579854965209961
12,3,0,1,0,0,0,1,0,0,517,43,12,0,7,7,1517763600,0.003,0,0.00035840272903442383
16,4,0,1,0,1,0,0,0,0,517,43,12,0,7,7,1517778000,0.0,0,0.00035840272903442383
20,1,0,1,0,1,0,0,0,0,517,43,12,0,7,7,1517792400,0.0,0,0.0003584623336791992
23,1,0,1,0,1,0,0,0,0,517,43,12,0,7,7,1517803200,0.0,0,0.00035840272903442383
0,1,0,1,0,1,0,0,0,0,518,44,12,0,7,5,1517720400,0.0,0,0.00035819411277770996
4,1,0,1,0,0,1,0,0,1,518,44,12,0,7,5,1517734800,0.039,0,0.0003581047058105469
8,2,0,1,0,0,1,0,0,1,518,44,12,0,7,5,1517749200,0.199,0,0.000357896089553833
12,3,0,1,0,0,0,1,0,0,518,44,12,0,7,5,1517763600,0.002,0,0.00035828351974487305
16,4,0,1,0,1,0,0,0,0,518,44,12,0,7,5,1517778000,0.0,0,0.00035822391510009766
20,1,0,1,0,1,0,0,0,0,518,44,12,0,7,5,1517792400,0.0,0,0.00035822391510009766
23,1,0,1,0,1,0,0,0,0,518,44,12,0,7,5,1517803200,0.0,0,0.00035828351974487305
0,1,0,1,0,1,0,0,0,0,519,45,12,0,0,4,1517720400,0.0,1,0.9996426105499268
4,1,0,1,0,0,1,0,0,1,519,45,12,0,0,4,1517734800,0.039,1,0.9996426105499268
8,2,0,1,0,0,1,0,0,1,519,45,12,0,0,4,1517749200,0.2,1,0.9996426105499268
12,3,0,1,0,0,0,1,0,0,519,45,12,0,0,4,1517763600,0.002,1,0.9996427297592163
16,4,0,1,0,1,0,0,0,0,519,45,12,0,0,4,1517778000,0.0,1,0.9996426105499268
20,1,0,1,0,1,0,0,0,0,519,45,12,0,0,4,1517792400,0.0,1,0.9996427297592163
23,1,0,1,0,1,0,0,0,0,519,45,12,0,0,4,1517803200,0.0,1,0.9996426105499268
0,1,0,1,0,1,0,0,0,0,523,4,11,0,7,1,1517720400,0.0,0,0.0003579258918762207
4,1,0,1,0,0,1,0,0,1,523,4,11,0,7,1,1517734800,0.055,0,0.0003577768802642822
8,2,0,1,0,0,1,0,0,1,523,4,11,0,7,1,1517749200,0.146,0,0.00035774707794189453
12,3,0,1,0,0,1,0,0,1,523,4,11,0,7,1,1517763600,0.007,0,0.0003579258918762207
16,4,0,1,0,1,0,0,0,0,523,4,11,0,7,1,1517778000,0.0,0,0.0003579258918762207
20,1,0,1,0,1,0,0,0,0,523,4,11,0,7,1,1517792400,0.0,0,0.0003579258918762207
23,1,0,1,0,1,0,0,0,0,523,4,11,0,7,1,1517803200,0.0,0,0.0003578662872314453
0,1,0,1,0,1,0,0,0,0,524,5,11,0,7,10,1517720400,0.0,0,0.00035840272903442383
4,1,0,1,0,0,1,0,0,1,524,5,11,0,7,10,1517734800,0.055,0,0.00035822391510009766
8,2,0,1,0,0,1,0,0,1,524,5,11,0,7,10,1517749200,0.147,0,0.0003579556941986084
12,3,0,1,0,0,1,0,0,1,524,5,11,0,7,10,1517763600,0.007,0,0.00035834312438964844
16,4,0,1,0,1,0,0,0,0,524,5,11,0,7,10,1517778000,0.0,0,0.0003584325313568115
20,1,0,1,0,1,0,0,0,0,524,5,11,0,7,10,1517792400,0.0,0,0.0003584921360015869
23,1,0,1,0,1,0,0,0,0,524,5,11,0,7,10,1517803200,0.0,0,0.0003585517406463623
0,1,0,1,0,1,0,0,0,0,525,6,11,0,7,11,1517720400,0.0,0,0.0003585219383239746
4,1,0,1,0,0,1,0,0,1,525,6,11,0,7,11,1517734800,0.053,0,0.00035825371742248535
8,2,0,1,0,0,1,0,0,1,525,6,11,0,7,11,1517749200,0.151,0,0.0003580451011657715
12,3,0,1,0,0,1,0,0,1,525,6,11,0,7,11,1517763600,0.007,0,0.0003584921360015869
16,4,0,1,0,1,0,0,0,0,525,6,11,0,7,11,1517778000,0.0,0,0.0003585219383239746
20,1,0,1,0,1,0,0,0,0,525,6,11,0,7,11,1517792400,0.0,0,0.00035858154296875
23,1,0,1,0,1,0,0,0,0,525,6,11,0,7,11,1517803200,0.0,0,0.00035858154296875
0,1,0,1,0,1,0,0,0,0,526,7,11,0,7,10,1517720400,0.0,0,0.00035840272903442383
4,1,0,1,0,0,1,0,0,1,526,7,11,0,7,10,1517734800,0.053,0,0.00035828351974487305
8,2,0,1,0,0,1,0,0,1,526,7,11,0,7,10,1517749200,0.157,0,0.0003580152988433838
12,3,0,1,0,0,1,0,0,1,526,7,11,0,7,10,1517763600,0.006,0,0.0003584623336791992
16,4,0,1,0,1,0,0,0,0,526,7,11,0,7,10,1517778000,0.0,0,0.0003584623336791992
20,1,0,1,0,1,0,0,0,0,526,7,11,0,7,10,1517792400,0.0,0,0.0003584325313568115
23,1,0,1,0,1,0,0,0,0,526,7,11,0,7,10,1517803200,0.0,0,0.0003584921360015869
0,1,0,1,0,1,0,0,0,0,527,8,11,0,0,2,1517720400,0.0,1,0.9996426105499268
4,1,0,1,0,0,1,0,0,1,527,8,11,0,0,2,1517734800,0.051,1,0.9996426105499268
8,2,0,1,0,0,1,0,0,1,527,8,11,0,0,2,1517749200,0.159,1,0.9996426105499268
12,3,0,1,0,0,1,0,0,1,527,8,11,0,0,2,1517763600,0.006,1,0.9996426105499268
16,4,0,1,0,1,0,0,0,0,527,8,11,0,0,2,1517778000,0.0,1,0.9996427297592163
20,1,0,1,0,1,0,0,0,0,527,8,11,0,0,2,1517792400,0.0,1,0.9996427297592163
23,1,0,1,0,1,0,0,0,0,527,8,11,0,0,2,1517803200,0.0,1,0.9996426105499268
0,1,0,1,0,1,0,0,0,0,528,9,11,0,7,6,1517720400,0.0,0,0.0003581047058105469
4,1,0,1,0,0,1,0,0,1,528,9,11,0,7,6,1517734800,0.051,0,0.0003580749034881592
8,2,0,1,0,0,1,0,0,1,528,9,11,0,7,6,1517749200,0.16,0,0.0003578364849090576
12,3,0,1,0,0,1,0,0,1,528,9,11,0,7,6,1517763600,0.006,0,0.00035816431045532227
16,4,0,1,0,1,0,0,0,0,528,9,11,0,7,6,1517778000,0.0,0,0.00035816431045532227
20,1,0,1,0,1,0,0,0,0,528,9,11,0,7,6,1517792400,0.0,0,0.00035813450813293457
23,1,0,1,0,1,0,0,0,0,528,9,11,0,7,6,1517803200,0.0,0,0.0003580749034881592
0,1,0,1,0,1,0,0,0,0,529,10,11,0,7,12,1517720400,0.0,0,0.0003586113452911377
4,1,0,1,0,0,1,0,0,1,529,10,11,0,7,12,1517734800,0.051,0,0.00035834312438964844
8,2,0,1,0,0,1,0,0,1,529,10,11,0,7,12,1517749200,0.161,0,0.0003581047058105469
12,3,0,1,0,0,1,0,0,1,529,10,11,0,7,12,1517763600,0.006,0,0.0003586709499359131
16,4,0,1,0,1,0,0,0,0,529,10,11,0,7,12,1517778000,0.0,0,0.0003587305545806885
20,1,0,1,0,1,0,0,0,0,529,10,11,0,7,12,1517792400,0.0,0,0.0003586709499359131
23,1,0,1,0,1,0,0,0,0,529,10,11,0,7,12,1517803200,0.0,0,0.0003586113452911377
0,1,0,1,0,1,0,0,0,0,530,11,11,1,7,9,1517720400,0.0,0,0.00035759806632995605
4,1,0,1,0,0,1,0,0,1,530,11,11,1,7,9,1517734800,0.053,0,0.0003574788570404053
8,2,0,1,0,0,1,0,0,1,530,11,11,1,7,9,1517749200,0.162,0,0.00035753846168518066
12,3,0,1,0,0,1,0,0,1,530,11,11,1,7,9,1517763600,0.006,0,0.00035753846168518066
16,4,0,1,0,1,0,0,0,0,530,11,11,1,7,9,1517778000,0.0,0,0.00035759806632995605
20,1,0,1,0,1,0,0,0,0,530,11,11,1,7,9,1517792400,0.0,0,0.00035759806632995605
23,1,0,1,0,1,0,0,0,0,530,11,11,1,7,9,1517803200,0.0,0,0.00035759806632995605
0,1,0,1,0,1,0,0,0,0,531,12,11,0,7,19,1517720400,0.0,0,0.00036019086837768555
4,1,0,1,0,0,1,0,0,1,531,12,11,0,7,19,1517734800,0.053,0,0.00035950541496276855
8,2,0,1,0,0,1,0,0,1,531,12,11,0,7,19,1517749200,0.163,0,0.0003587305545806885
12,3,0,1,0,0,1,0,0,1,531,12,11,0,7,19,1517763600,0.006,0,0.00036010146141052246
16,4,0,1,0,1,0,0,0,0,531,12,11,0,7,19,1517778000,0.0,0,0.0003603994846343994
20,1,0,1,0,1,0,0,0,0,531,12,11,0,7,19,1517792400,0.0,0,0.00036028027534484863
23,1,0,1,0,1,0,0,0,0,531,12,11,0,7,19,1517803200,0.0,0,0.0003603696823120117
0,1,0,1,0,1,0,0,0,0,532,13,11,0,7,15,1517720400,0.0,0,0.0003591179847717285
4,1,0,1,0,0,1,0,0,1,532,13,11,0,7,15,1517734800,0.053,0,0.00035881996154785156
8,2,0,1,0,0,1,0,0,1,532,13,11,0,7,15,1517749200,0.164,0,0.00035822391510009766
12,3,0,1,0,0,1,0,0,1,532,13,11,0,7,15,1517763600,0.006,0,0.0003590583801269531
16,4,0,1,0,1,0,0,0,0,532,13,11,0,7,15,1517778000,0.0,0,0.0003591477870941162
20,1,0,1,0,1,0,0,0,0,532,13,11,0,7,15,1517792400,0.0,0,0.0003591477870941162
23,1,0,1,0,1,0,0,0,0,532,13,11,0,7,15,1517803200,0.0,0,0.0003592073917388916
0,1,0,1,0,1,0,0,0,0,533,14,11,0,7,16,1517720400,0.0,0,0.0003593862056732178
4,1,0,1,0,0,1,0,0,1,533,14,11,0,7,16,1517734800,0.052,0,0.00035893917083740234
8,2,0,1,0,0,1,0,0,1,533,14,11,0,7,16,1517749200,0.165,0,0.00035831332206726074
12,3,0,1,0,0,1,0,0,1,533,14,11,0,7,16,1517763600,0.006,0,0.0003592967987060547
16,4,0,1,0,1,0,0,0,0,533,14,11,0,7,16,1517778000,0.0,0,0.0003592967987060547
20,1,0,1,0,1,0,0,0,0,533,14,11,0,7,16,1517792400,0.0,0,0.0003593564033508301
23,1,0,1,0,1,0,0,0,0,533,14,11,0,7,16,1517803200,0.0,0,0.0003593564033508301
0,1,0,1,0,1,0,0,0,0,534,15,11,0,7,13,1517720400,0.0,0,0.00035881996154785156
4,1,0,1,0,0,1,0,0,1,534,15,11,0,7,13,1517734800,0.052,0,0.0003585517406463623
8,2,0,1,0,0,1,0,0,1,534,15,11,0,7,13,1517749200,0.166,0,0.0003581047058105469
12,3,0,1,0,0,1,0,0,1,534,15,11,0,7,13,1517763600,0.006,0,0.00035881996154785156
16,4,0,1,0,1,0,0,0,0,534,15,11,0,7,13,1517778000,0.0,0,0.00035879015922546387
20,1,0,1,0,1,0,0,0,0,534,15,11,0,7,13,1517792400,0.0,0,0.00035879015922546387
23,1,0,1,0,1,0,0,0,0,534,15,11,0,7,13,1517803200,0.0,0,0.00035884976387023926
0,1,0,1,0,1,0,0,0,0,535,16,11,0,7,9,1517720400,0.0,0,0.00035831332206726074
4,1,0,1,0,0,1,0,0,1,535,16,11,0,7,9,1517734800,0.052,0,0.00035819411277770996
8,2,0,1,0,0,1,0,0,1,535,16,11,0,7,9,1517749200,0.167,0,0.0003579854965209961
12,3,0,1,0,0,1,0,0,1,535,16,11,0,7,9,1517763600,0.006,0,0.00035825371742248535
16,4,0,1,0,1,0,0,0,0,535,16,11,0,7,9,1517778000,0.0,0,0.00035831332206726074
20,1,0,1,0,1,0,0,0,0,535,16,11,0,7,9,1517792400,0.0,0,0.00035831332206726074
23,1,0,1,0,1,0,0,0,0,535,16,11,0,7,9,1517803200,0.0,0,0.00035837292671203613
0,1,0,1,0,1,0,0,0,0,537,18,11,0,5,4,1517720400,0.0,0,0.00037348270416259766
4,1,0,1,0,0,1,0,0,1,537,18,11,0,5,4,1517734800,0.051,0,0.000368267297744751
8,2,0,1,0,0,1,0,0,1,537,18,11,0,5,4,1517749200,0.169,0,0.0003622472286224365
12,3,0,1,0,0,1,0,0,1,537,18,11,0,5,4,1517763600,0.005,0,0.00037401914596557617
16,4,0,1,0,1,0,0,0,0,537,18,11,0,5,4,1517778000,0.0,0,0.0003744959831237793
20,1,0,1,0,1,0,0,0,0,537,18,11,0,5,4,1517792400,0.0,0,0.00037473440170288086
23,1,0,1,0,1,0,0,0,0,537,18,11,0,5,4,1517803200,0.0,0,0.0003750026226043701
0,1,0,1,0,1,0,0,0,0,538,19,11,0,5,3,1517720400,0.0,0,0.0003706812858581543
4,1,0,1,0,0,1,0,0,1,538,19,11,0,5,3,1517734800,0.051,0,0.00036653876304626465
8,2,0,1,0,0,1,0,0,1,538,19,11,0,5,3,1517749200,0.17,0,0.0003615915775299072
12,3,0,1,0,0,1,0,0,1,538,19,11,0,5,3,1517763600,0.005,0,0.00037100911140441895
16,4,0,1,0,1,0,0,0,0,538,19,11,0,5,3,1517778000,0.0,0,0.000371396541595459
20,1,0,1,0,1,0,0,0,0,538,19,11,0,5,3,1517792400,0.0,0,0.00037163496017456055
23,1,0,1,0,1,0,0,0,0,538,19,11,0,5,3,1517803200,0.0,0,0.0003718435764312744
0,1,0,1,0,1,0,0,0,0,539,20,11,0,7,4,1517720400,0.0,0,0.0003580152988433838
4,1,0,1,0,0,1,0,0,1,539,20,11,0,7,4,1517734800,0.049,0,0.0003579258918762207
8,2,0,1,0,0,1,0,0,1,539,20,11,0,7,4,1517749200,0.172,0,0.00035774707794189453
12,3,0,1,0,0,1,0,0,1,539,20,11,0,7,4,1517763600,0.005,0,0.0003579556941986084
16,4,0,1,0,1,0,0,0,0,539,20,11,0,7,4,1517778000,0.0,0,0.0003579556941986084
20,1,0,1,0,1,0,0,0,0,539,20,11,0,7,4,1517792400,0.0,0,0.0003580749034881592
23,1,0,1,0,1,0,0,0,0,539,20,11,0,7,4,1517803200,0.0,0,0.0003580152988433838
0,1,0,1,0,1,0,0,0,0,540,21,11,0,7,4,1517720400,0.0,0,0.0003580152988433838
4,1,0,1,0,0,1,0,0,1,540,21,11,0,7,4,1517734800,0.048,0,0.0003579258918762207
8,2,0,1,0,0,1,0,0,1,540,21,11,0,7,4,1517749200,0.174,0,0.00035774707794189453
12,3,0,1,0,0,1,0,0,1,540,21,11,0,7,4,1517763600,0.005,0,0.0003580749034881592
16,4,0,1,0,1,0,0,0,0,540,21,11,0,7,4,1517778000,0.0,0,0.0003579556941986084
20,1,0,1,0,1,0,0,0,0,540,21,11,0,7,4,1517792400,0.0,0,0.0003580749034881592
23,1,0,1,0,1,0,0,0,0,540,21,11,0,7,4,1517803200,0.0,0,0.0003580749034881592
0,1,0,1,0,1,0,0,0,0,541,22,11,0,7,4,1517720400,0.0,0,0.0003580152988433838
4,1,0,1,0,0,1,0,0,1,541,22,11,0,7,4,1517734800,0.048,0,0.0003579854965209961
8,2,0,1,0,0,1,0,0,1,541,22,11,0,7,4,1517749200,0.175,0,0.00035774707794189453
12,3,0,1,0,0,1,0,0,1,541,22,11,0,7,4,1517763600,0.005,0,0.0003580152988433838
16,4,0,1,0,1,0,0,0,0,541,22,11,0,7,4,1517778000,0.0,0,0.0003580152988433838
20,1,0,1,0,1,0,0,0,0,541,22,11,0,7,4,1517792400,0.0,0,0.0003579556941986084
23,1,0,1,0,1,0,0,0,0,541,22,11,0,7,4,1517803200,0.0,0,0.0003580749034881592
0,1,0,1,0,1,0,0,0,0,542,23,11,0,7,7,1517720400,0.0,0,0.0003580749034881592
4,1,0,1,0,0,1,0,0,1,542,23,11,0,7,7,1517734800,0.048,0,0.0003580152988433838
8,2,0,1,0,0,1,0,0,1,542,23,11,0,7,7,1517749200,0.176,0,0.0003577768802642822
12,3,0,1,0,0,1,0,0,1,542,23,11,0,7,7,1517763600,0.005,0,0.00035819411277770996
16,4,0,1,0,1,0,0,0,0,542,23,11,0,7,7,1517778000,0.0,0,0.00035819411277770996
20,1,0,1,0,1,0,0,0,0,542,23,11,0,7,7,1517792400,0.0,0,0.00035819411277770996
23,1,0,1,0,1,0,0,0,0,542,23,11,0,7,7,1517803200,0.0,0,0.00035819411277770996
0,1,0,1,0,1,0,0,0,0,543,24,11,0,2,9,1517720400,0.0,1,0.9996423721313477
4,1,0,1,0,0,1,0,0,1,543,24,11,0,2,9,1517734800,0.048,1,0.9996422529220581
8,2,0,1,0,0,1,0,0,1,543,24,11,0,2,9,1517749200,0.177,1,0.9996412396430969
12,3,0,1,0,0,1,0,0,1,543,24,11,0,2,9,1517763600,0.005,1,0.9996423721313477
16,4,0,1,0,1,0,0,0,0,543,24,11,0,2,9,1517778000,0.0,1,0.9996423721313477
20,1,0,1,0,1,0,0,0,0,543,24,11,0,2,9,1517792400,0.0,1,0.9996423125267029
23,1,0,1,0,1,0,0,0,0,543,24,11,0,2,9,1517803200,0.0,1,0.9996423721313477
0,1,0,1,0,1,0,0,0,0,544,25,11,1,7,19,1517720400,0.0,0,0.00035756826400756836
4,1,0,1,0,0,1,0,0,1,544,25,11,1,7,19,1517734800,0.046,0,0.00035762786865234375
8,2,0,1,0,0,1,0,0,1,544,25,11,1,7,19,1517749200,0.177,0,0.00035753846168518066
12,3,0,1,0,0,1,0,0,1,544,25,11,1,7,19,1517763600,0.004,0,0.00035762786865234375
16,4,0,1,0,1,0,0,0,0,544,25,11,1,7,19,1517778000,0.0,0,0.00035756826400756836
20,1,0,1,0,1,0,0,0,0,544,25,11,1,7,19,1517792400,0.0,0,0.00035756826400756836
23,1,0,1,0,1,0,0,0,0,544,25,11,1,7,19,1517803200,0.0,0,0.00035756826400756836
0,1,0,1,0,1,0,0,0,0,545,26,11,1,7,11,1517720400,0.0,0,0.00035753846168518066
4,1,0,1,0,0,1,0,0,1,545,26,11,1,7,11,1517734800,0.046,0,0.0003574788570404053
8,2,0,1,0,0,1,0,0,1,545,26,11,1,7,11,1517749200,0.177,0,0.00035753846168518066
12,3,0,1,0,0,1,0,0,1,545,26,11,1,7,11,1517763600,0.004,0,0.0003574788570404053
16,4,0,1,0,1,0,0,0,0,545,26,11,1,7,11,1517778000,0.0,0,0.00035753846168518066
20,1,0,1,0,1,0,0,0,0,545,26,11,1,7,11,1517792400,0.0,0,0.00035753846168518066
23,1,0,1,0,1,0,0,0,0,545,26,11,1,7,11,1517803200,0.0,0,0.00035753846168518066
0,1,0,1,0,1,0,0,0,0,546,27,11,0,5,8,1517720400,0.0,0,0.00039440393447875977
4,1,0,1,0,0,1,0,0,1,546,27,11,0,5,8,1517734800,0.046,0,0.00038120150566101074
8,2,0,1,0,0,1,0,0,1,546,27,11,0,5,8,1517749200,0.178,0,0.00036579370498657227
12,3,0,1,0,0,1,0,0,1,546,27,11,0,5,8,1517763600,0.004,0,0.00039574503898620605
16,4,0,1,0,1,0,0,0,0,546,27,11,0,5,8,1517778000,0.0,0,0.0003972947597503662
20,1,0,1,0,1,0,0,0,0,546,27,11,0,5,8,1517792400,0.0,0,0.00039818882942199707
23,1,0,1,0,1,0,0,0,0,546,27,11,0,5,8,1517803200,0.0,0,0.00039887428283691406
0,1,0,1,0,1,0,0,0,0,547,28,11,0,5,4,1517720400,0.0,0,0.00037279725074768066
4,1,0,1,0,0,1,0,0,1,547,28,11,0,5,4,1517734800,0.046,0,0.0003681778907775879
8,2,0,1,0,0,1,0,0,1,547,28,11,0,5,4,1517749200,0.179,0,0.0003618597984313965
12,3,0,1,0,0,1,1,0,1,547,28,11,0,5,4,1517763600,0.004,0,0.00037726759910583496
16,4,0,1,0,1,0,0,0,0,547,28,11,0,5,4,1517778000,0.0,0,0.00037366151809692383
20,1,0,1,0,1,0,0,0,0,547,28,11,0,5,4,1517792400,0.0,0,0.00037401914596557617
23,1,0,1,0,1,0,0,0,0,547,28,11,0,5,4,1517803200,0.0,0,0.00037416815757751465
0,1,0,1,0,1,0,0,0,0,548,29,11,0,7,8,1517720400,0.0,0,0.00035825371742248535
4,1,0,1,0,0,1,0,0,1,548,29,11,0,7,8,1517734800,0.045,0,0.0003580451011657715
8,2,0,1,0,0,1,0,0,1,548,29,11,0,7,8,1517749200,0.18,0,0.0003577768802642822
12,3,0,1,0,0,0,1,0,0,548,29,11,0,7,8,1517763600,0.004,0,0.00035825371742248535
16,4,0,1,0,1,0,0,0,0,548,29,11,0,7,8,1517778000,0.0,0,0.00035822391510009766
20,1,0,1,0,1,0,0,0,0,548,29,11,0,7,8,1517792400,0.0,0,0.00035828351974487305
23,1,0,1,0,1,0,0,0,0,548,29,11,0,7,8,1517803200,0.0,0,0.00035828351974487305
0,1,0,1,0,1,0,0,0,0,549,30,11,0,7,2,1517720400,0.0,0,0.0003579258918762207
4,1,0,1,0,0,1,0,0,1,549,30,11,0,7,2,1517734800,0.043,0,0.0003578364849090576
8,2,0,1,0,0,1,0,0,1,549,30,11,0,7,2,1517749200,0.181,0,0.00035774707794189453
12,3,0,1,0,0,0,1,0,0,549,30,11,0,7,2,1517763600,0.004,0,0.0003579258918762207
16,4,0,1,0,1,0,0,0,0,549,30,11,0,7,2,1517778000,0.0,0,0.0003578662872314453
20,1,0,1,0,1,0,0,0,0,549,30,11,0,7,2,1517792400,0.0,0,0.0003579258918762207
23,1,0,1,0,1,0,0,0,0,549,30,11,0,7,2,1517803200,0.0,0,0.0003579854965209961
0,1,0,1,0,1,0,0,0,0,550,31,11,0,7,9,1517720400,0.0,0,0.00035828351974487305
4,1,0,1,0,0,1,0,0,1,550,31,11,0,7,9,1517734800,0.042,0,0.00035819411277770996
8,2,0,1,0,0,1,0,0,1,550,31,11,0,7,9,1517749200,0.182,0,0.0003579556941986084
12,3,0,1,0,0,0,1,0,0,550,31,11,0,7,9,1517763600,0.004,0,0.00035837292671203613
16,4,0,1,0,1,0,0,0,0,550,31,11,0,7,9,1517778000,0.0,0,0.00035831332206726074
20,1,0,1,0,1,0,0,0,0,550,31,11,0,7,9,1517792400,0.0,0,0.00035825371742248535
23,1,0,1,0,1,0,0,0,0,550,31,11,0,7,9,1517803200,0.0,0,0.00035831332206726074
0,1,0,1,0,1,0,0,0,0,551,32,11,0,7,13,1517720400,0.0,0,0.0003587007522583008
4,1,0,1,0,0,1,0,0,1,551,32,11,0,7,13,1517734800,0.042,0,0.0003584325313568115
8,2,0,1,0,0,1,0,0,1,551,32,11,0,7,13,1517749200,0.183,0,0.00035813450813293457
12,3,0,1,0,0,0,1,0,0,551,32,11,0,7,13,1517763600,0.004,0,0.00035890936851501465
16,4,0,1,0,1,0,0,0,0,551,32,11,0,7,13,1517778000,0.0,0,0.00035881996154785156
20,1,0,1,0,1,0,0,0,0,551,32,11,0,7,13,1517792400,0.0,0,0.00035881996154785156
23,1,0,1,0,1,0,0,0,0,551,32,11,0,7,13,1517803200,0.0,0,0.00035876035690307617
0,1,0,1,0,1,0,0,0,0,552,33,11,0,7,11,1517720400,0.0,0,0.0003584325313568115
4,1,0,1,0,0,1,0,0,1,552,33,11,0,7,11,1517734800,0.041,0,0.00035828351974487305
8,2,0,1,0,0,1,0,0,1,552,33,11,0,7,11,1517749200,0.185,0,0.000357896089553833
12,3,0,1,0,0,0,1,0,0,552,33,11,0,7,11,1517763600,0.004,0,0.0003585219383239746
16,4,0,1,0,1,0,0,0,0,552,33,11,0,7,11,1517778000,0.0,0,0.0003584921360015869
20,1,0,1,0,1,0,0,0,0,552,33,11,0,7,11,1517792400,0.0,0,0.0003584921360015869
23,1,0,1,0,1,0,0,0,0,552,33,11,0,7,11,1517803200,0.0,0,0.0003584921360015869
0,1,0,1,0,1,0,0,0,0,553,34,11,1,7,11,1517720400,0.0,0,0.00035753846168518066
4,1,0,1,0,0,1,0,0,1,553,34,11,1,7,11,1517734800,0.041,0,0.00035753846168518066
8,2,0,1,0,0,1,0,0,1,553,34,11,1,7,11,1517749200,0.186,0,0.0003574788570404053
12,3,0,1,0,0,0,1,0,0,553,34,11,1,7,11,1517763600,0.004,0,0.00035759806632995605
16,4,0,1,0,1,0,0,0,0,553,34,11,1,7,11,1517778000,0.0,0,0.00035753846168518066
20,1,0,1,0,1,0,0,0,0,553,34,11,1,7,11,1517792400,0.0,0,0.00035753846168518066
23,1,0,1,0,1,0,0,0,0,553,34,11,1,7,11,1517803200,0.0,0,0.00035753846168518066
0,1,0,1,0,1,0,0,0,0,554,35,11,0,7,3,1517720400,0.0,0,0.0003579258918762207
4,1,0,1,0,0,1,0,0,1,554,35,11,0,7,3,1517734800,0.041,0,0.000357896089553833
8,2,0,1,0,0,1,0,0,1,554,35,11,0,7,3,1517749200,0.187,0,0.00035768747329711914
12,3,0,1,0,0,1,0,0,1,554,35,11,0,7,3,1517763600,0.004,0,0.0003579258918762207
16,4,0,1,0,1,0,0,0,0,554,35,11,0,7,3,1517778000,0.0,0,0.0003579258918762207
20,1,0,1,0,1,0,0,0,0,554,35,11,0,7,3,1517792400,0.0,0,0.0003578662872314453
23,1,0,1,0,1,0,0,0,0,554,35,11,0,7,3,1517803200,0.0,0,0.0003579258918762207
0,1,0,1,0,1,0,0,0,0,555,36,11,0,7,11,1517720400,0.0,0,0.0003584325313568115
4,1,0,1,0,0,1,0,0,1,555,36,11,0,7,11,1517734800,0.041,0,0.00035828351974487305
8,2,0,1,0,0,1,0,0,1,555,36,11,0,7,11,1517749200,0.189,0,0.0003579854965209961
12,3,0,1,0,0,0,1,0,0,555,36,11,0,7,11,1517763600,0.003,0,0.00035858154296875
16,4,0,1,0,1,0,0,0,0,555,36,11,0,7,11,1517778000,0.0,0,0.0003584921360015869
20,1,0,1,0,1,0,0,0,0,555,36,11,0,7,11,1517792400,0.0,0,0.0003584921360015869
23,1,0,1,0,1,0,0,0,0,555,36,11,0,7,11,1517803200,0.0,0,0.0003584921360015869
