BLM,ELM,Sp. Case,Co. Seq.,ID_NUMBER,Sub Route,Ad_Sys,Gov_Cont,Func_Class,Inc Area Nbr,Urb Area Nbr,Sp Systems,State Aid Code
0,0.226,0,1,330D504001,0,12,4,19,272,52,,
0,0.059,0,1,330D505001,0,12,4,19,272,52,,
0,0.136,0,1,330D506001,0,12,4,19,272,52,,
0,0.182,0,1,330D507001,0,12,4,19,272,52,,
0.182,0.507,0,1,330D507001,0,12,4,19,272,52,,
0,0.285,0,1,330D509001,0,12,4,19,272,52,,
0,1.229,0,1,330D510001,0,12,4,19,272,52,,
1.229,1.396,0,1,330D510001,0,12,4,19,272,52,,
0,0.309,0,1,330D512001,0,12,4,19,272,52,,
0,0.234,0,1,330D513001,0,12,4,19,272,52,,
0,0.243,0,1,330D514001,0,12,4,19,272,52,,
0,0.083,0,1,330D515001,0,12,4,19,272,52,,
0,0.373,0,1,330D516001,0,12,4,19,272,52,,
0.373,1.552,0,1,330D516001,0,12,4,19,272,52,,
0,0.734,0,1,330D517001,0,12,4,19,272,52,,
0,0.239,0,1,330D518001,0,12,4,19,272,52,,
0,0.155,0,1,330D519001,0,12,4,19,272,52,,
0,0.076,0,1,330D520001,0,12,4,19,272,52,,
0,0.119,0,1,330D521001,0,12,4,19,272,52,,
0,0.326,0,1,330D522001,0,12,4,19,272,52,,
0,0.521,0,1,330D523001,0,12,4,19,272,52,,
0,0.385,0,1,330D524001,0,12,4,19,272,52,,
0,0.306,0,1,330D525001,0,12,4,19,272,52,,
0,1.067,0,1,330D526001,0,12,4,19,272,52,,
1.067,1.18,0,1,330D526001,0,12,4,19,272,52,,
1.18,1.228,0,1,330D526001,0,12,4,19,272,52,,
0,0.174,0,1,330D527001,0,12,4,19,272,52,,
0,0.158,0,1,330D528001,0,12,4,19,272,52,,
0,0.158,0,1,330D529001,0,12,4,19,272,52,,
0,0.702,0,1,330D530001,0,12,4,19,272,52,,
0,0.346,0,1,330D531001,0,12,4,19,272,52,,
0,0.012,0,1,330D532001,0,11,2,19,,52,,
0.012,1.306,0,1,330D532001,0,12,4,19,272,52,,
0,0.01,0,1,330D533001,0,11,2,19,,52,,
0.01,0.422,0,1,330D533001,0,12,4,19,272,52,,
0.422,1.252,0,1,330D533001,0,11,2,19,,52,,
0,0.161,0,1,330D534001,0,12,4,19,172,52,,
0,0.037,0,1,330D535001,0,11,2,19,,52,,
0.037,2.468,0,1,330D535001,0,11,2,9,,,,
0,1.239,0,1,330D536001,0,12,4,19,272,52,,
1.239,1.272,0,1,330D536001,0,12,4,19,272,52,,
0,0.266,0,1,330D537001,0,12,4,19,272,52,,
0,1.039,0,1,330D538001,0,11,2,9,,,,
1.039,1.193,0,1,330D538001,0,12,4,19,272,52,,
1.193,1.466,0,1,330D538001,0,12,4,19,272,52,,
1.466,2.787,0,1,330D538001,0,12,4,19,272,52,,
0,0.282,0,1,330D539001,0,12,4,19,272,52,,
0.282,0.505,0,1,330D539001,0,12,4,19,272,52,,
0,1.243,0,1,330D540001,0,12,4,19,272,52,,
0,0.702,0,1,330D541001,0,12,4,19,272,52,,
0,0.415,0,1,330D542001,0,12,4,19,272,52,,
0,0.619,0,1,330D544001,0,12,4,19,272,52,,
0,0.046,0,1,330D545001,0,12,4,19,272,52,,
0.046,1.901,0,1,330D545001,0,11,2,9,,,,
0,0.575,0,1,330D546001,0,11,2,9,,,,
0,5.308,0,2,330D546002,0,11,2,9,,,22,33016
0,0.141,0,1,330D547001,0,12,4,19,272,52,,
0,0.134,0,1,330D548001,0,12,4,19,272,52,,
0,0.081,0,1,330D549001,0,12,4,19,52,52,,
0,0.913,0,1,330D550001,0,12,4,19,272,52,,
0,1.11,0,1,330D551001,0,12,4,19,272,52,,
0,0.694,0,1,330D552001,0,12,4,19,272,52,,
0,0.408,0,1,330D553001,0,12,4,19,272,52,,
0,0.457,0,1,330D554001,0,12,4,19,272,52,,
0,1.542,0,1,330D555001,0,11,2,19,,52,,
0,0.222,0,1,330D556001,0,12,4,19,272,52,,
0,0.18,0,1,330D557001,0,12,4,19,272,52,,
0,0.451,0,1,330D558001,0,12,4,19,272,52,,
0,0.429,0,1,330D559001,0,12,4,19,272,52,,
0,0.428,0,1,330D560001,0,12,4,19,272,52,,
0,0.151,0,1,330D561001,0,12,4,19,272,52,,
0,0.36,0,1,330D562001,0,12,4,19,272,52,,
0,1.192,0,1,330D563001,0,12,4,19,272,52,,
0,0.086,0,1,330D564001,0,12,4,19,272,52,,
0,0.513,0,1,330D565001,0,12,4,19,272,52,,
0,0.206,0,1,330D566001,0,12,4,19,272,52,,
0,0.247,0,1,330D567001,0,12,4,19,272,52,,
0,0.524,0,1,330D568001,0,12,4,19,272,52,,
0,0.498,0,1,330D569001,0,12,4,19,272,52,,
0,0.372,0,1,330D570001,0,12,4,19,272,52,,
0.372,1.087,0,1,330D570001,0,12,4,19,272,52,,
1.087,1.619,0,1,330D570001,0,12,4,19,272,52,,
0,0.067,0,1,330D571001,0,12,4,19,272,52,,
0,0.329,0,1,330D572001,0,12,4,19,272,52,,
0,0.288,0,1,330D573001,0,12,4,19,272,52,,
0,0.464,0,1,330D574001,0,12,4,19,272,52,,
0,0.547,0,1,330D575001,0,12,4,19,272,52,,
0,0.124,0,1,330D576001,0,12,4,19,272,52,,
0,0.095,0,1,330D577001,0,12,4,19,272,52,,
0.095,0.417,0,1,330D577001,0,12,4,19,272,52,,
0,0.107,0,1,330D578001,0,12,4,19,272,52,,
0,0.124,0,1,330D579001,0,12,4,19,272,52,,
0,1.162,0,1,330D580001,0,12,4,19,272,52,,
0,0.28,0,1,330D581001,0,12,4,19,272,52,,
0.28,1.423,0,1,330D581001,0,12,4,19,272,52,,
0,0.352,0,1,330D582001,0,12,4,19,272,52,,
0,0.164,0,1,330D583001,0,12,4,19,272,52,,
0,0.075,0,1,330D584001,0,12,4,19,272,52,,
0,0.163,0,1,330D585001,0,12,4,19,272,52,,
0,0.117,0,1,330D586001,0,12,4,19,272,52,,
0,0.694,0,1,330D587001,0,12,4,19,272,52,,
0,0.103,0,1,330D588001,0,12,4,19,272,52,,
0,0.237,0,1,330D589001,0,12,4,19,272,52,,
0,0.054,0,1,330D590001,0,12,4,19,272,52,,
0,0.201,0,1,330D591001,0,12,4,19,272,52,,
0,0.06,0,1,330D592001,0,12,4,19,272,52,,
0,0.086,0,1,330D593001,0,12,4,19,272,52,,
0,0.184,0,1,330D594001,0,12,4,19,272,52,,
0,0.218,0,1,330D595001,0,12,4,19,272,52,,
0,0.188,0,1,330D596001,0,12,4,19,272,52,,
0,1.476,0,1,330D597001,0,12,4,19,272,52,,
0,0.17,0,1,330D598001,0,12,4,19,272,52,,
0.17,0.499,0,1,330D598001,0,12,4,19,272,52,,
0,0.206,0,1,330D599001,0,12,4,19,272,52,,
0.206,0.382,0,1,330D599001,0,12,4,19,272,52,,
0,0.082,0,1,330D600001,0,12,4,19,272,52,,
0.082,0.3,0,1,330D600001,0,12,4,19,272,52,,
0,0.166,0,1,330D601001,0,12,4,19,272,52,,
0,0.238,0,1,330D602001,0,12,4,19,272,52,,
0.238,0.509,0,1,330D602001,0,12,4,19,272,52,,
0,0.125,0,1,330D603001,0,12,4,19,272,52,,
0,0.254,0,1,330D604001,0,12,4,19,272,52,,
0,0.156,0,1,330D605001,0,12,4,19,272,52,,
0,0.169,0,1,330D606001,0,12,4,19,272,52,,
0,0.161,0,1,330D607001,0,12,4,19,272,52,,
0.161,0.403,0,1,330D607001,0,12,4,19,272,52,,
0,0.176,0,1,330D608001,0,12,4,19,272,52,,
0,0.186,0,1,330D609001,0,12,4,19,272,52,,
0,0.153,0,1,330D610001,0,12,4,19,272,52,,
0,0.203,0,1,330D611001,0,12,4,19,272,52,,
0,0.492,0,1,330D612001,0,12,4,19,272,52,,
0,0.2,0,1,330D613001,0,12,4,19,272,52,,
0,0.253,0,1,330D615001,0,12,4,19,272,52,,
0,0.255,0,1,330D616001,0,12,4,19,272,52,,
0,0.338,0,1,330D617001,0,12,4,19,272,52,,
0,0.241,0,1,330D618001,0,12,4,19,272,52,,
0,0.095,0,1,330D619001,0,12,4,19,272,52,,
0,0.319,0,1,330D620001,0,12,4,19,272,52,,
0,0.097,0,1,330D621001,0,12,4,19,272,52,,
0,0.285,0,1,330D623001,0,12,4,19,272,52,,
0,0.242,0,1,330D624001,0,12,4,19,272,52,,
0,0.258,0,1,330D625001,0,12,4,19,272,52,,
0,0.27,0,1,330D626001,,12,4,19,272,52,,
0,0.074,0,1,330D627001,,12,4,19,272,52,,
0,2.029,0,1,330D628001,0,12,4,19,272,52,,
0,0.267,0,1,330D629001,0,12,4,19,272,52,,
0.267,0.351,0,1,330D629001,0,12,4,19,272,52,,
0,0.357,0,1,330D630001,0,12,4,19,272,52,,
0.357,0.563,0,1,330D630001,0,12,4,19,272,52,,
0,0.111,0,1,330D631001,0,12,4,19,272,52,,
0,0.136,0,1,330D632001,0,12,4,19,272,52,,
0,0.088,0,1,330D633001,0,12,4,19,272,52,,
0,1.081,0,1,330D634001,0,12,4,19,272,52,,
1.081,1.083,0,1,330D634001,0,12,4,19,272,52,,
1.083,1.392,0,1,330D634001,0,11,2,19,,52,,
0,0.072,0,1,330D635001,0,12,4,19,272,52,,
0,0.218,0,1,330D636001,0,12,4,19,272,52,,
0,0.247,0,1,330D637001,0,12,4,19,272,52,,
0,0.086,0,1,330D638001,0,12,4,19,272,52,,
0,0.083,0,1,330D639001,0,12,4,19,272,52,,
0,0.085,0,1,330D640001,0,12,4,19,272,52,,
0,0.189,0,1,330D641001,0,12,4,19,272,52,,
0,0.111,0,1,330D642001,0,12,4,19,272,52,,
0,0.064,0,1,330D643001,0,12,4,19,272,52,,
0,0.241,0,1,330D644001,0,12,4,19,272,52,,
0,0.202,0,1,330D645001,0,12,4,19,272,52,,
0,0.429,0,1,330D647001,0,12,4,19,272,52,,
0,0.304,0,1,330D648001,0,11,2,19,,52,,
0,0.618,0,1,330D649001,0,12,4,19,272,52,,
0,0.313,0,1,330D650001,0,12,4,19,272,52,,
0.313,0.594,0,1,330D650001,0,12,4,19,272,52,,
0,0.11,0,1,330D651001,0,12,4,19,272,52,,
0.11,0.2,0,1,330D651001,0,12,4,19,272,52,,
0,0.197,0,1,330D652001,0,12,4,19,272,52,,
0,0.102,0,1,330D653001,0,12,4,19,272,52,,
0,0.447,0,1,330D654001,0,12,4,19,272,52,,
0,0.348,0,1,330D655001,0,11,2,9,,,,
0,0.716,0,1,330D656001,0,11,2,19,,52,,
0,0.34,0,1,330D657001,0,12,4,19,272,52,,
0,0.14,0,1,330D658001,0,12,4,19,272,52,,
0.14,0.271,0,1,330D658001,0,12,4,19,272,52,,
0,0.085,0,1,330D659001,0,12,4,19,52,52,,
0,0.867,0,1,330D660001,0,12,4,19,272,52,,
0,0.212,0,1,330D661001,0,12,4,19,272,52,,
0,0.129,0,1,330D662001,0,12,4,19,272,52,,
0,0.417,0,1,330D663001,0,12,4,19,272,52,,
0,0.111,0,1,330D664001,0,12,4,19,172,52,,
0,0.159,0,1,330D665001,0,12,4,19,272,52,,
0,0.354,0,1,330D666001,0,11,2,9,,,22,33018
0,0.025,0,1,330D667001,0,11,2,19,,52,,
0.025,0.085,0,1,330D667001,0,11,2,9,,,,
0,0.226,0,1,330D668001,0,12,4,19,52,52,,
0,0.161,0,1,330D669001,0,11,2,9,,,22,33017
0,0.359,0,1,330D670001,0,12,4,19,272,52,,
0,0.967,0,1,330D671001,0,11,2,19,,52,,
0,0.747,0,1,330D672001,0,12,4,19,52,52,,
0,0.123,0,1,330D673001,0,12,4,19,52,52,,
0,0.24,0,1,330D674001,0,12,4,19,52,52,,
0,0.05,0,1,330D675001,0,12,4,19,52,52,,
0,0.065,0,1,330D676001,0,12,4,19,52,52,,
0,0.188,0,1,330D677001,0,12,4,19,52,52,,
0,0.159,0,1,330D678001,0,12,4,19,52,52,,
0,0.081,0,1,330D680001,0,12,4,19,52,52,,
0,0.613,0,1,330D681001,0,12,4,19,52,52,,
0,0.407,0,1,330D682001,0,12,4,19,52,52,,
0.407,0.47,0,1,330D682001,0,12,4,19,52,52,,
0,0.129,0,1,330D684001,0,12,4,19,52,52,,
0,0.049,0,1,330D685001,0,12,4,19,52,52,,
0,0.109,0,1,330D686001,0,11,2,9,,,,
0,0.114,0,1,330D688001,0,11,2,9,,,,
0,0.121,0,1,330D689001,0,11,2,9,,,,
0,0.524,0,1,330D690001,0,11,2,9,,,,
0,0.259,0,1,330D691001,0,11,2,9,,,,
0.259,0.721,0,1,330D691001,0,11,2,9,,,,
0,0.057,0,1,330D692001,0,11,2,9,,,,
0,0.487,0,1,330D693001,0,12,4,19,52,52,,
0,0.471,0,1,330D694001,0,12,4,19,52,52,,
0,0.168,0,1,330D695001,0,12,4,19,52,52,,
0,0.074,0,1,330D696001,0,12,4,19,52,52,,
0,0.388,0,1,330D697001,0,12,4,19,52,52,,
0,0.05,0,1,330D698001,0,12,4,19,52,52,,
0,0.337,0,1,330D699001,0,12,4,19,52,52,,
0,0.251,0,1,330D700001,0,12,4,19,52,52,,
0,0.112,0,1,330D701001,0,12,4,19,52,52,,
0,0.127,0,1,330D702001,0,12,4,19,266,52,,
0,0.092,0,1,330D704001,0,12,4,19,266,52,,
0,0.251,0,1,330D705001,0,12,4,19,266,52,,
0,0.044,0,1,330D706001,0,12,4,19,266,52,,
0,0.275,0,1,330D707001,0,12,4,19,266,52,,
0,0.034,0,1,330D708001,0,12,4,19,266,52,,
0,0.037,0,1,330D709001,0,12,4,19,266,52,,
0,0.191,0,1,330D710001,0,11,2,9,,,,
0,0.084,0,1,330D711001,0,11,2,9,,,,
0,0.14,0,1,330D714001,0,12,4,19,241,52,,
0,0.052,0,1,330D715001,0,12,4,19,52,52,,
0,0.108,0,1,330D716001,0,12,4,19,52,52,,
0,0.171,0,1,330D717001,0,12,4,19,52,52,,
0,0.099,0,1,330D718001,0,12,4,19,52,52,,
0,0.175,0,1,330D719001,0,12,4,19,52,52,,
0,0.172,0,1,330D720001,0,12,4,19,52,52,,
0,0.033,0,1,330D721001,0,12,4,19,52,52,,
0,0.055,0,1,330D722001,0,12,4,19,52,52,,
0,0.087,0,1,330D723001,0,12,4,19,52,52,,
0,0.049,0,1,330D724001,0,12,4,19,52,52,,
0,0.125,0,1,330D725001,0,12,4,19,52,52,,
0,0.568,0,1,330D726001,0,11,2,9,,,,
0,0.52,0,1,330D727001,0,11,2,9,,,,
0,0.145,0,1,330D728001,0,11,2,9,,,,
0,0.14,0,1,330D729001,0,11,2,9,,,,
0,0.31,0,1,330D730001,0,11,2,9,,,,
0,0.186,0,1,330D732001,0,11,2,9,,,,
0,0.441,0,1,330D733001,0,11,2,9,,,,
0,1.268,0,1,330D735001,0,11,2,9,,,,
0,0.372,0,1,330D736001,0,11,2,9,,,,
0,1.444,0,1,330D737001,0,11,2,9,,,,
0,0.437,0,1,330D738001,0,11,2,9,,,,
0.437,1.607,0,1,330D738001,0,11,2,9,,,,
0,0.795,0,1,330D739001,0,11,2,9,,,,
0,0.578,0,1,330D740001,0,11,2,9,,,,
0,0.196,0,1,330D741001,0,11,2,9,,,,
0,0.297,0,1,330D742001,0,11,2,9,,,,
0,0.308,0,1,330D743001,0,11,2,9,,,,
0,0.114,0,1,330D744001,0,11,2,9,,,,
0,0.258,0,1,330D745001,0,11,2,9,,,,
0,1.827,0,1,330D746001,0,11,2,9,,,,
0,0.68,0,1,330D747001,0,11,2,9,,,,
0,0.468,0,1,330D748001,0,11,2,9,,,,
0,0.281,0,1,330D749001,0,11,2,9,,,,
0,0.339,0,1,330D750001,0,11,2,9,,,,
0,0.37,0,1,330D751001,0,11,2,9,,,,
0,0.464,0,1,330D752001,0,11,2,9,,,,
0,0.191,0,1,330D753001,0,11,2,9,,,,
0,1.523,0,1,330D754001,0,11,2,9,,,,
0,1.217,0,1,330D755001,0,11,2,9,,,,
0,0.976,0,1,330D756001,0,11,2,9,,,,
0.976,1.015,0,1,330D756001,0,12,4,19,272,52,,
0,0.339,0,1,330D757001,0,11,2,9,,,,
0,0.671,0,1,330D758001,0,11,2,9,,,,
0,0.529,0,1,330D759001,0,11,2,9,,,,
0,0.134,0,1,330D760001,0,11,2,9,,,,
0,2.681,0,1,330D762001,0,11,2,9,,,,
2.681,3.005,0,1,330D762001,0,11,2,9,,,,
0,0.172,0,1,330D763001,0,11,2,9,,,,
0,0.217,0,1,330D764001,0,11,2,9,,,,
0,0.106,0,1,330D765001,0,11,2,9,,,,
0,0.459,0,1,330D766001,0,11,2,9,,,,
0,0.401,0,1,330D767001,0,11,2,9,,,,
0,0.414,0,1,330D768001,0,11,2,9,,,,
0,0.194,0,1,330D769001,0,11,2,9,,,,
0,0.199,0,1,330D770001,0,11,2,9,,,,
0,0.013,0,1,330D771001,0,11,2,9,,,22,33020
0.013,0.222,0,1,330D771001,0,11,2,9,,,,
0,0.07,0,1,330D772001,0,11,2,9,,,,
0,0.186,0,1,330D773001,0,11,2,9,,,,
0,0.898,0,1,330D774001,0,11,2,9,,,,
0,0.11,0,1,330D776001,0,11,2,9,,,,
0,0.183,0,1,330D777001,0,11,2,9,,,,
0,0.263,0,1,330D778001,0,11,2,9,,,,
0,0.406,0,1,330D779001,0,11,2,9,,,,
0,0.766,0,1,330D780001,0,11,2,9,,,,
0,2.89,0,1,330D781001,0,11,2,9,,,,
0,0.078,0,1,330D782001,0,11,2,9,,,,
0,0.32,0,1,330D783001,0,11,2,9,,,,
0,0.103,0,1,330D784001,0,11,2,9,,,,
0,2.012,0,1,330D785001,0,11,2,9,,,,
0,0.62,0,1,330D786001,0,11,2,9,,,22,33043
0.62,1.08,0,1,330D786001,0,11,2,9,,,22,33043
0,1.371,0,1,330D787001,0,11,2,9,,,22,33061
0,0.275,0,1,330D788001,0,11,2,9,,,,
0,1.509,0,1,330D789001,0,11,2,9,,,,
0,0.337,0,1,330D790001,0,11,2,9,,,,
0,0.52,0,1,330D791001,,12,4,19,52,52,,
0,1.34,0,1,330D792001,0,11,2,9,,,,
0,2.377,0,1,330D793001,0,11,2,9,,,,
2.377,2.756,0,1,330D793001,0,11,2,9,,,,
0,0.17,0,1,330D794001,,12,4,19,52,52,,
0,0.958,0,1,330D795001,0,11,2,9,,,,
0,0.51,0,1,330D796001,0,11,2,9,,,,
0,0.791,0,1,330D797001,0,11,2,9,,,,
0,2.227,0,1,330D798001,0,11,2,9,,,,
0,0.81,0,1,330D799001,0,11,2,9,,,,
0,3.966,0,1,330D800001,0,11,2,9,,,22,33040
0,0.54,0,1,330D801001,0,11,2,9,,,,
0,0.905,0,1,330D802001,0,11,2,9,,,,
0.905,0.92,0,1,330D802001,0,11,2,9,,,,
0.92,2.001,0,1,330D802001,0,11,2,9,,,22,33017
0,1.239,0,1,330D803001,0,11,2,9,,,,
0,0.832,0,1,330D804001,0,11,2,9,,,,
0,0.298,0,1,330D805001,0,11,2,9,,,,
0,0.324,0,1,330D806001,0,11,2,9,,,,
0,0.15,0,1,330D807001,,12,4,19,52,52,,
0,0.242,0,1,330D808001,0,11,2,9,,,,
0,0.049,0,1,330D809001,0,11,2,9,,,,
0.049,0.103,0,1,330D809001,0,11,2,9,,,,
0.103,0.278,0,1,330D809001,0,11,2,9,,,,
0,0.176,0,1,330D810001,0,11,2,9,,,,
0,0.086,0,1,330D811001,0,11,2,9,,,,
0,0.551,0,1,330D812001,0,11,2,9,,,,
0,0.362,0,1,330D813001,0,11,2,9,,,,
0,0.343,0,1,330D814001,0,11,2,9,,,,
0,0.264,0,1,330D815001,0,11,2,9,,,,
0,1.363,0,1,330D816001,0,11,2,9,,,,
0,0.556,0,1,330D817001,0,11,2,9,,,,
0,0.315,0,1,330D818001,0,11,2,9,,,,
0,0.204,0,1,330D819001,0,11,2,9,,,,
0,0.053,0,1,330D820001,0,11,2,9,,,,
0,0.264,0,1,330D821001,0,11,2,9,,,,
0,0.137,0,1,330D822001,0,11,2,9,,,,
0,0.666,0,1,330D823001,0,11,2,9,,,,
0.666,0.742,0,1,330D823001,0,11,2,9,,,,
0,0.401,0,1,330D824001,0,11,2,9,,,,
0,0.213,0,1,330D825001,0,11,2,9,,,,
0,0.093,0,1,330D826001,0,11,2,9,,,,
0,0.356,0,1,330D827001,0,11,2,9,,,,
0,0.538,0,1,330D828001,0,11,2,9,,,,
0,1.147,0,1,330D829001,0,11,2,9,,,,
0,0.965,0,1,330D830001,0,11,2,9,,,,
0,0.994,0,1,330D831001,0,11,2,9,,,,
0,0.315,0,1,330D832001,0,11,2,9,,,,
0,0.631,0,1,330D833001,0,11,2,9,,,,
0,0.305,0,1,330D834001,0,11,2,9,,,,
0.305,1.464,0,1,330D834001,0,11,2,9,,,,
0,0.363,0,1,330D835001,0,11,2,9,,,,
0,0.941,0,1,330D836001,0,11,2,9,,,,
0,0.617,0,1,330D837001,0,11,2,9,,,,
0,1.226,0,1,330D838001,0,11,2,19,,52,,
0,0.166,0,1,330D839001,0,11,2,19,,52,,
0,0.265,0,1,330D840001,0,11,2,19,,52,,
0,0.04,0,1,330D841001,0,11,2,19,,52,,
0,0.301,0,1,330D842001,0,12,4,19,272,52,,
0,0.323,0,1,330D843001,0,12,4,19,272,52,,
0,0.549,0,1,330D844001,0,11,2,19,,52,,
0,0.976,0,1,330D845001,0,11,2,19,,52,,
0,0.07,0,1,330D846001,0,11,2,9,,,,
0,0.01,0,1,330D847001,0,12,4,19,272,52,,
0.01,1.015,0,1,330D847001,0,11,2,19,,52,,
0,0.501,0,1,330D848001,0,12,4,19,272,52,22,33037
0,0.636,0,1,330D849001,0,11,2,19,,52,,
0,0.307,0,1,330D850001,0,11,2,19,,52,,
0,0.042,0,1,330D851001,0,11,2,19,,52,,
0,0.541,0,1,330D852001,0,11,2,19,,52,,
0,0.313,0,1,330D853001,0,11,2,9,,,,
0,0.413,0,1,330D854001,0,12,4,19,272,52,,
0.413,0.894,0,1,330D854001,0,11,2,19,,52,,
0,0.872,0,1,330D855001,0,12,4,19,272,52,22,33037
0,0.715,0,1,330D856001,0,11,2,19,,52,,
0,0.259,0,1,330D857001,0,12,4,19,272,52,,
0.259,1.284,0,1,330D857001,0,11,2,19,,52,,
0,0.571,0,1,330D858001,0,11,2,9,,,,
0,0.058,0,1,330D859001,0,11,2,9,,,,
0,0.341,0,1,330D860001,0,11,2,19,,52,,
0,2.247,0,1,330D861001,0,11,2,19,,52,,
0,1.095,0,1,330D862001,0,11,2,19,,52,22,33049
0,0.229,0,1,330D863001,0,11,2,19,,52,,
0,0.606,0,1,330D864001,0,11,2,19,,52,,
0,0.158,0,1,330D865001,0,11,2,19,,52,,
0,0.116,0,1,330D866001,0,11,2,19,,52,,
0,0.451,0,1,330D867001,0,11,2,19,,52,,
0,0.432,0,1,330D868001,0,11,2,19,,52,,
0.432,0.933,0,1,330D868001,0,11,2,19,,52,,
0,0.449,0,1,330D869001,0,11,2,19,,52,,
0.449,0.591,0,1,330D869001,0,11,2,19,,52,,
0,0.291,0,1,330D870001,0,11,2,19,,52,,
0,0.161,0,1,330D871001,0,11,2,19,,52,,
0,0.401,0,1,330D872001,0,11,2,19,,52,,
0,0.083,0,1,330D873001,0,11,2,19,,52,,
0,0.278,0,1,330D874001,0,11,2,19,,52,,
0,0.172,0,1,330D875001,0,11,2,19,,52,,
0,0.015,0,1,330D876001,0,11,2,19,,52,,
0.015,0.321,0,1,330D876001,0,12,4,19,161,52,,
0,0.18,0,1,330D877001,0,12,4,19,161,52,,
0,0.014,0,1,330D878001,0,11,2,19,,52,,
0.014,0.253,0,1,330D878001,0,12,4,19,161,52,,
0,0.071,0,1,330D879001,0,12,4,19,161,52,,
0,0.398,0,1,330D880001,0,12,4,19,161,52,,
0,0.182,0,1,330D881001,0,12,4,19,161,52,,
0.182,0.336,0,1,330D881001,0,12,4,19,161,52,,
0.336,0.539,0,1,330D881001,0,12,4,19,161,52,,
0,0.303,0,1,330D882001,0,12,4,19,161,52,,
0.303,0.639,0,1,330D882001,0,12,4,19,161,52,,
0,0.12,0,1,330D883001,0,12,4,19,161,52,,
0.12,0.426,0,1,330D883001,0,12,4,19,161,52,,
0.426,0.629,0,1,330D883001,0,12,4,19,161,52,,
0,0.31,0,1,330D884001,0,12,4,19,161,52,,
0,0.124,0,1,330D885001,0,12,4,19,161,52,,
0.124,0.626,0,1,330D885001,0,12,4,19,161,52,,
0.626,1.215,0,1,330D885001,0,12,4,19,161,52,,
0,0.621,0,1,330D886001,0,12,4,19,161,52,,
0.621,0.64,0,1,330D886001,0,11,2,19,,52,,
0,0.245,0,1,330D887001,0,12,4,19,161,52,,
0,0.292,0,1,330D888001,0,12,4,19,161,52,,
0,0.513,0,1,330D889001,0,12,4,19,161,52,,
0.513,0.633,0,1,330D889001,0,12,4,19,161,52,,
0,0.209,0,1,330D890001,0,12,4,19,161,52,,
0,0.015,0,1,330D891001,0,11,2,19,,52,,
0.015,0.411,0,1,330D891001,0,12,4,19,161,52,,
0,0.022,0,1,330D892001,0,11,2,19,,52,,
0.022,0.138,0,1,330D892001,0,12,4,19,161,52,,
0,2.071,0,1,330D893001,0,11,2,19,,52,,
2.071,2.247,0,1,330D893001,0,11,2,19,,52,,
2.247,2.388,0,1,330D893001,0,11,2,19,,52,,
0,0.225,0,1,330D894001,,12,4,19,52,52,,
0,0.014,0,1,330D895001,0,11,2,19,,52,,
0.014,0.52,0,1,330D895001,0,12,4,19,161,52,,
0,0.896,0,1,330D896001,0,11,2,19,,52,,
0,0.759,0,1,330D897001,0,11,2,19,,52,,
0.759,0.939,0,1,330D897001,0,11,2,19,,52,,
0.939,1.88,0,1,330D897001,0,11,2,19,,52,,
0,0.228,0,1,330D898001,0,11,2,19,,52,,
0.228,1.498,0,1,330D898001,0,11,2,19,,52,,
1.498,1.508,0,1,330D898001,0,12,4,19,272,52,,
0,0.408,0,1,330D899001,0,11,2,19,,52,,
0,0.148,0,1,330D900001,0,11,2,19,,52,,
0,0.115,0,1,330D901001,0,11,2,19,,52,,
0,0.533,0,1,330D902001,0,11,2,19,,52,,
0,0.086,0,1,330D903001,0,11,2,19,,52,,
0,0.066,0,1,330D904001,0,11,2,19,,52,,
0,0.071,0,1,330D905001,0,11,2,19,,52,,
0,0.015,0,1,330D906001,0,12,4,19,52,52,,
0.015,0.797,0,1,330D906001,0,11,2,19,,52,,
0,0.253,0,1,330D907001,0,11,2,19,,52,,
0,0.108,0,1,330D908001,,12,4,19,52,52,,
0.108,0.38,0,1,330D908001,,11,2,19,,52,,
0,0.114,0,1,330D909001,0,12,4,19,60,52,,
0,0.411,0,1,330D910001,0,12,4,19,272,52,,
0,0.386,0,1,330D911001,0,12,4,19,272,52,,
0,0.603,0,1,330D912001,0,12,4,19,272,52,,
0,0.295,0,1,330D913001,0,11,2,19,,52,,
0,0.699,0,1,330D914001,0,11,2,19,,52,,
0,0.058,0,1,330D915001,0,11,2,19,,52,,
0,0.201,0,1,330D916001,0,11,2,19,,52,,
0,0.101,0,1,330D917001,0,11,2,19,,52,,
0,0.811,0,1,330D918001,0,11,2,19,,52,,
0,0.485,0,1,330D919001,0,11,2,19,,52,,
0,0.131,0,1,330D920001,0,11,2,19,,52,,
0,0.613,0,1,330D921001,0,11,2,19,,52,,
0,0.057,0,1,330D922001,,12,4,19,52,52,,
0.057,0.07,0,1,330D922001,,11,2,19,,52,,
0,0.1,0,1,330D923001,0,11,2,19,,52,,
0,0.323,0,1,330D924001,0,11,2,19,,52,,
0,0.272,0,1,330D925001,0,11,2,19,,52,,
0,0.477,0,1,330D927001,0,11,2,19,,52,,
0,0.007,0,1,330D929001,0,11,2,19,,52,,
0,0.391,0,1,330D930001,0,12,4,19,60,52,,
0,0.163,0,1,330D931001,0,11,2,19,,52,,
