"BLM","ELM","ID NUMBER","Feat Seq Nbr","Feature Type","Feat Width","Feature Composition"
0,0.3250,330C047001,12,19,16,15
0,0.3250,330C047001,14,20,2,05
0,0.3250,330C047001,15,29,,40
0,0.1140,330C048001,9,29,,40
0,0.1140,330C048001,10,20,1,05
0,0.1140,330C048001,12,19,10,15
0,0.1140,330C048001,14,20,1,05
0,0.1140,330C048001,15,29,,40
0.1140,0.3170,330C048001,9,29,,40
0.1140,0.3170,330C048001,10,20,1,05
0.1140,0.3170,330C048001,12,19,14,15
0.1140,0.3170,330C048001,14,20,1,05
0.1140,0.3170,330C048001,15,29,,40
0,0.10,330C049001,1,29,,40
0,0.10,330C049001,4,19,20,15
0,0.10,330C049001,7,29,,40
0,0.10,330C049001,8,40,40,26
0,0.10,330C049001,9,29,,40
0,0.10,330C049001,12,19,20,15
0,0.10,330C049001,15,29,,40
0.10,0.6930,330C049001,9,29,,40
0.10,0.6930,330C049001,10,20,2,05
0.10,0.6930,330C049001,12,19,24,15
0.10,0.6930,330C049001,14,20,2,05
0.10,0.6930,330C049001,15,29,,40
0,0.1340,330C050001,9,29,,40
0,0.1340,330C050001,10,20,1,05
0,0.1340,330C050001,12,19,12,15
0,0.1340,330C050001,14,20,1,05
0,0.1340,330C050001,15,29,,40
0,1.93,330C051001,9,29,,40
0,1.93,330C051001,10,20,1,05
0,1.93,330C051001,12,19,18,15
0,1.93,330C051001,14,20,1,05
0,1.93,330C051001,15,29,,40
1.93,2.2820,330C051001,9,29,,40
1.93,2.2820,330C051001,10,20,2,05
1.93,2.2820,330C051001,12,19,14,15
1.93,2.2820,330C051001,14,20,2,05
1.93,2.2820,330C051001,15,29,,40
0,0.38,330C052001,9,29,,40
0,0.38,330C052001,10,20,1,05
0,0.38,330C052001,12,19,16,15
0,0.38,330C052001,14,20,1,05
0,0.38,330C052001,15,29,,40
0.38,0.4680,330C052001,9,29,,40
0.38,0.4680,330C052001,10,20,3,05
0.38,0.4680,330C052001,12,19,16,15
0.38,0.4680,330C052001,14,20,3,05
0.38,0.4680,330C052001,15,29,,40
0,0.2150,330C053001,9,29,,40
0,0.2150,330C053001,10,20,1,05
0,0.2150,330C053001,12,19,18,15
0,0.2150,330C053001,14,20,1,05
0,0.2150,330C053001,15,29,,40
0,0.1380,330C054001,9,29,,40
0,0.1380,330C054001,10,20,1,05
0,0.1380,330C054001,12,19,10,15
0,0.1380,330C054001,14,20,1,05
0,0.1380,330C054001,15,29,,40
0.1380,0.2080,330C054001,9,29,,41
0.1380,0.2080,330C054001,12,19,18,15
0.1380,0.2080,330C054001,14,20,1,05
0.1380,0.2080,330C054001,15,29,,40
0,0.11,330C055001,9,29,,40
0,0.11,330C055001,10,20,1,05
0,0.11,330C055001,12,19,14,15
0,0.11,330C055001,14,20,1,05
0,0.11,330C055001,15,29,,40
0,0.0750,330C056001,9,29,,40
0,0.0750,330C056001,10,20,2,05
0,0.0750,330C056001,12,19,10,15
0,0.0750,330C056001,14,20,2,05
0,0.0750,330C056001,15,29,,40
0,0.1240,330C057001,9,29,,40
0,0.1240,330C057001,10,20,2,05
0,0.1240,330C057001,12,19,12,15
0,0.1240,330C057001,14,20,2,05
0,0.1240,330C057001,15,29,,40
0,0.2820,330C058001,9,29,,40
0,0.2820,330C058001,10,20,1,05
0,0.2820,330C058001,12,19,16,15
0,0.2820,330C058001,14,20,1,05
0,0.2820,330C058001,15,29,,40
0,0.1540,330C059001,9,29,,40
0,0.1540,330C059001,10,20,1,05
0,0.1540,330C059001,12,19,14,15
0,0.1540,330C059001,14,20,1,05
0,0.1540,330C059001,15,29,,40
0,0.2760,330C060001,9,29,,40
0,0.2760,330C060001,10,20,1,05
0,0.2760,330C060001,12,19,16,15
0,0.2760,330C060001,14,20,1,05
0,0.2760,330C060001,15,29,,40
0,0.1740,330C061001,9,29,,40
0,0.1740,330C061001,10,20,1,05
0,0.1740,330C061001,12,19,14,15
0,0.1740,330C061001,14,20,1,05
0,0.1740,330C061001,15,29,,40
0,0.4660,330C062001,9,29,,40
0,0.4660,330C062001,10,20,2,05
0,0.4660,330C062001,12,19,22,15
0,0.4660,330C062001,14,20,2,05
0,0.4660,330C062001,15,29,,40
0,0.2690,330C063001,9,29,,42
0,0.2690,330C063001,12,19,26,15
0,0.2690,330C063001,15,29,,42
0,0.2110,330C064001,9,29,,40
0,0.2110,330C064001,10,20,1,05
0,0.2110,330C064001,12,19,14,15
0,0.2110,330C064001,14,20,1,05
0,0.2110,330C064001,15,29,,40
0,0.3180,330C065001,9,29,,40
0,0.3180,330C065001,10,20,2,05
0,0.3180,330C065001,12,19,20,15
0,0.3180,330C065001,14,20,2,05
0,0.3180,330C065001,15,29,,40
0,0.1020,330C066001,9,29,,40
0,0.1020,330C066001,10,20,2,05
0,0.1020,330C066001,12,19,16,15
0,0.1020,330C066001,14,20,2,05
0,0.1020,330C066001,15,29,,40
0,0.16,330C067001,9,29,,40
0,0.16,330C067001,10,20,1,05
0,0.16,330C067001,12,19,18,15
0,0.16,330C067001,14,20,1,05
0,0.16,330C067001,15,29,,40
0,0.3860,330C068001,9,29,,40
0,0.3860,330C068001,10,20,2,05
0,0.3860,330C068001,12,19,22,15
0,0.3860,330C068001,14,20,2,05
0,0.3860,330C068001,15,29,,40
0.3860,0.6040,330C068001,9,29,,40
0.3860,0.6040,330C068001,10,20,2,05
0.3860,0.6040,330C068001,12,19,20,15
0.3860,0.6040,330C068001,15,29,,45
0,0.2130,330C069001,9,29,,40
0,0.2130,330C069001,10,20,2,05
0,0.2130,330C069001,12,19,18,15
0,0.2130,330C069001,14,20,2,05
0,0.2130,330C069001,15,29,,40
0,0.15,330C070001,9,29,,41
0,0.15,330C070001,12,19,26,15
0,0.15,330C070001,15,29,,41
0,0.2290,330C071001,9,29,,40
0,0.2290,330C071001,10,20,2,05
0,0.2290,330C071001,12,19,18,15
0,0.2290,330C071001,14,20,2,05
0,0.2290,330C071001,15,29,,40
0,0.1450,330C072001,9,29,,41
0,0.1450,330C072001,12,19,16,15
0,0.1450,330C072001,15,29,,41
0,0.2550,330C073001,9,29,,40
0,0.2550,330C073001,10,20,2,05
0,0.2550,330C073001,12,19,16,15
0,0.2550,330C073001,14,20,2,05
0,0.2550,330C073001,15,29,,40
0,0.0860,330C074001,9,29,,41
0,0.0860,330C074001,12,19,28,15
0,0.0860,330C074001,15,29,,41
0,0.1150,330C075001,9,29,,45
0,0.1150,330C075001,12,19,20,15
0,0.1150,330C075001,14,20,2,05
0,0.1150,330C075001,15,29,,40
0,0.0670,330C076001,9,29,,40
0,0.0670,330C076001,10,20,1,05
0,0.0670,330C076001,12,19,18,15
0,0.0670,330C076001,14,20,1,05
0,0.0670,330C076001,15,29,,40
0,0.0590,330C077001,9,29,,40
0,0.0590,330C077001,10,20,3,05
0,0.0590,330C077001,12,19,18,15
0,0.0590,330C077001,14,20,3,05
0,0.0590,330C077001,15,29,,40
0,0.1030,330C078001,9,29,,40
0,0.1030,330C078001,10,20,2,05
0,0.1030,330C078001,12,19,20,15
0,0.1030,330C078001,14,20,2,05
0,0.1030,330C078001,15,29,,40
0,0.0990,330C079001,9,29,,40
0,0.0990,330C079001,10,20,2,05
0,0.0990,330C079001,12,19,16,15
0,0.0990,330C079001,14,20,2,05
0,0.0990,330C079001,15,29,,40
0,0.12,330C080001,9,29,,42
0,0.12,330C080001,12,19,30,15
0,0.12,330C080001,15,29,,42
0.12,0.2250,330C080001,9,29,,40
0.12,0.2250,330C080001,10,20,2,05
0.12,0.2250,330C080001,12,19,18,15
0.12,0.2250,330C080001,14,20,2,05
0.12,0.2250,330C080001,15,29,,40
0.2250,0.5290,330C080001,9,29,,40
0.2250,0.5290,330C080001,10,20,2,05
0.2250,0.5290,330C080001,12,19,20,15
0.2250,0.5290,330C080001,14,20,2,05
0.2250,0.5290,330C080001,15,29,,40
0,0.10,330C081001,9,29,,40
0,0.10,330C081001,10,20,1,05
0,0.10,330C081001,12,19,18,15
0,0.10,330C081001,14,20,1,05
0,0.10,330C081001,15,29,,40
0.10,0.2190,330C081001,9,29,,40
0.10,0.2190,330C081001,10,20,2,05
0.10,0.2190,330C081001,12,19,14,15
0.10,0.2190,330C081001,14,20,2,05
0.10,0.2190,330C081001,15,29,,40
0,0.2740,330C082001,9,29,,40
0,0.2740,330C082001,10,20,1,05
0,0.2740,330C082001,12,19,18,15
0,0.2740,330C082001,14,20,1,05
0,0.2740,330C082001,15,29,,40
0,0.16,330C083001,9,29,,40
0,0.16,330C083001,10,20,2,05
0,0.16,330C083001,12,19,20,15
0,0.16,330C083001,14,20,2,05
0,0.16,330C083001,15,29,,40
0,0.4160,330C084001,9,29,,40
0,0.4160,330C084001,10,20,3,05
0,0.4160,330C084001,12,19,20,15
0,0.4160,330C084001,14,20,3,05
0,0.4160,330C084001,15,29,,40
0,2.19,330C085001,9,29,,40
0,2.19,330C085001,10,20,2,05
0,2.19,330C085001,12,19,18,15
0,2.19,330C085001,14,20,2,05
0,2.19,330C085001,15,29,,40
2.19,5.9690,330C085001,9,29,,40
2.19,5.9690,330C085001,10,20,1,05
2.19,5.9690,330C085001,12,19,12,15
2.19,5.9690,330C085001,14,20,1,05
2.19,5.9690,330C085001,15,29,,40
0,0.1010,330C086001,9,29,,40
0,0.1010,330C086001,10,20,1,05
0,0.1010,330C086001,12,19,10,15
0,0.1010,330C086001,14,20,1,05
0,0.1010,330C086001,15,29,,40
0,0.1010,330C087001,9,29,,41
0,0.1010,330C087001,12,19,24,15
0,0.1010,330C087001,15,29,,41
0,0.3090,330C088001,9,29,,40
0,0.3090,330C088001,10,20,1,05
0,0.3090,330C088001,12,19,18,15
0,0.3090,330C088001,14,20,1,05
0,0.3090,330C088001,15,29,,40
0,0.6990,330C089001,9,29,,40
0,0.6990,330C089001,10,20,3,05
0,0.6990,330C089001,12,19,18,15
0,0.6990,330C089001,14,20,3,05
0,0.6990,330C089001,15,29,,40
0,0.1570,330C090001,9,29,,41
0,0.1570,330C090001,12,19,26,15
0,0.1570,330C090001,15,29,,41
0,0.3860,330C091001,9,29,,41
0,0.3860,330C091001,12,19,26,15
0,0.3860,330C091001,15,29,,41
0,0.1530,330C092001,9,29,,41
0,0.1530,330C092001,12,19,14,15
0,0.1530,330C092001,14,20,1,05
0,0.1530,330C092001,15,29,,40
0,0.1520,330C093001,9,29,,40
0,0.1520,330C093001,10,20,1,05
0,0.1520,330C093001,12,19,10,15
0,0.1520,330C093001,14,20,1,05
0,0.1520,330C093001,15,29,,40
0,0.1530,330C094001,9,29,,40
0,0.1530,330C094001,10,20,2,05
0,0.1530,330C094001,12,19,20,15
0,0.1530,330C094001,14,20,2,05
0,0.1530,330C094001,15,29,,40
0.1530,0.6390,330C094001,9,29,,41
0.1530,0.6390,330C094001,12,19,18,15
0.1530,0.6390,330C094001,14,20,2,05
0.1530,0.6390,330C094001,15,29,,40
0.6390,0.7860,330C094001,9,29,,40
0.6390,0.7860,330C094001,10,20,2,05
0.6390,0.7860,330C094001,12,19,18,15
0.6390,0.7860,330C094001,14,20,2,05
0.6390,0.7860,330C094001,15,29,,40
0,0.4760,330C095001,9,29,,41
0,0.4760,330C095001,12,19,26,15
0,0.4760,330C095001,15,29,,41
0,0.1350,330C096001,9,29,,40
0,0.1350,330C096001,10,20,2,05
0,0.1350,330C096001,12,19,12,15
0,0.1350,330C096001,14,20,2,05
0,0.1350,330C096001,15,29,,40
0,0.2410,330C097001,9,29,,40
0,0.2410,330C097001,10,20,1,05
0,0.2410,330C097001,12,19,18,15
0,0.2410,330C097001,14,20,1,05
0,0.2410,330C097001,15,29,,40
0.2410,0.3470,330C097001,9,29,,40
0.2410,0.3470,330C097001,10,20,1,05
0.2410,0.3470,330C097001,12,19,10,06
0.2410,0.3470,330C097001,14,20,1,05
0.2410,0.3470,330C097001,15,29,,40
0,0.1020,330C098001,9,29,,40
0,0.1020,330C098001,10,20,1,04
0,0.1020,330C098001,12,19,16,15
0,0.1020,330C098001,14,20,1,04
0,0.1020,330C098001,15,29,,40
0,0.1780,330C099001,9,29,,41
0,0.1780,330C099001,12,19,14,15
0,0.1780,330C099001,14,20,2,05
0,0.1780,330C099001,15,29,,40
0,0.2750,330C100001,9,29,,40
0,0.2750,330C100001,10,20,1,05
0,0.2750,330C100001,12,19,20,15
0,0.2750,330C100001,14,20,1,05
0,0.2750,330C100001,15,29,,40
0,0.5670,330C101001,9,29,,40
0,0.5670,330C101001,10,20,1,05
0,0.5670,330C101001,12,19,18,15
0,0.5670,330C101001,14,20,1,05
0,0.5670,330C101001,15,29,,40
0,0.0230,330C102001,9,29,,40
0,0.0230,330C102001,10,20,1,05
0,0.0230,330C102001,12,19,14,06
0,0.0230,330C102001,14,20,1,05
0,0.0230,330C102001,15,29,,40
0,0.3020,330C103001,9,29,,40
0,0.3020,330C103001,10,20,1,05
0,0.3020,330C103001,12,19,20,15
0,0.3020,330C103001,14,20,1,05
0,0.3020,330C103001,15,29,,40
0,0.2370,330C104001,9,29,,45
0,0.2370,330C104001,12,19,26,15
0,0.2370,330C104001,15,29,,45
0,0.1470,330C105001,9,29,,40
0,0.1470,330C105001,10,20,1,05
0,0.1470,330C105001,12,19,18,15
0,0.1470,330C105001,14,20,1,05
0,0.1470,330C105001,15,29,,40
0,0.1940,330C106001,9,29,,40
0,0.1940,330C106001,10,20,1,05
0,0.1940,330C106001,12,19,20,15
0,0.1940,330C106001,14,20,1,05
0,0.1940,330C106001,15,29,,40
0,0.2450,330C107001,9,29,,40
0,0.2450,330C107001,10,20,1,05
0,0.2450,330C107001,12,19,20,15
0,0.2450,330C107001,14,20,1,05
0,0.2450,330C107001,15,29,,40
0.2450,0.5160,330C107001,9,29,,40
0.2450,0.5160,330C107001,10,20,1,05
0.2450,0.5160,330C107001,12,19,18,15
0.2450,0.5160,330C107001,14,20,1,05
0.2450,0.5160,330C107001,15,29,,40
0,0.1220,330C108001,9,29,,40
0,0.1220,330C108001,10,20,1,05
0,0.1220,330C108001,12,19,20,15
0,0.1220,330C108001,14,20,1,05
0,0.1220,330C108001,15,29,,40
0,0.1340,330C109001,9,29,,40
0,0.1340,330C109001,10,20,1,05
0,0.1340,330C109001,12,19,18,15
0,0.1340,330C109001,14,20,1,05
0,0.1340,330C109001,15,29,,40
0,0.1470,330C110001,9,29,,40
0,0.1470,330C110001,10,20,1,05
0,0.1470,330C110001,12,19,20,15
0,0.1470,330C110001,14,20,1,05
0,0.1470,330C110001,15,29,,40
0,0.14,330C111001,9,29,,40
0,0.14,330C111001,10,20,2,05
0,0.14,330C111001,12,19,20,15
0,0.14,330C111001,14,20,2,05
0,0.14,330C111001,15,29,,40
0,0.6460,330C112001,9,29,,40
0,0.6460,330C112001,10,20,1,05
0,0.6460,330C112001,12,19,18,15
0,0.6460,330C112001,14,20,1,05
0,0.6460,330C112001,15,29,,40
0.6460,1.8460,330C112001,9,29,,40
0.6460,1.8460,330C112001,10,20,1,15
0.6460,1.8460,330C112001,12,19,20,15
0.6460,1.8460,330C112001,14,20,1,15
0.6460,1.8460,330C112001,15,29,,40
1.8460,3.5630,330C112001,9,29,,40
1.8460,3.5630,330C112001,10,20,1,05
1.8460,3.5630,330C112001,12,19,18,15
1.8460,3.5630,330C112001,14,20,1,05
1.8460,3.5630,330C112001,15,29,,40
0,0.1350,330C113001,9,29,,40
0,0.1350,330C113001,10,20,2,05
0,0.1350,330C113001,12,19,16,15
0,0.1350,330C113001,14,20,1,05
0,0.1350,330C113001,15,29,,40
0,0.06,330C114001,9,29,,40
0,0.06,330C114001,10,20,1,05
0,0.06,330C114001,12,19,20,15
0,0.06,330C114001,14,20,1,05
0,0.06,330C114001,15,29,,40
0.06,0.4970,330C114001,9,29,,40
0.06,0.4970,330C114001,10,20,1,05
0.06,0.4970,330C114001,12,19,16,15
0.06,0.4970,330C114001,14,20,1,05
0.06,0.4970,330C114001,15,29,,40
0,0.32,330C115001,9,29,,45
0,0.32,330C115001,12,19,26,15
0,0.32,330C115001,15,29,,41
0,0.0570,330C116001,9,29,,40
0,0.0570,330C116001,10,20,1,05
0,0.0570,330C116001,12,19,12,15
0,0.0570,330C116001,14,20,1,05
0,0.0570,330C116001,15,29,,40
0,0.0540,330C117001,9,29,,40
0,0.0540,330C117001,10,20,1,05
0,0.0540,330C117001,12,19,18,15
0,0.0540,330C117001,14,20,1,05
0,0.0540,330C117001,15,29,,40
0,0.1530,330C118001,9,29,,40
0,0.1530,330C118001,10,20,1,05
0,0.1530,330C118001,12,19,20,15
0,0.1530,330C118001,14,20,1,05
0,0.1530,330C118001,15,29,,40
0,0.08,330C119001,9,29,,40
0,0.08,330C119001,10,20,1,05
0,0.08,330C119001,12,19,14,15
0,0.08,330C119001,14,20,1,05
0,0.08,330C119001,15,29,,40
0.08,0.1590,330C119001,9,29,,40
0.08,0.1590,330C119001,10,20,1,05
0.08,0.1590,330C119001,12,19,16,15
0.08,0.1590,330C119001,14,20,1,05
0.08,0.1590,330C119001,15,29,,40
0,0.15,330C120001,9,29,,40
0,0.15,330C120001,10,20,2,05
0,0.15,330C120001,12,19,20,15
0,0.15,330C120001,14,20,1,05
0,0.15,330C120001,15,29,,40
0.15,0.2680,330C120001,9,29,,40
0.15,0.2680,330C120001,10,20,1,05
0.15,0.2680,330C120001,12,19,16,15
0.15,0.2680,330C120001,14,20,1,05
0.15,0.2680,330C120001,15,29,,40
0,0.0820,330C121001,9,29,,40
0,0.0820,330C121001,10,20,1,05
0,0.0820,330C121001,12,19,16,06
0,0.0820,330C121001,14,20,1,05
0,0.0820,330C121001,15,29,,40
0,0.0210,330C122001,9,29,,40
0,0.0210,330C122001,10,20,1,05
0,0.0210,330C122001,12,19,22,15
0,0.0210,330C122001,14,20,1,05
0,0.0210,330C122001,15,29,,40
0,0.1210,330C123001,9,29,,40
0,0.1210,330C123001,10,20,1,05
0,0.1210,330C123001,12,19,16,15
0,0.1210,330C123001,14,20,1,05
0,0.1210,330C123001,15,29,,40
0,0.1020,330C124001,9,29,,40
0,0.1020,330C124001,10,20,1,05
0,0.1020,330C124001,12,19,18,15
0,0.1020,330C124001,14,20,1,05
0,0.1020,330C124001,15,29,,40
0,0.08,330C125001,9,29,,40
0,0.08,330C125001,10,20,2,05
0,0.08,330C125001,12,19,26,15
0,0.08,330C125001,14,20,2,05
0,0.08,330C125001,15,29,,40
0.08,0.15,330C125001,9,29,,40
0.08,0.15,330C125001,10,20,1,05
0.08,0.15,330C125001,12,19,20,15
0.08,0.15,330C125001,14,20,1,05
0.08,0.15,330C125001,15,29,,40
0,0.1770,330C126001,9,29,,40
0,0.1770,330C126001,10,20,2,05
0,0.1770,330C126001,12,19,22,15
0,0.1770,330C126001,14,20,1,05
0,0.1770,330C126001,15,29,,40
0,0.1540,330C127001,9,29,,40
0,0.1540,330C127001,10,20,1,05
0,0.1540,330C127001,12,19,16,15
0,0.1540,330C127001,14,20,1,05
0,0.1540,330C127001,15,29,,40
0,0.2550,330C128001,9,29,,40
0,0.2550,330C128001,10,20,2,05
0,0.2550,330C128001,12,19,18,15
0,0.2550,330C128001,14,20,2,05
0,0.2550,330C128001,15,29,,40
0,0.1010,330C129001,9,29,,40
0,0.1010,330C129001,10,20,2,05
0,0.1010,330C129001,12,19,20,15
0,0.1010,330C129001,14,20,2,05
0,0.1010,330C129001,15,29,,40
0,0.05,330C130001,9,29,,40
0,0.05,330C130001,10,20,2,05
0,0.05,330C130001,12,19,22,15
0,0.05,330C130001,14,20,1,05
0,0.05,330C130001,15,29,,40
0,0.0660,330C131001,9,29,,41
0,0.0660,330C131001,12,19,24,15
0,0.0660,330C131001,15,29,,45
0,0.05,330C132001,9,29,,45
0,0.05,330C132001,12,19,24,15
0,0.05,330C132001,15,29,,41
0,0.0840,330C133001,9,29,,40
0,0.0840,330C133001,10,20,1,05
0,0.0840,330C133001,12,19,16,15
0,0.0840,330C133001,14,20,1,05
0,0.0840,330C133001,15,29,,40
0,0.1290,330C134001,9,29,,41
0,0.1290,330C134001,12,19,20,15
0,0.1290,330C134001,14,20,1,05
0,0.1290,330C134001,15,29,,40
0.1290,0.2610,330C134001,9,29,,41
0.1290,0.2610,330C134001,12,19,18,15
0.1290,0.2610,330C134001,14,20,1,05
0.1290,0.2610,330C134001,15,29,,40
0,0.08,330C135001,9,29,,40
0,0.08,330C135001,10,20,1,05
0,0.08,330C135001,12,19,14,15
0,0.08,330C135001,14,20,1,05
0,0.08,330C135001,15,29,,40
0,0.15,330C136001,9,29,,40
0,0.15,330C136001,10,20,2,05
0,0.15,330C136001,12,19,12,15
0,0.15,330C136001,14,20,2,05
0,0.15,330C136001,15,29,,40
0,0.0850,330C137001,9,29,,40
0,0.0850,330C137001,10,20,1,05
0,0.0850,330C137001,12,19,18,15
0,0.0850,330C137001,14,20,1,05
0,0.0850,330C137001,15,29,,40
0,0.0130,330C138001,9,29,,40
0,0.0130,330C138001,10,20,2,05
0,0.0130,330C138001,12,19,18,15
0,0.0130,330C138001,14,20,2,05
0,0.0130,330C138001,15,29,,40
0,0.6330,330C139001,9,29,,40
0,0.6330,330C139001,10,20,1,05
0,0.6330,330C139001,12,19,16,15
0,0.6330,330C139001,14,20,1,05
0,0.6330,330C139001,15,29,,40
0,0.0330,330C140001,9,29,,40
0,0.0330,330C140001,10,20,1,05
0,0.0330,330C140001,12,19,16,15
0,0.0330,330C140001,14,20,1,05
0,0.0330,330C140001,15,29,,40
0,0.0980,330C141001,9,29,,40
0,0.0980,330C141001,10,20,1,05
0,0.0980,330C141001,12,19,16,15
0,0.0980,330C141001,14,20,1,05
0,0.0980,330C141001,15,29,,40
0,0.0990,330C142001,9,29,,40
0,0.0990,330C142001,10,20,2,05
0,0.0990,330C142001,12,19,16,15
0,0.0990,330C142001,14,20,2,05
0,0.0990,330C142001,15,29,,40
0,0.1960,330C143001,9,29,,40
0,0.1960,330C143001,10,20,1,05
0,0.1960,330C143001,12,19,18,15
0,0.1960,330C143001,14,20,1,05
0,0.1960,330C143001,15,29,,40
0,0.3380,330C144001,9,29,,40
0,0.3380,330C144001,10,20,2,05
0,0.3380,330C144001,12,19,18,15
0,0.3380,330C144001,14,20,2,05
0,0.3380,330C144001,15,29,,40
0,0.1280,330C145001,9,29,,40
0,0.1280,330C145001,10,20,1,05
0,0.1280,330C145001,12,19,18,15
0,0.1280,330C145001,14,20,1,05
0,0.1280,330C145001,15,29,,40
0,0.0580,330C146001,9,29,,40
0,0.0580,330C146001,10,20,2,05
0,0.0580,330C146001,12,19,12,15
0,0.0580,330C146001,14,20,2,05
0,0.0580,330C146001,15,29,,40
0,0.0550,330C147001,9,29,,40
0,0.0550,330C147001,10,20,2,05
0,0.0550,330C147001,12,19,18,15
0,0.0550,330C147001,14,20,2,05
0,0.0550,330C147001,15,29,,40
0,0.1160,330C148001,9,29,,40
0,0.1160,330C148001,10,20,1,05
0,0.1160,330C148001,12,19,16,15
0,0.1160,330C148001,14,20,1,05
0,0.1160,330C148001,15,29,,40
0,0.0640,330C149001,9,29,,40
0,0.0640,330C149001,10,20,2,05
0,0.0640,330C149001,12,19,18,15
0,0.0640,330C149001,14,20,2,05
0,0.0640,330C149001,15,29,,40
0,0.0750,330C150001,9,29,,40
0,0.0750,330C150001,10,20,1,05
0,0.0750,330C150001,12,19,18,15
0,0.0750,330C150001,14,20,1,05
0,0.0750,330C150001,15,29,,40
0.0750,0.3170,330C150001,9,29,,40
0.0750,0.3170,330C150001,10,20,1,05
0.0750,0.3170,330C150001,12,19,16,15
0.0750,0.3170,330C150001,14,20,1,05
0.0750,0.3170,330C150001,15,29,,40
0,0.1440,330C151001,9,29,,45
0,0.1440,330C151001,12,19,26,15
0,0.1440,330C151001,15,29,,45
0,0.1220,330C152001,9,29,,40
0,0.1220,330C152001,10,20,1,05
0,0.1220,330C152001,12,19,18,15
0,0.1220,330C152001,14,20,1,05
0,0.1220,330C152001,15,29,,40
0,0.3190,330C153001,9,29,,40
0,0.3190,330C153001,10,20,1,05
0,0.3190,330C153001,12,19,18,15
0,0.3190,330C153001,14,20,1,05
0,0.3190,330C153001,15,29,,40
0,0.1210,330C154001,9,29,,40
0,0.1210,330C154001,10,20,1,05
0,0.1210,330C154001,12,19,18,15
0,0.1210,330C154001,14,20,1,05
0,0.1210,330C154001,15,29,,40
0,0.1670,330C155001,9,29,,40
0,0.1670,330C155001,10,20,1,05
0,0.1670,330C155001,12,19,18,15
0,0.1670,330C155001,14,20,1,05
0,0.1670,330C155001,15,29,,40
0,0.2390,330C156001,9,29,,40
0,0.2390,330C156001,10,20,1,05
0,0.2390,330C156001,12,19,18,15
0,0.2390,330C156001,14,20,1,05
0,0.2390,330C156001,15,29,,40
0,0.1750,330C157001,9,29,,40
0,0.1750,330C157001,10,20,2,05
0,0.1750,330C157001,12,19,20,15
0,0.1750,330C157001,14,20,2,05
0,0.1750,330C157001,15,29,,40
0,0.1920,330C158001,9,29,,40
0,0.1920,330C158001,10,20,1,05
0,0.1920,330C158001,12,19,16,15
0,0.1920,330C158001,14,20,1,05
0,0.1920,330C158001,15,29,,40
0,0.2950,330C159001,9,29,,40
0,0.2950,330C159001,10,20,1,05
0,0.2950,330C159001,12,19,20,15
0,0.2950,330C159001,14,20,1,05
0,0.2950,330C159001,15,29,,40
0,0.0710,330C160001,9,29,,40
0,0.0710,330C160001,10,20,1,05
0,0.0710,330C160001,12,19,14,15
0,0.0710,330C160001,14,20,1,05
0,0.0710,330C160001,15,29,,40
0,0.1170,330C161001,9,29,,40
0,0.1170,330C161001,10,20,1,05
0,0.1170,330C161001,12,19,18,15
0,0.1170,330C161001,14,20,1,05
0,0.1170,330C161001,15,29,,40
0,0.0330,330C162001,9,29,,40
0,0.0330,330C162001,10,20,1,05
0,0.0330,330C162001,12,19,14,15
0,0.0330,330C162001,14,20,1,05
0,0.0330,330C162001,15,29,,40
0,0.03,330C163001,9,29,,40
0,0.03,330C163001,10,20,1,05
0,0.03,330C163001,12,19,14,15
0,0.03,330C163001,14,20,1,05
0,0.03,330C163001,15,29,,40
0,0.0250,330C164001,9,29,,40
0,0.0250,330C164001,10,20,1,05
0,0.0250,330C164001,12,19,14,15
0,0.0250,330C164001,14,20,1,05
0,0.0250,330C164001,15,29,,40
0,0.2030,330C165001,9,29,,40
0,0.2030,330C165001,10,20,1,05
0,0.2030,330C165001,12,19,20,15
0,0.2030,330C165001,14,20,1,05
0,0.2030,330C165001,15,29,,40
0,0.2350,330C166001,9,29,,40
0,0.2350,330C166001,10,20,1,05
0,0.2350,330C166001,12,19,22,15
0,0.2350,330C166001,14,20,1,05
0,0.2350,330C166001,15,29,,40
0,0.1140,330C167001,9,29,,40
0,0.1140,330C167001,10,20,1,05
0,0.1140,330C167001,12,19,20,15
0,0.1140,330C167001,14,20,1,05
0,0.1140,330C167001,15,29,,40
0,0.1220,330C168001,9,29,,41
0,0.1220,330C168001,12,19,18,15
0,0.1220,330C168001,15,29,,41
0,0.0480,330C169001,9,29,,45
0,0.0480,330C169001,12,19,24,15
0,0.0480,330C169001,15,29,,45
0,0.0460,330C170001,9,29,,41
0,0.0460,330C170001,12,19,18,15
0,0.0460,330C170001,15,29,,41
0,0.1670,330C171001,9,29,,45
0,0.1670,330C171001,12,19,18,15
0,0.1670,330C171001,15,29,,45
0,0.1370,330C173001,9,29,,45
0,0.1370,330C173001,12,19,20,15
0,0.1370,330C173001,15,29,,45
0,0.6440,330C174001,9,29,,45
0,0.6440,330C174001,12,19,18,15
0,0.6440,330C174001,15,29,,45
0.6440,0.7710,330C174001,1,29,,45
0.6440,0.7710,330C174001,4,19,16,15
0.6440,0.7710,330C174001,7,29,,41
0.6440,0.7710,330C174001,8,40,72,26
0.6440,0.7710,330C174001,9,29,,41
0.6440,0.7710,330C174001,12,19,16,15
